Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-11,17:00:00,,,1,1,1,,,2,1,1,,,20,13,80,62,16,8,,,23,57,9,6,,,,,,,151,150,301
2023-05-11,18:00:00,,1,2,1,,,1,,,2,1,,18,15,69,55,6,9,,,12,9,6,6,,,,,,,115,98,213
2023-05-11,19:00:00,2,1,,,,,,,,,1,,10,9,62,47,3,5,,1,7,4,5,4,,,,,,,90,71,161
2023-05-11,20:00:00,2,,,,,,,,,,1,,8,4,29,14,3,2,,,2,,5,2,,,,,,,50,22,72
2023-05-11,21:00:00,,,1,,,,,1,,,,,3,2,18,12,2,1,1,,,,6,1,,,,,,,31,17,48
2023-05-11,22:00:00,,,,,,,,,,,,,4,1,2,4,,1,,,,,1,1,,,,,,,7,7,14
2023-05-11,23:00:00,1,,,,,,,,,,,,1,1,1,5,,,,,,,2,,,,,,,,5,6,11
Day 1 Sub-totalclick to view/hide in hour,12,12,11,11,1,0,4,7,17,13,4,3,256,247,963,1022,169,164,8,10,319,298,138,150,0,0,0,1,0,0,1902,1938,3840,
2023-05-12,00:00:00,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,2,1,3
2023-05-12,01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2023-05-12,02:00:00,,,,,,,,,,,,,1,,,1,,,,,,1,,,,,,,,,1,2,3
2023-05-12,03:00:00,,,,,,2,,,,,,,1,1,2,1,1,,,,,2,,,,,,,,,4,6,10
2023-05-12,04:00:00,1,,,1,,1,,,,,,,1,1,,1,,,,,2,,3,1,,,,,,,7,5,12
2023-05-12,05:00:00,,,,,,4,,,,,,1,2,3,7,4,1,1,,,3,3,1,,,,,,,,14,16,30
2023-05-12,06:00:00,,,,,,,,,,,,,7,11,8,29,2,2,,,7,12,1,3,,,,,,,25,57,82
2023-05-12,07:00:00,,,,1,,,,,,1,,,9,13,31,54,7,5,1,,21,20,5,5,,,,,,,74,99,173
2023-05-12,08:00:00,,,2,2,,,1,,3,,,,9,15,46,51,9,9,3,,24,12,6,12,,,,,,,103,101,204
2023-05-12,09:00:00,1,,1,2,1,5,,,4,2,,,10,17,53,88,17,16,,1,16,20,8,26,,,,,,,111,177,288
2023-05-12,10:00:00,,,2,,,3,,,1,3,,,20,24,60,80,19,14,,,25,29,15,23,,,,,,,142,176,318
2023-05-12,11:00:00,1,,1,2,,1,,,,1,,,23,24,102,90,10,6,,,30,30,5,7,,,,,,,172,161,333
2023-05-12,12:00:00,2,,1,4,,7,,,,,,,17,21,72,75,14,9,,2,51,22,6,10,,,,,,,163,150,313
2023-05-12,13:00:00,1,,,1,,4,1,2,,,,,22,23,76,50,17,4,1,1,35,16,5,5,,,,,,,158,106,264
2023-05-12,14:00:00,,,,1,,5,,,1,,,,20,15,73,57,13,2,1,,13,1,12,13,,,,,,,133,94,227
2023-05-12,15:00:00,1,,,,,5,,,3,2,,,16,12,80,52,6,3,,1,19,12,14,7,,,,,,,139,94,233
2023-05-12,16:00:00,,,,3,1,4,,,2,2,,,24,14,96,59,8,3,,1,11,15,16,6,,,,,,,158,107,265
2023-05-12,17:00:00,,,2,1,,3,,1,1,2,,,20,14,81,54,17,5,,,23,54,8,6,,,,,,,152,140,292
2023-05-12,18:00:00,,,1,2,1,4,,,1,1,1,,13,14,69,38,6,4,,,10,6,6,6,,,,,,,108,75,183
2023-05-12,19:00:00,,,1,2,,1,,,,,,,9,8,50,26,8,1,,,5,2,8,3,,,,,,,81,43,124
2023-05-12,20:00:00,2,,,,,,,,,,,,11,6,20,18,1,1,,,1,,4,2,,,,,,,39,27,66
2023-05-12,21:00:00,1,,,1,,1,,,,,,,3,5,5,4,2,,,,,,4,2,,,,,,,15,13,28
2023-05-12,22:00:00,,,,1,,,,,,,,,1,3,4,3,,3,,,,,2,4,,,,,,,7,14,21
2023-05-12,23:00:00,,,,,,,,,,,,,,1,,2,1,,,,,1,3,1,,,,,,,4,5,9
Day 2 Sub-totalclick to view/hide in hour,10,0,11,24,3,50,2,3,16,14,2,2,239,245,935,837,160,88,6,6,296,258,132,142,0,0,0,0,0,0,1812,1669,3481,
2023-05-13,00:00:00,,,,,,,1,,,,,,,1,3,3,1,,,,,,,,,,,,,,5,4,9
2023-05-13,01:00:00,,,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,2,3
2023-05-13,02:00:00,1,,,1,,,,,,,,,1,,1,,,,,,,,1,,,,,,,,4,1,5
2023-05-13,03:00:00,,,1,,,,,,,,,,,1,,2,1,1,,,,,,,,,,,,,2,4,6
2023-05-13,04:00:00,,1,,,,,1,,,,,,2,,3,4,1,3,,,2,2,,2,,,,,,,9,12,21
2023-05-13,05:00:00,1,1,,2,,,,,1,,,,3,6,4,9,,3,1,1,3,5,2,,,,,,,,15,27,42
2023-05-13,06:00:00,1,,1,1,,,,,,1,,,6,8,12,32,3,3,1,1,8,14,2,5,,,,,,,34,65,99
2023-05-13,07:00:00,,1,2,1,,,,1,1,,,,9,14,36,51,8,6,,,24,25,6,4,,,,,,,86,103,189
2023-05-13,08:00:00,,1,1,2,,1,2,,4,,,,10,14,51,64,10,10,2,1,24,15,6,15,,,,,,,110,123,233
2023-05-13,09:00:00,1,1,1,,2,,,1,3,3,,,13,21,59,103,21,25,,,21,28,9,27,,,,,,,130,209,339
2023-05-13,10:00:00,2,2,1,1,,,,1,1,2,,1,23,20,65,105,22,19,1,1,28,33,16,25,,,,,,,159,210,369
2023-05-13,11:00:00,2,1,2,2,,1,1,,2,3,1,1,25,28,71,109,20,18,,2,31,30,15,18,,,,,,,170,213,383
2023-05-13,12:00:00,1,2,2,2,1,,,,,,1,,21,20,83,96,17,19,1,3,56,28,8,13,,,,,,,191,183,374
2023-05-13,13:00:00,1,1,1,1,,,1,3,,,,1,24,25,76,80,17,12,,1,40,20,7,9,,,,,,,167,153,320
2023-05-13,14:00:00,1,1,1,,,,,,2,1,1,,19,19,75,69,14,10,,1,20,13,13,14,,,,,,,146,128,274
2023-05-13,15:00:00,2,,1,1,,,,,4,1,,,17,21,84,73,11,11,1,,24,19,16,10,,,,,,,160,136,296
2023-05-13,16:00:00,1,2,,1,,,1,3,3,,,,23,15,106,76,12,13,,2,14,15,17,7,,,,,,,177,134,311
2023-05-13,17:00:00,1,1,2,,,,1,2,,2,,,24,15,87,65,17,10,1,1,25,42,11,8,,,,,,,169,146,315
2023-05-13,18:00:00,,1,1,1,1,,1,,,1,2,,20,13,71,59,8,13,,,15,11,11,7,,,,,,,130,106,236
2023-05-13,19:00:00,3,,1,1,,,,,1,,,,12,8,66,50,6,6,1,,8,5,7,5,,,,,,,105,75,180
2023-05-13,20:00:00,1,,1,,,,,,1,,2,,9,5,31,17,4,3,1,,4,1,6,3,,,,,,,60,29,89
2023-05-13,21:00:00,1,,,,,,1,1,,,,,4,3,20,14,4,2,,,3,,7,2,,,,,,,40,22,62
2023-05-13,22:00:00,,,1,,,,,,,,,,6,2,5,5,,1,,,2,,2,1,,,,,,,16,9,25
2023-05-13,23:00:00,1,,1,,,,,,,,,,2,2,2,6,1,,,,,,,,,,,,,,,,
Day 3 Sub-totalclick to view/hide in hour,21,16,22,17,4,2,10,12,23,14,7,3,273,262,1011,1093,198,188,10,14,352,306,162,175,0,0,0,0,0,0,2093,2102,4195,
Total,43,28,44,52,8,52,16,22,56,41,13,8,768,754,2909,2952,527,440,24,30,967,862,432,467,0,0,0,1,0,0,5807,5709,11516,
Grand Total,71,96,60,38,97,21,1522,5861,967,54,1829,899,0,1,0,11516,11516,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),24,32,20,13,32,7,507,1954,322,18,610,300,0,0,0,3839,3839,,,,,,,,,,,,,,,,,
Composition (%),1%,1%,1%,0%,1%,0%,13%,51%,8%,0%,16%,8%,0%,0%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,1885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),1%,2%,1%,1%,2%,0%,27%,-,17%,1%,32%,16%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),22,29,18,12,30,6,467,1797,297,17,561,276,0,0,0,3532,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,22,29,18,12,30,6,467,-,297,17,561,276,0,-,0,1734,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,88,87,27,36,75,9,467,899,297,26,421,276,0,0,0,2707,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,88,87,27,36,75,9,467,-,297,25.5,420.75,276,0,-,0,1808,,,,,,,,,,,,,,,,,,
