Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-28,16:00:00,2,,7,,1,1,1,,5,2,,8,3,18,199,121,,4,12,4,1,1,,,,,6,16,,,237,175,412
2016-03-28,17:00:00,1,,3,3,4,3,2,,7,1,2,1,6,5,100,85,,3,2,3,,,,,,,7,12,,,134,116,250
2016-03-28,18:00:00,,,1,1,2,3,4,,3,1,1,2,7,3,120,163,,4,6,3,,,,3,,,7,9,,,151,192,343
2016-03-28,19:00:00,1,,1,,2,4,3,2,1,4,1,2,2,,45,168,1,4,12,4,,,,2,,,3,2,,,72,192,264
2016-03-28,20:00:00,,1,1,,,2,,,,1,2,3,2,,19,35,,1,3,1,,,2,,,,2,1,,,31,45,76
2016-03-28,21:00:00,,,2,2,,2,1,1,,3,1,1,1,2,45,158,,1,2,2,,,,3,,,1,3,,,53,178,231
2016-03-28,22:00:00,,,1,,2,,,2,,1,1,,2,3,146,117,,2,4,4,,,,,,,5,3,,,161,132,293
2016-03-28,23:00:00,2,,1,2,2,2,1,1,3,2,2,,6,2,3,33,1,,7,,,,2,1,,,,,,,30,43,73
Day 1 Sub-totalclick to view/hide in hour,12,2,54,25,51,44,33,20,56,38,33,43,119,146,1816,2491,10,42,118,107,4,3,37,28,3,5,107,117,6,0,2459,3111,5570,
2016-03-29,00:00:00,,,,1,,2,1,,2,1,2,,1,1,,1,,,,,,,3,1,,,3,3,,,12,10,22
2016-03-29,01:00:00,,,3,1,1,3,,,3,,3,,,1,152,130,,,1,4,,,,,,,,,,,163,139,302
2016-03-29,02:00:00,2,,2,,1,2,,,,4,7,2,3,4,2,154,1,,,1,,,,4,,,7,,3,,28,171,199
2016-03-29,03:00:00,,,,2,,,2,3,1,2,,,4,,108,2,,,4,3,,,2,,,1,,2,,,121,15,136
2016-03-29,04:00:00,,,,3,,4,1,1,4,3,,1,5,,17,18,,1,7,3,,,2,6,2,,5,4,,,43,44,87
2016-03-29,05:00:00,,,,,2,,2,,3,,,,4,12,189,152,7,1,,1,,,7,1,1,,2,7,,,217,174,391
2016-03-29,06:00:00,2,2,,2,2,4,1,,12,4,6,,3,,145,39,1,1,3,7,,,,,,,,2,1,,176,61,237
2016-03-29,07:00:00,,1,3,1,2,1,1,2,2,,4,3,4,1,171,111,1,2,5,2,,,3,2,,,6,5,,,202,131,333
2016-03-29,08:00:00,,,1,,,2,1,1,8,1,,,1,2,25,119,3,2,3,5,,,3,3,,,8,13,,,53,148,201
2016-03-29,09:00:00,2,,4,3,,,2,,2,2,9,2,4,6,53,101,2,1,5,5,1,,8,4,,,12,3,,,104,127,231
2016-03-29,10:00:00,,,3,3,3,5,,1,1,,5,,7,6,230,128,2,,3,2,,,3,6,,1,9,3,2,,268,155,423
2016-03-29,11:00:00,1,,5,,2,,2,2,,4,1,1,5,2,191,100,,3,1,3,,,5,2,,1,1,4,,,214,122,336
2016-03-29,12:00:00,,,3,,2,3,,3,6,2,4,3,4,3,172,90,4,,12,5,,1,5,6,,,3,13,1,,216,129,345
2016-03-29,13:00:00,,,1,4,,2,,1,3,,6,2,10,4,127,199,,1,3,3,,,,,,2,,2,,,150,220,370
2016-03-29,14:00:00,,,3,,,4,1,,4,,7,5,3,9,84,135,2,2,4,6,,,5,2,,,8,9,2,,123,172,295
2016-03-29,15:00:00,7,,9,3,2,,,2,2,4,5,3,11,3,225,136,4,1,9,1,,,2,4,,,13,8,,,289,165,454
2016-03-29,16:00:00,2,,3,,1,5,,3,3,,2,,4,6,237,129,1,,9,6,1,,1,6,1,,4,1,1,,270,156,426
2016-03-29,17:00:00,1,1,4,7,,,2,5,3,2,,3,4,1,158,91,2,2,5,4,,,9,7,,,6,,,,194,123,317
2016-03-29,18:00:00,,,4,3,2,2,4,3,,2,,2,8,4,120,163,,,6,,,,,2,,,7,2,1,,152,183,335
2016-03-29,19:00:00,2,2,1,3,2,,3,2,3,,,1,4,,18,10,,,5,4,,,,1,,,2,2,,,40,25,65
2016-03-29,20:00:00,,,1,5,,2,,,,,1,,2,4,41,150,,,3,2,,,1,,,,,1,,,49,164,213
2016-03-29,21:00:00,,,2,1,,2,3,,,3,1,1,7,2,14,158,1,,2,,,,,2,,,3,3,,,33,172,205
2016-03-29,22:00:00,2,,1,1,2,2,4,,2,1,1,1,1,,7,117,,1,,1,,,,1,,,,3,,,20,128,148
2016-03-29,23:00:00,,,4,2,2,,,1,3,,6,,6,1,2,,,2,7,,,,,,,,,,,,30,6,36
Day 2 Sub-totalclick to view/hide in hour,21,6,57,45,26,45,30,30,67,35,70,30,105,72,2488,2433,31,20,97,68,2,1,59,60,4,5,99,90,11,0,3167,2940,6107,
2016-03-30,00:00:00,,,,,3,2,,,2,1,2,,1,1,154,132,1,1,3,2,,,2,1,,,3,3,,,171,143,314
2016-03-30,01:00:00,,1,,2,,4,,,3,,,,3,3,1,19,,,4,,,,,2,,,,3,,,11,34,45
2016-03-30,02:00:00,,,2,1,2,,3,,3,4,,,3,,104,155,1,,8,3,,,3,1,,,,3,,,129,167,296
2016-03-30,03:00:00,3,,,2,1,3,,,,2,9,1,7,2,7,3,2,2,,,,,2,,,1,,2,,,31,18,49
2016-03-30,04:00:00,,,1,1,4,2,2,1,4,,3,,5,1,201,2,,,6,4,,,1,,,,5,2,1,,233,13,246
2016-03-30,05:00:00,,1,,3,3,2,2,,4,,,,5,,187,153,,,3,1,,,1,1,,,3,13,,,208,174,382
2016-03-30,06:00:00,,,5,,,4,1,2,2,4,,2,3,6,12,7,3,,3,7,,,,1,,1,4,2,1,,34,36,70
2016-03-30,07:00:00,,,2,1,2,3,,2,5,2,4,,4,,57,111,,,3,5,,,3,6,,2,2,4,,,82,136,218
2016-03-30,08:00:00,,,,,5,,2,1,7,4,2,2,1,2,33,119,4,,4,7,,,1,4,,,2,3,,,61,142,203
2016-03-30,09:00:00,,1,4,1,2,4,1,,6,2,9,2,5,6,274,132,4,2,3,2,,,1,3,,,5,9,1,,315,164,479
2016-03-30,10:00:00,3,3,3,7,3,,1,2,4,2,,5,6,,32,109,2,,4,3,,2,3,2,,,3,17,,,64,152,216
2016-03-30,11:00:00,,,1,13,4,,1,2,2,4,9,,17,3,28,113,2,,3,,,,3,,,1,2,,,2,72,138,210
2016-03-30,12:00:00,3,,3,,2,,,3,5,2,4,,13,3,172,102,2,3,,2,,1,,,,,17,3,1,,222,119,341
2016-03-30,13:00:00,,2,8,1,,2,,1,7,2,6,2,10,4,206,90,,,10,2,,,7,,1,,6,9,,,261,115,376
2016-03-30,14:00:00,2,,1,1,1,4,1,,4,8,,5,8,9,56,74,1,2,12,4,,,1,1,2,,,13,2,1,91,122,213
2016-03-30,15:00:00,,,1,,2,2,,2,6,2,5,,13,12,68,154,,1,7,2,,,2,7,,,3,23,,,107,205,312
2016-03-30,16:00:00,1,,6,1,4,5,3,,7,6,2,1,4,6,131,141,7,7,1,1,,,6,2,,,4,1,1,1,177,172,349
2016-03-30,17:00:00,2,,3,1,,3,2,5,7,,,,12,7,63,113,2,3,5,2,,,2,3,1,,9,7,,,108,144,252
2016-03-30,18:00:00,2,,2,2,1,3,5,2,4,,1,,3,7,121,162,1,,3,6,,,7,,,,8,6,,,158,188,346
2016-03-30,19:00:00,,,16,4,12,1,3,,3,3,,1,12,3,152,73,,1,4,5,,,1,3,,,2,2,,1,205,97,302
2016-03-30,20:00:00,,,3,1,,1,,1,2,4,,,2,2,102,28,3,,3,3,,,,6,,,2,3,,2,117,51,168
2016-03-30,21:00:00,1,,1,1,,2,3,1,3,3,1,1,7,2,151,20,,,2,1,,,,,,,4,3,,,173,34,207
2016-03-30,22:00:00,,,1,2,,,,1,,1,1,1,6,3,147,116,,1,4,3,,,,,,,2,3,,,161,131,292
2016-03-30,23:00:00,,,1,,2,,1,1,3,,6,,6,2,3,161,2,,8,,,,,3,,,1,2,,,,,
Day 3 Sub-totalclick to view/hide in hour,17,8,64,45,53,47,31,27,93,56,64,23,156,84,2462,2289,37,23,103,65,0,3,46,46,4,5,87,136,7,7,3224,2864,6088,
Total,50,16,175,115,130,136,94,77,216,129,167,96,380,302,6766,7213,78,85,318,240,6,7,142,134,11,15,293,343,24,7,8850,8915,17765,
Grand Total,66,290,266,171,345,263,682,13979,163,558,13,276,26,636,31,17765,17765,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),22,97,89,57,115,88,227,4660,54,186,4,92,9,212,10,5922,5922,,,,,,,,,,,,,,,,,
Composition (%),0%,2%,1%,1%,2%,1%,4%,79%,1%,3%,0%,2%,0%,4%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),2%,9%,8%,5%,11%,8%,22%,-,5%,18%,0%,9%,1%,-,1%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),20,88,81,52,105,80,207,4240,49,169,4,84,8,193,9,5389,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,20,88,81,52,105,80,207,-,49,169,4,84,8,-,9,956,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,80,264,122,156,263,120,207,2120,49,254,3,84,12,193,18,3944,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,80,264,121.5,156,262.5,120,207,-,49,253.5,3,84,12,-,18,1631,,,,,,,,,,,,,,,,,,
