Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08,16:00:00,1,,3,2,,,2,1,4,1,3,2,20,11,265,134,14,20,23,4,83,65,4,2,,,,,,,422,242,664
2018-10-08,17:00:00,1,,5,6,,,3,1,,,4,,18,20,300,177,12,18,28,4,97,83,5,4,,,1,,,,474,313,787
2018-10-08,18:00:00,,1,2,5,,1,1,,1,,4,2,17,12,232,126,8,20,12,,59,64,5,2,,,,,,,341,233,574
2018-10-08,19:00:00,,,1,2,,1,,,1,,3,2,10,7,96,61,6,9,2,1,34,32,5,2,,,,,,,158,117,275
2018-10-08,20:00:00,,1,1,2,,,,,1,1,,,5,8,44,30,10,2,,,8,5,1,3,,,,,,,70,52,122
2018-10-08,21:00:00,,,,,,,,,,,,,3,5,14,8,,,,,2,,,,,,,,,,19,13,32
2018-10-08,22:00:00,,,,1,,,,,,,,,4,4,12,3,1,,,,3,,,,,,,,,,20,8,28
2018-10-08,23:00:00,,,,,,,,,,,,,2,1,6,6,,,,,4,,,,,,,,,,12,7,19
Day 1 Sub-totalclick to view/hide in hour,5,4,55,56,1,12,19,20,53,57,31,22,208,228,2291,2196,150,153,173,162,856,835,51,52,0,0,2,2,0,0,3895,3799,7694,
2018-10-09,00:00:00,,,1,,,,,,,,,,,,4,1,,,,,,,1,,,,,,,,6,1,7
2018-10-09,01:00:00,,,,,,,,,,,,,1,1,2,1,,,,,,,,1,,,,,,,3,3,6
2018-10-09,02:00:00,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,0,2,2
2018-10-09,03:00:00,,1,,,,,,,,,,,,1,4,5,,1,,,,,,,,,,,,,4,8,12
2018-10-09,04:00:00,,,2,,,,6,,,,1,,1,4,5,6,,,,,3,1,1,,,,,,,,19,11,30
2018-10-09,05:00:00,,,3,2,,,1,2,5,3,1,3,1,3,12,37,4,1,1,12,7,8,,3,,,,,,,35,74,109
2018-10-09,06:00:00,1,,3,4,,,,1,2,7,,1,7,5,58,109,2,4,1,26,18,42,1,1,,,,,,,93,200,293
2018-10-09,07:00:00,,,2,5,,5,,2,5,8,,2,7,12,102,129,5,10,3,25,32,42,2,5,,,,,,,158,245,403
2018-10-09,08:00:00,,,3,2,,1,,1,8,7,2,,9,15,95,178,8,12,9,12,47,48,3,2,,,,1,,,184,279,463
2018-10-09,09:00:00,,,7,4,,,2,3,8,5,1,1,18,24,171,224,17,9,28,8,70,67,6,5,,,,,,,328,350,678
2018-10-09,10:00:00,1,1,2,7,,2,1,1,3,9,3,3,17,21,148,208,12,6,15,13,64,72,3,2,,,1,1,,,270,346,616
2018-10-09,11:00:00,,,3,5,1,,,2,4,6,2,2,15,20,148,207,9,10,13,15,82,76,4,6,,,,,,,281,349,630
2018-10-09,12:00:00,,,2,3,,,,1,2,2,1,1,15,5,67,82,3,7,3,15,42,32,1,,,,,,,,136,148,284
2018-10-09,13:00:00,1,,5,2,,1,1,2,7,3,2,2,17,18,191,201,12,11,10,8,76,74,2,2,,,,,,,324,324,648
2018-10-09,14:00:00,,,6,4,,2,3,3,6,6,5,1,17,12,182,138,15,8,14,7,72,65,4,3,,,,,,,324,249,573
2018-10-09,15:00:00,,,4,2,,,,,,1,1,3,4,3,59,37,4,3,5,4,20,14,1,1,,,,,,,98,68,166
2018-10-09,16:00:00,1,,3,4,,,2,1,4,2,3,2,17,11,259,128,14,17,22,4,78,61,3,2,,,,,,,406,232,638
2018-10-09,17:00:00,1,,5,7,,,3,1,,,6,,15,17,288,169,12,17,28,4,92,78,5,4,,,1,,,,456,297,753
2018-10-09,18:00:00,,1,2,4,,1,1,,1,,4,2,12,10,227,120,8,18,12,,52,60,3,2,,,,,,,322,218,540
2018-10-09,19:00:00,,,1,2,,1,,,1,,3,2,10,7,90,58,6,9,2,1,34,32,3,2,,,,,,,150,114,264
2018-10-09,20:00:00,,1,1,2,,,,,1,1,,,5,8,40,26,8,2,,,6,5,1,3,,,,,,,62,48,110
2018-10-09,21:00:00,,,,,,,,,,,,,3,5,14,8,,,,,2,,,,,,,,,,19,13,32
2018-10-09,22:00:00,,,,1,,,,,,,,,4,4,12,3,1,,,,3,,,,,,,,,,20,8,28
2018-10-09,23:00:00,,,,,,,,,,,,,2,1,4,6,,,,,2,,,,,,,,,,8,7,15
Day 2 Sub-totalclick to view/hide in hour,5,4,55,60,1,13,20,20,57,60,35,25,197,207,2182,2083,140,145,166,154,802,777,44,44,0,0,2,2,0,0,3706,3594,7300,
2018-10-10,00:00:00,,,1,,,,,,,,,,,,4,1,,,,,,,1,,,,,,,,6,1,7
2018-10-10,01:00:00,,,,,,,,,,,,,1,1,2,1,,,,,,,,1,,,,,,,3,3,6
2018-10-10,02:00:00,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,0,2,2
2018-10-10,03:00:00,,1,,,,,,,,,,,,1,3,4,,1,,,,,,,,,,,,,3,7,10
2018-10-10,04:00:00,,,2,,,,6,,,,1,,1,5,7,9,,,,,3,1,1,,,,,,,,21,15,36
2018-10-10,05:00:00,,,3,2,,,1,2,4,5,1,3,1,3,18,49,4,1,1,16,8,14,,4,,,,,,,41,99,140
2018-10-10,06:00:00,1,,2,3,,,,1,1,7,,1,7,12,69,125,4,7,2,35,29,49,1,1,,,,,,,116,241,357
2018-10-10,07:00:00,,,4,6,,5,,2,3,6,,1,7,15,118,148,5,14,4,39,38,54,4,5,,,,,,,183,295,478
2018-10-10,08:00:00,,,2,3,,1,,2,10,8,2,,9,22,112,194,10,12,11,15,59,55,3,2,,,,1,,,218,315,533
2018-10-10,09:00:00,,,6,4,,,2,3,8,5,1,1,17,26,185,239,17,9,29,8,72,72,6,7,,,,,,,343,374,717
2018-10-10,10:00:00,1,1,2,7,,1,1,1,3,9,1,3,14,21,159,226,19,8,18,15,75,84,3,3,,,1,1,,,297,380,677
2018-10-10,11:00:00,,,4,5,1,,,2,2,4,2,2,15,25,164,225,9,10,13,17,92,76,3,6,,,,,,,305,372,677
2018-10-10,12:00:00,,,2,2,,,,1,2,2,1,1,15,7,75,94,3,7,3,18,49,36,1,,,,,,,,151,168,319
2018-10-10,13:00:00,1,,6,2,,1,1,1,7,3,2,2,17,20,204,215,13,14,10,10,88,89,3,1,,,,,,,352,358,710
2018-10-10,14:00:00,,,7,3,,2,2,3,6,6,5,1,21,18,198,154,15,8,15,8,72,73,5,3,,,,,,,346,279,625
2018-10-10,15:00:00,,,2,2,,,,,,1,1,1,4,5,69,43,4,6,6,4,25,18,1,2,,,,,,,112,82,194
2018-10-10,16:00:00,1,,3,2,,,2,1,4,1,3,2,20,11,274,138,18,20,23,6,83,65,4,2,,,,,,,435,248,683
2018-10-10,17:00:00,1,,5,6,,,3,1,,,4,,18,22,314,186,14,25,32,4,105,90,7,3,,,1,,,,504,337,841
2018-10-10,18:00:00,,1,2,5,,1,2,,1,,4,2,21,14,249,138,8,20,14,,65,72,5,3,,,,,,,371,256,627
2018-10-10,19:00:00,,,1,2,,1,,,1,,3,2,12,7,104,64,6,12,2,1,39,32,5,2,,,,,,,173,123,296
2018-10-10,20:00:00,,1,1,2,,,,,1,1,,,7,8,50,32,12,2,,,8,5,1,4,,,,,,,80,55,135
2018-10-10,21:00:00,,,,,,,,,,,,,3,5,14,8,,,,,2,,,,,,,,,,19,13,32
2018-10-10,22:00:00,,,,1,,,,,,,,,6,4,12,3,1,,,,3,,,,,,,,,,22,8,30
2018-10-10,23:00:00,,,,,,,,,,,,,3,1,6,8,,,,,6,,,,,,,,,,,,
Day 3 Sub-totalclick to view/hide in hour,5,4,55,57,1,12,20,20,53,58,31,22,219,253,2410,2306,162,176,183,196,921,885,54,49,0,0,2,2,0,0,4116,4040,8156,
Total,15,12,165,173,3,37,59,60,163,175,97,69,624,688,6883,6585,452,474,522,512,2579,2497,149,145,0,0,6,6,0,0,11717,11433,23150,
Grand Total,27,338,40,119,338,166,1312,13468,926,1034,5076,294,0,12,0,23150,23150,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),9,113,13,40,113,55,437,4489,309,345,1692,98,0,4,0,7717,7717,,,,,,,,,,,,,,,,,
Composition (%),0%,1%,0%,1%,1%,1%,6%,58%,4%,4%,22%,1%,0%,0%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,3223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),0%,3%,0%,1%,3%,2%,14%,-,10%,11%,52%,3%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),10,119,14,42,119,59,464,4759,327,365,1794,104,0,4,0,8180,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,10,119,14,42,119,59,464,-,327,365,1794,104,0,-,0,3417,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,40,357,21,126,298,89,464,2380,327,548,1346,104,0,4,0,6102,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,40,357,21,126,297.5,88.5,464,-,327,547.5,1345.5,104,0,-,0,3718,,,,,,,,,,,,,,,,,,
