Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-15,18:00:00,,,,1,2,,,,,,,,3,2,51,26,4,2,2,,2,,18,8,,,,,,,82,39,121
2021-03-15,19:00:00,,,,1,,,,,1,,1,,3,,23,13,3,2,,1,,1,2,10,,,,,,,33,28,61
2021-03-15,20:00:00,,,1,3,,,,,,,,,1,,9,8,3,5,,,,,4,3,,,,,,,18,19,37
2021-03-15,21:00:00,,,,,,,,,,,,,,2,6,2,1,,,,,,2,6,,,,,,,9,10,19
2021-03-15,22:00:00,,,2,3,,4,,,,,,,,1,1,9,1,1,,1,,1,,16,,,,,,,4,36,40
2021-03-15,23:00:00,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,0,1
Day 1 Sub-totalclick to view/hide in hour,0,0,14,45,16,13,1,1,12,11,2,1,20,38,497,694,114,157,18,19,18,19,227,336,0,0,0,0,0,0,939,1334,2273,
2021-03-16,00:00:00,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,0,1
2021-03-16,01:00:00,,,,,,,,,,,1,1,,,1,1,,,,,,,1,1,,,,,,,3,3,6
2021-03-16,02:00:00,,,,,,1,,,,,2,2,,,,1,1,1,,,,,,1,,,,,,,3,6,9
2021-03-16,03:00:00,,,,,,1,,,,,1,1,,,,,,2,,,,,1,,,,,,,,2,4,6
2021-03-16,04:00:00,,,,1,,,,,,,1,2,,,,,1,3,,,,,,,,,,,,,2,6,8
2021-03-16,05:00:00,,,1,,,3,,,,,2,3,1,,1,1,4,6,,,,,,1,,,,,,,9,14,23
2021-03-16,06:00:00,,,2,1,,1,,,,,4,11,1,2,13,19,1,8,,,3,2,5,2,,,,,,,29,46,75
2021-03-16,07:00:00,,,2,,,5,,1,,,8,16,1,1,39,44,9,12,2,1,11,7,4,8,,,,,,,76,95,171
2021-03-16,08:00:00,,,2,2,1,4,1,,,,15,19,4,2,50,62,7,6,,,8,16,7,14,,,,,,,95,125,220
2021-03-16,09:00:00,,,3,3,,5,5,3,,1,15,21,1,4,58,99,10,14,2,2,10,8,12,29,,,,,,,116,189,305
2021-03-16,10:00:00,,,3,1,1,3,1,2,,,11,18,2,5,55,92,14,14,2,,13,12,15,23,,,,,,,117,170,287
2021-03-16,11:00:00,,,5,4,,1,2,1,,,20,18,,2,84,91,14,11,,2,17,22,11,14,,,,,,,153,166,319
2021-03-16,12:00:00,,,6,1,,2,,,,,17,20,,2,70,56,9,5,1,,15,9,10,6,,,,,,,128,101,229
2021-03-16,13:00:00,,,3,2,1,4,,2,,,19,12,2,,58,50,11,7,,1,13,17,15,4,,,,,,,122,99,221
2021-03-16,14:00:00,,,3,,1,,2,1,,,12,13,4,2,79,61,11,7,1,,9,10,8,3,,,,,,,130,97,227
2021-03-16,15:00:00,,,3,4,2,,3,2,,,12,15,4,,61,49,14,11,1,1,14,9,10,3,,,,,,,124,94,218
2021-03-16,16:00:00,,,4,,,1,,3,,,20,8,2,1,68,68,8,7,1,2,12,11,11,10,,,,,,,126,111,237
2021-03-16,17:00:00,,,2,1,,1,,,,,12,8,3,5,75,58,8,6,1,3,8,8,14,7,,,,,,,123,97,220
2021-03-16,18:00:00,,,5,,1,,,,,,17,11,1,2,62,68,9,4,3,,3,4,5,8,,,2,,,,108,97,205
2021-03-16,19:00:00,,,3,,2,1,,,,,10,6,,,33,8,4,7,1,2,2,,9,1,,,,,,,64,25,89
2021-03-16,20:00:00,,,3,1,,,,,,,7,5,,1,23,7,2,,,,,,3,,,,,,,,38,14,52
2021-03-16,21:00:00,,,2,1,,,,,,,1,,,,2,2,2,,,,,,2,,,,,,,,9,3,12
2021-03-16,22:00:00,,,,,,,,,,,1,1,,,2,,,,,,,,,2,,,,,,,3,3,6
2021-03-16,23:00:00,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,2,0,2
Day 2 Sub-totalclick to view/hide in hour,0,0,52,22,9,33,14,15,0,1,209,211,26,29,835,837,140,131,15,14,138,135,143,137,0,0,2,0,0,0,1583,1565,3148,
2021-03-17,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2021-03-17,01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2021-03-17,02:00:00,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,1,1
2021-03-17,03:00:00,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,1,1,2
2021-03-17,04:00:00,,,,5,,,,,,,,,,,1,1,1,1,,,,,1,2,,,,,,,3,9,12
2021-03-17,05:00:00,,,,3,,2,,,,,,,,,1,1,,4,,,,1,,1,,,,,,,1,12,13
2021-03-17,06:00:00,1,,5,3,,,,,1,,,1,3,1,12,15,3,13,1,,2,3,10,14,,,,,,,38,50,88
2021-03-17,07:00:00,,,,5,1,1,,,,,,,2,2,24,36,8,18,,,4,7,14,28,,,,,,,53,97,150
2021-03-17,08:00:00,,,1,4,,3,1,,1,1,,,2,5,50,65,11,10,,,6,7,16,20,,,,,,,88,115,203
2021-03-17,09:00:00,,,,2,2,1,,,2,3,,,1,2,59,91,13,21,,,8,11,25,45,,,,,,,110,176,286
2021-03-17,10:00:00,,,,3,2,,,,,2,,,2,6,68,114,15,23,1,3,9,13,30,59,,,,,,,127,223,350
2021-03-17,11:00:00,,,1,6,1,1,,,1,1,,,3,,60,54,22,15,1,3,16,13,38,30,,,,,,,143,123,266
2021-03-17,12:00:00,,,2,5,3,1,,1,,,,,2,,59,77,14,13,4,,16,21,22,33,,,,,,,122,151,273
2021-03-17,13:00:00,,,3,2,,,2,,,1,,,3,1,72,64,7,10,,2,10,12,30,23,,,,,,,127,115,242
2021-03-17,14:00:00,,,7,5,,1,,,,2,,,7,2,105,59,16,10,1,1,20,9,35,27,,,,,,,191,116,307
2021-03-17,15:00:00,,,1,,3,,,1,2,,,,4,4,59,44,25,12,,,14,19,20,13,,,,,,,128,93,221
2021-03-17,16:00:00,,,2,4,,1,,,1,2,,,6,4,83,58,25,15,,1,15,12,20,15,,,,,,,152,112,264
2021-03-17,17:00:00,,,4,3,2,,,2,1,1,,,6,3,79,90,14,13,7,1,8,7,17,16,,,,,,,138,136,274
2021-03-17,18:00:00,,,7,1,1,,,,,1,1,,5,7,57,39,9,10,1,,8,3,17,12,,,,,,,106,73,179
2021-03-17,19:00:00,1,,3,,2,,,,,,,,3,,30,14,6,2,,1,,1,22,5,,,,,,,67,23,90
2021-03-17,20:00:00,,,4,1,,,,,,,,,2,5,18,12,4,1,1,,,,7,3,,,,,,,36,22,58
2021-03-17,21:00:00,,,,,1,,,,,,,,2,1,6,3,1,1,,,,,2,5,,,,,,,12,10,22
2021-03-17,22:00:00,,,3,3,,,,,,,,,2,,11,7,3,1,,1,,,9,3,,,,,,,28,15,43
2021-03-17,23:00:00,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
Day 3 Sub-totalclick to view/hide in hour,2,0,44,55,18,11,3,4,9,14,1,1,55,44,854,844,197,194,17,13,136,139,337,354,0,0,0,0,0,0,1673,1673,3346,
Total,2,0,110,122,43,57,18,20,21,26,212,213,101,111,2186,2375,451,482,50,46,292,293,707,827,0,0,2,0,0,0,4195,4572,8767,
Grand Total,2,232,100,38,47,425,212,4561,933,96,585,1534,0,2,0,8767,8767,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),1,77,33,13,16,142,71,1520,311,32,195,511,0,1,0,2922,2922,,,,,,,,,,,,,,,,,
Composition (%),0%,3%,1%,0%,1%,5%,2%,52%,11%,1%,7%,17%,0%,0%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,1401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),0%,6%,2%,1%,1%,10%,5%,-,22%,2%,14%,36%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),1,73,32,12,15,135,67,1444,295,30,185,486,0,1,0,2776,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,1,73,32,12,15,135,67,-,295,30,185,486,0,-,0,1331,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,4,219,48,36,38,203,67,722,295,45,139,486,0,1,0,2302,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,4,219,48,36,37.5,202.5,67,-,295,45,138.75,486,0,-,0,1579,,,,,,,,,,,,,,,,,,
