Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-15,18:00:00,,,4,1,,,,,1,,,1,,2,13,13,2,1,1,1,,1,5,3,,,,,,,26,23,49
2021-03-15,19:00:00,,,,5,,,,,,,,,,1,9,7,1,4,2,,1,1,1,6,,,,,,,14,24,38
2021-03-15,20:00:00,,,3,2,,,,1,,,,,,,1,4,1,4,1,,,,1,,,,,,,,7,11,18
2021-03-15,21:00:00,,,,5,,,,,,,,,,,1,2,,3,,,,,2,3,,,,,,,3,13,16
2021-03-15,22:00:00,,,1,,,,,,,,,,,,1,2,1,,,,,,,,,,,,,,3,2,5
2021-03-15,23:00:00,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,2
Day 1 Sub-totalclick to view/hide in hour,4,1,29,44,0,1,3,1,4,3,3,5,8,9,262,274,39,28,22,20,21,20,171,151,0,0,0,0,0,0,566,557,1123,
2021-03-16,00:00:00,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2,1,3
2021-03-16,01:00:00,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
2021-03-16,02:00:00,,,,1,,,,,,,,,,,1,,1,,,,,,2,,,,,,,,4,1,5
2021-03-16,03:00:00,,,,3,,,,,,,,,,,,,3,,,,,,,,,,,,,,3,3,6
2021-03-16,04:00:00,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,2,1,3
2021-03-16,05:00:00,,,3,,,,,,,,,,,,3,1,1,,5,2,,,,1,,,,,,,12,4,16
2021-03-16,06:00:00,1,,4,,,1,,,,,,,,,5,3,1,,,,1,,4,1,,,,,,,16,5,21
2021-03-16,07:00:00,,,,4,,,1,,,,1,,,1,12,11,1,,3,5,,,3,7,,,,,,,21,28,49
2021-03-16,08:00:00,,,1,6,,,,2,,,,,,,7,10,1,4,1,2,2,1,5,25,,,,,,,17,50,67
2021-03-16,09:00:00,,,,1,1,,,,,,,1,,1,19,28,2,,,2,,2,5,36,,,,,,,27,71,98
2021-03-16,10:00:00,,1,1,3,,,,,,,,,1,,9,16,2,4,1,3,1,,9,16,,,,,,,24,43,67
2021-03-16,11:00:00,,,,3,,1,,,,,1,,,1,18,14,3,1,4,,2,1,13,4,,,,,,,41,25,66
2021-03-16,12:00:00,,,1,,,,,1,,,,,,,18,21,,5,3,2,2,2,18,1,,,,,,,42,32,74
2021-03-16,13:00:00,,,1,1,,1,1,,,,,,1,,28,13,2,1,3,1,,1,22,6,,,,,,,58,24,82
2021-03-16,14:00:00,,,,2,,,,,,,,,1,2,18,14,,1,2,3,2,1,19,4,,,,,,,42,27,69
2021-03-16,15:00:00,,,3,2,,,,,,,,,,,28,21,,3,1,3,4,2,10,9,,,,,,,46,40,86
2021-03-16,16:00:00,,,1,1,,,,,,,1,1,,2,25,21,,2,2,3,3,1,8,14,,,,,,,40,45,85
2021-03-16,17:00:00,,,1,3,,,,,,,,1,,,16,11,2,3,4,2,4,6,8,5,,,,,,,35,31,66
2021-03-16,18:00:00,,,2,2,,,,,,,,1,,,14,17,,2,1,4,1,,1,11,,,,,,,19,37,56
2021-03-16,19:00:00,,,,1,,,,,,,,1,,1,6,4,,2,2,,1,3,1,1,,,,,,,10,13,23
2021-03-16,20:00:00,,,1,1,,,,,,,,,,,5,6,,4,,,1,,2,3,,,,,,,9,14,23
2021-03-16,21:00:00,,2,2,1,,,,,,,,,,1,,1,,1,,,,2,,2,,,,,,,2,10,12
2021-03-16,22:00:00,1,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,2,4
2021-03-16,23:00:00,,,,,,,,,,,,,,,2,1,,,,,,,1,1,,,,,,,3,2,5
Day 2 Sub-totalclick to view/hide in hour,2,4,24,35,1,3,2,3,0,0,3,5,3,9,234,214,20,34,32,32,25,22,132,148,0,0,0,0,0,0,478,509,987,
2021-03-17,00:00:00,,,3,,,,,,,,,,,,,,1,1,,,,,,1,,,,,,,4,2,6
2021-03-17,01:00:00,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
2021-03-17,02:00:00,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4
2021-03-17,03:00:00,,,3,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,3,2,5
2021-03-17,04:00:00,,,,,,,,,,,,,,,2,,,,2,,,,1,,,,,,,,5,0,5
2021-03-17,05:00:00,,,3,,,,,,,,,,,,2,2,1,,,,,,1,,,,,,,,7,2,9
2021-03-17,06:00:00,,,2,,,,,,,,,,,1,3,,4,1,3,3,,,,,,,,,,,12,5,17
2021-03-17,07:00:00,,,3,,,,,1,,,1,,,,2,4,8,,3,3,,,5,,,,,,,,22,8,30
2021-03-17,08:00:00,,,1,,,,,,,2,1,,,,15,10,,,5,6,2,1,4,18,,,,,,,28,37,65
2021-03-17,09:00:00,,,2,2,,,,2,,,,1,1,,15,31,5,2,1,3,,2,4,52,,,,,,,28,95,123
2021-03-17,10:00:00,,,7,1,,,1,,,,,1,,1,17,29,3,,1,3,,,8,21,,,,,,,37,56,93
2021-03-17,11:00:00,,,3,,,,,,1,,,,,1,19,17,3,,4,1,,,7,7,,,,,,,37,26,63
2021-03-17,12:00:00,,,2,,,,,,,1,,,,,18,23,2,,2,2,3,2,14,7,,,,,,,41,35,76
2021-03-17,13:00:00,,,2,,1,,,,1,,,,,1,14,15,1,3,2,4,2,4,29,6,,,,,,,52,33,85
2021-03-17,14:00:00,,,1,,,,,,,,,,1,,15,9,2,1,3,3,1,1,22,6,,,,,,,45,20,65
2021-03-17,15:00:00,,,,1,,,,,,,1,,,,23,19,3,3,1,1,,,21,4,,,,,,,49,28,77
2021-03-17,16:00:00,,,,5,,,,,1,,1,,,,30,6,5,4,5,3,,2,5,4,,,,,,,47,24,71
2021-03-17,17:00:00,,,1,,,,,,,,,,,,22,15,4,2,1,1,3,,9,4,,,,,,,40,22,62
2021-03-17,18:00:00,,,,2,,,,,,,,,,,20,19,,,2,1,2,2,1,10,,,,,,,25,34,59
2021-03-17,19:00:00,,,,3,,,,,,,,,,,8,8,3,1,,,1,3,5,7,,,,,,,17,22,39
2021-03-17,20:00:00,,,,,,,,,,,,,,,4,5,3,1,,1,,,,,,,,,,,7,7,14
2021-03-17,21:00:00,,,1,3,,,,,,,,,,,5,1,,,,,,,,,,,,,,,6,4,10
2021-03-17,22:00:00,,,3,,,,,,,,,,,,,,,,,,,,,1,,,,,,,3,1,4
2021-03-17,23:00:00,,,,2,,,,,,,,,,,,1,,,,1,,,1,2,,,,,,,,,
Day 3 Sub-totalclick to view/hide in hour,0,0,42,20,1,0,1,3,3,3,4,2,2,5,234,214,48,19,35,36,14,17,137,150,0,0,0,0,0,0,521,469,990,
Total,6,5,95,99,2,4,6,7,7,6,10,12,13,23,730,702,107,81,89,88,60,59,440,449,0,0,0,0,0,0,1565,1535,3100,
Grand Total,11,194,6,13,13,22,36,1432,188,177,119,889,0,0,0,3100,3100,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),4,65,2,4,4,7,12,477,63,59,40,296,0,0,0,1033,1033,,,,,,,,,,,,,,,,,
Composition (%),0%,6%,0%,0%,0%,1%,1%,46%,6%,6%,4%,29%,0%,0%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),1%,12%,0%,1%,1%,1%,2%,-,11%,11%,7%,53%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),3,61,2,4,4,7,11,453,60,56,38,282,0,0,0,982,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,3,61,2,4,4,7,11,-,60,56,38,282,0,-,0,528,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,12,183,3,12,10,11,11,227,60,84,29,282,0,0,0,923,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,12,183,3,12,10,10.5,11,-,60,84,28.5,282,0,-,0,696,,,,,,,,,,,,,,,,,,
