Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
Multi Axle,Heavy,Light,Big,Mini,Micro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,Total,,
2014-11-19,00:00:00,2,3,,1,,,,,,,,,1,,,2,,,,,,,,,,,,,,,3,6,9
2014-11-19,01:00:00,1,2,1,1,,,,,,,,1,1,,1,1,,,,,,,1,1,,,,,,,5,6,11
2014-11-19,02:00:00,1,3,1,1,,1,,,,,1,1,,,1,4,,1,,,,,1,,,,,,,,5,11,16
2014-11-19,03:00:00,1,2,,,,1,,1,,,,,1,1,2,3,,,,,,,1,1,,,,,,,5,9,14
2014-11-19,04:00:00,3,3,2,1,2,1,4,,1,4,,4,1,2,14,14,1,1,,,,1,4,1,,,,,,,32,32,64
2014-11-19,05:00:00,4,4,1,7,4,10,9,6,17,16,8,9,10,6,44,54,11,14,3,7,3,9,13,7,,1,8,6,,,135,156,291
2014-11-19,06:00:00,10,3,6,8,6,11,7,11,25,24,17,12,20,17,197,211,14,21,8,11,8,9,26,16,1,,8,8,,1,353,363,716
2014-11-19,07:00:00,9,6,4,11,5,11,6,8,46,36,18,19,23,37,214,243,22,42,16,25,12,13,43,40,,,10,12,,,428,503,931
2014-11-19,08:00:00,4,4,1,14,6,11,3,3,49,64,19,31,31,66,216,180,16,48,9,29,12,16,75,67,,1,7,19,,,448,553,1001
2014-11-19,09:00:00,9,4,1,8,4,13,1,2,45,114,22,40,29,78,279,180,30,62,20,39,12,14,71,78,,,17,25,,1,540,658,1198
2014-11-19,10:00:00,6,5,3,11,25,12,3,1,54,165,24,43,47,71,315,180,48,66,13,32,13,17,56,70,,,10,20,,1,617,694,1311
2014-11-19,11:00:00,6,6,3,11,29,8,,1,55,146,26,41,61,76,282,180,45,69,17,39,14,18,61,75,,,15,22,,2,614,694,1308
2014-11-19,12:00:00,7,4,4,22,34,8,,1,73,125,24,53,57,54,273,179,35,68,19,31,20,21,56,75,,,19,23,,1,621,665,1286
2014-11-19,13:00:00,8,6,4,29,29,8,,,85,114,33,53,62,74,235,180,40,75,14,38,19,22,59,73,,,16,21,,1,604,694,1298
2014-11-19,14:00:00,7,7,4,32,16,15,2,,76,93,33,58,54,62,212,180,53,62,22,31,16,29,57,71,,,16,16,,,568,656,1224
