Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-21,17:00:00,,,,2,1,,,,,1,1,,16,17,20,20,6,8,2,1,,,7,10,,,,,,,53,59,112
2017-02-21,18:00:00,,,,,1,,,,,,,,6,4,31,16,3,2,,,,,5,3,,,,,,,46,25,71
2017-02-21,19:00:00,,,3,,,2,,1,,,,,2,2,30,5,7,6,1,,,,5,2,,,,,,,48,18,66
2017-02-21,20:00:00,,,,2,1,,,,,,,,2,1,20,3,2,3,,,,,2,2,,,,,,,27,11,38
2017-02-21,21:00:00,,,1,1,1,1,1,,,,,,4,2,12,1,2,1,,,,,,1,,,,,,,21,7,28
2017-02-21,22:00:00,,,3,1,,,,,,,,,,,10,1,,,,,,,1,,,,,,,,14,2,16
2017-02-21,23:00:00,,,2,2,1,1,,,,,,,,,4,,3,1,,,,,1,1,,,,,,,11,5,16
Day 1 Sub-totalclick to view/hide in hour,0,0,43,37,43,45,10,10,9,8,1,1,197,201,386,345,158,135,20,19,0,0,137,156,1,1,0,0,0,0,1005,958,1963,
2017-02-22,00:00:00,,,,1,1,,,,,,,,,,,,1,,,,,,,2,,,,,,,2,3,5
2017-02-22,01:00:00,,,2,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,,3,2,5
2017-02-22,02:00:00,,,1,3,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,3,4,7
2017-02-22,03:00:00,,,2,,,2,,,,,,,,,,,,1,,,,,,,,,,,,,2,3,5
2017-02-22,04:00:00,,,,3,1,1,,,,,,,2,2,,2,2,3,,,,,2,2,,,,,,,7,13,20
2017-02-22,05:00:00,,,2,2,2,2,,,,,,,3,4,,6,5,4,1,3,,,3,4,,,,,,,16,25,41
2017-02-22,06:00:00,,,2,2,3,3,2,,1,1,,,15,20,25,20,12,8,2,3,,,7,10,,,,,,,69,67,136
2017-02-22,07:00:00,,,1,2,,4,,,,,,,8,12,17,22,10,8,1,1,,,15,7,,,,,,,52,56,108
2017-02-22,08:00:00,,,,,,1,,,4,1,,,10,8,20,20,9,8,1,2,,,5,13,,,,,,,49,53,102
2017-02-22,09:00:00,,,,,,1,,,1,2,,,25,35,25,38,8,15,,,,,22,30,,,,,,,81,121,202
2017-02-22,10:00:00,,,,2,1,,,,,1,,,30,22,35,35,15,5,,1,,,25,15,,,,,,,106,81,187
2017-02-22,11:00:00,,,1,,,,1,,,,,,25,20,30,35,23,10,2,1,,,15,15,,,,,,,97,81,178
2017-02-22,12:00:00,,,,2,2,2,,,,1,1,,18,18,32,30,12,8,,1,,,10,6,,,,,,,75,68,143
2017-02-22,13:00:00,,,3,,2,1,,3,,,,,30,15,35,25,15,10,1,,,,15,10,,,,,,,101,64,165
2017-02-22,14:00:00,,,3,3,3,1,,1,,,,1,16,20,25,25,15,5,,2,,,16,15,,,,,,,78,73,151
2017-02-22,15:00:00,,,,1,,1,,1,,1,,,10,20,25,28,13,12,1,1,,,15,15,,,,,,,64,80,144
2017-02-22,16:00:00,,,1,3,2,,1,,1,2,1,,15,10,20,20,5,7,,,,,8,10,,,,,,,54,52,106
2017-02-22,17:00:00,,,,2,2,,,,1,,,,19,13,31,23,11,7,3,2,,,15,8,,,,,,,82,55,137
2017-02-22,18:00:00,,,1,2,,,,,,,,,8,5,16,13,5,3,,2,,,4,3,,,,,,,34,28,62
2017-02-22,19:00:00,,,,1,1,2,,,,,,,3,2,3,7,3,3,,,,,5,5,,,,,,,15,20,35
2017-02-22,20:00:00,,,2,3,1,1,,,,,,,2,1,2,2,2,4,,,,,4,3,,,,,,,13,14,27
2017-02-22,21:00:00,,,1,1,,,,,,,,,2,,1,1,3,2,,,,,1,1,,,,,,,8,5,13
2017-02-22,22:00:00,,,2,,1,1,,,,,,,,,,,1,1,,,,,,1,,,,,,,4,3,7
2017-02-22,23:00:00,,,,1,2,,,,,,,,,,,,,,,,,,1,,,,,,,,3,1,4
Day 2 Sub-totalclick to view/hide in hour,0,0,24,34,25,24,4,5,8,9,2,1,241,227,342,352,171,125,12,19,0,0,189,176,0,0,0,0,0,0,1018,972,1990,
2017-02-23,00:00:00,,,,,2,1,,,,,,,,,,,,1,,,,,1,,,,,,,,3,2,5
2017-02-23,01:00:00,,,2,,,,,,,,,,,,,,1,2,,,,,,1,,,,,,,3,3,6
2017-02-23,02:00:00,,,1,2,1,,,,,,,,,,,,2,1,,,,,1,,,,,,,,5,3,8
2017-02-23,03:00:00,,,3,3,1,1,,,,,,,,,,,1,,,,,,1,1,,,,,,,6,5,11
2017-02-23,04:00:00,,,,,,2,,,,,,,2,2,3,3,4,5,,,,,3,2,,,,,,,12,14,26
2017-02-23,05:00:00,,,3,3,2,2,,,,,,1,3,5,5,7,7,6,2,1,,,5,3,,,,,,,27,28,55
2017-02-23,06:00:00,,,3,3,4,2,3,,,,1,,10,6,11,12,4,11,4,3,,,2,3,,,,,,,42,40,82
2017-02-23,07:00:00,,,3,1,3,8,,,1,1,,,21,17,27,30,,5,1,1,,,5,5,,,,,,,61,68,129
2017-02-23,08:00:00,,,1,1,4,2,2,,2,,,,11,7,17,17,7,7,1,,,,5,10,,,,,,,50,44,94
2017-02-23,09:00:00,,,,,1,1,2,,1,1,,,25,23,25,26,12,10,2,2,,,15,15,,,,,,,83,78,161
2017-02-23,10:00:00,,,1,2,1,5,2,,2,1,1,,36,25,42,40,18,19,2,3,,,15,15,,,,,,,120,110,230
2017-02-23,11:00:00,,,,3,3,4,1,,1,1,,,25,30,35,40,15,18,,1,,,15,12,,,,,,,95,109,204
2017-02-23,12:00:00,,,1,1,1,,,,,,,,20,25,45,35,20,15,,1,,,20,16,,,,,,,107,93,200
2017-02-23,13:00:00,,,,4,1,,1,4,,,,1,25,15,25,25,20,25,1,,,,12,20,,,,,,,85,94,179
2017-02-23,14:00:00,,,1,,2,1,,,,,,,27,28,50,40,16,16,1,1,,,24,11,,,,,,,121,97,218
2017-02-23,15:00:00,,,,,1,1,1,,,,,,17,21,35,33,3,11,1,2,,,11,9,,,,,,,69,77,146
2017-02-23,16:00:00,,,,2,2,,,,4,1,1,,23,25,35,35,15,10,1,1,,,20,15,,,,,,,101,89,190
2017-02-23,17:00:00,,,,1,3,1,,1,,1,,1,12,11,12,15,3,,3,2,,,5,9,,,,,,,38,42,80
2017-02-23,18:00:00,,,3,3,1,,,,,,,,5,6,14,12,5,4,1,,,,2,3,,,,,,,31,28,59
2017-02-23,19:00:00,,,,1,2,,1,,,,,,4,2,7,6,4,1,,,,,5,3,,,,,,,23,13,36
2017-02-23,20:00:00,,,3,2,,1,,,,,1,,2,3,3,4,2,3,,,,,2,2,,,,,,,13,15,28
2017-02-23,21:00:00,,,,,2,2,,1,,,,,1,1,2,,3,2,,,,,1,1,,,,,,,9,7,16
2017-02-23,22:00:00,,,1,1,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,3,2,5
2017-02-23,23:00:00,,,2,,,1,,,,,,,,,,,2,2,,,,,1,,,,,,,,,,
Day 3 Sub-totalclick to view/hide in hour,0,0,28,33,38,35,13,6,11,6,4,3,269,252,393,380,165,174,20,18,0,0,171,157,0,0,0,0,0,0,1112,1064,2176,
Total,0,0,95,104,106,104,27,21,28,23,7,5,707,680,1121,1077,494,434,52,56,0,0,497,489,1,1,0,0,0,0,3135,2994,6129,
Grand Total,0,199,210,48,51,12,1387,2198,928,108,0,986,2,0,0,6129,6129,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),0,66,70,16,17,4,462,733,309,36,0,329,1,0,0,2043,2043,,,,,,,,,,,,,,,,,
Composition (%),0%,3%,3%,1%,1%,0%,23%,36%,15%,2%,0%,16%,0%,0%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,1310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),0%,5%,5%,1%,1%,0%,35%,-,24%,3%,0%,25%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),0,60,64,15,15,4,421,667,281,33,0,299,1,0,0,1859,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,0,60,64,15,15,4,421,-,281,33,0,299,1,-,0,1192,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,0,180,96,45,38,6,421,334,281,50,0,299,2,0,0,1750,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,0,180,96,45,37.5,6,421,-,281,49.5,0,299,1.5,-,0,1417,,,,,,,,,,,,,,,,,,
