Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-19,17:00:00,,,,,,3,,1,1,5,,3,9,3,64,94,4,,1,,,,,,,,1,1,,,80,110,190
2014-11-19,18:00:00,,,,,,,,,,,,,3,7,29,40,,,,,,,,,,,,,,,32,47,79
2014-11-19,19:00:00,,,,,,,,,,,,,1,3,9,23,,,,,,,,,,,,,,,10,26,36
2014-11-19,20:00:00,,,,,,,,,,,,,2,1,4,6,,,,,,,,,,,,,,,6,7,13
2014-11-19,21:00:00,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,0,2
2014-11-19,22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-11-19,23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Day 1 Sub-totalclick to view/hide in hour,1,0,11,8,32,40,8,13,104,113,74,72,220,135,1784,1883,102,49,56,68,1,0,12,34,3,3,39,64,17,1,2464,2483,4947,
2014-11-20,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-11-20,01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-11-20,02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-11-20,03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-11-20,04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-11-20,05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-11-20,06:00:00,,,,,1,1,,1,6,5,,3,3,7,26,42,1,4,3,1,,,,3,,,,1,1,,41,68,109
2014-11-20,07:00:00,,,,,1,1,8,,4,6,1,7,7,3,56,101,3,3,3,2,,,1,3,,,2,2,3,,89,128,217
2014-11-20,08:00:00,,,,,1,5,1,,11,5,5,9,13,7,89,187,5,12,5,1,,,1,1,,,3,3,1,,135,230,365
2014-11-20,09:00:00,,,,,7,1,,,14,3,5,8,9,9,144,155,9,3,3,2,,,3,3,,,2,,1,,197,184,381
2014-11-20,10:00:00,,,4,,4,1,3,,10,12,10,4,42,7,206,192,9,3,5,,,,1,5,,,3,1,2,,299,225,524
2014-11-20,11:00:00,,,2,,4,2,3,,13,5,6,4,41,8,229,189,19,6,4,1,,,,2,,,,,1,,322,217,539
2014-11-20,12:00:00,,,2,,1,1,,,10,4,5,4,23,9,213,207,20,7,8,1,,,1,1,1,,3,1,,,287,235,522
2014-11-20,13:00:00,,,2,,1,1,,,8,3,4,6,18,8,199,186,6,6,6,1,,,,2,,,1,1,1,,246,214,460
2014-11-20,14:00:00,,2,1,,3,1,2,,11,4,14,11,20,27,226,182,4,5,6,3,,,,1,,,4,1,2,1,293,238,531
2014-11-20,15:00:00,,,2,,3,2,,,12,6,15,16,40,24,196,196,3,8,1,1,,,1,,1,1,1,3,1,,276,257,533
2014-11-20,16:00:00,,,,,2,1,,,8,12,10,20,56,19,107,167,11,6,4,1,,,,2,,,1,1,,,199,229,428
2014-11-20,17:00:00,,,,,,1,,,1,7,6,6,13,23,87,112,1,5,,1,,,,,,,,1,,,108,156,264
2014-11-20,18:00:00,,,,,,,,,,,,,8,7,36,61,,,,,,,,,,,,,,,44,68,112
2014-11-20,19:00:00,,,,,,,,,,,,,4,1,24,35,,,,,,,,,,,,,,,28,36,64
2014-11-20,20:00:00,,,,,,,,,,,,,2,1,6,32,,,,,,,,,,,,,,,8,33,41
2014-11-20,21:00:00,,,,,,,,,,,,,2,,3,50,,,,,,,,,,,,,,,5,50,55
2014-11-20,22:00:00,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,0,21,21
2014-11-20,23:00:00,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,0,4,4
Day 2 Sub-totalclick to view/hide in hour,0,2,13,0,28,18,17,1,108,72,81,98,301,160,1847,2119,91,68,48,15,0,0,8,23,2,1,20,15,13,1,2577,2593,5170,
2014-11-21,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-11-21,01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-11-21,02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-11-21,03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-11-21,04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-11-21,05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-11-21,06:00:00,,,1,,3,2,3,,11,1,2,1,8,4,49,18,5,4,3,1,,,1,2,,,1,1,,2,87,36,123
2014-11-21,07:00:00,,,,,4,2,1,,8,3,,3,4,6,106,67,6,7,1,2,,,2,5,,,2,,1,2,135,97,232
2014-11-21,08:00:00,,,,,3,3,,,7,3,,5,22,8,172,68,4,4,2,2,,,,6,,,1,1,2,,213,100,313
2014-11-21,09:00:00,,,,,1,4,1,,11,1,,5,17,6,208,147,5,3,2,1,,,,3,1,,,2,1,1,247,173,420
2014-11-21,10:00:00,,,4,,1,4,3,,13,7,10,4,20,12,208,186,8,1,6,1,,,3,,,,3,1,1,,280,216,496
2014-11-21,11:00:00,,,2,,1,2,2,,12,2,6,4,21,9,218,188,8,2,4,1,,,1,1,1,,1,1,,1,277,211,488
2014-11-21,12:00:00,,,1,,2,3,,,8,3,4,5,29,10,177,249,2,1,3,1,,,,,,,1,,1,,228,272,500
2014-11-21,13:00:00,,,1,,4,4,,,13,4,8,10,15,7,167,213,3,2,1,1,,,1,1,,,1,2,,,214,244,458
2014-11-21,14:00:00,,,1,1,1,3,,,5,4,9,1,39,6,220,182,3,,4,1,,,3,1,,,1,2,1,,287,201,488
2014-11-21,15:00:00,,,,1,,3,,,3,7,5,1,21,8,223,192,,1,1,,,,1,,,1,3,1,,1,257,216,473
2014-11-21,16:00:00,,,,,3,2,6,,20,6,2,2,40,21,171,165,1,,4,,,,,,1,,1,,,,249,196,445
2014-11-21,17:00:00,,,,,2,,,,1,5,1,,10,4,75,161,,,,1,,,,,,,,,,,89,171,260
2014-11-21,18:00:00,,,,,,,,,,,,,3,7,39,46,,,,,,,,,,,,,,,42,53,95
2014-11-21,19:00:00,,,,,,,,,,,,,1,1,23,8,,,,,,,,,,,,,,,24,9,33
2014-11-21,20:00:00,,,,,,,,,,,,,,1,4,1,,,,,,,,,,,,,,,4,2,6
2014-11-21,21:00:00,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,2,1,3
2014-11-21,22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-11-21,23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 3 Sub-totalclick to view/hide in hour,0,0,10,2,25,32,16,0,112,46,47,41,250,110,2062,1892,45,25,31,12,0,0,12,19,3,1,15,11,7,7,2635,2198,4833,
Total,1,2,34,10,85,90,41,14,324,231,202,211,771,405,5693,5894,238,142,135,95,1,0,32,76,8,5,74,90,37,9,7676,7274,14950,
Grand Total,3,44,175,55,555,413,1176,11587,380,230,1,108,13,164,46,14950,14950,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),1,15,58,18,185,138,392,3862,127,77,0,36,4,55,15,4983,4983,,,,,,,,,,,,,,,,,
Composition (%),0%,0%,1%,0%,4%,3%,8%,78%,3%,2%,0%,1%,0%,1%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),0%,1%,5%,2%,17%,13%,37%,-,12%,7%,0%,3%,0%,-,1%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),1,15,61,19,192,143,408,4017,132,80,0,37,5,57,16,5183,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,1,15,61,19,192,143,408,-,132,80,0,37,5,-,16,1109,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,4,45,92,57,480,215,408,2009,132,120,0,37,8,57,32,3694,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,4,45,91.5,57,480,214.5,408,-,132,120,0,37,7.5,-,32,1629,,,,,,,,,,,,,,,,,,
