Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-19,15:00:00,5,1,22,10,7,4,16,5,22,33,24,20,16,14,273,227,32,21,18,10,40,41,19,28,,,20,54,,,514,468,982
2014-11-19,16:00:00,5,2,46,13,3,6,20,11,27,14,32,33,18,14,258,254,33,14,17,7,34,40,26,15,1,,46,66,,,566,489,1055
2014-11-19,17:00:00,4,4,28,13,14,6,51,20,12,2,19,26,19,32,200,236,23,9,30,5,52,21,20,7,1,1,37,28,1,,511,410,921
2014-11-19,18:00:00,3,3,6,10,3,3,27,6,9,6,3,7,4,4,72,96,6,4,3,3,13,13,3,5,,,6,12,,,158,172,330
2014-11-19,19:00:00,4,4,3,4,3,3,5,2,3,2,4,1,1,1,30,32,1,1,1,2,2,4,3,1,,,2,2,,,62,59,121
2014-11-19,20:00:00,2,4,2,3,4,3,3,,,,1,,1,1,7,6,,,,,,1,1,2,,,,,,,21,20,41
2014-11-19,21:00:00,3,2,3,4,1,3,3,,,,,,,,1,,,,,,,,2,2,,,,,,,13,11,24
2014-11-19,22:00:00,3,3,5,3,1,2,,,,,,,,,,,,,,,,,3,1,,,,,,,12,9,21
2014-11-19,23:00:00,3,2,,2,,,,,,,,,,,,,,,,,,,,1,,,,,,,3,5,8
Day 1 Sub-totalclick to view/hide in hour,102,64,352,182,104,71,256,104,276,198,337,265,207,178,3137,2278,354,165,201,121,526,370,332,213,13,4,493,418,18,3,6708,4634,11342,
2014-11-20,00:00:00,2,3,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,2,6,8
2014-11-20,01:00:00,,2,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,3,3
2014-11-20,02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-11-20,03:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
2014-11-20,04:00:00,3,1,3,5,1,1,2,4,1,2,,2,1,1,3,2,,,,,,1,,,,,,,,,14,19,33
2014-11-20,05:00:00,3,2,9,5,3,2,12,10,9,7,8,6,9,3,25,15,4,3,1,4,5,7,3,3,,,,3,,,91,70,161
2014-11-20,06:00:00,3,2,5,3,5,2,8,8,10,3,6,3,2,2,32,28,6,2,6,2,13,12,7,2,,,12,11,1,,116,80,196
2014-11-20,07:00:00,2,2,8,8,4,4,1,3,8,3,6,3,4,3,65,67,5,6,7,4,18,23,9,5,1,,34,34,3,,175,165,340
2014-11-20,08:00:00,1,3,8,6,6,3,2,4,6,5,7,3,4,3,101,109,6,4,7,6,38,38,10,4,1,,58,31,1,,256,219,475
2014-11-20,09:00:00,6,2,5,5,6,3,2,7,5,10,8,15,6,6,165,254,6,5,5,4,55,42,18,6,1,,78,40,3,,369,399,768
2014-11-20,10:00:00,4,2,7,12,3,4,4,4,8,13,9,9,3,5,93,201,3,8,3,7,25,12,12,10,1,,36,13,,,211,300,511
2014-11-20,11:00:00,4,3,5,12,2,5,4,5,7,15,9,16,3,4,62,239,2,9,2,8,12,16,15,13,1,,30,21,,,158,366,524
2014-11-20,12:00:00,1,2,3,12,3,4,2,8,6,12,5,22,4,6,45,179,4,11,3,5,19,17,14,7,,,28,17,,,137,302,439
2014-11-20,13:00:00,3,3,6,15,1,4,,5,9,27,7,32,3,8,56,204,3,8,2,8,25,30,33,12,1,,34,10,,,183,366,549
2014-11-20,14:00:00,6,3,12,12,3,6,11,2,12,17,19,21,9,13,93,225,8,12,16,11,40,20,26,14,1,,32,18,,,288,374,662
2014-11-20,15:00:00,3,4,20,9,3,5,7,4,12,19,17,21,8,10,106,239,5,11,11,12,36,22,14,22,,1,38,34,,,280,413,693
2014-11-20,16:00:00,3,3,27,14,4,5,17,8,15,10,13,17,11,8,144,196,5,22,9,8,49,36,13,15,1,1,30,28,,,341,371,712
2014-11-20,17:00:00,5,2,18,9,5,6,56,14,6,4,17,22,15,10,76,160,5,10,5,7,40,16,12,11,,,29,27,,,289,298,587
2014-11-20,18:00:00,3,4,8,8,4,4,20,9,4,6,4,4,2,5,52,89,3,2,1,1,11,5,3,6,,,10,,,,125,143,268
2014-11-20,19:00:00,3,3,3,5,1,4,2,2,3,2,1,1,1,2,27,30,1,1,,1,1,1,3,3,,,1,,,,47,55,102
2014-11-20,20:00:00,1,2,1,5,1,3,2,,,,,,,,8,1,1,,,,,,1,1,,,,,,,15,12,27
2014-11-20,21:00:00,2,2,1,5,1,4,3,,,,,,,,2,,,,,,,,1,2,,,,,,,10,13,23
2014-11-20,22:00:00,3,2,3,3,2,3,3,,3,,3,,3,,3,,3,,3,,3,,1,2,,,,,,,33,10,43
2014-11-20,23:00:00,1,3,2,3,,1,,,,,,,,,,,,,,,,,1,1,,,,,,,4,8,12
Day 2 Sub-totalclick to view/hide in hour,63,55,154,157,58,73,158,97,124,155,139,197,88,89,1158,2238,70,114,81,88,390,298,196,142,8,2,450,287,8,0,3145,3992,7137,
2014-11-21,00:00:00,2,,1,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,4,2,6
2014-11-21,01:00:00,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,2
2014-11-21,02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-11-21,03:00:00,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
2014-11-21,04:00:00,5,2,3,3,,1,5,1,1,,1,3,,,5,1,1,,,,,,2,1,,,,1,,,23,13,36
2014-11-21,05:00:00,2,1,7,4,8,2,14,11,9,4,8,10,,2,20,26,2,3,2,1,,6,2,3,,,,9,,,74,82,156
2014-11-21,06:00:00,2,1,9,5,4,2,10,11,5,9,6,4,4,2,31,41,8,2,12,6,16,12,8,3,1,,25,6,3,,144,104,248
2014-11-21,07:00:00,3,,6,4,5,2,2,4,6,2,6,3,4,4,57,72,8,6,15,5,26,8,10,10,1,,40,12,2,,191,132,323
2014-11-21,08:00:00,1,1,6,10,5,4,2,3,5,5,12,8,5,4,75,117,8,6,11,7,47,12,13,6,,,57,11,,,247,194,441
2014-11-21,09:00:00,2,,6,8,4,7,1,6,8,11,25,16,4,10,190,260,8,8,13,8,35,9,23,11,,,56,13,,,375,367,742
2014-11-21,10:00:00,3,2,8,10,5,8,4,2,6,11,8,15,8,10,129,240,8,11,7,8,30,19,16,29,1,,36,13,,,269,378,647
2014-11-21,11:00:00,4,1,4,10,4,6,2,5,8,7,10,11,9,6,114,239,6,10,10,10,28,29,12,26,1,,34,27,,,246,387,633
2014-11-21,12:00:00,4,1,6,8,3,3,2,2,7,10,7,11,7,15,103,252,6,10,12,7,34,13,12,16,1,,31,26,,,235,374,609
2014-11-21,13:00:00,1,2,12,12,3,4,12,4,23,13,17,26,16,22,151,324,14,12,13,6,36,35,20,21,,,32,40,,,350,521,871
2014-11-21,14:00:00,5,1,18,12,5,6,9,3,17,28,26,31,24,23,407,443,14,14,16,10,54,33,22,23,1,,38,23,4,1,660,651,1311
2014-11-21,15:00:00,4,,26,11,4,8,14,7,19,17,26,18,18,17,282,399,8,28,14,13,53,42,18,30,,,39,27,,,525,617,1142
2014-11-21,16:00:00,1,1,30,13,5,6,27,8,14,13,19,20,21,14,298,338,16,16,24,7,43,37,18,28,,,31,27,,,547,528,1075
2014-11-21,17:00:00,9,1,24,5,2,4,62,11,5,3,17,21,12,24,290,261,4,17,12,8,49,46,17,15,,,36,19,,,539,435,974
2014-11-21,18:00:00,17,1,26,8,3,2,29,9,3,6,15,11,16,17,210,130,4,8,2,3,18,9,7,9,1,,24,13,,1,375,227,602
2014-11-21,19:00:00,13,2,21,5,6,1,13,3,3,1,12,6,5,6,113,37,3,1,1,1,18,1,8,3,,,15,1,,,231,68,299
2014-11-21,20:00:00,10,1,18,3,4,3,11,1,6,,4,,4,1,78,4,3,,2,,9,,8,1,,,5,,,,162,14,176
2014-11-21,21:00:00,8,,16,4,1,2,15,,3,,8,,5,,68,,2,,,,5,,6,2,,,3,,,,140,8,148
2014-11-21,22:00:00,5,,7,3,3,2,3,,,,2,,1,,4,,,,,,,,3,1,,,,,,,28,6,34
2014-11-21,23:00:00,3,2,4,2,4,2,,,,,,,,,,,,,,,,,2,,,,,,,,,,
Day 3 Sub-totalclick to view/hide in hour,104,21,258,142,79,75,237,91,148,140,229,214,163,177,2625,3184,123,152,166,100,501,311,228,239,7,0,502,268,9,2,5379,5116,10495,
Total,269,140,764,481,241,219,651,292,548,493,705,676,458,444,6920,7700,547,431,448,309,1417,979,756,594,28,6,1445,973,35,5,15232,13742,28974,
Grand Total,409,1245,460,943,1041,1381,902,14620,978,757,2396,1350,34,2418,40,28974,28974,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),136,415,153,314,347,460,301,4873,326,252,799,450,11,806,13,9658,9658,,,,,,,,,,,,,,,,,
Composition (%),1%,4%,2%,3%,4%,5%,3%,50%,3%,3%,8%,5%,0%,8%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,3979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),3%,10%,4%,8%,9%,12%,8%,-,8%,6%,20%,11%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),142,432,159,327,361,479,313,5068,339,262,831,468,12,838,14,10044,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,142,432,159,327,361,479,313,-,339,262,831,468,12,-,14,4138,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,568,1296,239,981,903,719,313,2534,339,393,623,468,18,838,28,10259,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,568,1296,238.5,981,902.5,718.5,313,-,339,393,623.25,468,18,-,28,6887,,,,,,,,,,,,,,,,,,
