Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-26,15:00:00,4,11,39,49,1,,44,6,64,48,54,16,79,37,260,370,51,22,53,7,45,31,52,23,,,55,25,,,801,645,1446
2016-03-26,16:00:00,4,10,21,37,3,,16,4,8,38,10,19,20,46,405,215,41,18,4,3,28,5,34,26,1,,11,20,,,606,441,1047
2016-03-26,17:00:00,5,2,50,34,1,1,21,4,45,47,55,6,21,24,648,265,20,27,31,43,16,34,12,44,,1,36,61,,,961,593,1554
2016-03-26,18:00:00,5,2,24,28,,,3,,7,30,15,30,25,32,202,250,6,29,3,26,4,2,7,50,,,21,15,,,322,494,816
2016-03-26,19:00:00,1,2,22,4,,,10,3,16,9,,22,20,18,105,137,10,16,21,6,,3,3,28,,,8,22,,,216,270,486
2016-03-26,20:00:00,,,19,4,,1,5,,,1,3,2,3,20,58,49,5,4,7,1,,,7,18,1,,4,4,,,112,104,216
2016-03-26,21:00:00,7,6,8,7,1,,3,,5,1,18,3,36,5,125,37,6,3,2,1,,,30,12,,,,,,,241,75,316
2016-03-26,22:00:00,7,7,11,8,3,1,1,2,,,,6,8,1,57,17,4,,,3,,1,15,7,,,,1,,,106,54,160
2016-03-26,23:00:00,9,7,9,9,2,2,,,,,2,3,21,5,56,15,6,4,,1,,1,20,5,,,,,,,125,52,177
Day 1 Sub-totalclick to view/hide in hour,71,93,483,432,56,53,144,91,406,418,317,264,402,423,4241,3338,344,311,208,215,320,192,557,483,8,12,228,286,0,0,7785,6611,14396,
2016-03-27,00:00:00,,2,45,3,,2,4,,,,,5,,2,15,5,,4,,2,,1,,4,,,,,,,64,30,94
2016-03-27,01:00:00,,2,5,4,,2,,,,,,1,,,18,5,,4,,,,2,,2,,,,,,,23,22,45
2016-03-27,02:00:00,,2,8,5,,2,,,,,,3,,1,9,15,,3,,,,,,,,,,,,,17,31,48
2016-03-27,03:00:00,,2,10,5,,2,,,,,10,3,,,15,4,,3,,,,,,,,,,,,,35,19,54
2016-03-27,04:00:00,,6,9,12,,3,,12,16,,15,10,8,20,80,70,10,3,,,7,,10,16,,,,,,,155,152,307
2016-03-27,05:00:00,,2,10,14,,4,2,4,9,4,4,17,5,11,60,89,3,10,,4,4,,10,,,,1,,,,108,159,267
2016-03-27,06:00:00,,,31,63,,5,11,7,15,20,16,10,16,16,148,240,10,11,8,11,17,11,19,14,2,1,,2,,,293,411,704
2016-03-27,07:00:00,,,21,24,5,2,6,7,18,15,13,13,19,62,109,50,14,6,7,10,12,7,24,11,2,3,8,7,,,258,217,475
2016-03-27,08:00:00,3,,33,47,1,,23,3,51,24,31,30,35,17,216,276,31,16,12,17,11,17,33,12,2,,23,13,,,505,472,977
2016-03-27,09:00:00,7,,42,38,3,,3,4,20,74,10,18,22,23,335,355,28,28,12,6,25,7,22,13,1,,23,15,,,553,581,1134
2016-03-27,10:00:00,,5,32,18,,,9,3,21,30,30,28,41,35,187,300,17,36,4,6,13,26,21,36,,,8,19,,,383,542,925
2016-03-27,11:00:00,,6,28,16,,,7,4,26,21,20,15,25,18,241,313,28,11,9,7,16,6,57,10,,,8,12,,1,465,440,905
2016-03-27,12:00:00,,3,41,26,,1,14,1,33,28,19,26,13,23,280,362,22,26,8,6,21,23,25,21,,,6,18,,,482,564,1046
2016-03-27,13:00:00,8,1,12,35,,3,9,,15,50,23,38,7,25,390,295,14,40,8,7,14,,20,15,,,8,26,,,528,535,1063
2016-03-27,14:00:00,2,4,23,40,3,,2,,28,50,21,43,18,24,330,315,31,30,7,12,14,15,17,46,,,9,11,,,505,590,1095
2016-03-27,15:00:00,5,5,26,47,,1,,11,22,89,23,38,27,16,285,160,22,36,7,6,11,7,29,52,,,15,19,,,472,487,959
2016-03-27,16:00:00,20,4,55,20,,1,14,3,17,28,33,34,11,21,235,310,18,30,9,18,22,44,22,19,,,13,13,1,,470,545,1015
2016-03-27,17:00:00,4,9,7,29,,2,6,6,19,37,25,58,53,25,270,265,35,8,7,10,18,30,25,15,,1,12,19,,,481,514,995
2016-03-27,18:00:00,5,2,20,30,,,4,,6,32,16,30,26,35,200,252,6,27,4,23,8,2,6,49,,,20,16,,,321,498,819
2016-03-27,19:00:00,3,3,19,5,,,9,3,14,10,3,23,21,17,106,135,10,15,22,5,3,3,3,28,,,3,24,,,216,271,487
2016-03-27,20:00:00,4,,15,5,,1,6,,1,1,1,2,4,18,60,50,6,4,8,2,,,7,20,2,,4,3,,,118,106,224
2016-03-27,21:00:00,6,5,10,6,1,,4,,6,1,19,2,35,6,127,32,6,2,2,2,,,32,14,,,,,,,248,70,318
2016-03-27,22:00:00,8,8,11,10,3,2,1,3,,,2,7,8,2,55,19,4,,,4,,2,17,9,,,,2,,,109,68,177
2016-03-27,23:00:00,10,9,9,10,2,3,,,,,1,5,19,4,58,14,4,3,,2,,1,17,6,,,,,,,120,57,177
Day 2 Sub-totalclick to view/hide in hour,85,80,522,512,18,36,134,71,337,514,335,459,413,421,3829,3931,319,356,134,160,216,204,416,412,9,5,161,219,1,1,6929,7381,14310,
2016-03-28,00:00:00,,3,45,2,,2,4,,,,,4,,3,14,6,,5,,3,,2,,5,,,,,,,63,35,98
2016-03-28,01:00:00,,3,5,5,,3,,,,,,2,,,19,6,,5,,,,3,,3,,,,,,,24,30,54
2016-03-28,02:00:00,,3,9,4,,3,,,,,,4,,2,10,16,,4,,,,,,,,,,,,,19,36,55
2016-03-28,03:00:00,,3,9,4,,3,,,,,9,4,,,16,4,,2,,,,,,,,,,,,,34,20,54
2016-03-28,04:00:00,,6,10,10,,4,,11,15,,14,9,10,21,78,68,10,3,,,6,,10,17,,,,,,,153,149,302
2016-03-28,05:00:00,,2,9,14,,5,3,5,10,5,5,18,6,11,70,90,4,10,,5,4,,12,,,,1,,,,124,165,289
2016-03-28,06:00:00,,,30,66,,4,10,5,12,21,16,12,17,17,150,245,11,13,9,10,16,10,20,15,3,1,,3,,,294,422,716
2016-03-28,07:00:00,,,21,25,7,3,5,7,15,17,15,14,17,64,105,52,14,6,6,12,13,8,25,10,3,4,6,8,,,252,230,482
2016-03-28,08:00:00,4,,34,45,2,,25,3,50,25,32,30,37,19,219,275,32,16,12,19,10,19,35,13,4,,25,13,,,521,477,998
2016-03-28,09:00:00,8,,44,40,5,,4,4,22,75,12,19,20,24,337,358,29,29,10,6,26,8,24,14,1,,25,15,,,567,592,1159
2016-03-28,10:00:00,,6,30,20,,,10,4,20,32,31,30,40,38,185,305,19,37,5,4,14,24,20,35,,,9,20,,,383,555,938
2016-03-28,11:00:00,,5,29,15,,,8,5,25,20,22,15,25,19,240,315,29,12,10,8,15,7,55,7,,,8,10,,2,466,440,906
2016-03-28,12:00:00,,4,40,25,,1,15,1,35,30,20,24,12,20,282,365,22,25,8,4,20,20,25,24,,,6,20,,,485,563,1048
2016-03-28,13:00:00,9,2,10,37,,4,10,,16,52,25,40,8,23,325,300,15,42,10,7,15,,21,17,,,10,27,,,474,551,1025
2016-03-28,14:00:00,2,4,24,42,4,,3,,30,52,21,45,10,25,332,310,32,35,9,12,15,16,19,45,,,10,11,,,511,597,1108
2016-03-28,15:00:00,5,5,27,45,,2,,12,25,90,25,40,26,18,270,158,20,35,9,7,13,6,30,52,,,16,20,,,466,490,956
2016-03-28,16:00:00,30,4,58,21,,2,15,4,15,30,32,35,10,22,237,302,20,28,10,17,20,45,23,20,,,15,15,,,485,545,1030
2016-03-28,17:00:00,5,9,10,25,,3,7,7,20,35,27,39,55,26,272,270,37,7,9,15,20,31,22,17,,2,13,20,,,497,506,1003
2016-03-28,18:00:00,6,1,21,32,,,5,,6,35,17,28,25,36,198,254,5,29,5,23,9,3,7,52,,,25,15,,,329,508,837
2016-03-28,19:00:00,4,4,18,4,,,10,4,15,12,4,24,20,18,103,137,9,14,20,3,3,4,2,29,,,9,25,,,217,278,495
2016-03-28,20:00:00,5,,15,5,,1,6,,2,2,2,3,4,19,58,51,7,3,9,3,1,,7,18,2,,4,4,,,122,109,231
2016-03-28,21:00:00,7,6,9,7,2,,3,,5,2,9,3,30,7,125,34,5,3,3,3,,,32,15,,,,,,,230,80,310
2016-03-28,22:00:00,9,9,14,9,4,3,2,2,,,3,6,9,3,57,18,5,,,4,,3,20,10,,,,3,,,123,70,193
2016-03-28,23:00:00,12,10,10,9,3,4,,,,,2,5,20,5,60,15,6,4,,3,,1,21,6,,,,,,,,,
Day 3 Sub-totalclick to view/hide in hour,106,89,531,511,27,47,145,74,338,535,343,453,401,440,3762,3954,331,367,144,168,220,210,430,424,13,7,182,229,0,2,6973,7510,14483,
Total,262,262,1536,1455,101,136,423,236,1081,1467,995,1176,1216,1284,11832,11223,994,1034,486,543,756,606,1403,1319,30,24,571,734,1,3,21687,21502,43189,
Grand Total,524,2991,237,659,2548,2171,2500,23055,2028,1029,1362,2722,54,1305,4,43189,43189,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),175,997,79,220,849,724,833,7685,676,343,454,907,18,435,1,14396,14396,,,,,,,,,,,,,,,,,
Composition (%),1%,7%,1%,2%,6%,5%,6%,53%,5%,2%,3%,6%,0%,3%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,6276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),3%,16%,1%,3%,14%,12%,13%,-,11%,5%,7%,14%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),159,907,72,200,773,659,758,6993,615,312,413,826,16,396,1,13101,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,159,907,72,200,773,659,758,-,615,312,413,826,16,-,1,5711,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,636,2721,108,600,1933,989,758,3497,615,468,310,826,24,396,2,13881,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,636,2721,108,600,1932.5,988.5,758,-,615,468,309.75,826,24,-,2,9989,,,,,,,,,,,,,,,,,,
