Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-22,16:00:00,2,,2,2,1,3,1,2,1,2,,,4,8,125,135,5,3,4,4,2,1,6,7,1,,19,32,1,4,174,203,377
2013-01-22,17:00:00,,2,3,4,2,2,2,1,2,1,,,8,4,200,165,8,3,3,6,,1,7,12,1,,16,34,,2,252,237,489
2013-01-22,18:00:00,,,1,,1,1,,,1,2,,1,4,4,75,143,4,3,3,3,,,5,6,,,14,14,,1,108,178,286
2013-01-22,19:00:00,1,1,2,2,,2,,1,,,1,,3,3,32,9,2,2,2,2,,,3,3,,,6,4,,,52,29,81
2013-01-22,20:00:00,1,,,1,1,3,,,,,,,2,2,8,19,1,3,1,1,,,1,2,,,3,2,,,18,33,51
2013-01-22,21:00:00,,2,1,2,,1,,,,,,,1,1,3,7,2,1,1,1,,,3,1,,,1,,,,12,16,28
2013-01-22,22:00:00,,,,2,2,,,,,,,,,2,,3,,,,,,,,,,,,,,,2,7,9
2013-01-22,23:00:00,,,1,,1,,,,,,,,2,,,2,1,,,,,,1,2,,,,,,,6,4,10
Day 1 Sub-totalclick to view/hide in hour,11,25,25,52,21,32,8,10,13,15,8,10,66,64,1568,1557,50,48,45,44,6,14,63,84,9,5,396,333,15,13,2304,2306,4610,
2013-01-23,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2013-01-23,01:00:00,2,,2,2,,,,,,,,,2,,,1,,,,,,,,1,,,,,,,6,4,10
2013-01-23,02:00:00,,1,1,,1,,,,,,,,1,,2,,,1,1,1,,,1,2,,,,,,,7,5,12
2013-01-23,03:00:00,,2,2,3,,,,,,,,,,1,3,2,1,,,1,,,,,,,,,,,6,9,15
2013-01-23,04:00:00,3,1,3,2,1,1,1,,,,,1,1,2,7,8,,1,2,2,,,1,1,,,2,1,,,21,20,41
2013-01-23,05:00:00,2,3,5,5,2,2,,1,1,1,,1,3,1,37,18,2,2,3,1,,,3,2,,,7,4,1,,66,41,107
2013-01-23,06:00:00,,,,,,,,,1,,,,1,,17,8,,2,3,3,,,3,2,1,,4,4,,,30,19,49
2013-01-23,07:00:00,1,3,,1,1,2,,,,1,1,,5,2,56,30,3,,2,7,,1,2,1,,1,16,16,,3,87,68,155
2013-01-23,08:00:00,2,,1,2,2,2,1,,1,,,2,2,2,108,103,2,1,2,5,1,3,3,4,1,,44,28,,1,170,153,323
2013-01-23,09:00:00,1,,2,2,,1,,1,,1,1,,7,9,153,135,5,3,4,3,3,,5,5,,,44,37,,2,225,199,424
2013-01-23,10:00:00,,2,1,1,1,2,1,2,1,1,,1,5,5,139,130,4,5,2,2,1,1,9,3,2,,37,34,,,203,189,392
2013-01-23,11:00:00,2,2,1,1,3,3,1,1,2,2,2,,11,8,136,165,3,3,3,5,2,,5,8,1,1,64,18,,1,236,218,454
2013-01-23,12:00:00,,1,3,2,1,,1,2,2,2,1,,3,3,147,126,4,6,3,2,,2,4,12,2,,49,32,2,,222,190,412
2013-01-23,13:00:00,1,,2,3,2,1,,,,1,1,1,4,5,142,122,2,3,4,3,,3,3,7,1,,29,36,2,2,193,187,380
2013-01-23,14:00:00,,2,1,5,1,3,,,1,,,,3,4,113,145,5,4,7,1,1,,2,4,,3,37,34,1,,172,205,377
2013-01-23,15:00:00,1,1,5,2,2,1,1,1,2,2,1,1,7,10,124,105,4,2,3,2,,2,5,2,,,29,40,2,3,186,174,360
2013-01-23,16:00:00,2,2,2,2,1,2,1,,1,1,,,5,8,111,135,6,1,5,4,2,1,7,7,1,1,22,18,1,,167,182,349
2013-01-23,17:00:00,2,3,3,2,3,3,2,1,2,1,,1,8,6,108,180,8,3,3,5,,,7,9,1,,17,13,,2,164,229,393
2013-01-23,18:00:00,,,1,2,2,3,,,1,1,,1,5,4,113,90,4,2,3,3,,,5,6,,,16,6,,,150,118,268
2013-01-23,19:00:00,1,,2,,2,1,,,,,,,4,2,42,38,2,3,2,2,,,3,2,,,7,3,,,65,51,116
2013-01-23,20:00:00,1,2,4,3,1,2,,1,,,,,2,5,18,21,3,2,1,1,,,2,3,,,4,,,,36,40,76
2013-01-23,21:00:00,,,1,2,,,,,,,,,1,3,6,7,2,1,1,,,,1,,,,2,,,,14,13,27
2013-01-23,22:00:00,2,1,,1,2,,,,,,,,,2,3,4,,,,1,,,1,2,,,,,,,8,11,19
2013-01-23,23:00:00,,,2,,1,,,,,,,,1,,1,1,,,,,,,2,1,,,,,,,7,2,9
Day 2 Sub-totalclick to view/hide in hour,23,26,44,43,29,29,9,10,15,14,7,9,81,82,1586,1574,60,45,54,54,10,13,74,84,10,6,430,324,9,14,2441,2327,4768,
2013-01-24,00:00:00,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,2,2
2013-01-24,01:00:00,,1,4,,,1,,,,,,,2,,,,,,1,,,,,1,,,,,,,7,3,10
2013-01-24,02:00:00,2,,1,3,,,,,,,,,,1,,2,1,,,2,,,1,3,,,,,,,5,11,16
2013-01-24,03:00:00,1,3,7,3,,1,,,,,,,1,,3,3,,,,,,,,,,,,,,,12,10,22
2013-01-24,04:00:00,1,1,2,11,1,2,,,,,1,2,,1,4,7,1,,1,1,,,2,4,,,2,2,,,15,31,46
2013-01-24,05:00:00,2,2,3,3,,3,,,1,,2,,2,3,17,17,2,3,2,2,1,1,1,2,,,4,4,,2,37,42,79
2013-01-24,06:00:00,,4,1,3,2,,,1,,,,1,2,,23,3,,,2,,3,,2,3,1,,6,2,,,42,17,59
2013-01-24,07:00:00,,1,1,2,1,2,1,,1,2,2,,4,1,59,17,3,2,4,3,,1,1,3,,1,16,5,,1,93,41,134
2013-01-24,08:00:00,3,1,2,3,,3,,,,2,,,2,3,109,28,2,1,3,2,1,,5,2,,,42,18,1,,170,63,233
2013-01-24,09:00:00,,2,2,2,1,1,,,2,3,,,6,8,150,120,3,4,5,3,,2,3,6,,,40,27,,,212,178,390
2013-01-24,10:00:00,1,,,3,3,1,1,1,3,2,,2,11,6,144,125,5,3,2,2,2,1,12,4,,,43,28,,3,227,181,408
2013-01-24,11:00:00,,,1,4,2,2,,,1,3,1,,9,8,117,153,7,2,1,4,,2,6,6,2,3,32,41,2,1,181,229,410
2013-01-24,12:00:00,,1,5,5,2,3,1,2,1,,1,,5,6,164,175,4,4,5,3,1,2,3,7,,,42,31,2,2,236,241,477
2013-01-24,13:00:00,1,2,3,3,1,2,,,2,2,,,2,7,158,177,3,3,3,2,,,5,4,,,42,37,1,,221,239,460
2013-01-24,14:00:00,,2,1,1,3,2,1,,2,2,,1,4,3,139,143,5,4,3,1,2,2,2,5,,,40,37,1,3,203,206,409
2013-01-24,15:00:00,2,1,,3,1,2,,1,2,,1,2,12,6,170,157,2,2,2,4,,,4,7,,,38,40,,,234,225,459
2013-01-24,16:00:00,1,,2,2,3,1,1,,3,2,,,7,6,175,167,1,5,2,2,1,2,9,6,,,33,37,2,2,240,232,472
2013-01-24,17:00:00,1,3,3,6,2,2,1,3,2,4,1,3,4,11,148,157,2,3,4,6,,2,4,8,1,,28,43,,,201,251,452
2013-01-24,18:00:00,,,,2,,,,1,1,2,,,3,4,109,133,1,3,3,2,,,4,7,,,9,12,1,,131,166,297
2013-01-24,19:00:00,,1,2,2,1,1,,,,,1,,2,3,24,68,2,1,2,1,,,3,3,,,4,4,,,41,84,125
2013-01-24,20:00:00,1,,1,1,,2,,,1,,,,1,1,7,22,4,4,1,1,,,2,2,,,2,3,,,20,36,56
2013-01-24,21:00:00,,2,2,2,1,3,,,1,,,,2,1,4,9,2,1,1,,,,,3,,,,,,,13,21,34
2013-01-24,22:00:00,1,1,,1,2,,,,,,,,,3,2,3,2,,,,,,1,1,,,,,,,8,9,17
2013-01-24,23:00:00,,,,,,,,,,,,,1,1,3,1,,,,,,,1,1,,,,,,,5,3,8
Day 3 Sub-totalclick to view/hide in hour,17,28,43,65,26,34,6,9,23,24,10,11,82,84,1729,1688,52,45,47,41,11,15,71,88,4,4,423,371,10,14,2554,2521,5075,
Total,51,79,112,160,76,95,23,29,51,53,25,30,229,230,4883,4819,162,138,146,139,27,42,208,256,23,15,1249,1028,34,41,7299,7154,14453,
Grand Total,130,272,171,52,104,55,459,9702,300,285,69,464,38,2277,75,14453,14453,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),43,91,57,17,35,18,153,3234,100,95,23,155,13,759,25,4818,4818,,,,,,,,,,,,,,,,,
Composition (%),1%,2%,1%,0%,1%,0%,3%,67%,2%,2%,0%,3%,0%,16%,1%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),5%,11%,7%,2%,4%,2%,19%,-,12%,12%,3%,19%,2%,-,3%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),40,84,53,16,32,17,142,3008,93,88,21,144,12,706,23,4480,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,40,84,53,16,32,17,142,-,93,88,21,144,12,-,23,767,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,160,252,80,48,80,26,142,1504,93,132,16,144,18,706,46,3446,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,160,252,79.5,48,80,25.5,142,-,93,132,15.75,144,18,-,46,1236,,,,,,,,,,,,,,,,,,
