Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
Multi Axle,Heavy,Light,Big,Mini,Micro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,Total,,
2023-05-12,00:00:00,,6,1,4,1,2,1,,1,,,,17,8,31,19,2,2,1,,9,9,5,2,,,,,,,69,52,121
2023-05-12,01:00:00,2,1,1,1,,,,,,,,,4,5,10,8,2,1,,,5,5,1,,,,,,,,25,21,46
2023-05-12,02:00:00,4,4,1,1,,,,,,,,,6,3,9,1,2,5,,,4,4,,1,,,,,,,26,19,45
2023-05-12,03:00:00,5,2,5,4,,3,,,,,,,6,10,15,8,3,6,,,12,3,,2,,,,,,,46,38,84
2023-05-12,04:00:00,7,,9,2,2,,1,6,5,1,,3,7,10,38,41,2,2,,,35,24,5,1,,,,,,,111,90,201
2023-05-12,05:00:00,4,5,11,8,2,1,4,9,6,3,4,2,29,27,132,169,9,8,2,4,94,101,10,5,,,4,,,,311,342,653
2023-05-12,06:00:00,4,12,23,25,4,6,9,10,16,14,4,1,47,57,340,260,9,9,5,7,215,180,12,9,,,2,,,,690,590,1280
2023-05-12,07:00:00,5,10,15,23,3,7,16,19,21,19,,,74,85,466,396,20,22,14,8,341,340,10,13,,,,6,,,985,948,1933
2023-05-12,08:00:00,4,14,16,29,7,13,17,29,16,22,1,,113,121,606,421,21,26,21,8,372,350,13,13,,,4,6,,,1211,1052,2263
2023-05-12,09:00:00,8,12,16,24,10,17,14,24,26,23,,1,147,105,720,556,27,33,20,14,438,424,17,10,,,2,14,,,1445,1257,2702
2023-05-12,10:00:00,6,20,20,25,11,18,20,17,15,16,,,145,120,751,566,53,29,15,23,446,468,17,5,,,2,22,,,1501,1329,2830
2023-05-12,11:00:00,10,16,21,27,16,12,24,15,16,9,,,147,107,669,592,32,44,14,22,445,460,11,17,,,4,22,,,1409,1343,2752
2023-05-12,12:00:00,7,19,40,30,20,10,21,17,16,13,,1,138,119,663,590,36,26,14,11,399,364,12,24,,,2,2,,,1368,1226,2594
2023-05-12,13:00:00,7,26,32,19,19,10,18,22,18,21,2,1,132,138,644,550,45,37,14,8,349,321,23,15,,,,8,,,1303,1176,2479
