Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-21,17:00:00,,2,3,1,4,,,,3,,1,,18,16,30,26,14,9,4,2,,,18,24,,,,,,,95,80,175
2017-02-21,18:00:00,1,,3,3,3,,,,,,,1,4,4,14,16,4,3,,,,,10,10,,,,,,,39,37,76
2017-02-21,19:00:00,6,,1,,4,3,,,,,,,5,4,13,10,12,4,1,,,,9,4,,,,,,,51,25,76
2017-02-21,20:00:00,1,,8,3,1,1,,,,,,,4,6,12,7,3,10,,,,,4,9,,,,,,,33,36,69
2017-02-21,21:00:00,,1,9,3,1,2,,,,,,,5,7,8,8,6,5,,,,,4,10,,,,,,,33,36,69
2017-02-21,22:00:00,,,1,2,,1,,,,,,,,,2,3,,2,,,,,,2,,,,,,,3,10,13
2017-02-21,23:00:00,,,3,3,2,2,,,,,,,,,,,2,3,,,,,1,2,,,,,,,8,10,18
Day 1 Sub-totalclick to view/hide in hour,11,8,75,92,85,26,26,21,42,47,3,3,310,258,461,541,246,216,46,40,5,3,347,383,5,0,2,0,0,0,1664,1638,3302,
2017-02-22,00:00:00,,,1,,1,,,,,,,,,,,,2,2,,,,,,,,,,,,,4,2,6
2017-02-22,01:00:00,,,1,1,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,3,2,5
2017-02-22,02:00:00,,,,2,,,,,,,,,,,,,3,1,,,,,,,,,,,,,3,3,6
2017-02-22,03:00:00,,,,3,2,1,,,,,,,,,,1,,3,,,,,,2,,,,,,,2,10,12
2017-02-22,04:00:00,,,3,4,2,2,,,,,,,3,3,5,3,7,8,,,,,5,3,,,,,,,25,23,48
2017-02-22,05:00:00,,,5,3,3,3,,,2,1,,2,7,8,9,12,12,12,1,,,,16,18,,,,,,,55,59,114
2017-02-22,06:00:00,,1,,4,2,,3,,2,,,,12,14,22,29,16,7,3,2,,2,11,11,,,,,,,71,70,141
2017-02-22,07:00:00,,,2,3,4,1,2,2,1,3,1,,16,14,17,28,11,10,2,,,1,13,23,1,,,,,,70,85,155
2017-02-22,08:00:00,,,4,4,1,2,3,1,3,7,,,22,34,37,48,6,28,6,4,2,,26,37,,,,,,,110,165,275
2017-02-22,09:00:00,2,,2,4,2,6,1,,12,4,,,37,23,46,50,10,13,2,2,,,42,16,3,,,,,,159,118,277
2017-02-22,10:00:00,,,,3,5,3,,1,6,10,,,43,29,46,60,8,12,8,1,,,36,37,,,,,,,152,156,308
2017-02-22,11:00:00,,,2,4,8,,3,,8,2,2,,41,19,48,48,17,3,12,8,,,42,24,3,,,,,,186,108,294
2017-02-22,12:00:00,,,3,1,6,6,2,1,2,10,2,,42,34,46,60,23,17,7,3,,,30,43,,,,,,,163,175,338
2017-02-22,13:00:00,,2,2,4,2,2,5,1,6,5,,,40,15,42,46,16,9,3,1,3,,42,29,2,,,,,,163,114,277
2017-02-22,14:00:00,,,3,3,6,3,2,,8,4,1,,37,16,42,48,13,15,6,2,,,38,37,,,,,,,156,128,284
2017-02-22,15:00:00,,,2,10,3,1,3,5,5,,,,33,37,40,43,10,20,7,2,,,33,24,,,,,,,136,142,278
2017-02-22,16:00:00,,,3,,3,,1,,7,2,2,,26,28,38,42,17,9,5,9,,,22,13,,,,,,,124,103,227
2017-02-22,17:00:00,,,7,,7,,1,,2,3,,,23,33,32,26,13,13,8,4,,,20,20,,,,,,,113,99,212
2017-02-22,18:00:00,,,4,3,1,,,,,,,,4,6,13,18,9,7,1,,,,14,10,,,,,,,46,44,90
2017-02-22,19:00:00,,,4,2,3,1,,,,,,,6,4,17,12,12,7,1,1,,,7,13,,,,,,,50,40,90
2017-02-22,20:00:00,,,3,4,,1,,,,,,,2,2,3,5,4,9,,1,,,5,2,,,,,,,17,24,41
2017-02-22,21:00:00,,,3,3,2,2,,,,,,,2,3,4,2,7,7,,,,,6,2,,,,,,,24,19,43
2017-02-22,22:00:00,,,3,1,1,1,,,,,,,,,2,2,8,3,,,,,2,2,,,,,,,16,9,25
2017-02-22,23:00:00,,,,1,,,,,,,,,,,,,2,2,,,,,,,,,,,,,2,3,5
Day 2 Sub-totalclick to view/hide in hour,2,3,57,67,65,35,26,11,64,51,8,2,396,322,509,583,227,218,72,40,5,3,410,366,9,0,0,0,0,0,1850,1701,3551,
2017-02-23,00:00:00,,,3,1,1,2,,,,,,,,,,,2,2,,,,,1,,,,,,,,7,5,12
2017-02-23,01:00:00,,,1,2,,,,,,,,,,,,,3,3,,,,,1,,,,,,,,5,5,10
2017-02-23,02:00:00,,,,3,3,1,,,,,,,,,,,1,,,,,,,,,,,,,,4,4,8
2017-02-23,03:00:00,,,3,1,1,2,,,,,,,,,,,3,2,,,,,,,,,,,,,7,5,12
2017-02-23,04:00:00,,,4,3,2,3,,,,2,,,3,3,,4,8,7,,,,,7,4,,,,,,,24,26,50
2017-02-23,05:00:00,,,6,4,3,2,,,,1,,3,7,5,12,14,14,13,,,,,8,9,,,,,,,50,51,101
2017-02-23,06:00:00,,,3,3,2,,3,3,2,1,1,2,13,23,22,47,7,24,3,1,,,12,33,,,,,,,68,137,205
2017-02-23,07:00:00,,2,1,2,6,4,2,3,5,2,,2,17,33,20,49,12,27,12,3,,,29,34,,,,,,,104,161,265
2017-02-23,08:00:00,,,6,9,11,,2,2,7,4,2,3,32,21,48,45,23,22,6,3,3,,42,19,2,,,,,,184,128,312
2017-02-23,09:00:00,2,,2,,4,8,3,,10,9,3,,36,27,44,44,17,22,7,,,,40,26,,,,,,,168,136,304
2017-02-23,10:00:00,,2,3,3,3,1,2,,8,3,2,,42,40,48,70,15,15,2,3,,,36,50,,,,,,,161,187,348
2017-02-23,11:00:00,,1,6,,3,4,4,,3,,,,30,32,42,52,20,18,7,3,,,37,38,,,,,,,152,148,300
2017-02-23,12:00:00,,,6,2,3,3,3,2,6,2,,2,28,32,48,43,12,32,7,3,2,2,42,27,2,,,,,,159,150,309
2017-02-23,13:00:00,,,3,4,6,2,2,3,5,3,1,3,20,32,41,53,22,22,2,4,,3,28,32,,,,,,,130,161,291
2017-02-23,14:00:00,,,2,3,8,2,7,2,2,2,2,1,38,25,57,57,23,18,11,15,,2,32,42,,,,,,,182,169,351
2017-02-23,15:00:00,,,6,4,3,,4,4,5,4,1,1,20,39,36,57,13,22,8,6,,,36,35,,,,,,,132,172,304
2017-02-23,16:00:00,,,1,7,5,,3,,2,1,,,27,26,47,61,12,21,4,7,1,,18,13,,,,,,,120,136,256
2017-02-23,17:00:00,,,2,4,6,,7,,3,2,2,,37,45,45,55,17,26,12,,,,41,33,1,,,,,,173,165,338
2017-02-23,18:00:00,,,3,5,2,1,,,,,1,,10,12,22,33,5,5,1,2,,,8,7,,,,,,,52,65,117
2017-02-23,19:00:00,,,7,4,,1,,,,2,1,,4,6,4,6,6,11,,,,,6,11,,,,,,,28,41,69
2017-02-23,20:00:00,,,2,,,1,,,,,,,4,2,4,5,4,,1,1,,,5,2,,,,,,,20,11,31
2017-02-23,21:00:00,,,2,,1,,,,,,,,,2,2,6,3,3,,,,,2,2,,,,,,,10,13,23
2017-02-23,22:00:00,,,2,2,2,1,,,,,,,,,3,,4,3,,,,,1,1,,,,,,,12,7,19
2017-02-23,23:00:00,,,1,2,1,,,,,,,,,,,,2,2,,,,,1,1,,,,,,,,,
Day 3 Sub-totalclick to view/hide in hour,2,5,75,68,76,38,42,19,58,38,16,17,368,405,545,701,248,320,83,51,6,7,433,419,5,0,0,0,0,0,1957,2088,4045,
Total,15,16,207,227,226,99,94,51,164,136,27,22,1074,985,1515,1825,721,754,201,131,16,13,1190,1168,19,0,2,0,0,0,5471,5427,10898,
Grand Total,31,434,325,145,300,49,2059,3340,1475,332,29,2358,19,2,0,10898,10898,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),10,145,108,48,100,16,686,1113,492,111,10,786,6,1,0,3633,3633,,,,,,,,,,,,,,,,,
Composition (%),0%,4%,3%,1%,3%,0%,19%,31%,14%,3%,0%,22%,0%,0%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,2519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),0%,6%,4%,2%,4%,1%,27%,-,20%,4%,0%,31%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),9,132,99,44,91,15,625,1013,447,101,9,715,6,1,0,3306,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,9,132,99,44,91,15,625,-,447,101,9,715,6,-,0,2292,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,36,396,149,132,228,23,625,507,447,152,7,715,9,1,0,3424,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,36,396,148.5,132,227.5,22.5,625,-,447,151.5,6.75,715,9,-,0,2917,,,,,,,,,,,,,,,,,,
