Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-22,15:00:00,4,1,11,16,5,5,2,2,26,24,2,1,43,32,195,229,8,10,16,16,6,7,18,16,,1,6,7,,,342,367,709
2013-01-22,16:00:00,5,6,11,7,5,3,10,3,42,28,,2,22,29,205,190,8,13,16,20,15,11,20,12,1,,4,5,,,364,329,693
2013-01-22,17:00:00,6,8,7,11,6,6,4,13,26,29,2,1,39,26,230,153,9,9,7,6,6,4,26,13,,,1,10,,,369,289,658
2013-01-22,18:00:00,4,15,5,10,3,8,1,15,20,24,1,2,29,32,185,193,7,10,8,5,4,4,16,16,,,4,6,,,287,340,627
2013-01-22,19:00:00,8,16,9,11,5,2,5,19,8,14,2,,26,19,142,105,5,8,6,4,5,4,14,19,,,5,1,,,240,222,462
2013-01-22,20:00:00,9,6,5,10,2,1,,10,,1,,1,10,13,48,49,2,2,3,2,,,15,7,1,3,,,,,95,105,200
2013-01-22,21:00:00,12,7,23,11,1,3,,2,1,,2,1,4,10,16,26,1,2,1,1,,,8,13,,,,,,,69,76,145
2013-01-22,22:00:00,19,17,27,32,13,7,,,,,2,,7,13,13,14,1,7,,,,,10,20,1,1,,,,,93,111,204
2013-01-22,23:00:00,17,18,28,32,12,13,,,,,1,,6,14,12,13,2,4,,,,,8,19,,,,,,,86,113,199
Day 1 Sub-totalclick to view/hide in hour,180,184,300,272,142,103,100,117,338,338,32,22,404,417,2190,2230,108,114,121,118,77,74,287,288,13,9,49,77,0,0,4341,4363,8704,
2013-01-23,00:00:00,2,4,6,9,2,1,,,,,,,3,4,2,3,,,,1,,,7,6,,,,,,,22,28,50
2013-01-23,01:00:00,1,2,2,3,,1,1,,,,,,2,2,3,2,1,1,,,,,3,4,,,,,,,13,15,28
2013-01-23,02:00:00,4,1,2,1,2,,2,,1,,,,,1,1,1,,2,,,,,2,2,,,,,,,14,8,22
2013-01-23,03:00:00,3,3,5,2,1,,1,,,,1,,1,3,,4,2,1,,2,,,1,1,,,,,,,15,16,31
2013-01-23,04:00:00,6,7,3,3,1,2,5,7,1,2,,,3,4,2,,,,,,,,2,2,,,,,,,23,27,50
2013-01-23,05:00:00,2,13,3,7,4,7,7,12,4,4,2,3,8,7,13,12,1,2,1,1,,2,3,7,,,,,,,48,77,125
2013-01-23,06:00:00,1,16,8,14,5,4,13,14,3,11,4,7,4,4,24,27,5,3,2,2,2,2,8,10,,,,,,,79,114,193
2013-01-23,07:00:00,15,3,19,3,6,1,9,4,17,15,2,2,10,2,41,45,3,1,4,2,1,,3,4,1,,,,,,131,82,213
2013-01-23,08:00:00,6,4,5,12,,2,4,2,25,24,1,2,10,10,82,89,8,2,3,9,3,1,2,7,,,3,3,,,152,167,319
2013-01-23,09:00:00,5,9,9,7,4,,6,2,30,34,,,28,21,152,147,11,7,2,5,3,5,13,7,1,1,4,3,,,268,248,516
2013-01-23,10:00:00,1,4,14,4,2,1,2,4,29,38,,1,18,21,208,200,8,9,7,12,6,5,9,13,,5,14,11,,,318,328,646
2013-01-23,11:00:00,1,2,10,9,7,2,3,3,25,31,1,,26,35,270,195,15,6,10,11,7,8,14,22,,,9,4,,,398,328,726
2013-01-23,12:00:00,3,2,16,16,5,5,1,3,26,27,,1,30,31,260,210,9,5,19,19,7,5,15,15,,3,14,6,,,405,348,753
2013-01-23,13:00:00,7,1,12,9,2,4,3,2,35,32,1,3,30,32,221,200,4,6,11,7,7,9,15,13,,,5,8,21,,374,326,700
2013-01-23,14:00:00,4,1,7,10,6,3,1,4,34,27,,,32,30,275,190,3,12,4,14,6,5,19,24,1,,3,2,,,395,322,717
2013-01-23,15:00:00,6,10,12,8,3,6,3,3,34,32,2,1,35,29,270,180,13,4,7,8,11,11,18,16,1,,6,9,,,421,317,738
2013-01-23,16:00:00,6,6,10,13,4,7,7,6,30,35,2,,35,29,175,180,6,11,8,8,13,12,21,12,1,,3,4,,,321,323,644
2013-01-23,17:00:00,2,3,10,9,3,7,5,17,27,35,,2,38,30,175,165,2,17,12,9,5,3,28,18,,1,4,4,,,311,320,631
2013-01-23,18:00:00,6,5,4,7,6,5,3,14,16,16,2,1,31,27,160,142,6,9,7,5,1,5,13,19,5,,1,9,,,261,264,525
2013-01-23,19:00:00,4,13,10,17,3,3,12,17,13,10,,2,31,34,138,91,5,8,11,10,3,2,23,22,1,,3,11,,,257,240,497
2013-01-23,20:00:00,3,13,,7,2,1,8,12,6,,2,1,26,26,58,27,5,1,3,,,1,5,10,,,,,,,118,99,217
2013-01-23,21:00:00,5,23,10,14,1,12,4,10,2,,,,18,9,43,12,3,,2,2,,,15,10,,1,,,,,103,93,196
2013-01-23,22:00:00,,3,5,5,3,2,,,1,,1,,3,1,8,12,1,2,,1,,,3,3,,1,,,,,25,30,55
2013-01-23,23:00:00,4,6,8,14,1,2,,1,,,,,6,2,5,4,2,,1,1,,,5,4,,,,,,,32,34,66
Day 2 Sub-totalclick to view/hide in hour,97,154,190,203,73,78,100,137,359,373,21,26,428,394,2586,2138,113,109,114,129,75,76,247,251,11,12,69,74,21,0,4504,4154,8658,
2013-01-24,00:00:00,3,7,6,4,2,2,1,1,1,1,,,2,1,3,6,1,1,,,,,,6,,,,,,,19,29,48
2013-01-24,01:00:00,2,3,,1,,,,,,,,,2,,,2,,,,,,,1,2,,,,,,,5,8,13
2013-01-24,02:00:00,1,5,3,2,1,2,,,1,1,,,,2,1,4,2,1,,,,,2,3,,,,,,,11,20,31
2013-01-24,03:00:00,2,2,4,3,2,1,2,,,,,,1,3,,2,,,1,1,,,3,4,,,,,,,15,16,31
2013-01-24,04:00:00,4,7,3,2,3,,1,3,,1,,1,1,4,3,6,,3,,,,,5,2,,,,,,,20,29,49
2013-01-24,05:00:00,5,12,4,16,2,7,9,17,1,2,,1,2,12,11,8,,9,1,2,1,,4,7,,,,,,,40,93,133
2013-01-24,06:00:00,7,6,8,28,5,3,8,19,3,8,,3,3,5,15,17,4,3,2,2,2,,7,11,,,1,,,,65,105,170
2013-01-24,07:00:00,10,3,8,4,5,3,12,6,14,16,1,1,10,6,36,42,2,2,4,1,1,,4,6,,,,2,,,107,92,199
2013-01-24,08:00:00,5,4,6,10,2,2,10,24,20,,2,2,11,19,72,92,5,3,3,8,4,1,3,7,1,,2,13,,,146,185,331
2013-01-24,09:00:00,4,9,9,11,5,5,5,4,36,32,2,4,30,23,120,173,8,7,2,6,3,5,13,7,,1,4,3,,,241,290,531
2013-01-24,10:00:00,2,3,10,5,4,2,2,2,30,32,1,1,17,29,137,293,6,8,7,10,6,5,11,12,1,4,10,13,,,244,419,663
2013-01-24,11:00:00,1,2,16,7,8,1,3,2,23,34,2,,26,34,189,247,6,4,9,7,7,10,13,6,,1,8,12,,,311,367,678
2013-01-24,12:00:00,3,4,10,5,7,3,5,1,27,23,,2,37,27,190,242,11,2,8,7,7,5,11,12,1,,5,13,,,322,346,668
2013-01-24,13:00:00,5,2,14,7,2,5,3,2,34,32,1,3,29,27,192,235,7,7,12,10,7,7,5,17,,,5,9,,,316,363,679
2013-01-24,14:00:00,3,3,8,9,6,3,2,1,29,25,2,,31,18,192,247,5,4,4,8,6,5,4,18,,,3,6,,,295,347,642
2013-01-24,15:00:00,6,2,12,11,3,5,2,4,34,37,1,4,35,32,199,250,10,8,8,17,11,7,17,17,,1,6,7,,,344,402,746
2013-01-24,16:00:00,6,7,11,10,4,3,10,3,38,28,2,2,31,34,193,230,7,13,7,23,13,11,23,12,,,4,6,,,349,382,731
2013-01-24,17:00:00,2,8,8,12,3,6,4,13,26,31,1,3,34,22,180,263,6,8,12,6,5,5,12,14,,,5,12,,,298,403,701
2013-01-24,18:00:00,8,16,5,10,5,6,2,18,19,24,1,2,28,32,149,218,7,11,7,5,2,5,16,16,,,1,7,,,250,370,620
2013-01-24,19:00:00,5,13,9,10,3,2,8,14,6,19,1,3,24,23,125,109,5,7,8,4,,2,,17,,,,3,,,194,226,420
2013-01-24,20:00:00,4,6,5,10,2,2,4,10,,4,2,,12,12,49,61,2,2,2,3,,,,8,,2,,,,,82,120,202
2013-01-24,21:00:00,7,8,12,8,1,1,2,2,1,2,,1,4,10,22,37,,2,1,2,,,,13,,,,,,,50,86,136
2013-01-24,22:00:00,2,17,4,29,,7,3,,,1,,,1,11,5,12,1,1,,,,,,10,,,,,,,16,88,104
2013-01-24,23:00:00,4,12,5,8,1,1,2,2,1,,,,1,3,1,7,,,,,,,,3,,,,,,,15,36,51
Day 3 Sub-totalclick to view/hide in hour,101,161,180,222,76,72,100,148,344,353,19,33,372,389,2084,2803,95,106,98,122,75,68,154,230,3,9,54,106,0,0,3755,4822,8577,
Total,378,499,670,697,291,253,300,402,1041,1064,72,81,1204,1200,6860,7171,316,329,333,369,227,218,688,769,27,30,172,257,21,0,12600,13339,25939,
Grand Total,877,1367,544,702,2105,153,2404,14031,645,702,445,1457,57,429,21,25939,25939,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),292,456,181,234,702,51,801,4677,215,234,148,486,19,143,7,8646,8646,,,,,,,,,,,,,,,,,
Composition (%),3%,5%,2%,3%,8%,1%,9%,54%,2%,3%,2%,6%,0%,2%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,3826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),8%,12%,5%,6%,18%,1%,21%,-,6%,6%,4%,13%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),272,424,169,218,653,47,745,4350,200,218,138,452,18,133,7,8041,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,272,424,169,218,653,47,745,-,200,218,138,452,18,-,7,3558,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,1088,1272,254,654,1633,71,745,2175,200,327,104,452,27,133,14,9147,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,1088,1272,253.5,654,1632.5,70.5,745,-,200,327,103.5,452,27,-,14,6839,,,,,,,,,,,,,,,,,,
