Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-12,16:00:00,5,7,9,23,11,22,5,17,35,20,7,6,23,28,167,160,20,10,5,5,,,11,21,,,5,5,,,303,324,627
2011-11-12,17:00:00,10,9,5,33,10,12,5,32,20,33,10,19,30,60,137,195,5,21,,7,,,26,31,5,,5,2,,,268,454,722
2011-11-12,18:00:00,7,3,15,,7,,14,3,25,,15,8,29,3,154,1,19,2,6,2,,,15,3,1,1,2,2,,,309,28,337
2011-11-12,19:00:00,,2,2,9,2,2,,2,5,5,1,4,1,18,112,40,3,2,1,1,,2,6,6,,,,,,,133,93,226
2011-11-12,20:00:00,2,1,,10,6,,4,3,4,2,2,2,,15,1,9,3,8,,1,,,2,3,,,1,,,,25,54,79
2011-11-12,21:00:00,,,9,4,4,1,2,,6,,2,,25,2,38,1,10,2,3,,,,3,2,,,,,,,102,12,114
2011-11-12,22:00:00,3,1,6,5,2,,,,2,,,,6,1,24,8,5,2,2,,,,6,1,,,,,,,56,18,74
2011-11-12,23:00:00,2,2,,3,3,,,,,,,,4,2,13,,,,,,,,2,,,,,,,,24,7,31
Day 1 Sub-totalclick to view/hide in hour,105,81,149,256,107,169,72,109,347,490,114,151,358,460,2392,1846,177,261,72,124,5,13,248,309,16,6,33,33,0,0,4195,4308,8503,
2011-11-13,00:00:00,,,3,6,2,7,,,,,,,3,3,5,8,,2,,,,,,,,,,,,,13,26,39
2011-11-13,01:00:00,,,17,14,6,7,,,,,,,,2,8,6,,,,,,,,,,,,,,,31,29,60
2011-11-13,02:00:00,,,10,8,2,2,,,,,1,1,,,,,1,,,,,,1,,,,,,,,15,11,26
2011-11-13,03:00:00,,,6,1,2,,1,2,1,4,,1,,,8,1,2,,,,,,,,,,,,,,20,9,29
2011-11-13,04:00:00,,,15,18,,,21,16,20,1,,3,13,8,15,30,10,14,,,,,5,,,,,,,,99,90,189
2011-11-13,05:00:00,,,11,5,1,2,28,,23,18,5,2,14,3,29,34,25,17,4,3,,,3,,,1,,1,,,143,86,229
2011-11-13,06:00:00,5,3,16,5,2,3,31,5,13,7,3,4,5,6,24,38,11,13,2,3,,1,6,7,,,,,,,118,95,213
2011-11-13,07:00:00,9,4,16,5,3,6,22,4,13,11,7,6,10,12,70,67,21,,8,,,,3,,,,,,,,182,115,297
2011-11-13,08:00:00,5,5,10,5,6,5,10,5,25,31,10,10,15,25,140,138,5,20,5,11,,,10,23,,1,5,2,,,246,281,527
2011-11-13,09:00:00,10,10,,6,5,10,5,10,10,25,5,8,10,20,105,127,5,31,5,11,,,10,30,,,,5,,,170,293,463
2011-11-13,10:00:00,15,13,7,25,5,20,10,35,35,50,10,23,20,45,85,175,10,25,10,16,,,16,35,,,,5,,,223,467,690
2011-11-13,11:00:00,10,4,10,10,5,6,5,5,45,35,10,5,25,22,85,155,10,5,20,15,5,,20,45,,,10,3,,,260,310,570
2011-11-13,12:00:00,10,6,5,7,10,5,10,10,27,25,10,15,15,15,85,136,15,15,10,4,,,20,25,,,,,,,217,263,480
2011-11-13,13:00:00,9,14,15,20,15,19,15,16,35,28,15,26,35,17,85,170,20,18,16,17,,,40,15,,,5,,,,305,360,665
2011-11-13,14:00:00,5,5,15,8,5,15,10,5,25,25,10,15,49,37,180,125,20,20,15,15,,,25,40,5,,5,5,,,369,315,684
2011-11-13,15:00:00,5,5,8,15,6,5,5,8,15,24,7,14,25,15,136,110,15,15,5,10,,,15,20,,,5,,,,247,241,488
2011-11-13,16:00:00,6,10,5,15,11,15,10,25,8,16,5,15,15,35,175,81,10,40,10,10,,,25,35,,1,5,6,,,285,304,589
2011-11-13,17:00:00,5,10,5,13,16,8,16,14,12,17,11,22,28,21,110,60,15,13,10,4,,,20,26,,,5,3,,,253,211,464
2011-11-13,18:00:00,,5,10,10,10,10,10,10,10,10,10,10,15,10,20,35,5,,,,,,5,,,,,,,,95,100,195
2011-11-13,19:00:00,10,,10,10,5,5,10,5,15,22,5,5,,19,45,105,18,28,5,10,,,10,15,,,,5,,,133,229,362
2011-11-13,20:00:00,2,,25,5,,,10,1,6,1,5,1,20,15,70,45,30,5,5,,,,4,,,,,,,,177,73,250
2011-11-13,21:00:00,,2,20,20,,5,3,,5,1,5,7,15,15,5,35,10,7,,3,,,2,,,,,,,,65,95,160
2011-11-13,22:00:00,1,,15,8,10,5,5,,,3,,,13,10,30,20,10,10,2,,,,1,,,,,,,,87,56,143
2011-11-13,23:00:00,,,5,8,13,2,,,,,,,5,3,20,13,,3,,,,,,,,,,,,,43,29,72
Day 2 Sub-totalclick to view/hide in hour,107,96,259,247,140,162,237,176,343,354,134,193,350,358,1535,1714,268,301,132,132,5,1,241,316,5,3,40,35,0,0,3796,4088,7884,
2011-11-14,00:00:00,,1,10,23,,,,,,,,,6,1,8,5,,1,,,,,,,,,,,,,24,31,55
2011-11-14,01:00:00,,,17,13,2,5,2,,,,,,4,2,19,5,2,2,1,,,,,1,,,,,,,47,28,75
2011-11-14,02:00:00,,,7,2,6,1,,,,,,,3,,6,2,1,,,,,,,,,,,,,,23,5,28
2011-11-14,03:00:00,,1,13,3,7,2,,,,,1,,4,,8,3,3,,2,,,,,,,,,,,,38,9,47
2011-11-14,04:00:00,1,,8,2,14,3,6,2,3,4,2,,,9,13,18,6,6,,,,,,,,,,,,,53,44,97
2011-11-14,05:00:00,2,,18,5,2,1,13,5,4,13,1,6,7,13,18,22,9,5,1,,,,5,7,,,,,,,80,77,157
2011-11-14,06:00:00,8,1,13,3,1,4,21,,5,32,5,8,5,15,55,42,9,5,1,1,,,5,,,,1,,,,129,111,240
2011-11-14,07:00:00,,,8,4,1,1,6,,8,12,3,3,6,,34,23,6,2,6,5,,,2,,,,1,,,,81,50,131
2011-11-14,08:00:00,5,1,5,13,5,2,10,6,25,30,8,6,28,11,130,86,7,23,10,6,,,15,10,,,,,,,248,194,442
2011-11-14,09:00:00,5,6,5,27,9,8,9,5,30,36,10,19,35,12,90,125,5,28,10,12,,,20,18,,,5,3,,,233,299,532
2011-11-14,10:00:00,5,5,15,8,10,12,18,9,30,28,5,11,25,21,90,127,10,5,10,10,,,30,16,5,,5,2,,,258,254,512
2011-11-14,11:00:00,5,2,5,3,5,3,8,7,25,25,5,4,25,19,80,90,5,15,5,8,,,10,12,,,5,1,,,183,189,372
2011-11-14,12:00:00,5,4,5,10,10,5,20,9,9,22,18,9,95,24,12,125,15,7,,2,18,,,14,5,1,,7,,,212,239,451
2011-11-14,13:00:00,5,2,10,5,5,5,10,6,15,11,10,10,10,15,20,125,103,14,10,13,5,,,26,10,,,2,,,213,234,447
2011-11-14,14:00:00,5,8,5,2,5,2,10,5,15,32,10,10,20,17,75,145,15,3,6,10,,,20,24,,1,,,,,186,259,445
2011-11-14,15:00:00,5,13,5,10,10,3,8,15,15,13,10,10,25,30,90,100,10,6,5,8,,,15,20,5,,,1,,,203,229,432
2011-11-14,16:00:00,5,6,5,6,6,6,15,10,26,10,20,11,15,20,75,102,15,6,5,5,,,15,10,,1,5,3,,,207,196,403
2011-11-14,17:00:00,5,7,5,12,2,6,,13,5,7,15,12,6,31,75,113,8,4,5,10,,,10,15,,,5,2,,,141,232,373
2011-11-14,18:00:00,10,2,5,10,5,2,20,5,10,7,10,15,10,,40,90,5,30,1,1,5,,5,15,,,,,,,126,177,303
2011-11-14,19:00:00,3,1,13,10,3,3,3,1,3,2,1,6,10,7,45,23,5,8,5,1,,,5,,,,,,,,96,62,158
2011-11-14,20:00:00,1,3,10,8,1,3,6,,,,5,3,10,7,23,18,,6,,,,,,3,,,,,,,56,51,107
2011-11-14,21:00:00,2,,6,6,3,,2,,1,,2,,6,5,10,8,8,3,3,,,,,,1,,,,,,44,22,66
2011-11-14,22:00:00,,,5,5,1,,3,,,,2,,7,4,13,7,5,5,2,,,,4,2,1,,,,,,43,23,66
2011-11-14,23:00:00,1,,7,10,3,,,,,,,,6,2,18,3,,2,,,,,3,2,,,,,,,38,19,57
Day 3 Sub-totalclick to view/hide in hour,78,63,205,200,116,77,190,98,229,284,143,143,368,265,1047,1407,252,186,88,92,28,0,164,195,27,3,27,21,0,0,2962,3034,5996,
Total,290,240,613,703,363,408,499,383,919,1128,391,487,1076,1083,4974,4967,697,748,292,348,38,14,653,820,48,12,100,89,0,0,10953,11430,22383,
Grand Total,530,1316,771,882,2047,878,2159,9941,1445,640,52,1473,60,189,0,22383,22383,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),177,439,257,294,682,293,720,3314,482,213,17,491,20,63,0,7461,7461,,,,,,,,,,,,,,,,,
Composition (%),2%,6%,3%,4%,9%,4%,10%,44%,6%,3%,0%,7%,0%,1%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,4084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),4%,11%,6%,7%,17%,7%,18%,-,12%,5%,0%,12%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),184,456,267,306,710,304,748,3446,501,222,18,511,21,66,0,7759,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,184,456,267,306,710,304,748,-,501,222,18,511,21,-,0,4248,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,736,1368,401,918,1775,456,748,1723,501,333,14,511,32,66,0,9581,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,736,1368,400.5,918,1775,456,748,-,501,333,13.5,511,31.5,-,0,7792,,,,,,,,,,,,,,,,,,
