Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-12,16:00:00,5,5,10,15,5,4,14,12,26,26,10,13,27,28,108,145,12,10,3,3,,,12,7,,,25,5,,,257,273,530
2011-11-12,17:00:00,7,2,11,13,2,11,4,20,25,15,15,20,50,25,150,125,41,4,5,2,,,7,5,,,2,10,,,319,252,571
2011-11-12,18:00:00,3,1,3,2,5,10,4,8,8,6,5,20,20,31,65,120,13,25,,5,,,7,10,,,2,,,,135,238,373
2011-11-12,19:00:00,2,1,,5,,3,3,,3,3,5,6,3,20,39,32,,1,1,5,,,8,8,,,,,,,64,84,148
2011-11-12,20:00:00,2,,8,3,6,2,2,,,2,5,3,15,20,55,21,5,2,5,,,,1,6,,,,,,,104,59,163
2011-11-12,21:00:00,,2,2,3,1,,,,,,1,1,5,6,15,8,1,1,5,,,,2,3,,,,,,,32,24,56
2011-11-12,22:00:00,,1,2,2,,,,,,,,,4,7,7,2,,1,,,,,3,2,,,,,,,16,15,31
2011-11-12,23:00:00,2,2,3,3,,,,,,,,,1,,3,3,,2,,,,,3,,,,,,,,12,10,22
Day 1 Sub-totalclick to view/hide in hour,92,51,108,134,82,76,102,72,281,273,114,107,330,339,1867,1672,151,123,86,79,2,1,129,129,0,4,82,86,0,0,3426,3146,6572,
2011-11-13,00:00:00,3,2,13,1,,1,,,,,1,,2,,,6,1,,,,,,1,2,,,,,,,21,12,33
2011-11-13,01:00:00,,,4,5,2,2,,,,,,,1,,,,,,,,,,1,,,,,,,,8,7,15
2011-11-13,02:00:00,,,,2,,,,,,,,,,1,,1,,,,,,,2,1,,,,,,,2,5,7
2011-11-13,03:00:00,,2,2,3,,,,,,,,,3,,,1,,,,,,,,,,,,,,,5,6,11
2011-11-13,04:00:00,,,5,1,1,,8,8,,3,,2,,1,,2,1,3,,,,,3,3,,,,,,,18,23,41
2011-11-13,05:00:00,9,15,7,1,,2,7,12,5,8,,3,3,51,28,7,6,1,1,1,,,7,8,,,,,,,73,109,182
2011-11-13,06:00:00,2,,12,10,5,,11,8,13,17,3,2,3,12,32,52,1,5,5,2,,,1,,1,,1,1,,,90,109,199
2011-11-13,07:00:00,1,,10,6,,1,3,5,5,14,,9,2,16,26,80,,5,2,4,,,5,4,,,1,7,,,55,151,206
2011-11-13,08:00:00,7,3,7,5,5,4,8,5,31,25,5,6,15,16,135,125,5,8,8,9,1,,5,10,,,5,6,,6,237,228,465
2011-11-13,09:00:00,7,2,3,4,7,3,6,5,30,23,8,7,12,24,135,120,9,9,5,5,1,1,1,7,,,10,17,,9,234,236,470
2011-11-13,10:00:00,5,4,10,6,6,4,2,9,39,28,11,6,25,28,150,135,5,9,5,5,,,7,6,,,5,15,,,270,255,525
2011-11-13,11:00:00,9,9,4,2,6,5,10,2,33,25,6,7,17,42,165,215,8,6,5,11,,,10,14,,,8,10,,,281,348,629
2011-11-13,12:00:00,5,3,5,8,10,3,3,2,40,24,17,8,35,32,190,173,7,11,8,,,,6,6,,,7,18,,,333,288,621
2011-11-13,13:00:00,5,5,6,3,10,1,5,3,41,23,10,8,47,33,160,150,17,6,6,16,,,12,7,,,1,8,,,320,263,583
2011-11-13,14:00:00,10,1,8,5,13,7,1,2,25,20,15,7,27,35,164,133,7,6,10,9,,,23,9,1,,10,3,,,314,237,551
2011-11-13,15:00:00,7,4,17,3,6,5,8,9,15,16,16,5,35,24,150,124,15,6,9,9,,,17,9,,,12,3,,,307,217,524
2011-11-13,16:00:00,5,6,4,2,7,9,4,3,42,18,25,6,23,32,150,109,20,13,12,4,,,7,10,1,1,5,5,,,305,218,523
2011-11-13,17:00:00,5,2,13,4,6,5,12,20,21,3,23,5,30,17,185,124,21,9,10,5,,,6,20,,,,3,12,,344,217,561
2011-11-13,18:00:00,10,5,7,13,7,19,7,7,30,23,15,12,15,37,75,110,,8,,11,,3,5,20,,,,13,,1,171,282,453
2011-11-13,19:00:00,3,1,2,3,2,,2,,,2,,4,,,18,38,1,,,,,,3,5,,,,,,,31,53,84
2011-11-13,20:00:00,3,1,1,7,1,6,,,,,,1,17,17,11,32,2,1,,,,,1,3,,,,,,,36,68,104
2011-11-13,21:00:00,,6,,6,3,,,,,,,,5,12,2,17,,,,,,,,,,,,,,,10,41,51
2011-11-13,22:00:00,,3,7,6,,,,,,,,,7,3,12,11,,,,,,,3,1,,,,,,,29,24,53
2011-11-13,23:00:00,,3,3,3,2,,,,,,,,7,2,5,6,,,,,,,5,2,,,,,,,22,16,38
Day 2 Sub-totalclick to view/hide in hour,96,77,150,109,99,77,97,100,370,272,155,98,331,435,1793,1771,126,106,86,91,2,4,131,147,3,1,65,109,12,16,3516,3413,6929,
2011-11-14,00:00:00,,1,8,6,1,,1,,,,,1,2,1,1,3,,,,,,,2,2,,,,,,,15,14,29
2011-11-14,01:00:00,,,3,8,3,,,,,,,,1,2,2,1,,,,,,,,,,,,,,,9,11,20
2011-11-14,02:00:00,,6,2,,,,,,,,,,3,,3,,1,,,,,,2,2,,,,,,,11,8,19
2011-11-14,03:00:00,,,7,3,,2,,,,3,,,8,,2,,,,,,,,,,,,,,,,17,8,25
2011-11-14,04:00:00,,1,2,5,2,1,2,6,,6,,7,1,3,12,8,,,,,,,,3,,,,,,,19,40,59
2011-11-14,05:00:00,2,,2,5,2,1,6,10,1,7,3,7,3,5,7,10,,,1,,,,4,6,,,,,,,31,51,82
2011-11-14,06:00:00,6,2,,8,,2,5,3,2,6,,6,3,10,15,25,1,2,1,5,,,,4,,1,5,3,,,38,77,115
2011-11-14,07:00:00,10,1,15,4,4,1,8,5,38,11,13,5,18,7,70,61,13,5,9,5,,,3,5,,,5,6,,,206,116,322
2011-11-14,08:00:00,5,3,1,7,5,6,7,7,38,26,7,8,22,11,160,106,9,5,3,5,1,,19,8,1,,4,17,,,282,209,491
2011-11-14,09:00:00,2,3,7,4,7,2,2,2,30,27,8,4,21,12,141,92,13,13,4,7,,1,12,4,1,,6,6,,,254,177,431
2011-11-14,10:00:00,2,1,9,7,5,3,9,6,31,26,15,7,31,23,176,109,13,10,9,9,,,12,9,1,,6,9,,,319,219,538
2011-11-14,11:00:00,3,2,6,1,10,6,7,4,19,19,11,4,48,22,101,122,12,15,17,10,1,,9,4,,,15,14,,,259,223,482
2011-11-14,12:00:00,2,5,8,6,4,5,4,1,34,30,8,7,21,35,115,135,5,10,8,4,1,,15,5,2,1,3,5,,,230,249,479
2011-11-14,13:00:00,2,,14,7,9,5,4,5,19,17,10,5,29,24,88,95,10,10,5,6,,,7,7,,,2,5,,,199,186,385
2011-11-14,14:00:00,4,16,5,3,8,5,2,3,32,24,19,6,32,32,113,155,10,9,9,11,,,19,10,,,,5,,,253,279,532
2011-11-14,15:00:00,14,13,7,12,2,5,8,12,21,22,13,9,23,40,142,97,15,6,10,15,,,6,25,,1,6,4,,,267,261,528
2011-11-14,16:00:00,5,10,8,10,3,6,3,8,28,10,13,5,11,16,130,125,17,6,5,8,,,6,11,1,,1,2,,,231,217,448
2011-11-14,17:00:00,6,4,4,4,2,3,4,13,30,6,20,8,25,26,145,130,17,1,4,5,,,9,14,,,6,2,,,272,216,488
2011-11-14,18:00:00,6,1,6,6,7,1,4,3,17,2,7,2,50,33,75,8,5,2,,1,,,,1,,,,,,,177,60,237
2011-11-14,19:00:00,1,1,2,,4,,10,,20,5,5,5,30,1,60,6,8,,2,,,,5,1,,,1,,,,148,19,167
2011-11-14,20:00:00,,2,15,12,,,,1,8,3,2,11,17,12,17,20,1,6,,1,,,,6,,,,1,,,60,75,135
2011-11-14,21:00:00,3,1,7,5,,2,,,2,1,,2,7,3,12,11,3,3,,,,,,1,,,,,,,34,29,63
2011-11-14,22:00:00,2,,6,3,,1,,,,,,1,5,5,6,8,,1,,,,,,5,,,,,,,19,24,43
2011-11-14,23:00:00,3,1,6,5,,1,,,,,,,3,3,4,,,,,,,,,3,,,,,,,16,13,29
Day 3 Sub-totalclick to view/hide in hour,78,74,150,131,78,58,86,89,370,251,154,110,414,326,1597,1327,153,104,87,92,3,1,130,136,6,3,60,79,0,0,3366,2781,6147,
Total,266,202,408,374,259,211,285,261,1021,796,423,315,1075,1100,5257,4770,430,333,259,262,7,6,390,412,9,8,207,274,12,16,10308,9340,19648,
Grand Total,468,782,470,546,1817,738,2175,10027,763,521,13,802,17,481,28,19648,19648,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),156,261,157,182,606,246,725,3342,254,174,4,267,6,160,9,6549,6549,,,,,,,,,,,,,,,,,
Composition (%),2%,4%,2%,3%,9%,4%,11%,51%,4%,3%,0%,4%,0%,2%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,3047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),5%,9%,5%,6%,20%,8%,24%,-,8%,6%,0%,9%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),162,271,163,189,630,256,754,3476,265,181,5,278,6,167,10,6811,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,162,271,163,189,630,256,754,-,265,181,5,278,6,-,10,3169,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,648,813,245,567,1575,384,754,1738,265,272,4,278,9,167,20,7738,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,648,813,244.5,567,1575,384,754,-,265,271.5,3.75,278,9,-,20,5833,,,,,,,,,,,,,,,,,,
