Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-17,16:00:00,2,9,23,8,,,2,1,12,1,2,1,15,12,219,176,11,11,11,6,89,58,12,11,,,,,,,398,294,692
2021-03-17,17:00:00,9,3,15,6,1,2,2,1,4,4,10,1,3,12,238,163,16,11,8,1,62,50,21,11,,,,1,,,389,266,655
2021-03-17,18:00:00,5,4,9,10,3,2,2,,1,,6,,14,10,211,137,4,11,3,1,56,24,4,9,,,,,,,318,208,526
2021-03-17,19:00:00,5,3,3,11,,,,4,1,,,1,13,3,143,68,9,3,2,1,33,16,1,2,,,,,,,210,112,322
2021-03-17,20:00:00,1,,3,4,,,,,,,,,9,3,56,26,2,3,2,,10,3,2,7,,,,,,,85,46,131
2021-03-17,21:00:00,,2,4,,,,,,,,,,,1,24,24,,2,,2,2,2,1,4,,,,,,,31,37,68
2021-03-17,22:00:00,,,,,,,,,,,,,1,,5,4,,1,1,,2,1,,7,,,,,,,9,13,22
2021-03-17,23:00:00,,,1,,,,,,,,,,2,,8,1,,,,,,,,,,,,,,,11,1,12
Day 1 Sub-totalclick to view/hide in hour,54,70,194,163,7,16,40,45,45,39,52,26,140,108,2370,2411,183,293,81,70,772,743,83,116,0,0,0,2,0,0,4021,4102,8123,
2021-03-18,00:00:00,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,0,2
2021-03-18,01:00:00,,1,,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,4,2,6
2021-03-18,02:00:00,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,1,2,3
2021-03-18,03:00:00,,,1,,,,,,,,,,,,,3,,,,1,,1,,,,,,,,,1,5,6
2021-03-18,04:00:00,,,4,3,,,7,,,,,1,1,3,4,8,,,,,,1,1,,,,,,,,17,16,33
2021-03-18,05:00:00,2,,3,11,1,,4,11,,,,3,3,5,28,43,1,6,1,3,1,8,1,2,,,,,,,45,92,137
2021-03-18,06:00:00,3,,16,11,1,8,1,1,,,1,1,3,3,60,52,2,2,,2,21,10,3,1,,,,,,,111,91,202
2021-03-18,07:00:00,3,,17,1,1,,2,1,,,3,,5,1,103,18,7,,6,,29,6,3,21,,,,,,,179,48,227
2021-03-18,08:00:00,2,,13,17,2,4,7,10,1,,5,5,2,12,103,167,3,13,4,11,34,49,7,5,,,,,,,183,293,476
2021-03-18,09:00:00,,1,7,5,1,3,5,6,,,1,7,7,8,194,267,14,13,12,7,63,81,8,9,,,,,,,312,407,719
2021-03-18,10:00:00,1,2,9,8,1,3,8,4,,,2,8,8,10,163,191,17,12,6,5,66,76,8,2,,,,,,,289,321,610
2021-03-18,11:00:00,1,1,9,2,1,4,5,5,,,4,8,13,11,152,191,23,11,11,7,84,77,7,7,,,,,,,310,324,634
2021-03-18,12:00:00,1,2,10,7,1,1,6,9,,,1,3,11,9,161,169,14,9,9,12,67,71,5,6,,,,,,,286,298,584
2021-03-18,13:00:00,,3,8,6,,2,1,4,,,,1,1,5,141,141,4,13,5,5,39,47,165,7,,,,,,,364,234,598
2021-03-18,14:00:00,,2,10,14,3,1,2,4,,,4,3,7,6,134,174,8,9,11,3,54,49,5,8,,,,,,,238,273,511
2021-03-18,15:00:00,4,3,7,7,,1,5,2,,,5,5,8,7,191,170,15,15,5,5,60,55,11,6,,,,,,,311,276,587
2021-03-18,16:00:00,1,,10,9,3,2,12,3,,,6,5,4,6,212,183,8,10,6,5,79,65,6,13,,,,,,,347,301,648
2021-03-18,17:00:00,,2,11,5,2,5,5,3,,,6,2,22,13,265,174,18,12,2,4,76,57,8,7,,,,,,,415,284,699
2021-03-18,18:00:00,2,,11,5,1,2,3,,,,1,,13,5,232,136,6,6,5,4,63,22,10,4,,,,,,,347,184,531
2021-03-18,19:00:00,1,1,15,7,2,,2,,,,1,,18,7,138,55,5,6,1,1,18,22,5,3,,,,,,,206,102,308
2021-03-18,20:00:00,,,6,7,,,1,,,,1,1,4,4,53,35,1,3,2,1,4,1,3,4,,,,,,,75,56,131
2021-03-18,21:00:00,2,,1,2,,1,,,,,1,,6,3,16,14,,1,,,1,,,1,,,,,,,27,22,49
2021-03-18,22:00:00,,,1,,,,,,,,,,4,,9,9,1,,,,,2,,1,,,,,,,15,12,27
2021-03-18,23:00:00,1,,1,,,,,,,,,,1,,4,,,,,,,,,,,,,,,,7,0,7
Day 2 Sub-totalclick to view/hide in hour,24,18,170,127,20,37,76,63,1,0,42,53,142,120,2369,2201,147,141,86,76,759,700,256,107,0,0,0,0,0,0,4092,3643,7735,
2021-03-19,00:00:00,1,,1,1,,,,,,,,,1,1,6,3,,,,,,,1,1,,,,,,,10,6,16
2021-03-19,01:00:00,,,,,,,,,,,1,,1,,1,,,1,1,,,,,2,,,,,,,4,3,7
2021-03-19,02:00:00,,,,,,,,,,,,,,,3,1,,,,,,1,,,,,,,,,3,2,5
2021-03-19,03:00:00,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,2
2021-03-19,04:00:00,4,,1,4,,,1,,,,,,,,2,6,1,,,1,,1,1,,,,,,,,10,12,22
2021-03-19,05:00:00,,2,2,5,,1,1,1,,,,2,2,4,15,31,4,4,1,4,2,8,,3,,,,,,,27,65,92
2021-03-19,06:00:00,1,3,12,13,,2,,7,2,3,,,4,5,53,83,3,8,1,2,18,34,2,,,,,,,,96,160,256
2021-03-19,07:00:00,2,4,14,10,,3,,5,2,1,,,9,7,58,119,5,10,3,9,34,33,1,4,,,,1,,,128,206,334
2021-03-19,08:00:00,3,1,16,12,,1,3,4,3,5,3,1,8,13,115,171,6,18,6,10,38,47,3,1,,,,,,,204,284,488
2021-03-19,09:00:00,3,3,5,12,,1,4,4,3,3,3,2,15,14,190,240,4,12,11,1,44,71,3,6,,,,1,,,285,370,655
2021-03-19,10:00:00,1,7,10,12,,1,,3,7,1,2,1,6,7,186,223,3,15,1,9,68,63,8,5,,,,,,,292,347,639
2021-03-19,11:00:00,4,7,12,9,1,2,2,2,5,6,5,1,14,8,164,202,13,11,5,10,69,59,1,6,,,,,,,295,323,618
2021-03-19,12:00:00,7,7,9,8,,1,1,3,1,4,4,,15,11,178,178,12,6,3,4,64,70,3,3,,,,1,,,297,296,593
2021-03-19,13:00:00,5,4,13,19,1,2,2,2,4,5,9,3,8,10,144,167,15,14,2,9,53,59,4,7,,,,,,,260,301,561
2021-03-19,14:00:00,,9,13,16,,1,6,3,2,1,8,2,13,14,158,167,11,14,11,3,64,65,7,5,,,,,,,293,300,593
2021-03-19,15:00:00,1,5,6,12,,3,5,3,2,,9,2,13,12,167,181,15,17,3,5,83,80,4,14,,,,1,,,308,335,643
2021-03-19,16:00:00,8,1,11,3,,3,4,1,2,3,7,,14,20,181,198,20,15,6,2,68,64,5,13,,,,,,,326,323,649
2021-03-19,17:00:00,1,11,17,7,,1,3,,1,,7,1,13,8,228,172,9,14,5,5,68,44,4,2,,,,1,,,356,266,622
2021-03-19,18:00:00,11,5,15,10,,1,,2,,1,2,,17,4,194,127,8,10,7,,55,31,7,5,,,,,,,316,196,512
2021-03-19,19:00:00,3,4,3,7,,1,,,,,3,3,9,3,105,62,15,10,4,3,17,19,5,9,,,,,,,164,121,285
2021-03-19,20:00:00,2,4,1,3,,,,,,,,1,4,2,39,20,5,3,1,,9,10,3,3,,,,,,,64,46,110
2021-03-19,21:00:00,1,5,,1,,,1,2,,,,,1,,20,13,2,1,,1,1,2,1,4,,,,,,,27,29,56
2021-03-19,22:00:00,,,,,,,,,,,,,1,,8,4,,1,1,,1,1,1,,,,,,,,12,6,18
2021-03-19,23:00:00,,,,,,,,,,,,,,1,5,6,,1,,,,,1,1,,,,,,,,,
Day 3 Sub-totalclick to view/hide in hour,58,82,161,165,2,24,33,42,34,33,63,19,168,144,2220,2374,151,185,72,78,757,762,65,94,0,0,0,5,0,0,3784,4007,7791,
Total,136,170,525,455,29,77,149,150,80,72,157,98,450,372,6959,6986,481,619,239,224,2288,2205,404,317,0,0,0,7,0,0,11897,11752,23649,
Grand Total,306,980,106,299,152,255,822,13945,1100,463,4493,721,0,7,0,23649,23649,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),102,327,35,100,51,85,274,4648,367,154,1498,240,0,2,0,7883,7883,,,,,,,,,,,,,,,,,
Composition (%),1%,4%,0%,1%,1%,1%,3%,59%,5%,2%,19%,3%,0%,0%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,3232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),3%,10%,1%,3%,2%,3%,8%,-,11%,5%,46%,7%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),97,310,34,95,48,81,260,4416,348,147,1423,228,0,2,0,7489,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,97,310,34,95,48,81,260,-,348,147,1423,228,0,-,0,3071,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,388,930,51,285,120,122,260,2208,348,221,1067,228,0,2,0,6229,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,388,930,51,285,120,121.5,260,-,348,220.5,1067.25,228,0,-,0,4019,,,,,,,,,,,,,,,,,,
