Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-12,16:00:00,,,,4,2,4,1,1,10,4,2,,19,19,100,90,2,,7,3,,,4,5,,2,43,30,,,190,162,352
2011-11-12,17:00:00,2,1,2,1,5,,2,1,4,,1,,32,16,125,110,5,,4,2,,,4,6,2,3,48,15,,,236,155,391
2011-11-12,18:00:00,1,3,1,3,4,2,,3,6,3,3,3,17,20,100,95,1,12,6,2,,,5,7,,1,11,8,,,155,162,317
2011-11-12,19:00:00,7,1,,3,6,3,,,3,2,,1,12,,100,100,,2,3,1,,,2,6,,,,2,,,133,121,254
2011-11-12,20:00:00,3,3,,,2,2,,,,,,,5,,105,88,,1,,,,,,2,,,,,,,115,96,211
2011-11-12,21:00:00,2,1,,2,,,,,,,,,1,,90,43,,,,1,,,1,,,,,,,,94,47,141
2011-11-12,22:00:00,,,,,,,,,,,,,,,90,42,,,,,,,2,,,,,,,,92,42,134
2011-11-12,23:00:00,2,,,,,,,,,,,,,,90,23,,,,,,,,,,,,,,,92,23,115
Day 1 Sub-totalclick to view/hide in hour,30,14,33,38,57,48,9,17,75,84,28,40,206,201,1595,1199,30,50,55,61,1,0,58,72,9,10,337,245,0,0,2523,2079,4602,
2011-11-13,00:00:00,1,,,1,1,,,,,,,,2,2,2,1,2,,,,,,1,,,,,,,,9,4,13
2011-11-13,01:00:00,,,1,,,,,,,,,,,1,,,,,,,,,1,1,,,,,,,2,2,4
2011-11-13,02:00:00,,,,,,,,,,,,,,,,,,2,,,,,,,,,,1,,,0,3,3
2011-11-13,03:00:00,1,1,,2,,,,,,,,,1,,2,,1,,,,,,2,2,,,,,,,7,5,12
2011-11-13,04:00:00,2,,2,,,1,,2,2,,,,3,2,2,1,1,1,,,,,3,,,,1,,,,16,7,23
2011-11-13,05:00:00,3,1,5,,,5,,1,5,1,,2,2,1,30,25,2,2,,2,,,6,6,,,,4,,,53,50,103
2011-11-13,06:00:00,2,,1,,1,1,1,1,5,9,,,2,4,81,135,2,5,,5,,,1,,,1,8,15,,,104,176,280
2011-11-13,07:00:00,,2,,3,1,2,,,5,8,1,,24,10,85,105,45,1,3,8,,,4,1,,,17,13,,,185,153,338
2011-11-13,08:00:00,1,,2,,2,8,1,3,10,7,5,4,14,13,55,95,3,2,4,14,,,1,2,1,,15,26,,,114,174,288
2011-11-13,09:00:00,,1,2,,1,3,5,1,14,8,5,3,20,11,48,100,1,1,2,9,,,6,5,,,33,20,,,137,162,299
2011-11-13,10:00:00,,,2,1,4,5,4,2,12,8,5,7,21,10,50,90,4,,4,5,,,6,6,2,3,18,27,,,132,164,296
2011-11-13,11:00:00,1,,,1,5,7,1,2,9,12,7,6,14,16,50,90,2,4,,8,,,3,9,,,30,25,,,122,180,302
2011-11-13,12:00:00,,,2,1,2,3,5,5,4,6,7,3,24,15,90,80,3,3,5,9,,,8,1,,1,30,26,,,180,153,333
2011-11-13,13:00:00,,1,3,,4,5,1,2,4,8,6,2,21,23,90,90,2,3,8,8,,,12,8,,,40,20,,,191,170,361
2011-11-13,14:00:00,,,1,2,4,5,2,4,3,8,6,9,20,27,90,90,,4,2,7,,,7,3,,1,27,28,,,162,188,350
2011-11-13,15:00:00,,,1,4,3,5,2,2,8,8,3,1,16,30,85,90,1,2,7,2,,,5,9,,2,38,26,,,169,181,350
2011-11-13,16:00:00,,1,1,7,4,5,4,4,7,11,6,2,8,21,90,90,2,,9,6,,,12,14,2,2,45,29,,,190,192,382
2011-11-13,17:00:00,,,1,,9,,3,5,4,10,3,,13,5,88,90,1,5,9,,,,11,,2,,24,,,,168,115,283
2011-11-13,18:00:00,,,1,1,1,4,2,,6,2,6,,12,4,50,95,3,2,5,3,,,6,2,10,,,3,,,102,116,218
2011-11-13,19:00:00,1,,,2,3,2,,,5,3,2,,15,14,60,90,6,3,,1,,,3,3,1,1,11,4,,,107,123,230
2011-11-13,20:00:00,,,1,,2,2,1,1,,,,,10,2,68,90,3,2,2,1,,,1,2,,1,2,,,,90,101,191
2011-11-13,21:00:00,,,,1,,,,,,,,,6,8,17,100,1,2,,2,,,2,3,,,,,,,26,116,142
2011-11-13,22:00:00,,,,,,,,,,,,,2,2,8,6,,3,,,,,1,,,,,,,,11,11,22
2011-11-13,23:00:00,1,1,,,1,2,,1,,,,,2,3,1,,,,,1,,,,2,,,,,,,5,10,15
Day 2 Sub-totalclick to view/hide in hour,13,8,26,26,48,65,32,36,103,109,62,39,252,224,1142,1553,85,47,60,91,0,0,102,79,18,12,339,267,0,0,2282,2556,4838,
2011-11-14,00:00:00,1,,2,,1,,,,,,,,4,1,7,,2,,,,,1,1,,,,,,,,18,2,20
2011-11-14,01:00:00,,1,,,2,3,,,,,,,4,2,3,1,2,,,,,,,,,,,,,,11,7,18
2011-11-14,02:00:00,2,,,1,,,,,,,,,3,,2,,,,,,,1,1,1,,,,,,,8,3,11
2011-11-14,03:00:00,,,1,,1,,,,,,,,2,,2,2,,,,,,,2,3,,,,,,,8,5,13
2011-11-14,04:00:00,,,,1,1,2,1,1,5,1,,,2,3,15,65,2,,,1,,,,,,,,,,,26,74,100
2011-11-14,05:00:00,1,1,3,2,2,,1,3,11,20,3,2,11,12,110,108,5,5,5,7,1,,1,4,1,1,10,23,,,165,188,353
2011-11-14,06:00:00,,,1,4,2,1,3,1,8,15,2,2,6,10,54,120,2,1,,3,,,,2,,1,4,10,,,82,170,252
2011-11-14,07:00:00,,,1,,,,,1,5,6,4,3,10,9,82,115,3,5,1,4,,,1,3,,,14,16,,,121,162,283
2011-11-14,08:00:00,,1,3,,,2,5,4,10,14,5,4,8,13,117,90,1,,5,8,,,5,3,,,22,26,,,181,165,346
2011-11-14,09:00:00,,,1,1,4,1,6,3,9,7,5,6,5,5,135,70,1,,2,5,,,8,7,1,3,31,17,,,208,125,333
2011-11-14,10:00:00,,,4,3,5,,4,2,12,11,3,6,15,11,125,90,2,7,5,12,,,9,5,,,20,20,,,204,167,371
2011-11-14,11:00:00,1,,1,3,4,3,3,3,13,11,11,6,25,18,70,90,1,7,6,8,,,8,10,1,1,26,30,,,170,190,360
2011-11-14,12:00:00,,1,2,3,1,3,,3,5,17,2,12,13,16,105,107,21,7,7,6,,,6,17,1,2,14,22,,,177,216,393
2011-11-14,13:00:00,,,2,3,1,3,3,3,3,6,2,4,30,20,100,140,5,7,4,12,,,10,10,,,25,22,,,185,230,415
2011-11-14,14:00:00,1,,2,3,4,7,2,2,11,13,9,12,12,18,100,127,10,3,8,8,,,9,13,,,22,22,,,190,228,418
2011-11-14,15:00:00,,,,5,1,10,2,7,10,12,6,5,12,16,100,117,10,3,10,5,,,5,5,,2,25,18,,,181,205,386
2011-11-14,16:00:00,,,,1,2,2,2,3,7,10,7,4,7,4,95,89,10,2,10,3,,,5,6,,1,13,24,,,158,149,307
2011-11-14,17:00:00,,2,15,1,5,3,11,1,16,3,15,2,12,11,105,80,17,4,20,8,,,9,5,,2,18,20,3,,246,142,388
2011-11-14,18:00:00,2,1,1,1,6,3,5,3,16,6,8,3,18,16,90,67,17,7,35,3,,,21,4,,1,34,17,,1,253,133,386
2011-11-14,19:00:00,,,3,2,2,5,3,,3,1,7,1,8,2,90,46,5,,2,2,,,3,2,1,,15,5,,,142,66,208
2011-11-14,20:00:00,2,,5,2,5,3,,,,,,,10,7,80,15,5,5,2,,,,3,3,,,8,,,,120,35,155
2011-11-14,21:00:00,,1,3,,3,2,,,,,10,,25,10,30,20,4,3,,,,,2,2,,,,,,,77,38,115
2011-11-14,22:00:00,,,,,,,,,,,,,3,3,20,6,2,1,,,,,,,,,,,,,25,10,35
2011-11-14,23:00:00,1,,1,1,2,2,,,,,,,1,2,7,2,,,,,,,1,1,,,,,,,13,8,21
Day 3 Sub-totalclick to view/hide in hour,11,8,51,37,54,55,51,40,144,153,99,72,246,209,1644,1567,127,67,122,95,1,2,110,106,5,14,301,292,3,1,2969,2718,5687,
Total,54,30,110,101,159,168,92,93,322,346,189,151,704,634,4381,4319,242,164,237,247,2,2,270,257,32,36,977,804,3,1,7774,7353,15127,
Grand Total,84,211,327,185,668,340,1338,8700,406,484,4,527,68,1781,4,15127,15127,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),28,70,109,62,223,113,446,2900,135,161,1,176,23,594,1,5042,5042,,,,,,,,,,,,,,,,,
Composition (%),1%,1%,2%,1%,4%,2%,9%,58%,3%,3%,0%,3%,0%,12%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,1549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),2%,5%,7%,4%,14%,7%,29%,-,9%,10%,0%,11%,1%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),29,73,113,64,232,118,464,3016,141,168,1,183,24,617,1,5244,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,29,73,113,64,232,118,464,-,141,168,1,183,24,-,1,1611,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,116,219,170,192,580,177,464,1508,141,252,1,183,36,617,2,4657,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,116,219,169.5,192,580,177,464,-,141,252,0.75,183,36,-,2,2532,,,,,,,,,,,,,,,,,,
