Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-22,18:00:00,,,,,2,1,,,,,4,2,2,,33,19,9,7,,,4,1,11,7,,,,,,,65,37,102
2022-01-22,19:00:00,,,1,1,1,,,,,,,1,,,12,7,8,3,,,1,1,5,3,,,,,,,28,16,44
2022-01-22,20:00:00,,,,,,,,,,,1,1,2,,3,7,1,,1,,,,2,3,,,,,,,10,11,21
2022-01-22,21:00:00,,,,,,,,,,,,1,1,,8,6,1,1,,,,,,2,,,,,,,10,10,20
2022-01-22,22:00:00,,,1,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,3,1,4
2022-01-22,23:00:00,,,,,,,,,,,1,,2,,,3,,1,,,1,,,1,,,,,,,4,5,9
Day 1 Sub-totalclick to view/hide in hour,0,0,11,19,11,6,0,0,0,1,86,92,32,21,490,445,118,93,6,7,146,147,97,92,0,0,0,0,0,0,997,923,1920,
2022-01-23,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2022-01-23,01:00:00,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,1,1
2022-01-23,02:00:00,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,1,2,3
2022-01-23,03:00:00,,,,,,,,,,,,1,,,,,2,1,,,1,,1,1,,,,,,,4,3,7
2022-01-23,04:00:00,,,1,,,,,,,,3,,,,1,,,4,,,,,,,,,,,,,5,4,9
2022-01-23,05:00:00,,,4,,,,,,,,,1,,,1,3,,,,,,,1,1,,,,,,,6,5,11
2022-01-23,06:00:00,,,,,1,,,,,,,1,,,5,1,1,,,,,,1,6,,,,,,,8,8,16
2022-01-23,07:00:00,,,,3,,,,,,,2,10,1,,12,8,3,3,,,2,,1,6,,,,,,,21,30,51
2022-01-23,08:00:00,,,,1,1,2,,,,,4,6,3,1,26,16,6,8,,,12,9,5,,,,,,,,57,43,100
2022-01-23,09:00:00,,,,,1,3,,,,,11,6,2,3,32,52,11,10,2,,19,11,10,10,,,,,,,88,95,183
2022-01-23,10:00:00,,,2,2,,4,1,,,,15,11,5,4,67,93,13,18,,1,23,27,12,22,,,,,,,138,182,320
2022-01-23,11:00:00,,,1,2,1,2,,,,1,15,23,3,8,62,65,12,14,,1,22,19,17,13,,,,,,,133,148,281
2022-01-23,12:00:00,,,1,1,1,1,,,,,19,21,5,4,62,58,9,11,,,25,21,13,11,,,,,,,135,128,263
2022-01-23,13:00:00,,,,1,,1,,1,,,9,15,4,8,70,59,10,13,,,16,23,11,9,,,,,,,120,130,250
2022-01-23,14:00:00,,,2,1,4,2,,,,,10,14,2,7,51,49,19,11,1,2,14,15,15,8,,,,,,,118,109,227
2022-01-23,15:00:00,,,,,,,,,,,15,17,1,4,66,47,15,6,,,21,16,19,12,,,,,,,137,102,239
2022-01-23,16:00:00,,,1,1,1,,,,,,13,6,2,2,65,50,6,6,1,,16,12,7,4,,,,,,,112,81,193
2022-01-23,17:00:00,,,1,2,2,2,,,,,12,5,2,1,54,39,8,8,3,2,11,9,18,6,,,,,,,111,74,185
2022-01-23,18:00:00,,,2,1,2,1,,,,,6,2,1,1,31,17,2,2,,1,5,2,13,8,,,,,,,62,35,97
2022-01-23,19:00:00,,,,,1,,,,,,3,,1,1,12,2,3,,,,2,,4,1,,,,,,,26,4,30
2022-01-23,20:00:00,,,,,,,,,,,6,,,,10,6,2,,,,2,,,,,,,,,,20,6,26
2022-01-23,21:00:00,,,,,,,,,,,,2,,,1,5,1,1,,,,,1,,,,,,,,3,8,11
2022-01-23,22:00:00,,,,,1,,,,,,,,,,2,3,1,,,,,,,2,,,,,,,4,5,9
2022-01-23,23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Day 2 Sub-totalclick to view/hide in hour,0,0,15,15,16,18,1,1,0,1,143,141,32,44,631,574,124,117,7,7,191,165,149,120,0,0,0,0,0,0,1309,1203,2512,
2022-01-24,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2022-01-24,01:00:00,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,0,1
2022-01-24,02:00:00,,,,,,,,,,,,,,,,,3,1,,,,,,1,,,,,,,3,2,5
2022-01-24,03:00:00,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,2
2022-01-24,04:00:00,,,1,3,,,,,,,,1,,,,2,1,2,,,,,,,,,,,,,2,8,10
2022-01-24,05:00:00,,,2,1,,,,,,,1,1,,,,2,1,,,,1,,,1,,,,,,,5,5,10
2022-01-24,06:00:00,,,,,,,,,,,1,12,,,3,4,1,2,,,1,,,3,,,,,,,6,21,27
2022-01-24,07:00:00,,,1,2,,,1,,,,5,11,2,,5,15,1,6,,2,,4,1,3,,,,,,,16,43,59
2022-01-24,08:00:00,,,,2,2,2,1,,,,11,8,2,4,35,39,12,6,2,,9,8,5,6,,,,,,,79,75,154
2022-01-24,09:00:00,,,,,,1,,,1,,8,6,6,8,37,62,6,13,1,,11,11,10,26,,,,,,,80,127,207
2022-01-24,10:00:00,,,1,3,,3,,,,,6,14,3,6,57,97,9,9,1,3,10,12,14,27,,,,,,,101,174,275
2022-01-24,11:00:00,,,,1,,4,,,,,20,15,6,6,85,55,14,8,3,,18,14,20,11,,,,,,,166,114,280
2022-01-24,12:00:00,,,1,1,2,,,1,,,14,24,7,6,55,80,7,6,,,24,25,12,10,,,,,,,122,153,275
2022-01-24,13:00:00,,,1,,2,2,,1,,,13,18,5,3,68,74,6,7,1,1,12,19,9,11,,,,,,,117,136,253
2022-01-24,14:00:00,,,3,,,,,1,,,15,13,5,4,73,63,12,7,1,1,17,18,8,7,,,,,,,134,114,248
2022-01-24,15:00:00,,,,1,3,,,,,,17,12,3,3,61,46,3,4,,,20,11,10,2,,,,,,,117,79,196
2022-01-24,16:00:00,,,2,,,,,,,,13,10,1,4,68,68,2,6,,1,12,23,13,13,,,,,,,111,125,236
2022-01-24,17:00:00,,,,1,,,,,,,16,13,3,3,65,45,10,3,,4,15,9,9,5,,,,,,,118,83,201
2022-01-24,18:00:00,,,,1,1,,,,,,9,3,2,2,45,22,6,3,,1,6,3,7,7,,,,,,,76,42,118
2022-01-24,19:00:00,,,,,,,,,,,5,3,,,13,7,8,4,,,4,1,4,3,,,,,,,34,18,52
2022-01-24,20:00:00,,,,,,,,,,,2,,1,,8,6,3,1,,,,1,3,3,,,,,,,17,11,28
2022-01-24,21:00:00,,,2,1,,,,,,,,1,,,2,5,2,,1,,1,1,1,,,,,,,,9,8,17
2022-01-24,22:00:00,,,,,,,,,,,5,3,,,,,,,,,2,1,,,,,,,,,7,4,11
2022-01-24,23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 3 Sub-totalclick to view/hide in hour,0,0,14,17,10,12,2,3,1,0,162,169,46,49,680,692,107,88,10,13,163,161,127,139,0,0,0,0,0,0,1322,1343,2665,
Total,0,0,40,51,37,36,3,4,1,2,391,402,110,114,1801,1711,349,298,23,27,500,473,373,351,0,0,0,0,0,0,3628,3469,7097,
Grand Total,0,91,73,7,3,793,224,3512,647,50,973,724,0,0,0,7097,7097,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),0,30,24,2,1,264,75,1171,216,17,324,241,0,0,0,2366,2366,,,,,,,,,,,,,,,,,
Composition (%),0%,1%,1%,0%,0%,11%,3%,49%,9%,1%,14%,10%,0%,0%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,1195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),0%,3%,2%,0%,0%,22%,6%,-,18%,1%,27%,20%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),0,28,23,2,1,246,69,1089,201,16,302,224,0,0,0,2200,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,0,28,23,2,1,246,69,-,201,16,302,224,0,-,0,1111,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,0,84,35,6,3,369,69,545,201,24,227,224,0,0,0,1785,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,0,84,34.5,6,2.5,369,69,-,201,24,226.5,224,0,-,0,1241,,,,,,,,,,,,,,,,,,
