Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-19,17:00:00,,,1,4,1,1,,,,2,,,7,7,27,20,3,10,,1,,,10,8,,,,,,,49,53,102
2012-12-19,18:00:00,,,2,7,2,2,1,,2,2,1,1,3,4,18,15,3,4,3,2,,,4,4,,,,,,,39,41,80
2012-12-19,19:00:00,,,2,4,3,3,2,1,1,3,,1,3,1,7,8,5,1,1,2,,,1,3,,,,,,,25,27,52
2012-12-19,20:00:00,2,,2,2,1,1,3,2,,1,2,1,1,2,7,4,1,1,2,2,,,2,1,,,,,,,23,17,40
2012-12-19,21:00:00,1,,1,2,2,1,,1,1,,1,,3,1,4,3,1,2,1,1,,,3,2,,,,,,,18,13,31
2012-12-19,22:00:00,,,2,1,1,2,,,,,,,2,2,1,2,2,,,,,,1,1,,,,,,,9,8,17
2012-12-19,23:00:00,,,1,3,,,,,,,,,1,1,2,1,2,1,,,,,2,3,,,,,,,8,9,17
Day 1 Sub-totalclick to view/hide in hour,6,3,50,54,22,32,23,14,27,30,17,14,119,110,514,398,90,101,23,22,0,0,157,145,0,0,0,0,0,0,1048,923,1971,
2012-12-20,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2012-12-20,01:00:00,,,1,,,,,,,,,,1,,,,,,,,,,2,1,,,,,,,4,1,5
2012-12-20,02:00:00,,,1,1,,,,,,,,,,1,,1,,,,,,,1,1,,,,,,,2,4,6
2012-12-20,03:00:00,,,,2,,1,,,,,,1,1,,2,,1,1,,,,,,2,,,,,,,4,7,11
2012-12-20,04:00:00,,,2,1,1,2,1,1,1,,,1,1,1,1,1,1,1,1,1,,,2,2,,,,,,,11,11,22
2012-12-20,05:00:00,,,2,2,1,2,2,3,2,1,2,2,1,3,4,3,2,2,2,2,,,1,2,,,,,,,19,22,41
2012-12-20,06:00:00,,,,,,1,,,,,,,,3,2,2,,,,,,,,,,,,,,,2,6,8
2012-12-20,07:00:00,1,,6,9,3,3,1,2,,1,,,9,3,21,17,8,2,1,1,,,4,11,,,,,,,54,49,103
2012-12-20,08:00:00,,1,2,2,2,4,,,1,3,,2,7,13,23,25,11,9,,,,,10,15,,,,,,,56,74,130
2012-12-20,09:00:00,2,,2,1,,1,,,4,5,,1,11,11,62,40,10,5,2,1,,,16,17,,,,,,,109,82,191
2012-12-20,10:00:00,,2,5,1,6,2,,,,1,,2,12,9,51,40,7,5,,,,,20,19,,,,,,,101,81,182
2012-12-20,11:00:00,,,3,2,3,,,,2,1,1,1,16,19,53,43,6,5,2,2,,,13,4,,,,,,,99,77,176
2012-12-20,12:00:00,,,1,2,1,2,1,,2,2,2,,15,13,59,40,3,10,1,1,,,16,7,,,,,,,101,77,178
2012-12-20,13:00:00,,,2,3,1,2,1,1,4,2,2,2,14,13,45,36,10,13,1,,,,15,11,,,,,,,95,83,178
2012-12-20,14:00:00,,,2,3,,1,,,7,2,1,1,17,15,50,30,12,10,,,,,18,11,,,,,,,107,73,180
2012-12-20,15:00:00,,,5,2,3,,1,,3,,2,1,13,12,44,38,7,10,1,,,,21,17,,,,,,,100,80,180
2012-12-20,16:00:00,1,,3,1,1,1,,1,3,1,,1,13,10,30,25,12,10,,2,,,13,6,,,,,,,76,58,134
2012-12-20,17:00:00,1,,6,3,4,1,1,,,1,,,14,18,33,34,10,6,1,4,,,9,8,,,,,,,79,75,154
2012-12-20,18:00:00,,2,5,3,2,2,3,2,2,2,1,2,3,5,24,22,5,3,3,4,,,4,3,,,,,,,52,50,102
2012-12-20,19:00:00,,1,2,2,3,,1,2,,1,2,,4,3,11,9,3,2,2,2,,,2,2,,,,,,,30,24,54
2012-12-20,20:00:00,,,1,1,1,2,1,1,1,,1,,2,2,6,6,2,2,1,1,,,3,1,,,,,,,19,16,35
2012-12-20,21:00:00,,,2,2,2,1,,,,,,,1,1,3,4,1,3,2,1,,,2,3,,,,,,,13,15,28
2012-12-20,22:00:00,,,2,1,1,,,,,,,,2,2,2,2,2,2,,,,,2,2,,,,,,,11,9,20
2012-12-20,23:00:00,,,1,2,,1,,,,,,,,1,1,1,2,1,,,,,2,1,,,,,,,6,7,13
Day 2 Sub-totalclick to view/hide in hour,5,6,56,46,35,29,13,13,32,23,14,17,157,158,527,419,115,102,20,22,0,0,176,146,0,0,0,0,0,0,1150,981,2131,
2012-12-21,00:00:00,,,,,,,,,,,,,,1,,,,,,,,,1,2,,,,,,,1,3,4
2012-12-21,01:00:00,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,2,1,3
2012-12-21,02:00:00,,,1,,,1,,,,,,,,1,1,,,,,,,,1,,,,,,,,3,2,5
2012-12-21,03:00:00,,,,1,1,,,,,,,,,1,,,2,,,2,,,,1,,,,,,,3,5,8
2012-12-21,04:00:00,,1,1,2,1,3,1,,,,1,,,1,1,2,,,1,,,,2,3,,,,,,,8,12,20
2012-12-21,05:00:00,1,,,3,,3,2,1,2,2,,,2,3,3,6,1,2,2,1,,,2,4,,,,,,,15,25,40
2012-12-21,06:00:00,,,4,5,2,2,2,1,1,1,,,6,2,4,6,5,4,,2,,,3,3,,,,,,,27,26,53
2012-12-21,07:00:00,,,,1,1,2,,,1,1,,,6,,14,5,7,4,,2,,,4,2,,,,,,,33,17,50
2012-12-21,08:00:00,,,4,5,4,5,1,,2,2,1,1,10,9,34,25,9,7,,,,,13,15,,,,,,,78,69,147
2012-12-21,09:00:00,,,6,6,2,1,,1,3,3,1,,7,4,30,28,5,8,,2,,,14,13,,,,,,,68,66,134
2012-12-21,10:00:00,1,,3,3,3,1,2,1,2,3,1,2,9,13,38,47,7,14,,2,,,12,16,,,,,,,78,102,180
2012-12-21,11:00:00,1,,3,3,2,2,2,,3,4,2,3,7,17,22,48,4,8,,3,,,9,13,,,,,,,55,101,156
2012-12-21,12:00:00,,,2,4,2,1,2,,1,3,,,12,12,24,52,1,3,3,,,,16,16,,,,,,,63,91,154
2012-12-21,13:00:00,,,6,2,,,1,2,2,4,,2,3,9,26,54,2,7,2,2,,,9,14,,,,,,,51,96,147
2012-12-21,14:00:00,,,2,1,1,2,,1,3,2,,1,7,12,32,62,3,13,4,2,,,18,23,,,,,,,70,119,189
2012-12-21,15:00:00,,,3,2,3,1,3,3,2,2,1,,3,14,12,52,4,12,2,3,,,8,8,,,,,,,41,97,138
2012-12-21,16:00:00,1,,2,1,2,2,2,,2,3,,,7,7,18,42,5,12,1,2,,,1,9,,,,,,,41,78,119
2012-12-21,17:00:00,,,4,3,3,2,3,1,2,1,,2,4,12,11,37,3,16,3,1,,,9,7,,,,,,,42,82,124
2012-12-21,18:00:00,,,1,7,,2,2,,2,2,,1,2,6,8,17,4,4,2,1,,,6,6,,,,,,,27,46,73
2012-12-21,19:00:00,,,2,4,2,4,,1,1,3,1,2,3,3,4,6,,1,1,2,,,3,3,,,,,,,17,29,46
2012-12-21,20:00:00,,,4,2,,1,1,2,1,1,,,1,3,3,4,1,2,2,1,,,3,2,,,,,,,16,18,34
2012-12-21,21:00:00,,,2,1,1,1,,,,1,,,2,1,1,2,2,3,,,,,2,2,,,,,,,10,11,21
2012-12-21,22:00:00,,,1,,2,3,,,1,,,,1,2,,3,1,,1,,,,1,2,,,,,,,8,10,18
2012-12-21,23:00:00,,,1,2,,,,,,,,,,3,,1,1,,,,,,2,1,,,,,,,4,7,11
Day 3 Sub-totalclick to view/hide in hour,4,1,52,58,32,39,24,14,31,38,8,14,92,136,287,500,68,120,24,28,0,0,139,165,0,0,0,0,0,0,761,1113,1874,
Total,15,10,158,158,89,100,60,41,90,91,39,45,368,404,1328,1317,273,323,67,72,0,0,472,456,0,0,0,0,0,0,2959,3017,5976,
Grand Total,25,316,189,101,181,84,772,2645,596,139,0,928,0,0,0,5976,5976,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),8,105,63,34,60,28,257,882,199,46,0,309,0,0,0,1992,1992,,,,,,,,,,,,,,,,,
Composition (%),0%,5%,3%,2%,3%,1%,13%,44%,10%,2%,0%,16%,0%,0%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,1110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),1%,9%,6%,3%,5%,3%,23%,-,18%,4%,0%,28%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),8,103,62,33,59,27,252,864,195,45,0,303,0,0,0,1952,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,8,103,62,33,59,27,252,-,195,45,0,303,0,-,0,1088,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,32,309,93,99,148,41,252,432,195,68,0,303,0,0,0,1971,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,32,309,93,99,147.5,40.5,252,-,195,67.5,0,303,0,-,0,1539,,,,,,,,,,,,,,,,,,
