Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-19,15:00:00,1,,12,9,10,7,4,19,36,50,44,30,32,35,300,315,37,43,7,11,57,47,11,49,1,1,66,107,4,4,622,727,1349
2014-11-19,16:00:00,3,,14,10,2,4,2,30,26,37,27,46,25,29,355,337,20,29,11,6,76,63,22,30,,,51,73,,1,634,695,1329
2014-11-19,17:00:00,1,1,24,15,4,7,10,26,26,65,24,30,33,33,365,270,15,35,5,10,45,54,24,28,1,1,26,41,1,1,604,617,1221
2014-11-19,18:00:00,1,,6,10,3,21,4,19,11,25,22,27,19,24,228,216,12,27,3,8,14,36,15,19,,,10,30,,1,348,463,811
2014-11-19,19:00:00,2,1,7,7,4,10,11,9,8,9,21,17,12,16,110,153,4,2,1,,7,7,13,12,,,2,6,,,202,249,451
2014-11-19,20:00:00,3,,3,,2,1,2,,5,1,11,,9,4,70,57,1,1,1,1,5,1,3,2,,,1,,,,116,68,184
2014-11-19,21:00:00,1,1,2,,2,,1,1,2,,4,,4,2,53,12,1,1,,,3,1,3,3,,,1,,,,77,21,98
2014-11-19,22:00:00,,,1,,1,,1,,1,,1,,1,,10,3,1,1,,,,,1,,,,,,,,18,4,22
2014-11-19,23:00:00,1,,1,1,,,,,,,1,,,,1,,1,,,,,,1,,,,,,,,6,1,7
Day 1 Sub-totalclick to view/hide in hour,37,11,131,103,90,90,65,122,244,297,292,289,283,274,3227,3159,224,263,96,84,282,339,219,258,41,8,403,516,9,10,5643,5823,11466,
2014-11-20,00:00:00,,1,1,,,,1,1,,,,,,,,,1,,,,,,1,2,,,,,,,4,4,8
2014-11-20,01:00:00,1,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,3,1,4
2014-11-20,02:00:00,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
2014-11-20,03:00:00,1,,,,,,,,1,,,,1,,,,1,,,,,,2,1,,,,,,,6,1,7
2014-11-20,04:00:00,,,1,,,,,,2,,,,1,,19,28,7,1,,,,,1,1,,,,,,,31,30,61
2014-11-20,05:00:00,,,1,,,,,1,1,2,,,,,62,44,47,,,,,,3,3,,,,,,,114,50,164
2014-11-20,06:00:00,1,,2,1,2,,5,3,5,3,12,11,2,1,57,72,5,1,4,1,1,1,3,3,,,1,1,,,100,98,198
2014-11-20,07:00:00,3,1,1,,3,1,3,,6,1,7,4,4,1,65,75,3,2,2,2,1,1,6,5,,,1,,,,105,93,198
2014-11-20,08:00:00,2,1,3,1,3,1,2,1,13,2,3,7,3,3,68,72,2,2,3,1,,1,6,3,,,,1,,,108,96,204
2014-11-20,09:00:00,1,,3,1,5,,1,1,9,5,3,7,7,7,123,80,6,4,6,2,1,1,5,7,,,3,1,,,173,116,289
2014-11-20,10:00:00,1,,3,2,1,2,1,,8,6,12,12,3,8,174,121,2,7,3,2,4,5,5,5,,,12,12,,,229,182,411
2014-11-20,11:00:00,2,1,3,4,1,3,2,1,7,7,21,12,4,13,229,176,3,10,1,5,11,14,7,16,,,12,24,,,303,286,589
2014-11-20,12:00:00,2,1,5,7,2,8,1,3,19,16,19,25,7,22,266,257,11,15,1,12,16,44,11,17,,,20,25,,,380,452,832
2014-11-20,13:00:00,1,,7,10,2,5,1,3,18,29,17,25,13,24,256,310,14,18,9,10,20,25,13,20,,,29,37,,,400,516,916
2014-11-20,14:00:00,,1,11,8,3,2,4,4,25,21,29,24,21,31,235,322,10,17,7,10,18,25,21,27,,,33,30,,,417,522,939
2014-11-20,15:00:00,,3,13,8,1,6,3,6,34,33,21,19,29,16,291,307,16,7,8,5,20,30,32,27,,1,30,44,,,498,512,1010
2014-11-20,16:00:00,,1,19,8,3,7,2,25,34,28,18,26,13,24,322,300,18,24,5,9,18,30,25,35,,,21,28,,,498,545,1043
2014-11-20,17:00:00,,,10,10,7,2,6,13,28,16,19,16,19,15,262,234,14,12,8,7,14,18,10,7,,1,16,21,,,413,372,785
2014-11-20,18:00:00,1,,10,8,4,3,2,11,17,9,11,18,15,14,134,162,9,8,2,7,8,14,23,18,,1,7,22,,4,243,299,542
2014-11-20,19:00:00,1,,9,7,4,1,3,12,11,13,6,11,11,9,103,128,4,4,2,2,10,8,19,10,,,5,6,,,188,211,399
2014-11-20,20:00:00,1,,7,1,2,2,1,2,5,4,3,1,6,1,82,42,2,1,1,1,5,2,11,2,,,1,,,,127,59,186
2014-11-20,21:00:00,1,,3,1,2,2,,1,11,,3,,3,1,42,8,2,,,,2,1,4,1,,,,,,,73,15,88
2014-11-20,22:00:00,1,,1,,1,,1,,1,,1,,1,,6,,1,,,,,,1,,,,,,,,15,0,15
2014-11-20,23:00:00,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2,1,3
Day 2 Sub-totalclick to view/hide in hour,21,10,114,77,47,45,39,88,255,195,205,218,163,190,2796,2738,178,133,62,76,149,220,211,212,0,3,191,252,0,4,4431,4461,8892,
2014-11-21,00:00:00,,1,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,1,3,4
2014-11-21,01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-11-21,02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-11-21,03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-11-21,04:00:00,,,,,,,,,,,,,,,14,4,,,,,,,1,,,,,,,,15,4,19
2014-11-21,05:00:00,,,,,,1,2,,1,2,2,1,1,,63,54,1,2,,1,,,3,3,,,,,,,73,64,137
2014-11-21,06:00:00,1,,1,,1,1,5,4,2,2,10,10,4,2,56,81,3,2,3,2,1,1,4,4,,,2,,,,93,109,202
2014-11-21,07:00:00,,1,2,1,3,2,2,,3,3,4,2,4,3,78,98,3,3,1,2,1,,4,5,,,2,1,,,107,121,228
2014-11-21,08:00:00,1,,,2,1,1,1,,8,3,3,2,5,1,96,110,5,4,3,4,2,1,8,4,,,2,3,,,135,135,270
2014-11-21,09:00:00,1,,1,1,3,3,1,1,8,6,5,5,8,2,122,153,7,4,3,4,3,1,6,9,,,2,5,,,170,194,364
2014-11-21,10:00:00,1,,4,2,1,1,1,1,8,9,13,7,3,1,150,109,4,3,5,3,10,6,12,7,,,20,16,,,232,165,397
2014-11-21,11:00:00,2,1,2,1,1,1,1,1,9,6,18,11,3,3,240,151,3,3,5,1,8,5,14,11,,,18,16,,,324,211,535
2014-11-21,12:00:00,1,,2,1,1,1,1,,17,7,19,11,4,1,300,230,4,6,3,3,9,3,10,8,,,24,16,,,395,287,682
2014-11-21,13:00:00,1,,3,3,1,1,2,1,17,8,12,9,3,4,140,245,4,5,5,1,15,4,13,10,,,16,8,,,232,299,531
2014-11-21,14:00:00,,,7,3,6,6,2,1,22,23,25,22,23,15,279,275,11,10,7,2,11,11,25,19,,,17,16,,,435,403,838
2014-11-21,15:00:00,,1,9,2,5,3,1,1,33,27,21,19,25,17,290,235,16,12,6,3,11,5,16,10,,,20,11,,,453,346,799
2014-11-21,16:00:00,,,9,3,5,2,2,1,29,25,21,13,20,14,300,285,14,6,6,2,11,3,18,13,,,21,9,,,456,376,832
2014-11-21,17:00:00,,,13,3,5,2,7,4,21,21,23,9,24,17,300,205,8,5,5,3,8,2,10,8,,,13,6,,,437,285,722
2014-11-21,18:00:00,1,,7,5,3,1,1,3,15,8,13,6,11,7,117,110,14,5,1,1,5,3,14,14,,,4,3,,,206,166,372
2014-11-21,19:00:00,,,4,1,3,1,1,,5,1,1,3,3,2,70,76,2,2,,1,3,2,3,2,,,1,1,,,96,92,188
2014-11-21,20:00:00,1,1,2,,2,1,1,1,3,1,1,,1,1,42,26,1,1,1,,2,,2,1,,,,,,,59,33,92
2014-11-21,21:00:00,,,3,1,2,1,2,1,1,,1,,1,,15,10,,,,,,,,,,,,,,,25,13,38
2014-11-21,22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-11-21,23:00:00,,,,,,,1,1,,,,,,,,,,,,,,,1,1,,,,,,,,,
Day 3 Sub-totalclick to view/hide in hour,10,5,69,29,43,29,34,21,202,152,192,130,143,90,2672,2457,100,73,54,33,100,47,165,131,0,0,162,111,0,0,3946,3308,7254,
Total,68,26,314,209,180,164,138,231,701,644,689,637,589,554,8695,8354,502,469,212,193,531,606,595,601,41,11,756,879,9,14,14020,13592,27612,
Grand Total,94,523,344,369,1345,1326,1143,17049,971,405,1137,1196,52,1635,23,27612,27612,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),31,174,115,123,448,442,381,5683,324,135,379,399,17,545,8,9204,9204,,,,,,,,,,,,,,,,,
Composition (%),0%,2%,1%,1%,5%,5%,4%,62%,4%,1%,4%,4%,0%,6%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,2976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),1%,6%,4%,4%,15%,15%,13%,-,11%,5%,13%,13%,1%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),34,192,126,135,493,486,419,6251,356,149,417,439,19,600,8,10124,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,34,192,126,135,493,486,419,-,356,149,417,439,19,-,8,3274,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,136,576,189,405,1233,729,419,3126,356,224,313,439,29,600,16,8788,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,136,576,189,405,1232.5,729,419,-,356,223.5,312.75,439,28.5,-,16,5062,,,,,,,,,,,,,,,,,,
