Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-28,16:00:00,3,,17,2,2,1,,1,1,2,,,12,8,93,83,,5,4,6,1,1,11,7,1,,19,32,,,164,148,312
2016-03-28,17:00:00,2,,3,3,3,2,,4,2,1,,,5,15,40,21,8,7,5,3,,,,12,,,16,68,,2,84,138,222
2016-03-28,18:00:00,,,3,,1,2,1,,5,2,,5,4,7,75,96,2,3,10,10,7,,1,9,,,7,9,,,116,143,259
2016-03-28,19:00:00,1,,2,6,,7,2,6,,6,2,6,3,4,50,85,6,9,11,4,,,3,3,,,10,85,,,90,221,311
2016-03-28,20:00:00,8,,6,5,2,3,,,2,3,2,,2,2,41,19,,4,9,3,,,2,,,,16,24,,,90,63,153
2016-03-28,21:00:00,,,4,6,,4,3,,2,6,6,4,7,3,3,34,6,4,8,2,4,,6,,,,20,12,,,69,75,144
2016-03-28,22:00:00,9,,,8,,,,,,,,,,3,20,3,,,3,,,,3,,,,,,,,35,14,49
2016-03-28,23:00:00,,,1,2,,,,3,,,,,2,1,12,4,1,,1,,,,1,,,,,,,,18,10,28
Day 1 Sub-totalclick to view/hide in hour,64,18,115,83,33,48,21,37,70,80,20,30,82,107,1319,1601,56,68,98,72,22,17,79,87,4,4,582,866,14,17,2579,3135,5714,
2016-03-29,00:00:00,,6,,,,,,,,,1,,,,8,1,,,,,,,,,,,,,,,9,7,16
2016-03-29,01:00:00,5,,4,,,,,1,,,1,1,2,,,2,,,1,,,,,1,,,,,,,13,5,18
2016-03-29,02:00:00,,,,,,,,,,,2,,,,,6,,1,,2,,,,,,,,,,,2,9,11
2016-03-29,03:00:00,1,11,7,,,1,,,,,,,2,,,1,,,,,,,,,,,,,,,10,13,23
2016-03-29,04:00:00,,14,,,,1,,,,1,1,1,2,1,4,7,1,,,,,,2,4,,,,,,,10,29,39
2016-03-29,05:00:00,,,,3,3,,2,2,,,2,,2,,17,27,,3,,4,1,1,,,,,4,4,,,31,44,75
2016-03-29,06:00:00,1,,,3,4,,2,,3,,3,2,4,3,83,20,2,2,5,3,1,,3,2,1,,4,11,,,116,46,162
2016-03-29,07:00:00,9,3,6,5,4,,1,4,3,6,10,,13,2,56,30,7,1,14,7,6,3,2,,,1,30,16,,,161,78,239
2016-03-29,08:00:00,1,,7,2,1,2,12,2,6,3,8,2,2,2,85,32,2,1,6,5,,,9,1,1,,26,18,2,,168,70,238
2016-03-29,09:00:00,1,3,,2,,2,,2,6,10,5,4,7,9,72,135,4,3,11,3,5,3,4,3,,,44,,,,159,179,338
2016-03-29,10:00:00,3,6,,4,4,,6,7,5,1,5,8,12,7,104,130,11,5,10,2,4,5,6,10,2,,37,34,,2,209,221,430
2016-03-29,11:00:00,1,2,1,4,4,3,12,5,7,8,4,6,11,8,136,33,3,,6,13,,4,7,11,,,28,30,,1,220,128,348
2016-03-29,12:00:00,,2,4,4,4,2,1,2,5,5,4,7,3,3,70,52,3,7,9,5,4,,4,12,2,,49,37,1,,163,138,301
2016-03-29,13:00:00,2,2,4,4,2,7,4,4,,1,1,7,4,6,76,20,6,3,4,6,,3,3,13,,,,28,2,2,108,106,214
2016-03-29,14:00:00,,2,6,5,1,,,,6,5,,6,3,11,50,60,7,5,7,7,,,2,7,1,3,52,19,2,,137,130,267
2016-03-29,15:00:00,,1,2,4,10,1,3,1,5,2,1,4,4,8,98,105,,1,3,3,5,3,,6,,,29,24,2,2,162,165,327
2016-03-29,16:00:00,2,2,2,4,3,2,10,4,5,4,4,,4,2,6,90,8,1,5,4,5,3,,5,1,,22,28,1,,78,149,227
2016-03-29,17:00:00,2,3,4,2,8,2,4,1,2,1,,6,11,4,7,80,8,,3,6,10,,15,5,2,,36,13,4,2,116,125,241
2016-03-29,18:00:00,4,,7,2,3,3,3,4,1,2,,2,3,10,89,77,4,2,3,3,5,4,3,1,,,28,42,1,,154,152,306
2016-03-29,19:00:00,1,,4,8,5,,,2,4,,6,,5,5,42,63,3,4,3,2,,2,4,2,,1,7,3,,,84,92,176
2016-03-29,20:00:00,2,2,5,2,4,4,4,3,4,,,3,4,5,29,53,2,3,8,1,,,2,2,,,28,,1,,93,78,171
2016-03-29,21:00:00,2,,5,3,4,2,,4,4,,4,4,4,5,6,22,3,3,,,,3,4,3,,,28,,2,,66,49,115
2016-03-29,22:00:00,2,,,,2,,,,,6,4,,,,3,9,,,2,,2,,1,2,,,,,,,16,17,33
2016-03-29,23:00:00,,,,,1,,,,,,,1,,1,13,1,,,,,,,2,,,,,,,,16,3,19
Day 2 Sub-totalclick to view/hide in hour,39,59,68,61,67,32,64,48,66,55,66,64,102,92,1054,1056,74,45,100,76,48,34,73,90,10,5,452,307,18,9,2301,2033,4334,
2016-03-30,00:00:00,,,3,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,6,0,6
2016-03-30,01:00:00,,4,,8,,,,,,,2,,,,,2,,,,,,,,2,,,,,,,2,16,18
2016-03-30,02:00:00,,7,,,1,,1,,,,,,1,,4,5,,,,,,,3,,,,,,,,10,12,22
2016-03-30,03:00:00,,3,12,2,3,,,,,,1,,,,3,3,2,,,,,,,,,,,,,,21,8,29
2016-03-30,04:00:00,,2,8,,1,,,,,,,,,,2,8,,,,1,,,,6,,,2,,,,13,17,30
2016-03-30,05:00:00,3,8,,13,1,2,,1,2,,2,,,,33,17,,,,,,2,1,,,,22,11,,2,64,56,120
2016-03-30,06:00:00,,1,1,3,2,,1,1,2,5,,6,4,4,23,3,2,,2,1,1,5,1,6,,,15,22,,,54,57,111
2016-03-30,07:00:00,,1,3,2,3,2,4,1,3,2,2,4,4,2,59,23,2,1,8,6,3,1,1,6,,,32,28,,,124,79,203
2016-03-30,08:00:00,,1,2,6,,5,3,4,3,2,,3,5,2,60,28,2,2,5,5,2,,2,1,,,27,32,,,111,91,202
2016-03-30,09:00:00,,2,3,2,4,4,3,1,10,8,1,4,6,2,150,63,,3,5,3,3,,11,5,,,27,11,,3,223,111,334
2016-03-30,10:00:00,1,1,6,7,2,6,1,7,6,6,,2,4,7,160,115,5,5,11,2,11,,12,4,1,,59,25,2,3,281,190,471
2016-03-30,11:00:00,5,1,1,11,12,4,,6,1,4,4,4,9,3,48,112,13,2,9,3,,2,14,11,1,,32,23,2,1,151,187,338
2016-03-30,12:00:00,3,1,15,3,6,1,6,7,7,6,5,,5,6,75,125,11,1,5,3,1,3,3,4,,,100,33,1,3,243,196,439
2016-03-30,13:00:00,2,2,5,9,4,4,6,,7,7,,,8,8,175,120,3,3,8,4,15,,5,4,,2,42,37,2,,282,200,482
2016-03-30,14:00:00,5,2,1,6,3,,1,,12,2,9,7,4,11,180,125,4,4,3,9,,7,6,5,,2,28,32,1,3,257,215,472
2016-03-30,15:00:00,1,1,8,7,,6,7,1,2,,7,2,12,8,17,15,8,7,1,6,,,4,6,,,26,41,,,93,100,193
2016-03-30,16:00:00,3,,2,5,3,8,7,4,8,5,,6,7,6,80,12,6,3,2,3,5,2,6,1,,1,22,37,,6,151,99,250
2016-03-30,17:00:00,7,3,6,6,2,2,7,3,13,4,1,3,6,9,148,6,2,1,3,10,,4,4,8,1,,70,30,3,,273,89,362
2016-03-30,18:00:00,1,,5,2,2,3,2,5,6,5,6,12,5,4,109,80,3,6,3,6,4,5,4,3,,,10,19,1,,161,150,311
2016-03-30,19:00:00,,1,4,2,6,5,,2,2,,1,,1,2,60,68,2,2,4,1,4,6,4,3,,,4,30,,,92,122,214
2016-03-30,20:00:00,1,,1,5,,2,,3,1,2,5,12,1,12,35,26,6,11,3,7,,6,4,2,,,40,20,,,97,108,205
2016-03-30,21:00:00,7,2,4,2,1,2,,,,4,4,,,1,20,9,2,1,7,3,,5,4,3,,,35,,,,84,32,116
2016-03-30,22:00:00,1,1,1,4,2,,2,4,1,1,2,,,,25,12,2,,1,2,,,1,1,,,,,,,38,25,63
2016-03-30,23:00:00,,,,,,,,2,,,,,,,1,13,,,,,,,3,2,,,,,,,,,
Day 3 Sub-totalclick to view/hide in hour,40,44,91,105,58,56,51,52,86,63,54,65,82,87,1468,990,75,52,80,75,49,48,93,83,3,5,593,431,12,21,2835,2177,5012,
Total,143,121,274,249,158,136,136,137,222,198,140,159,266,286,3841,3647,205,165,278,223,119,99,245,260,17,14,1627,1604,44,47,7715,7345,15060,
Grand Total,264,523,294,273,420,299,552,7488,370,501,218,505,31,3231,91,15060,15060,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),88,174,98,91,140,100,184,2496,123,167,73,168,10,1077,30,5020,5020,,,,,,,,,,,,,,,,,
Composition (%),2%,3%,2%,2%,3%,2%,4%,50%,2%,3%,1%,3%,0%,21%,1%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,1447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),6%,12%,7%,6%,10%,7%,13%,-,9%,12%,5%,12%,1%,-,2%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),80,159,89,83,127,91,167,2271,112,152,66,153,9,980,28,4568,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,80,159,89,83,127,91,167,-,112,152,66,153,9,-,28,1317,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,320,477,134,249,318,137,167,1136,112,228,50,153,14,980,56,4528,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,320,477,133.5,249,317.5,136.5,167,-,112,228,49.5,153,13.5,-,56,2413,,,,,,,,,,,,,,,,,,
