Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-15,15:00:00,5,8,17,10,2,8,4,15,31,14,1,15,30,48,245,208,17,10,8,10,,,32,32,,,5,32,,,397,410,807
2012-12-15,16:00:00,5,9,13,8,6,8,2,14,29,25,6,9,37,55,199,150,12,7,9,7,,,33,37,,,3,37,,,354,366,720
2012-12-15,17:00:00,3,6,7,14,3,4,5,27,27,25,8,12,53,43,275,240,20,8,6,8,,,24,30,,,8,30,,,439,447,886
2012-12-15,18:00:00,7,9,3,6,7,5,23,19,24,17,12,7,14,21,71,75,11,6,9,9,,,19,13,,,7,6,,,207,193,400
2012-12-15,19:00:00,3,2,6,9,3,3,17,9,16,8,9,4,26,13,48,57,8,4,3,4,,,22,8,,,6,2,,,167,123,290
2012-12-15,20:00:00,5,3,3,6,3,4,12,4,13,5,6,2,12,11,37,39,2,5,1,5,,,11,7,,,3,2,,,108,93,201
2012-12-15,21:00:00,2,,4,2,2,1,4,2,23,4,2,1,17,7,24,38,3,3,2,1,,,8,2,,,1,,,,92,61,153
2012-12-15,22:00:00,2,3,7,5,1,,2,,7,2,1,,6,3,9,19,1,1,3,2,,,2,4,,,,,,,41,39,80
2012-12-15,23:00:00,3,1,2,1,3,2,1,1,2,,,,2,2,2,4,1,2,,,,,1,3,,,,,,,17,16,33
Day 1 Sub-totalclick to view/hide in hour,119,89,226,182,131,111,221,190,467,332,163,103,653,484,2660,1631,144,160,113,118,0,1,358,343,0,0,60,249,0,0,5315,3993,9308,
2012-12-16,00:00:00,2,,1,2,,,,,,,,,,1,,1,1,,,,,,2,,,,,,,,6,4,10
2012-12-16,01:00:00,1,2,1,1,,,1,,,,2,,2,1,1,,1,,,,,,2,2,,,,,,,11,6,17
2012-12-16,02:00:00,1,3,,1,,1,,,,1,1,,1,2,2,2,2,,1,,,,1,1,,,,,,,9,11,20
2012-12-16,03:00:00,3,2,1,3,1,2,2,2,1,2,1,1,1,3,,3,3,1,,,,,1,2,,,,,,,14,21,35
2012-12-16,04:00:00,4,4,3,2,1,1,8,5,2,3,2,2,2,3,3,5,1,3,2,,,,3,3,,,1,,,,32,31,63
2012-12-16,05:00:00,2,6,2,3,2,4,12,7,3,5,4,3,4,4,18,12,3,2,3,1,,,7,5,,,3,2,,,63,54,117
2012-12-16,06:00:00,4,1,5,3,1,,7,2,7,9,3,2,9,4,39,47,5,2,3,2,,,7,3,,,3,,,,93,75,168
2012-12-16,07:00:00,1,3,8,15,1,,10,7,21,20,2,4,16,23,78,90,5,12,2,6,,,17,6,,,5,5,2,1,168,192,360
2012-12-16,08:00:00,,1,8,12,1,1,19,9,24,28,6,5,23,24,86,170,8,21,10,7,,,16,15,,,5,15,,2,206,310,516
2012-12-16,09:00:00,,2,10,7,,4,1,12,23,22,5,6,28,19,180,200,7,21,12,10,,,15,17,,,11,8,1,1,293,329,622
2012-12-16,10:00:00,2,2,10,18,6,4,13,1,40,28,9,5,38,34,170,200,13,16,7,11,,,20,26,,,4,14,3,,335,359,694
2012-12-16,11:00:00,1,4,11,10,4,7,9,12,28,28,10,9,28,37,222,200,10,17,7,9,,,12,27,,,5,10,,,347,370,717
2012-12-16,12:00:00,2,2,5,8,5,4,7,4,17,26,6,11,20,37,151,85,18,9,4,,,14,19,,,3,8,,2,,264,203,467
2012-12-16,13:00:00,9,4,6,4,10,2,8,5,25,23,13,9,37,25,190,170,26,8,16,,,24,25,,,7,4,,,,369,281,650
2012-12-16,14:00:00,7,22,24,17,10,8,7,10,24,26,13,6,25,33,190,200,42,7,11,,,20,39,,,5,4,,,,396,354,750
2012-12-16,15:00:00,3,34,3,24,5,3,10,11,30,19,15,6,33,30,170,200,28,2,6,,,18,24,,,3,2,,,,329,350,679
2012-12-16,16:00:00,11,12,19,10,10,1,19,5,30,16,11,9,31,38,165,200,25,7,11,,,15,8,,,2,10,1,,,350,316,666
2012-12-16,17:00:00,3,6,2,3,6,2,7,13,20,7,8,3,35,11,132,203,16,3,10,,,3,29,,,,7,1,,,275,255,530
2012-12-16,18:00:00,2,12,6,7,3,3,7,6,6,6,3,5,13,10,98,75,3,6,7,2,,,6,10,,,4,3,,,158,145,303
2012-12-16,19:00:00,6,17,2,2,3,2,3,3,4,7,2,2,8,7,43,75,6,4,3,4,,,2,5,,,2,1,,,84,129,213
2012-12-16,20:00:00,2,5,3,6,2,4,2,4,3,5,2,2,7,8,28,43,4,5,4,3,,,2,6,,,1,,,,60,91,151
2012-12-16,21:00:00,2,2,2,5,,6,1,2,2,4,2,1,3,5,18,26,2,3,2,2,,,1,4,,,,,,,35,60,95
2012-12-16,22:00:00,3,3,3,3,1,1,2,2,1,1,1,1,2,3,8,4,1,2,1,1,,,3,4,,,,,,,26,25,51
2012-12-16,23:00:00,1,3,2,2,,1,,1,2,1,,,1,2,6,2,1,1,,,,,2,2,,,,,,,15,15,30
Day 2 Sub-totalclick to view/hide in hour,72,152,137,168,72,61,155,123,313,287,121,92,367,364,1998,2213,231,152,122,58,0,94,263,138,0,20,79,60,8,4,3938,3986,7924,
2012-12-17,00:00:00,,2,,3,,,,,2,,,,1,1,1,2,,,,,,,1,1,,,,,,,5,9,14
2012-12-17,01:00:00,3,1,,2,1,2,2,,,1,,,,2,3,1,2,1,1,,,,2,2,,,,,,,14,12,26
2012-12-17,02:00:00,,,2,1,,,,,1,1,,1,2,2,1,,,,1,,,,1,,,,,,,,8,5,13
2012-12-17,03:00:00,2,2,1,3,3,1,3,1,,2,,,,3,2,2,1,1,,,,,4,3,,,,,,,16,18,34
2012-12-17,04:00:00,5,3,2,1,2,1,5,6,3,3,1,1,1,2,6,4,,2,2,1,,,2,2,,,1,1,,,30,27,57
2012-12-17,05:00:00,3,4,7,2,5,3,13,9,6,3,3,2,2,2,22,20,3,3,4,2,,,3,4,,,2,3,,,73,57,130
2012-12-17,06:00:00,3,2,3,8,3,2,7,1,8,6,3,1,7,9,59,33,8,3,7,4,,,9,7,,,5,3,,,122,79,201
2012-12-17,07:00:00,3,1,10,9,2,5,13,4,20,25,8,10,27,10,65,80,11,1,6,4,,,10,2,,1,4,5,,,179,157,336
2012-12-17,08:00:00,9,,5,10,6,5,12,7,28,31,8,4,31,22,85,110,16,17,8,9,,,23,14,,,2,3,,,233,232,465
2012-12-17,09:00:00,2,1,6,13,4,4,7,6,37,23,12,6,61,21,135,175,16,22,6,10,,,18,18,,,4,9,,,308,308,616
2012-12-17,10:00:00,8,1,7,9,2,3,9,4,29,29,4,6,22,30,175,210,19,8,10,14,,,10,22,,,2,6,,,297,342,639
2012-12-17,11:00:00,13,3,3,14,4,2,12,8,15,36,11,3,30,25,205,195,21,8,28,13,,,11,21,,,4,,,,357,328,685
2012-12-17,12:00:00,3,5,12,13,2,2,5,5,25,31,6,6,41,32,205,220,18,17,11,9,,,25,14,1,,2,3,,,356,357,713
2012-12-17,13:00:00,2,5,11,4,1,2,7,5,20,25,5,10,43,27,190,200,17,23,22,19,,,25,22,,,7,5,,,350,347,697
2012-12-17,14:00:00,4,3,5,6,2,2,3,8,25,19,11,7,41,32,185,195,20,13,6,14,,,22,20,,,3,5,,,327,324,651
2012-12-17,15:00:00,3,23,10,10,3,2,4,8,27,24,11,9,45,37,180,200,18,20,15,12,,,32,18,,,3,5,,,351,368,719
2012-12-17,16:00:00,4,15,5,9,4,2,5,11,33,21,18,10,38,31,160,200,21,7,12,5,,,19,17,,,2,3,,,321,331,652
2012-12-17,17:00:00,13,23,4,4,3,2,113,7,15,16,8,4,35,11,233,180,15,8,12,6,,,23,8,,,3,2,,,477,271,748
2012-12-17,18:00:00,2,17,7,5,2,2,7,4,19,7,6,6,16,12,66,80,4,4,3,3,,,14,9,,,3,6,,,149,155,304
2012-12-17,19:00:00,,16,2,3,2,3,3,2,13,6,4,3,6,6,55,62,2,6,1,4,,,8,7,,,2,2,,,98,120,218
2012-12-17,20:00:00,2,3,,7,1,5,2,4,7,4,3,2,2,13,38,47,2,4,2,2,,,2,4,,,,1,,,61,96,157
2012-12-17,21:00:00,1,2,2,3,1,4,1,1,3,3,2,1,3,7,29,26,1,2,,1,,,3,2,,,,,,,46,52,98
2012-12-17,22:00:00,2,7,2,2,3,2,2,2,1,2,,2,,6,4,8,2,1,1,1,,,1,4,,,,,,,18,37,55
2012-12-17,23:00:00,3,2,1,2,2,1,,1,,,,1,1,3,2,3,2,1,,,,,2,2,,,,,,,13,16,29
Day 3 Sub-totalclick to view/hide in hour,90,141,107,143,58,57,235,104,337,318,124,95,455,346,2106,2253,219,172,158,133,0,0,270,223,1,1,49,62,0,0,4209,4048,8257,
Total,281,382,470,493,261,229,611,417,1117,937,408,290,1475,1194,6764,6097,594,484,393,309,0,95,891,704,1,21,188,371,8,4,13462,12027,25489,
Grand Total,663,963,490,1028,2054,698,2669,12861,1078,702,95,1595,22,559,12,25489,25489,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),221,321,163,343,685,233,890,4287,359,234,32,532,7,186,4,8496,8496,,,,,,,,,,,,,,,,,
Composition (%),3%,4%,2%,4%,8%,3%,10%,50%,4%,3%,0%,6%,0%,2%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,4023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),5%,8%,4%,9%,17%,6%,22%,-,9%,6%,1%,13%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),217,315,160,336,671,228,872,4201,352,229,31,521,7,183,4,8326,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,217,315,160,336,671,228,872,-,352,229,31,521,7,-,4,3943,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,868,945,240,1008,1678,342,872,2101,352,344,23,521,11,183,8,9494,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,868,945,240,1008,1677.5,342,872,-,352,343.5,23.25,521,10.5,-,8,7211,,,,,,,,,,,,,,,,,,
