Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-16,16:00:00,10,7,2,7,,,,,5,5,6,7,15,7,461,472,14,9,17,20,217,278,18,15,,,,,,,765,827,1592
2022-01-16,17:00:00,9,8,2,4,,,,,2,3,3,13,11,9,467,546,18,10,11,18,191,281,14,9,,,,,,,728,901,1629
2022-01-16,18:00:00,4,4,6,11,,,,,4,1,7,8,16,7,379,446,10,16,2,6,118,209,22,11,,,,,,,568,719,1287
2022-01-16,19:00:00,9,4,6,1,,,,,,,3,10,10,6,199,302,2,2,3,3,63,74,7,3,,,,,,,302,405,707
2022-01-16,20:00:00,6,4,3,,,,,,,1,3,5,5,3,77,146,2,1,2,5,14,19,4,8,,,,,,,116,192,308
2022-01-16,21:00:00,5,4,2,,,,,,,,1,1,1,2,20,47,2,1,18,,8,10,3,3,,,,,,,60,68,128
2022-01-16,22:00:00,4,4,1,,,,,,,,1,1,1,,12,31,,,3,,4,2,4,2,,,,,,,30,40,70
2022-01-16,23:00:00,,1,,,,,,,,,1,2,,,3,7,,,,1,,,,3,,,,,,,4,14,18
Day 1 Sub-totalclick to view/hide in hour,107,125,60,62,1,0,1,1,49,49,80,85,117,113,5683,5479,142,156,210,226,2626,2744,194,201,0,0,0,6,0,3,9270,9250,18520,
2022-01-17,00:00:00,,,,,,,,,,,,,,,1,,,,4,2,,,1,,,,,,,,6,2,8
2022-01-17,01:00:00,1,1,,,,,,,,,,,,,3,,,,1,,,,,,,,,,,,5,1,6
2022-01-17,02:00:00,1,1,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,3,2,5
2022-01-17,03:00:00,,1,1,,,,,,,,,,1,,2,1,,,,,,,1,,,,,,,,5,2,7
2022-01-17,04:00:00,1,2,,,,,,,,,1,,4,,6,6,2,3,1,2,1,1,4,1,,,,,,,20,15,35
2022-01-17,05:00:00,6,4,1,5,,,,,,1,2,1,2,1,21,24,8,5,4,10,12,6,2,3,,,,,,,58,60,118
2022-01-17,06:00:00,4,14,4,,,,,,,5,1,,,,69,65,1,10,1,13,44,15,3,2,,,,,,,127,124,251
2022-01-17,07:00:00,,2,3,1,,,,,1,3,3,2,1,4,156,99,3,4,9,20,81,35,2,2,,,,,1,,260,172,432
2022-01-17,08:00:00,3,11,7,7,,,,,5,4,9,2,3,9,293,176,5,6,17,16,123,70,10,11,,,,,,,475,312,787
2022-01-17,09:00:00,16,9,4,8,,,1,,7,7,10,4,5,10,479,296,15,16,39,26,170,124,10,12,,,,,,,756,512,1268
2022-01-17,10:00:00,5,,5,9,,,,,7,5,7,1,12,11,516,348,9,14,28,24,209,179,12,22,,,,,,,810,613,1423
2022-01-17,11:00:00,9,8,8,7,,,,,6,5,5,6,6,9,454,369,10,17,28,33,218,206,12,20,,,,,,,756,680,1436
2022-01-17,12:00:00,6,9,9,12,,,,,5,5,6,4,9,7,446,326,13,12,25,33,197,198,17,16,,,,,,,733,622,1355
2022-01-17,13:00:00,11,2,13,14,,,,,6,5,9,12,11,11,447,423,8,9,21,23,200,226,18,22,,,1,,,,745,747,1492
2022-01-17,14:00:00,9,6,10,10,,,,,4,4,6,10,8,12,353,430,14,17,21,21,169,242,19,18,,,,,,,613,770,1383
2022-01-17,15:00:00,3,8,10,8,,,1,,5,4,5,10,12,10,357,420,9,22,10,17,185,219,17,20,,,,,,1,614,739,1353
2022-01-17,16:00:00,10,11,4,13,,,1,,4,4,6,5,8,4,446,420,10,11,14,23,161,226,22,21,,,,,1,,687,738,1425
2022-01-17,17:00:00,8,7,18,9,,,,,4,3,7,8,11,7,410,506,9,10,12,11,141,220,30,12,,,,,,,650,793,1443
2022-01-17,18:00:00,7,4,8,9,,,,,2,,8,3,6,5,299,405,10,6,7,10,86,137,21,6,,,,,,,454,585,1039
2022-01-17,19:00:00,7,3,3,,,,,,1,1,2,9,8,4,144,264,2,9,2,2,32,49,11,7,,,,,,,212,348,560
2022-01-17,20:00:00,3,2,1,3,,,,,,1,2,4,3,6,67,121,4,2,1,,10,19,8,13,,,,,,,99,171,270
2022-01-17,21:00:00,5,2,3,,,,,,,,2,2,2,1,19,49,1,1,28,,5,7,1,9,,,,,,,66,71,137
2022-01-17,22:00:00,5,,2,,,,,,,,1,,1,1,15,19,,,4,,,4,2,3,,,,,,,30,27,57
2022-01-17,23:00:00,3,1,,1,,,,,,,,,1,1,2,6,,1,4,,,,,4,,,,,,,10,14,24
Day 2 Sub-totalclick to view/hide in hour,123,108,114,116,0,0,3,0,57,57,92,83,114,113,5007,4774,133,175,281,286,2044,2183,223,224,0,0,1,0,2,1,8194,8120,16314,
2022-01-18,00:00:00,2,,,,,,,,,,,,1,1,1,,,,3,,,,1,1,,,,,,,8,2,10
2022-01-18,01:00:00,1,4,,,,,,,,,,,1,1,1,1,,,,,,1,,1,,,,,,,3,8,11
2022-01-18,02:00:00,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
2022-01-18,03:00:00,2,3,2,,,,,,,,,,1,,1,3,,,,2,2,1,1,,,,,,,,9,9,18
2022-01-18,04:00:00,,2,,,,,,,,,1,,,,3,3,5,6,,4,5,,,,,,,,,,14,15,29
2022-01-18,05:00:00,1,2,,1,,,,,,2,1,,1,,18,18,4,8,1,13,14,3,,1,,,,,,,40,48,88
2022-01-18,06:00:00,3,2,2,5,,,,,,3,,,1,,51,60,,3,4,20,33,15,1,,,,,,,,95,108,203
2022-01-18,07:00:00,4,6,11,2,,,,,3,3,4,1,,5,105,95,4,3,3,26,71,40,6,4,,,,,1,,212,185,397
2022-01-18,08:00:00,4,10,8,7,,,,,5,3,4,4,6,5,285,185,7,6,15,10,104,47,6,10,,,,,1,,445,287,732
2022-01-18,09:00:00,7,9,6,7,,,,,8,6,6,5,8,19,421,270,10,13,54,14,156,93,10,13,,,,,2,1,688,450,1138
2022-01-18,10:00:00,8,8,9,9,,,,,4,4,9,3,8,11,514,370,14,16,26,40,199,150,15,22,,,,,,,806,633,1439
2022-01-18,11:00:00,8,6,9,9,,,,,4,6,10,4,4,13,430,341,8,17,20,24,222,198,13,10,,,,,1,,729,628,1357
2022-01-18,12:00:00,3,8,10,10,,,,,4,4,7,10,9,10,431,405,5,14,36,23,207,189,10,24,,,,,,,722,697,1419
2022-01-18,13:00:00,5,17,9,15,,,,,4,4,5,3,9,11,407,389,8,16,15,27,184,201,15,21,,,,,,1,661,705,1366
2022-01-18,14:00:00,6,11,12,8,,,,,4,5,2,5,8,13,321,383,13,7,27,23,158,190,23,29,,,,,,1,574,675,1249
2022-01-18,15:00:00,12,5,7,7,,,,,5,6,9,4,17,6,281,384,7,8,15,18,136,199,15,15,,1,,,,1,504,654,1158
2022-01-18,16:00:00,11,10,11,7,,,,,6,4,3,7,10,6,337,465,11,11,13,20,157,232,27,17,1,,,,,1,587,780,1367
2022-01-18,17:00:00,11,6,6,9,,,,,3,2,5,12,9,13,392,540,6,14,15,24,131,210,25,8,,,,,,,603,838,1441
2022-01-18,18:00:00,9,6,3,6,,,,,1,1,5,8,20,13,299,467,10,12,10,11,78,118,18,7,,,,,,,453,649,1102
2022-01-18,19:00:00,8,2,5,6,,,,,,,,2,3,3,119,229,3,4,2,6,15,63,10,8,,,,,,,165,323,488
2022-01-18,20:00:00,3,6,4,,,,,,,,4,1,4,2,56,113,3,,1,2,9,16,3,3,,,,,,,87,143,230
2022-01-18,21:00:00,2,3,,,,,,,,,,2,4,2,20,28,,1,21,,,3,3,7,,,,,,,50,46,96
2022-01-18,22:00:00,3,,,,,,,,,,,,,,8,16,,,4,1,3,3,3,4,,,,,,,21,24,45
2022-01-18,23:00:00,2,,,,,,,,,,,,,1,4,9,,,1,,1,,3,1,,,,,,,,,
Day 3 Sub-totalclick to view/hide in hour,115,127,114,108,0,0,0,0,51,53,75,71,124,135,4505,4774,118,159,286,308,1885,1972,208,206,1,1,0,0,5,5,7487,7919,15406,
Total,345,360,288,286,1,0,4,1,157,159,247,239,355,361,15195,15027,393,490,777,820,6555,6899,625,631,1,1,1,6,7,9,24951,25289,50240,
Grand Total,705,574,1,5,316,486,716,30222,883,1597,13454,1256,2,7,16,50240,50240,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),235,191,0,2,105,162,239,10074,294,532,4485,419,1,2,5,16747,16747,,,,,,,,,,,,,,,,,
Composition (%),1%,1%,0%,0%,1%,1%,1%,60%,2%,3%,27%,3%,0%,0%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,6670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),4%,3%,0%,0%,2%,2%,4%,-,4%,8%,67%,6%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),219,178,0,2,98,151,222,9369,274,495,4171,389,1,2,5,15574,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,219,178,0,2,98,151,222,-,274,495,4171,389,1,-,5,6203,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,876,534,0,6,245,227,222,4685,274,743,3128,389,2,2,10,11341,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,876,534,0,6,245,226.5,222,-,274,742.5,3128.25,389,1.5,-,10,6655,,,,,,,,,,,,,,,,,,
