Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20,14:00:00,3,8,7,16,28,21,29,33,9,15,8,5,84,89,672,685,65,51,11,4,295,341,22,33,,,1,,,,1234,1301,2535
2025-02-20,15:00:00,14,14,8,10,27,20,41,38,12,17,11,14,50,89,657,712,50,49,5,2,298,310,24,25,,,2,,,,1199,1300,2499
2025-02-20,16:00:00,16,3,5,7,25,17,43,39,14,21,12,21,92,99,667,700,48,63,6,14,333,316,20,20,,,1,1,,,1282,1321,2603
2025-02-20,17:00:00,18,8,7,6,26,24,39,30,16,9,13,19,112,102,610,815,30,57,7,11,183,341,16,30,,,2,4,,,1079,1456,2535
2025-02-20,18:00:00,8,9,11,4,14,17,32,27,12,8,15,17,90,107,660,544,56,41,7,7,234,252,26,27,,,,1,,,1165,1061,2226
2025-02-20,19:00:00,6,6,8,8,7,7,13,16,3,6,11,12,86,67,366,357,34,27,4,2,127,122,27,19,,,,,,,692,649,1341
2025-02-20,20:00:00,12,2,8,1,4,6,1,6,1,2,6,5,41,51,229,204,18,26,3,,77,70,17,16,,,,,,,417,389,806
2025-02-20,21:00:00,14,4,6,,2,5,2,,3,,3,4,42,35,136,106,17,12,,,33,32,9,15,,,,1,,,267,214,481
2025-02-20,22:00:00,7,8,2,2,2,1,1,,,,,4,1,18,67,59,3,13,,,14,12,11,4,,,,,,,108,121,229
2025-02-20,23:00:00,8,8,1,,,1,1,2,,1,2,2,11,21,41,36,2,3,,,5,6,7,,,,,,,,78,80,158
Day 1 Sub-totalclick to view/hide in hour,184,226,139,126,315,294,515,461,186,197,189,175,1199,1367,8121,8983,662,687,97,99,3620,3936,387,383,0,0,16,10,0,0,15630,16944,32574,
2025-02-21,00:00:00,,6,3,3,1,,,1,,,,,10,13,21,17,3,12,,,5,2,3,5,,,,,,,46,59,105
2025-02-21,01:00:00,4,3,3,5,,,,,,2,,6,6,9,14,1,4,5,,,,3,3,3,,,,,,,34,37,71
2025-02-21,02:00:00,7,5,3,4,,,,,,1,1,1,7,3,10,8,5,11,,,,2,,1,,,,,,,33,36,69
2025-02-21,03:00:00,,4,4,2,1,,,,,5,1,,8,5,5,7,7,10,,,4,4,1,,,,,,,,31,37,68
2025-02-21,04:00:00,3,5,9,6,,,1,9,7,12,4,5,8,4,14,18,7,6,,2,6,20,4,5,,,,,,,63,92,155
2025-02-21,05:00:00,5,12,5,3,12,11,8,11,12,6,10,5,10,11,25,41,8,3,1,5,28,28,10,1,,,,,,1,134,138,272
2025-02-21,06:00:00,3,12,3,8,13,18,29,26,11,7,23,13,43,43,271,266,21,20,3,3,101,97,18,14,,,1,,,,540,527,1067
2025-02-21,07:00:00,1,6,7,12,13,24,33,36,14,6,20,11,54,52,279,340,26,30,5,6,148,165,24,19,,,1,1,,,625,708,1333
2025-02-21,08:00:00,7,12,11,9,20,18,35,33,22,12,11,11,82,66,475,410,42,29,12,11,236,208,17,17,,,1,,,,971,836,1807
2025-02-21,09:00:00,5,10,11,7,19,24,37,32,23,21,21,2,118,86,585,552,56,50,12,10,267,317,28,14,,,,,,,1182,1125,2307
2025-02-21,10:00:00,8,6,9,9,11,3,30,16,21,29,8,5,110,96,644,714,48,45,12,9,322,315,24,23,,,3,,,,1250,1270,2520
2025-02-21,11:00:00,11,24,13,17,19,3,36,9,27,29,16,14,114,92,664,670,59,43,14,12,426,346,35,30,,,1,1,,,1435,1290,2725
2025-02-21,12:00:00,10,24,3,12,20,,16,5,14,13,7,8,78,75,597,691,39,42,5,5,330,314,19,28,1,,3,1,1,,1143,1218,2361
2025-02-21,13:00:00,11,15,16,13,18,,22,5,13,12,9,6,90,72,604,642,37,31,1,5,362,328,14,192,,,,1,,,1197,1322,2519
2025-02-21,14:00:00,6,36,9,27,18,,24,17,10,48,5,14,108,126,597,648,29,43,4,4,333,331,24,29,,,,,,,1167,1323,2490
2025-02-21,15:00:00,9,20,14,19,17,,24,24,20,31,12,16,104,126,675,750,50,46,3,2,319,349,43,34,,,1,,,,1291,1417,2708
2025-02-21,16:00:00,10,21,10,18,16,,34,13,15,39,12,15,108,111,739,771,58,43,2,2,373,328,27,34,,,2,2,,,1406,1397,2803
2025-02-21,17:00:00,18,23,11,13,25,,34,21,18,19,16,20,114,126,727,600,32,37,2,5,389,287,31,39,,1,1,4,,,1418,1195,2613
2025-02-21,18:00:00,14,10,6,11,17,,31,11,11,24,13,18,95,124,535,577,38,41,2,2,303,254,22,32,,,,1,,,1087,1105,2192
2025-02-21,19:00:00,21,8,10,5,14,,19,2,10,12,18,17,79,97,369,341,25,22,4,2,254,161,20,37,,,,,,,843,704,1547
2025-02-21,20:00:00,13,9,16,4,,,,3,3,13,4,10,38,87,196,210,16,36,1,2,67,69,10,20,,,,1,,,364,464,828
2025-02-21,21:00:00,11,,17,7,,,,2,2,5,2,5,37,42,102,122,13,19,2,,25,27,11,16,,,,,,,222,245,467
2025-02-21,22:00:00,6,5,2,2,,,,,1,,2,3,34,30,43,51,10,12,,,20,12,10,4,,,,,,,128,119,247
2025-02-21,23:00:00,5,10,7,4,,,,,1,,1,1,17,7,18,30,3,7,,,4,9,4,2,,,,,,,60,70,130
Day 2 Sub-totalclick to view/hide in hour,188,286,202,220,254,101,413,276,255,346,216,206,1472,1503,8209,8477,636,643,85,87,4322,3976,402,599,1,1,14,12,1,1,16670,16734,33404,
2025-02-22,00:00:00,10,18,2,,,,,1,,1,,1,5,4,12,10,7,14,,,4,,2,1,,,,,,,42,50,92
2025-02-22,01:00:00,3,24,1,1,,,,1,,1,,1,4,3,12,7,4,7,,,2,2,,1,,,,,,,26,48,74
2025-02-22,02:00:00,3,3,1,,,1,,,,,,2,1,4,1,,4,8,,,1,1,2,2,,,,,,,13,21,34
2025-02-22,03:00:00,3,9,2,,,2,,2,,2,,3,2,2,6,7,8,13,,,2,3,1,,,,,,,,24,43,67
2025-02-22,04:00:00,4,3,7,3,,,3,23,4,2,4,3,10,1,17,19,15,13,,,3,13,5,2,,,,,,,72,82,154
2025-02-22,05:00:00,9,8,12,9,1,1,7,13,25,8,9,8,18,10,66,71,17,8,1,,17,21,14,8,,,,,,,196,165,361
2025-02-22,06:00:00,10,27,9,13,8,,12,15,34,19,27,8,43,42,200,293,20,22,2,1,92,125,15,13,,,,,,,472,578,1050
2025-02-22,07:00:00,2,23,4,17,3,,9,11,37,26,19,9,47,64,282,397,24,38,8,9,156,186,17,20,,,,1,,,608,801,1409
2025-02-22,08:00:00,23,26,20,23,1,1,8,13,54,41,12,5,74,72,510,530,41,37,13,7,204,220,27,22,,,1,,,,988,997,1985
2025-02-22,09:00:00,25,25,20,20,1,,8,4,49,54,12,14,82,109,671,880,44,36,10,10,316,300,27,22,,,,1,,,1265,1475,2740
2025-02-22,10:00:00,21,23,13,13,,1,6,7,40,37,15,7,103,102,734,797,40,53,5,6,232,232,30,20,,,2,3,,,1241,1301,2542
2025-02-22,11:00:00,33,22,13,10,,,8,8,32,41,9,6,88,94,739,788,42,44,9,8,343,347,26,23,,,1,1,,,1343,1392,2735
2025-02-22,12:00:00,23,17,18,18,,,5,3,30,41,9,10,104,84,752,731,48,37,10,9,315,327,24,25,,,2,5,,,1340,1307,2647
2025-02-22,13:00:00,21,19,13,19,,,9,4,40,33,7,11,93,89,722,809,52,49,4,9,311,293,29,26,,,2,2,,,1303,1363,2666
2025-02-22,14:00:00,14,19,24,21,,,8,6,31,39,10,10,91,88,746,751,46,47,6,4,319,329,25,25,,,2,1,,,1322,1340,2662
2025-02-22,15:00:00,27,17,19,16,,,17,9,44,47,10,16,107,110,686,761,54,48,3,5,303,319,33,40,,,1,2,,,1304,1390,2694
2025-02-22,16:00:00,33,13,16,14,,1,20,3,39,52,11,23,93,113,700,759,44,65,9,11,324,310,33,32,,,1,2,,,1323,1398,2721
2025-02-22,17:00:00,22,15,13,24,,,14,15,31,38,11,21,100,92,765,782,57,46,6,6,317,292,27,34,,,1,2,,,1364,1367,2731
2025-02-22,18:00:00,30,14,17,14,,,13,8,16,24,11,30,77,83,653,619,40,62,7,6,262,239,19,39,,,,,,,1145,1138,2283
2025-02-22,19:00:00,21,13,15,5,,,6,6,9,15,13,9,73,82,363,291,24,37,1,2,135,106,26,16,,,,,,,686,582,1268
2025-02-22,20:00:00,17,3,5,3,,,3,4,1,3,11,5,35,52,204,176,21,13,,2,80,70,18,9,,,,,,,395,340,735
2025-02-22,21:00:00,15,1,4,2,,,1,2,2,1,,1,28,37,117,88,10,11,2,1,42,37,8,11,,,,,,,229,192,421
2025-02-22,22:00:00,9,1,5,2,,,,,,1,,,12,27,76,64,20,9,,1,22,11,4,5,,,,,,,148,121,269
2025-02-22,23:00:00,8,5,2,,,,1,,1,,,,9,15,22,17,4,7,,,1,2,1,2,,,,,,,49,48,97
Day 3 Sub-totalclick to view/hide in hour,386,348,255,247,14,7,158,158,519,526,200,203,1299,1379,9056,9647,686,724,96,97,3803,3785,413,398,0,0,13,20,0,0,16898,17539,34437,
Total,758,860,596,593,583,402,1086,895,960,1069,605,584,3970,4249,25386,27107,1984,2054,278,283,11745,11697,1202,1380,1,1,43,42,1,1,49198,51217,100415,
Grand Total,1618,1189,985,1981,2029,1189,8219,52493,4038,561,23442,2582,2,85,2,100415,100415,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),539,396,328,660,676,396,2740,17498,1346,187,7814,861,1,28,1,33472,33472,,,,,,,,,,,,,,,,,
Composition (%),2%,1%,1%,2%,2%,1%,8%,52%,4%,1%,23%,3%,0%,0%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,15946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),3%,2%,2%,4%,4%,2%,17%,-,8%,1%,49%,5%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),491,361,299,601,615,361,2493,15923,1225,170,7111,783,1,26,1,30459,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,491,361,299,601,615,361,2493,-,1225,170,7111,783,1,-,1,14511,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,1964,1083,449,1803,1538,542,2493,7962,1225,255,5333,783,2,26,2,25458,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,1964,1083,448.5,1803,1537.5,541.5,2493,-,1225,255,5333.25,783,1.5,-,2,17470,,,,,,,,,,,,,,,,,,
