Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
Multi Axle,Heavy,Light,Big,Mini,Micro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,Total,,
2017-02-25,00:00:00,,,,2,,3,,,,,,,1,3,5,1,,3,,,,1,4,4,,,,,,,10,17,27
2017-02-25,01:00:00,,,1,,,,,,,,2,,2,2,2,1,,1,,,,,1,3,,,,,,,8,7,15
2017-02-25,02:00:00,,,3,,4,2,,,1,,2,2,1,1,1,2,2,7,,,,1,3,2,,,,,,,17,17,34
2017-02-25,03:00:00,,,,1,1,,3,,2,4,7,5,,4,7,5,6,9,,,2,3,3,4,,,,,,,31,35,66
2017-02-25,04:00:00,,,2,1,2,3,2,2,5,5,2,8,3,7,10,21,5,6,1,1,4,10,4,6,,,,,,,40,70,110
2017-02-25,05:00:00,,,10,10,8,10,5,,13,17,3,20,13,15,52,83,9,10,4,3,23,18,7,8,,,,,,,147,194,341
2017-02-25,06:00:00,1,,6,4,9,23,7,2,28,23,6,19,15,22,275,311,9,10,3,12,37,57,7,11,,,2,2,,,405,496,901
2017-02-25,07:00:00,,,2,2,14,18,12,1,22,20,9,8,23,24,342,505,14,14,9,13,87,99,18,10,,2,,,,,552,716,1268
2017-02-25,08:00:00,,,1,,16,19,7,1,26,28,7,7,28,50,483,595,15,12,14,13,137,146,26,20,1,1,,1,,1,761,894,1655
2017-02-25,09:00:00,1,,5,6,9,16,7,1,33,27,5,4,31,54,428,525,19,15,20,11,140,243,25,22,1,,5,4,,2,729,930,1659
2017-02-25,10:00:00,,,3,9,26,20,2,3,28,40,3,6,49,36,572,566,21,20,18,16,141,188,25,34,,,4,5,,1,892,944,1836
2017-02-25,11:00:00,,,,2,21,41,1,,32,80,4,25,61,106,586,600,27,21,15,40,178,265,32,38,,1,2,2,,5,959,1226,2185
2017-02-25,12:00:00,,,1,2,16,36,1,,24,75,7,5,55,75,561,515,21,31,7,20,144,225,33,53,2,,5,5,,10,877,1052,1929
2017-02-25,13:00:00,,,2,,19,55,2,1,30,135,10,6,71,76,541,630,26,70,13,34,123,245,38,60,,,4,4,,,879,1316,2195
2017-02-25,14:00:00,1,,1,5,19,51,3,,29,65,3,4,70,75,524,650,17,24,11,37,166,260,42,41,1,,3,,,,890,1212,2102
