Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
Multi Axle,Heavy,Light,Big,Mini,Micro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,Total,,
2016-03-28,00:00:00,,,1,,,1,,,,,,,,,,,,,,,,,2,,,,,,,,3,1,4
2016-03-28,01:00:00,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2
2016-03-28,02:00:00,,,,,,,,,,,,,,,,,,,2,,,,1,,,,,,,,3,0,3
2016-03-28,03:00:00,,,,,3,,,,,,,,,,,,2,,,,,,1,,,,,,,,6,0,6
2016-03-28,04:00:00,1,,1,1,,1,,,,,,,,,,,,,2,,,,2,,,,,,,,6,2,8
2016-03-28,05:00:00,,,,1,1,1,,,,,,,,7,,,,,2,3,,,,,,,,,,,3,12,15
2016-03-28,06:00:00,,,,2,9,10,3,,2,1,7,4,2,,22,2,2,,11,6,,,3,10,,,,,,,61,35,96
2016-03-28,07:00:00,,,3,,2,7,1,,1,1,1,7,,,22,18,,11,14,4,,,8,5,,,,,,,52,53,105
2016-03-28,08:00:00,,,2,,4,2,1,,2,1,,2,1,,12,17,2,2,2,4,,,15,9,,,,,,,41,37,78
2016-03-28,09:00:00,,,6,,2,,,,1,3,1,,3,1,25,16,3,1,3,1,,,23,5,,,,,,,67,27,94
2016-03-28,10:00:00,,,,2,1,4,1,1,2,3,1,,2,2,7,12,5,,2,,,,1,10,,,,,,,22,34,56
2016-03-28,11:00:00,,,,2,2,1,3,3,2,3,,3,2,,3,38,1,,4,2,,,14,12,,,,,,,31,64,95
2016-03-28,12:00:00,,,,5,,3,,2,3,2,1,,2,6,8,8,1,4,2,2,,,19,2,,,,,,,36,34,70
2016-03-28,13:00:00,,,1,1,,2,3,2,3,2,,,2,,26,43,9,3,1,2,,,4,4,,,,,,,49,59,108
2016-03-28,14:00:00,,,2,,1,,2,1,1,2,,,1,3,19,26,4,7,1,1,,,2,17,,,,,,,33,57,90
2016-03-28,15:00:00,,1,,2,2,2,2,1,,,3,,6,12,8,15,3,2,1,2,,,6,8,,,,,,,31,45,76
2016-03-28,16:00:00,1,,3,,,10,1,1,,2,,,4,1,12,18,9,,8,4,,,15,17,,,,,,,53,53,106
