Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-19,17:00:00,,,2,1,3,,,,,,1,,4,3,16,13,3,1,3,,,,2,2,,,,,,,34,20,54
2012-12-19,18:00:00,,,2,,,1,1,2,,,2,1,2,2,10,7,4,3,3,1,,,1,3,,,,,,,25,20,45
2012-12-19,19:00:00,,,1,1,1,2,2,1,,,,,3,1,4,3,2,2,1,2,,,3,2,,,,,,,17,14,31
2012-12-19,20:00:00,,,,3,1,1,,,1,,1,1,1,3,3,3,1,3,3,2,,,2,,,,,,,,13,16,29
2012-12-19,21:00:00,,1,,,,,1,1,,,,1,2,2,2,2,2,2,2,,,,2,2,,,,,,,11,11,22
2012-12-19,22:00:00,,,1,2,2,,,,,,,,1,1,1,,,1,,1,,,1,1,,,,,,,6,6,12
2012-12-19,23:00:00,,,,,,,,,,,1,,2,,2,,2,,,,,,1,1,,,,,,,8,1,9
Day 1 Sub-totalclick to view/hide in hour,2,5,23,25,19,20,13,11,8,7,12,5,97,108,166,167,47,55,38,23,0,0,71,67,0,0,0,0,0,0,496,493,989,
2012-12-20,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2012-12-20,01:00:00,,,1,1,,,,,,,,,,,,1,1,,,,,,2,1,,,,,,,4,3,7
2012-12-20,02:00:00,,,,2,1,1,,,1,,,,,,1,,,1,,,,,1,,,,,,,,4,4,8
2012-12-20,03:00:00,,,2,1,,,,,,,,,,,,1,1,2,,,,,,1,,,,,,,3,5,8
2012-12-20,04:00:00,,,1,1,1,1,1,1,,,,,2,2,1,1,,2,,2,1,,1,1,,,,,,,8,11,19
2012-12-20,05:00:00,,,2,2,,2,2,2,1,1,1,,3,3,3,3,1,3,,3,2,,2,2,,,,,,,17,21,38
2012-12-20,06:00:00,,,,,,,,,,,,,3,2,4,3,,1,,,,,1,1,,,,,,,8,7,15
2012-12-20,07:00:00,,,,,,1,3,,1,,,,7,5,9,13,2,4,,1,,,1,4,,,,,,,23,28,51
2012-12-20,08:00:00,,,1,2,,2,3,,1,2,,,12,12,13,16,2,7,2,,,,4,7,,,,,,,38,48,86
2012-12-20,09:00:00,,,,3,,2,,,4,1,,,9,6,21,18,3,3,,2,,,8,7,,,,,,,45,42,87
2012-12-20,10:00:00,,,1,1,1,3,,,1,1,1,,5,9,17,21,5,6,,,,,8,8,,,,,,,39,49,88
2012-12-20,11:00:00,,,,2,2,1,,,,1,,1,5,10,18,16,4,3,5,3,,,4,3,,,,,,,38,40,78
2012-12-20,12:00:00,,,2,1,2,4,1,1,,,,,11,11,25,28,2,8,5,4,,,7,2,,,,,,,55,59,114
2012-12-20,13:00:00,1,,,1,2,,1,2,,,,,5,7,18,16,6,4,,1,,,4,4,,,,,,,37,35,72
2012-12-20,14:00:00,,,2,,,,,1,1,1,,,8,6,15,12,3,4,1,,,,5,4,,,,,,,35,28,63
2012-12-20,15:00:00,,,,,2,,,1,1,,,,7,9,17,10,2,3,2,1,,,7,3,,,,,,,38,27,65
2012-12-20,16:00:00,,,,2,,1,,,,1,,1,7,12,19,9,3,1,,1,,,10,1,,,,,,,39,29,68
2012-12-20,17:00:00,,,,,3,1,,,,,,,19,5,17,3,3,2,1,,,,2,1,,,,,,,45,12,57
2012-12-20,18:00:00,,,1,2,3,2,2,3,,,,1,3,3,8,6,5,3,2,3,,,2,3,,,,,,,26,26,52
2012-12-20,19:00:00,,,2,1,2,1,1,2,,,1,,2,3,3,4,2,2,2,2,,,3,3,,,,,,,18,18,36
2012-12-20,20:00:00,,,1,,,2,,1,1,,,,2,2,4,2,3,3,3,3,,,2,2,,,,,,,16,15,31
2012-12-20,21:00:00,,,,1,1,1,,,,,,,1,1,2,1,2,2,1,2,,,,2,,,,,,,7,10,17
2012-12-20,22:00:00,,,2,,,1,,,,,,,1,1,1,1,1,1,,,,,1,2,,,,,,,6,6,12
2012-12-20,23:00:00,,,1,2,1,,,,,,,,,,,2,1,1,,,,,2,1,,,,,,,5,6,11
Day 2 Sub-totalclick to view/hide in hour,1,0,19,25,21,26,14,14,12,8,3,3,112,109,216,187,52,66,24,28,3,0,77,63,0,0,0,0,0,0,554,529,1083,
2012-12-21,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,1,1
2012-12-21,01:00:00,,,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,0,4,4
2012-12-21,02:00:00,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,0,2,2
2012-12-21,03:00:00,,,,,,,,,,,,,,1,,1,,2,,,,,,2,,,,,,,0,6,6
2012-12-21,04:00:00,,,,1,,,,1,,,,,,2,,,,1,,2,,,,1,,,,,,,0,8,8
2012-12-21,05:00:00,,,3,1,2,1,1,2,1,,,1,6,3,13,2,2,3,1,1,,,6,2,,,,,,,35,16,51
2012-12-21,06:00:00,,,1,,,,,,,,,,3,4,4,4,,6,,4,,,1,,,,,,,,9,18,27
2012-12-21,07:00:00,,,,3,1,4,,,1,,,,4,2,6,5,2,3,,1,,,2,2,,,,,,,16,20,36
2012-12-21,08:00:00,,,1,3,3,4,1,,1,1,,,6,5,13,8,3,5,1,,,,5,7,,,,,,,34,33,67
2012-12-21,09:00:00,,,1,1,1,,1,,2,1,,,3,3,17,10,3,2,2,2,,,3,5,,,,,,,33,24,57
2012-12-21,10:00:00,,,1,1,2,2,1,3,3,2,,,18,13,27,17,2,8,1,,,,,7,,,,,,,55,53,108
2012-12-21,11:00:00,,,1,2,2,,1,1,2,,,,11,14,27,13,3,4,3,,,,,6,,,,,,,50,40,90
2012-12-21,12:00:00,,,,1,,2,1,,,,,,5,7,12,7,1,3,2,1,,,3,2,,,,,,,24,23,47
2012-12-21,13:00:00,,,2,3,1,1,2,,,2,,,7,7,8,12,2,1,3,2,,,3,3,,,,,,,28,31,59
2012-12-21,14:00:00,,,1,2,2,1,1,,2,2,,,13,8,12,16,3,2,1,1,,,2,8,,,,,,,37,40,77
2012-12-21,15:00:00,,1,2,3,3,2,,,1,3,,,4,7,7,12,8,6,2,2,,,6,7,,,,,,,33,43,76
2012-12-21,16:00:00,,,,1,1,3,,,2,1,,,7,13,12,17,3,3,6,1,,,8,3,,,,,,,39,42,81
2012-12-21,17:00:00,,,1,3,2,1,,,3,2,,,8,11,18,23,2,6,2,1,,,6,2,,,,,,,42,49,91
2012-12-21,18:00:00,,,,,,2,,1,,,,1,,6,,8,,2,,3,,,,2,,,,,,,0,25,25
2012-12-21,19:00:00,,,,2,,,,2,,,,,,3,,6,,3,,1,,,,1,,,,,,,0,18,18
2012-12-21,20:00:00,,,,,,2,,1,,,,1,,3,,4,,2,,2,,,,3,,,,,,,0,18,18
2012-12-21,21:00:00,,,,2,,,,,,,,,,2,,2,,,,,,,,,,,,,,,0,6,6
2012-12-21,22:00:00,,,,1,,1,,,,,,,,1,,2,,2,,,,,,1,,,,,,,0,8,8
2012-12-21,23:00:00,,,,,,1,,,,,,,,2,,,,1,,,,,,1,,,,,,,0,5,5
Day 3 Sub-totalclick to view/hide in hour,0,1,14,32,20,27,9,11,18,14,0,3,95,119,176,169,34,66,24,24,0,0,45,67,0,0,0,0,0,0,435,533,968,
Total,3,6,56,82,60,73,36,36,38,29,15,11,304,336,558,523,133,187,86,75,3,0,193,197,0,0,0,0,0,0,1485,1555,3040,
Grand Total,9,138,133,72,67,26,640,1081,320,161,3,390,0,0,0,3040,3040,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),3,46,44,24,22,9,213,360,107,54,1,130,0,0,0,1013,1013,,,,,,,,,,,,,,,,,
Composition (%),0%,5%,4%,2%,2%,1%,21%,36%,11%,5%,0%,13%,0%,0%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),0%,7%,7%,4%,3%,1%,33%,-,16%,8%,0%,20%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),3,45,43,24,22,8,209,353,105,53,1,127,0,0,0,993,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,3,45,43,24,22,8,209,-,105,53,1,127,0,-,0,640,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,12,135,65,72,55,12,209,177,105,80,1,127,0,0,0,1048,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,12,135,64.5,72,55,12,209,-,105,79.5,0.75,127,0,-,0,872,,,,,,,,,,,,,,,,,,
