Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-21,18:00:00,1,2,,1,,,,,,,,,,,10,17,1,2,2,,,,1,4,,,,,,,15,26,41
2022-01-21,19:00:00,,,1,,,,,,,,,,,,6,5,2,2,1,,1,,1,3,,,,,,,12,10,22
2022-01-21,20:00:00,,,,1,,,,,,,,,,,1,4,1,4,,,,1,,2,,,,,,,2,12,14
2022-01-21,21:00:00,,,,2,,,,,,,,,,,3,,,,1,,,1,1,,,,,,,,5,3,8
2022-01-21,22:00:00,,,3,1,,,,,,,,,,,3,1,1,1,,,,,,,,,,,,,7,3,10
2022-01-21,23:00:00,,,,,,,,1,,,,,,,,,2,,,1,,,,1,,,,,,,2,3,5
Day 1 Sub-totalclick to view/hide in hour,3,3,67,54,1,1,2,3,0,0,5,4,6,8,183,182,38,38,28,32,27,31,126,126,0,0,0,0,0,0,486,482,968,
2022-01-22,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,1,1
2022-01-22,01:00:00,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,1,1
2022-01-22,02:00:00,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0,1,1
2022-01-22,03:00:00,,,,,,,,,,,,,1,,,,1,,,,,,,2,,,,,,,2,2,4
2022-01-22,04:00:00,,,1,1,,,,,,,,,,,,,3,,,,,,,,,,,,,,4,1,5
2022-01-22,05:00:00,,,3,2,,,,,,,1,,1,,3,1,,1,1,,,,,,,,,,,,9,4,13
2022-01-22,06:00:00,,,,1,,,,,,,1,,,,5,3,1,,2,,,,2,2,,,,,,,11,6,17
2022-01-22,07:00:00,,,5,1,,,,,,,,,,,10,6,1,,,4,2,,6,3,,,,,,,24,14,38
2022-01-22,08:00:00,,,2,1,,2,1,,,,,,,,16,8,3,,5,1,2,4,3,9,,,,,,,32,25,57
2022-01-22,09:00:00,6,,4,2,,,,,,,,,,,20,12,3,,1,3,1,4,11,30,,,,,,,46,51,97
2022-01-22,10:00:00,1,,7,,,,,,,,,1,,,15,23,,1,2,3,3,2,3,11,,,,,,,31,41,72
2022-01-22,11:00:00,,,4,1,1,,,,,,1,,1,,22,32,,,2,2,2,,12,11,,,,,,,45,46,91
2022-01-22,12:00:00,,,4,3,,,,,,,,,,,22,22,1,4,3,1,2,8,12,2,,,,,,,44,40,84
2022-01-22,13:00:00,,,5,3,,,,,,,1,,,,21,15,1,,1,,4,2,18,4,,,,,,,51,24,75
2022-01-22,14:00:00,,,9,8,,,,,,,1,,1,,19,11,1,1,,3,2,,10,5,,,,,,,43,28,71
2022-01-22,15:00:00,,1,4,5,,,,,,,,,,,16,14,3,,2,1,2,1,4,,,,,,,,31,22,53
2022-01-22,16:00:00,,,5,6,,,,,,,,,1,,19,21,1,3,1,1,3,1,,4,,,,,,,30,36,66
2022-01-22,17:00:00,,,2,6,,,,,,,,,,1,21,14,,3,1,1,1,1,4,6,,,,,,,29,32,61
2022-01-22,18:00:00,,,,3,,,,,,,,1,1,,13,23,1,1,2,1,4,2,10,11,,,,,,,31,42,73
2022-01-22,19:00:00,,,,7,,,,,,,,,,,2,12,1,5,,1,,1,2,3,,,,,,,5,29,34
2022-01-22,20:00:00,,,1,10,,,,,,,,1,,2,3,3,2,1,,,,,,4,,,,,,,6,21,27
2022-01-22,21:00:00,,,1,,,,,,,,,,,,,2,,5,,,,1,1,,,,,,,,2,8,10
2022-01-22,22:00:00,,,3,4,,,,,,,,,,,1,1,,,,,,,,2,,,,,,,4,7,11
2022-01-22,23:00:00,,1,1,1,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,2,4,6
Day 2 Sub-totalclick to view/hide in hour,7,2,61,65,1,2,1,0,0,0,5,3,6,5,228,223,24,26,23,22,28,27,98,111,0,0,0,0,0,0,482,486,968,
2022-01-23,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2022-01-23,01:00:00,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,2
2022-01-23,02:00:00,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,2,0,2
2022-01-23,03:00:00,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,1,1
2022-01-23,04:00:00,,,1,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,3,4
2022-01-23,05:00:00,,,4,,,,,,,,,,,,2,,2,,,,,,,,,,,,,,8,0,8
2022-01-23,06:00:00,3,,4,,,,,,,,,,,,4,2,2,,1,2,,,3,2,,,,,,,17,6,23
2022-01-23,07:00:00,,,7,,,,,,,,,,,,5,9,,2,2,6,,1,3,,,,,,,,17,18,35
2022-01-23,08:00:00,,1,7,2,,,,,,,,,,,12,17,2,,1,,1,3,4,8,,,,,,,27,31,58
2022-01-23,09:00:00,,,1,1,,,,,,,,1,,,13,25,,3,1,2,,4,3,36,,,,,,,18,72,90
2022-01-23,10:00:00,,,2,4,,,,1,,,,2,1,,13,37,3,1,,3,3,4,,39,,,,,,,22,91,113
2022-01-23,11:00:00,,,3,9,,,,,,,,,,,15,24,2,1,4,1,3,3,9,9,,,,,,,36,47,83
2022-01-23,12:00:00,,,2,,,,1,,,,,,2,2,20,26,1,1,3,,3,4,16,10,,,,,,,48,43,91
2022-01-23,13:00:00,,,5,4,,,,,,,,1,,,20,13,5,1,2,2,2,2,31,6,,,,,,,65,29,94
2022-01-23,14:00:00,,1,,3,1,,,,,,3,,,3,37,22,,,3,4,1,5,15,9,,,,,,,60,47,107
2022-01-23,15:00:00,,,,2,,,,,,,,1,1,,22,17,4,1,1,1,2,4,19,6,,,,,,,49,32,81
2022-01-23,16:00:00,,,2,3,,,,,,,,,,2,22,15,,,3,2,8,1,13,4,,,,,,,48,27,75
2022-01-23,17:00:00,,,,1,,,,,,,,1,,,21,7,1,2,2,3,2,2,6,4,,,,,,,32,20,52
2022-01-23,18:00:00,,,,4,,,,,,,,,,2,18,19,4,1,1,2,1,1,7,1,,,,,,,31,30,61
2022-01-23,19:00:00,,1,,4,,,,,,,,2,,1,5,4,2,5,2,,,,5,5,,,,,,,14,22,36
2022-01-23,20:00:00,,,,,,,,,,,,,,,,1,,5,,1,,1,2,,,,,,,,2,8,10
2022-01-23,21:00:00,,,1,2,,,,,,,,,,,,4,,2,,1,,,1,2,,,,,,,2,11,13
2022-01-23,22:00:00,,,,2,,,,,,,,,,,3,2,,3,,,,,,1,,,,,,,3,8,11
2022-01-23,23:00:00,,,1,6,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,
Day 3 Sub-totalclick to view/hide in hour,3,3,42,49,1,0,1,1,0,0,3,8,4,10,233,246,28,28,26,30,26,35,137,146,0,0,0,0,0,0,504,556,1060,
Total,13,8,170,168,3,3,4,4,0,0,13,15,16,23,644,651,90,92,77,84,81,93,361,383,0,0,0,0,0,0,1472,1524,2996,
Grand Total,21,338,6,8,0,28,39,1295,182,161,174,744,0,0,0,2996,2996,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),7,113,2,3,0,9,13,432,61,54,58,248,0,0,0,999,999,,,,,,,,,,,,,,,,,
Composition (%),1%,11%,0%,0%,0%,1%,1%,43%,6%,5%,6%,25%,0%,0%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),1%,20%,0%,0%,0%,2%,2%,-,11%,9%,10%,44%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),7,105,2,2,0,9,12,401,56,50,54,231,0,0,0,929,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,7,105,2,2,0,9,12,-,56,50,54,231,0,-,0,527,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,28,315,3,6,0,14,12,201,56,75,41,231,0,0,0,981,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,28,315,3,6,0,13.5,12,-,56,75,40.5,231,0,-,0,780,,,,,,,,,,,,,,,,,,
