Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-22,14:00:00,3,5,12,12,2,5,4,9,14,11,11,11,25,29,215,360,5,7,15,17,28,26,10,17,1,2,44,54,,,389,565,954
2013-01-22,15:00:00,7,13,16,17,3,8,6,16,13,22,8,10,26,24,233,300,4,8,16,22,21,27,17,12,,,37,60,,,407,539,946
2013-01-22,16:00:00,4,5,14,11,7,2,9,22,19,20,9,12,28,30,245,390,8,7,11,18,29,23,14,20,,,22,38,,,419,598,1017
2013-01-22,17:00:00,8,12,17,8,6,7,8,17,17,14,8,8,19,18,292,279,6,5,13,8,19,21,18,17,,,28,49,,,459,463,922
2013-01-22,18:00:00,3,13,13,13,7,2,10,14,12,16,7,6,21,19,152,137,4,7,14,7,8,14,15,18,,,17,23,,,283,289,572
2013-01-22,19:00:00,6,4,4,88,4,3,3,32,10,9,12,4,12,11,91,89,5,5,7,4,4,6,15,12,,,8,10,,,181,277,458
2013-01-22,20:00:00,3,7,10,16,2,4,1,18,4,4,4,3,7,8,69,47,3,3,4,2,2,2,2,7,,,4,7,,,115,128,243
2013-01-22,21:00:00,8,3,8,7,1,2,2,4,2,2,5,,4,3,36,26,2,4,2,1,1,,3,3,,,2,3,,,76,58,134
2013-01-22,22:00:00,2,1,11,10,2,1,1,1,1,3,3,1,2,3,13,17,1,2,1,2,1,,1,2,,,,1,,,39,44,83
2013-01-22,23:00:00,3,3,4,8,2,2,2,3,2,1,,,1,2,2,3,2,1,,,,,2,3,,,,,,,20,26,46
Day 1 Sub-totalclick to view/hide in hour,131,123,246,302,63,69,145,197,218,246,130,123,271,314,3106,2996,172,103,231,227,285,294,184,222,2,9,433,502,0,2,5617,5729,11346,
2013-01-23,00:00:00,1,2,3,,,,1,4,,2,,,2,1,2,,,,,,,,2,3,,,,,,,11,12,23
2013-01-23,01:00:00,1,1,1,3,1,1,,5,1,,,,2,2,1,1,2,,,,,,1,2,,,,,,,10,15,25
2013-01-23,02:00:00,2,,3,2,,2,2,1,2,1,,1,1,1,,2,1,1,1,,,,,1,,,,,,,12,12,24
2013-01-23,03:00:00,1,1,2,1,1,1,10,1,1,,1,2,,1,2,1,1,2,,1,,,2,,,,,,,,21,11,32
2013-01-23,04:00:00,4,5,4,9,2,2,22,2,2,2,3,2,2,3,6,8,2,3,2,2,3,3,3,2,,,2,2,,,57,45,102
2013-01-23,05:00:00,9,3,13,12,4,1,19,1,8,4,5,4,4,5,22,19,4,4,3,3,6,8,2,4,,,6,4,,,105,72,177
2013-01-23,06:00:00,1,4,3,8,2,4,4,6,7,7,2,3,7,11,43,32,2,1,3,2,8,7,3,2,,,6,9,,,91,96,187
2013-01-23,07:00:00,4,6,7,11,1,2,6,3,13,12,6,3,13,15,52,63,3,3,7,7,21,11,8,13,,,23,27,,,164,176,340
2013-01-23,08:00:00,7,2,12,7,3,2,3,7,17,9,4,8,17,12,118,143,7,,18,,22,,7,,,1,33,,,,268,191,459
2013-01-23,09:00:00,3,3,17,11,2,7,4,3,18,8,7,5,16,13,150,270,3,7,12,28,28,22,12,12,2,,34,56,,,308,445,753
2013-01-23,10:00:00,12,6,8,7,3,4,7,5,13,11,12,12,18,22,150,315,7,12,23,27,37,17,4,13,,2,42,63,,,336,516,852
2013-01-23,11:00:00,8,6,12,17,2,8,18,7,7,14,18,12,24,22,165,278,14,8,18,33,38,27,8,12,1,1,18,50,,,351,495,846
2013-01-23,12:00:00,8,6,13,13,2,4,3,3,18,12,13,11,13,17,195,267,4,3,19,23,22,22,12,16,,1,42,56,,,364,454,818
2013-01-23,13:00:00,12,4,22,12,7,7,2,5,12,13,11,19,22,23,195,238,2,6,18,21,27,25,7,16,,1,33,65,,,370,455,825
2013-01-23,14:00:00,22,3,14,12,4,3,11,4,8,17,14,10,28,17,175,247,7,3,16,27,33,27,13,15,,,37,57,,1,382,443,825
2013-01-23,15:00:00,7,9,18,12,3,7,13,4,17,12,13,14,18,26,175,247,6,7,23,42,37,23,11,20,,,38,68,,,379,491,870
2013-01-23,16:00:00,4,4,12,8,7,5,17,13,13,19,4,12,24,23,175,265,13,4,23,43,42,24,7,23,,,37,66,,1,378,510,888
2013-01-23,17:00:00,7,11,22,8,17,2,8,37,4,33,7,18,17,26,212,322,2,7,27,37,47,27,13,43,,,24,48,,,407,619,1026
2013-01-23,18:00:00,6,8,11,6,2,7,5,13,12,19,9,8,18,18,159,154,4,4,6,6,13,5,16,13,,,18,19,,,279,280,559
2013-01-23,19:00:00,3,14,17,17,3,8,2,7,7,12,7,6,7,13,56,63,2,2,2,4,7,4,9,7,,,4,9,,,126,166,292
2013-01-23,20:00:00,2,3,5,3,3,3,1,3,4,7,3,3,3,4,33,28,3,4,3,2,3,2,4,5,,,2,4,,,69,71,140
2013-01-23,21:00:00,1,2,5,7,1,6,3,2,2,4,,1,2,2,18,19,1,2,1,1,2,1,2,3,,,,2,,,38,52,90
2013-01-23,22:00:00,2,3,2,2,,1,3,1,1,2,,2,1,1,3,8,,1,,2,,,1,2,,,,,,,13,25,38
2013-01-23,23:00:00,1,1,1,3,,2,2,12,1,,,,,2,2,3,,2,,,,,2,1,,,,,,,9,26,35
Day 2 Sub-totalclick to view/hide in hour,128,107,227,191,70,89,166,149,188,220,139,156,259,280,2109,2993,90,86,225,311,396,255,149,228,3,6,399,605,0,2,4548,5678,10226,
2013-01-24,00:00:00,3,,2,1,4,,,3,1,1,,1,2,1,,1,1,,,,,,1,2,,,,,,,14,10,24
2013-01-24,01:00:00,,1,3,,2,,,,,2,,,1,2,1,3,,1,,,,,2,1,,,,,,,9,10,19
2013-01-24,02:00:00,1,3,,4,3,1,,1,1,,1,1,2,4,2,3,1,1,,,,,1,4,,,,,,,12,22,34
2013-01-24,03:00:00,2,2,3,6,1,,,4,2,,,,1,3,,2,2,,,,,,2,2,,,,1,,,13,20,33
2013-01-24,04:00:00,7,7,6,12,3,1,,7,3,2,,1,3,6,4,11,1,2,,2,,2,1,3,,,2,8,,,30,64,94
2013-01-24,05:00:00,4,12,2,11,7,2,,13,2,7,,3,10,7,18,27,3,3,2,6,2,7,3,4,,,7,,,,60,102,162
2013-01-24,06:00:00,1,4,3,8,2,4,4,6,7,7,2,3,7,11,43,32,2,1,3,2,8,7,3,2,,,6,9,,,91,96,187
2013-01-24,07:00:00,4,6,7,11,1,2,6,3,13,12,6,3,13,15,52,63,3,3,7,7,21,11,8,13,,,23,27,,,164,176,340
2013-01-24,08:00:00,7,2,12,7,3,2,3,7,17,9,4,8,17,12,118,143,7,,18,,22,,7,,,1,33,,,,268,191,459
2013-01-24,09:00:00,3,3,17,11,2,7,4,3,18,8,7,5,16,13,150,270,3,7,12,28,28,22,12,12,2,,34,56,,,308,445,753
2013-01-24,10:00:00,12,6,8,7,3,4,7,5,13,11,12,12,18,22,150,315,7,12,23,27,37,17,4,13,,2,42,63,,,336,516,852
2013-01-24,11:00:00,8,6,12,17,2,8,18,7,7,14,18,12,24,22,165,278,14,8,18,33,38,27,8,12,1,1,18,50,,,351,495,846
2013-01-24,12:00:00,8,6,13,13,2,4,3,3,18,12,13,11,13,17,195,267,4,3,19,23,22,22,12,16,,1,42,56,,,364,454,818
2013-01-24,13:00:00,12,4,22,12,7,7,2,5,12,13,11,19,22,23,195,238,2,6,18,21,27,25,7,16,,1,33,65,,,370,455,825
2013-01-24,14:00:00,22,3,14,12,4,3,11,4,8,17,14,10,28,17,175,247,7,3,16,27,33,27,13,15,,,37,57,,1,382,443,825
2013-01-24,15:00:00,7,9,18,12,3,7,13,4,17,12,13,14,18,26,175,247,6,7,23,42,37,23,11,20,,,38,68,,,379,491,870
2013-01-24,16:00:00,4,4,12,8,7,5,17,13,13,19,4,12,24,23,175,265,13,4,23,43,42,24,7,23,,,37,66,,1,378,510,888
2013-01-24,17:00:00,7,11,22,8,17,2,8,37,4,33,7,18,17,26,212,322,2,7,27,37,47,27,13,43,,,24,48,,,407,619,1026
2013-01-24,18:00:00,7,12,12,23,8,2,8,19,13,17,4,7,32,12,108,133,3,6,13,6,19,13,4,16,,,13,23,,,244,289,533
2013-01-24,19:00:00,3,4,6,8,7,3,3,32,7,7,13,3,8,7,83,107,8,6,3,7,12,7,3,8,,,6,10,,,162,209,371
2013-01-24,20:00:00,7,7,8,17,6,4,6,17,3,4,7,1,13,10,43,80,3,3,2,1,8,3,1,7,,,2,7,,,109,161,270
2013-01-24,21:00:00,2,3,6,6,3,1,2,3,2,1,3,2,4,7,28,83,1,1,1,3,3,1,,4,,,,2,,,55,117,172
2013-01-24,22:00:00,3,1,2,6,4,,1,2,3,1,4,,3,2,8,32,,2,,1,2,,3,3,,,,,,,33,50,83
2013-01-24,23:00:00,1,1,3,3,7,,,,1,,,,,3,3,11,,,,,,,1,3,,,,,,,16,21,37
Day 3 Sub-totalclick to view/hide in hour,135,117,213,223,108,69,116,198,185,209,143,146,296,291,2103,3180,93,86,228,316,408,265,127,242,3,6,397,616,0,2,4555,5966,10521,
Total,394,347,686,716,241,227,427,544,591,675,412,425,826,885,7318,9169,355,275,684,854,1089,814,460,692,8,21,1229,1723,0,6,14720,17373,32093,
Grand Total,741,1402,468,971,1266,837,1711,16487,630,1538,1903,1152,29,2952,6,32093,32093,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),247,467,156,324,422,279,570,5496,210,513,634,384,10,984,2,10698,10698,,,,,,,,,,,,,,,,,
Composition (%),2%,4%,1%,3%,4%,3%,5%,51%,2%,5%,6%,4%,0%,9%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,4218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),6%,11%,4%,8%,10%,7%,14%,-,5%,12%,15%,9%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),230,435,145,301,392,259,530,5111,195,477,590,357,9,915,2,9949,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,230,435,145,301,392,259,530,-,195,477,590,357,9,-,2,3923,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,920,1305,218,903,980,389,530,2556,195,716,443,357,14,915,4,10442,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,920,1305,217.5,903,980,388.5,530,-,195,715.5,442.5,357,13.5,-,4,6972,,,,,,,,,,,,,,,,,,
