Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-15,16:00:00,,,1,1,2,1,1,1,7,4,1,4,18,22,119,113,6,3,4,2,,,3,7,,1,2,19,,,164,178,342
2012-12-15,17:00:00,1,1,2,,1,3,4,2,5,4,2,3,12,5,90,128,4,4,5,5,,,5,8,,,,17,,,131,180,311
2012-12-15,18:00:00,,1,3,3,2,1,4,3,2,2,3,1,9,6,93,75,6,4,5,6,,,10,8,,,17,13,,1,154,124,278
2012-12-15,19:00:00,1,,1,,1,,2,,,1,2,3,5,4,64,29,2,2,1,4,,,4,4,,,9,6,,,92,53,145
2012-12-15,20:00:00,,,3,1,3,2,1,,1,,1,,4,,27,7,3,,3,2,,,2,2,,,5,4,,,53,18,71
2012-12-15,21:00:00,,,1,,2,,2,2,,1,,,2,2,18,1,1,1,2,1,,,,1,,,3,3,,,31,12,43
2012-12-15,22:00:00,,1,1,,,1,1,,,,,,1,,3,,,2,1,,,,1,2,,,2,2,,,10,8,18
2012-12-15,23:00:00,,,2,2,,,,,,,,,,1,1,1,2,,,,,,1,1,,,,,,,6,5,11
Day 1 Sub-totalclick to view/hide in hour,9,11,27,20,28,23,33,30,61,71,35,34,209,211,1474,1474,90,211,66,75,1,0,85,105,3,8,147,228,1,1,2269,2502,4771,
2012-12-16,00:00:00,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,0,1
2012-12-16,01:00:00,,,1,,,1,,,,,,,2,1,1,,,,,,,,1,1,,,,,,,5,3,8
2012-12-16,02:00:00,1,,2,,1,,,,,,,1,,,,1,1,,,,,,,,,,,,,,5,2,7
2012-12-16,03:00:00,,1,,,1,,,,,,,,1,,4,,,1,,,,,1,1,,,,,,,7,3,10
2012-12-16,04:00:00,,,1,1,,1,1,2,1,,,1,2,2,7,3,,,1,,,,,,,,2,2,,,15,12,27
2012-12-16,05:00:00,1,2,2,3,1,2,1,1,2,3,1,1,,3,22,19,2,2,2,2,,,3,3,,,4,7,,,41,48,89
2012-12-16,06:00:00,1,1,,,1,2,,4,2,12,1,1,2,6,54,50,1,1,2,3,,,1,1,,,10,10,1,,76,91,167
2012-12-16,07:00:00,,1,,1,,1,2,1,1,7,2,1,6,9,105,89,3,5,1,3,,,1,4,1,,21,19,,,143,141,284
2012-12-16,08:00:00,1,,1,1,2,2,2,2,9,11,1,2,22,11,123,115,3,8,4,8,,,5,7,,2,19,24,,,192,193,385
2012-12-16,09:00:00,,,3,1,3,1,5,4,8,8,4,4,12,20,163,160,8,5,1,3,,,6,6,,,28,18,,,241,230,471
2012-12-16,10:00:00,1,,1,,1,3,3,2,12,11,3,5,17,12,154,125,8,8,3,4,,,9,7,1,,31,20,,,244,197,441
2012-12-16,11:00:00,2,,2,3,,2,2,2,13,5,8,5,24,13,212,105,11,7,7,5,,,19,9,,1,37,15,,,337,172,509
2012-12-16,12:00:00,,1,2,1,,,2,2,3,4,3,4,24,18,170,127,1,6,7,8,,,10,10,2,1,42,25,,,266,207,473
2012-12-16,13:00:00,,,2,1,,,3,3,4,5,3,2,16,26,210,160,7,9,4,3,,,5,11,,1,40,28,,,294,249,543
2012-12-16,14:00:00,,,1,,2,1,5,2,8,9,1,3,23,27,190,138,4,12,1,7,,,9,8,,1,31,20,,,275,228,503
2012-12-16,15:00:00,1,,1,2,3,1,5,7,9,6,3,4,21,29,166,150,8,5,8,4,,,6,8,,,40,27,,,271,243,514
2012-12-16,16:00:00,,,3,1,4,3,4,2,9,10,2,4,18,20,196,120,11,4,9,2,,,10,11,,,40,20,,,306,197,503
2012-12-16,17:00:00,1,1,1,2,1,1,2,1,6,6,1,3,12,10,140,154,3,5,3,5,,,7,12,,,15,13,,,192,213,405
2012-12-16,18:00:00,1,,3,2,,2,3,2,4,3,,2,8,8,96,88,2,8,5,5,,,1,4,,,17,7,,,140,131,271
2012-12-16,19:00:00,2,1,1,3,1,1,1,,2,2,,,4,3,70,45,4,4,4,3,1,,3,2,,,13,4,,,106,68,174
2012-12-16,20:00:00,,,,1,,3,,1,1,4,,1,4,2,34,24,2,2,2,2,,,4,1,,,4,5,,,51,46,97
2012-12-16,21:00:00,1,2,2,,1,,,,,2,,,2,1,13,12,,3,,,,,3,,,,1,3,,,23,23,46
2012-12-16,22:00:00,,1,,1,2,1,,1,,,,,1,2,3,2,1,1,1,1,,,1,2,,,2,1,,,11,13,24
2012-12-16,23:00:00,1,,1,1,,,,,,,,,,1,4,2,3,2,2,,,,2,1,,,,,,,13,7,20
Day 2 Sub-totalclick to view/hide in hour,14,11,30,25,24,28,41,39,94,108,33,44,221,224,2137,1689,84,98,67,68,1,0,107,109,4,6,397,268,1,0,3255,2717,5972,
2012-12-17,00:00:00,,,,,,,,,,,1,,,1,3,2,,,,,,,2,,,,,,,,6,3,9
2012-12-17,01:00:00,1,,,1,,,,,,,,,6,,1,1,,,,,,,1,1,,,,,,,9,3,12
2012-12-17,02:00:00,1,,,,1,2,,,1,,,,,,3,,2,1,,,,,,2,,,,,,,8,5,13
2012-12-17,03:00:00,,,3,,,,1,,3,,,,1,,5,,,,,,,,2,,,,,,,,15,0,15
2012-12-17,04:00:00,2,1,6,2,,,,3,7,1,,,,6,3,,,,2,,,,,,,1,3,,,,23,14,37
2012-12-17,05:00:00,1,,4,6,,2,1,3,3,7,,2,,17,33,22,,1,,3,,,7,7,,,17,12,,,66,82,148
2012-12-17,06:00:00,2,,2,2,,2,,3,3,8,1,,3,3,35,41,1,2,1,3,,,,3,,,9,5,,,57,72,129
2012-12-17,07:00:00,1,,5,1,3,,2,2,6,9,2,2,11,13,75,62,,1,2,4,,,1,6,,2,7,6,,,115,108,223
2012-12-17,08:00:00,,,,1,1,,8,1,6,14,3,6,9,11,103,93,6,4,6,6,,,4,7,1,3,17,18,,,164,164,328
2012-12-17,09:00:00,1,,4,2,1,1,7,4,8,16,1,3,14,15,140,129,10,9,2,10,,,4,10,1,,30,25,,,223,224,447
2012-12-17,10:00:00,,,3,1,,2,6,3,10,12,3,2,22,21,120,110,6,4,5,5,,,10,11,2,1,19,27,,,206,199,405
2012-12-17,11:00:00,,1,2,3,,,2,4,12,6,7,8,20,24,134,124,8,10,9,8,,,11,7,1,1,26,32,,,232,228,460
2012-12-17,12:00:00,,1,2,1,4,1,4,2,3,6,3,3,23,25,130,128,7,4,4,6,,,5,18,,,33,28,,,218,223,441
2012-12-17,13:00:00,1,1,2,2,1,2,2,2,5,7,4,2,30,15,135,130,10,11,3,5,,,11,11,2,1,42,38,,,248,227,475
2012-12-17,14:00:00,,2,1,,,,3,1,9,10,9,4,20,24,145,140,6,7,9,6,,,7,8,1,2,19,22,,,229,226,455
2012-12-17,15:00:00,,1,1,2,2,1,5,7,5,9,4,5,15,19,132,130,10,3,11,5,,,4,5,3,,21,16,,,213,203,416
2012-12-17,16:00:00,,1,,,3,1,5,4,8,6,3,5,14,16,133,127,6,4,6,3,,1,8,10,1,,10,12,,,197,190,387
2012-12-17,17:00:00,,2,1,1,4,,1,2,3,4,2,3,17,15,115,98,3,4,3,3,,,4,13,2,,7,14,,,162,159,321
2012-12-17,18:00:00,2,,1,,4,2,1,5,4,3,7,1,12,13,107,92,6,3,,2,,,7,2,,,9,12,,,160,135,295
2012-12-17,19:00:00,1,2,3,1,1,3,3,,6,2,1,,8,6,62,28,2,4,,1,,,4,4,,,16,7,,,107,58,165
2012-12-17,20:00:00,,1,1,,,,2,1,2,2,,,,3,13,18,6,2,,1,,,7,1,,,2,5,,,33,34,67
2012-12-17,21:00:00,1,,,2,,,,,3,2,,,,4,8,8,2,1,,,,,2,,,,1,2,,,17,19,36
2012-12-17,22:00:00,,2,,3,2,1,,,1,,,,,,11,13,1,2,,,,,,2,,,,,,,15,23,38
2012-12-17,23:00:00,1,,1,1,,,,,,,,,,,3,2,1,,,,,,1,1,,,,,,,7,4,11
Day 3 Sub-totalclick to view/hide in hour,15,15,42,32,27,20,53,47,108,124,51,46,225,251,1649,1498,93,77,63,71,0,1,102,129,14,11,288,281,0,0,2730,2603,5333,
Total,38,37,99,77,79,71,127,116,263,303,119,124,655,686,5260,4661,267,386,196,214,2,1,294,343,21,25,832,777,2,1,8254,7822,16076,
Grand Total,75,176,150,243,566,243,1341,9921,653,410,3,637,46,1609,3,16076,16076,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),25,59,50,81,189,81,447,3307,218,137,1,212,15,536,1,5359,5359,,,,,,,,,,,,,,,,,
Composition (%),0%,1%,1%,2%,4%,2%,8%,62%,4%,3%,0%,4%,0%,10%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,1515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),2%,4%,3%,5%,12%,5%,29%,-,14%,9%,0%,14%,1%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),25,57,49,79,185,79,438,3241,213,134,1,208,15,526,1,5251,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,25,57,49,79,185,79,438,-,213,134,1,208,15,-,1,1485,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,100,171,74,237,463,119,438,1621,213,201,1,208,23,526,2,4394,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,100,171,73.5,237,462.5,118.5,438,-,213,201,0.75,208,22.5,-,2,2248,,,,,,,,,,,,,,,,,,
