Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
Multi Axle,Heavy,Light,Big,Mini,Micro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,Total,,
2014-12-08,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-12-08,01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-12-08,02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-12-08,03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-12-08,04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-12-08,05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-12-08,06:00:00,,,6,5,4,3,3,3,3,2,1,8,11,10,15,14,4,12,1,1,,,,,,,,,,,48,58,106
2014-12-08,07:00:00,,,,2,2,1,,,2,2,1,4,9,11,20,16,7,4,3,,,,,,,,,,,,44,40,84
2014-12-08,08:00:00,,,2,,3,2,,,7,4,3,2,30,18,39,56,6,6,,5,,,,,,,,,,,90,93,183
2014-12-08,09:00:00,,1,,1,1,1,1,,2,2,5,9,25,20,48,37,7,3,2,,,,,,,,,,,,91,74,165
2014-12-08,10:00:00,,,1,,6,9,,,8,8,14,13,27,18,67,49,8,8,,2,,,,,,,,,,,131,107,238
2014-12-08,11:00:00,,,1,,2,6,1,3,3,1,5,6,13,23,49,51,7,7,,1,,,,,,,,,,,81,98,179
2014-12-08,12:00:00,,,1,2,,3,3,2,1,1,7,4,15,25,40,33,8,5,2,2,,,,,,,,,,,77,77,154
2014-12-08,13:00:00,,,,3,5,5,2,4,3,3,10,5,29,26,51,47,10,5,,3,,,,,,,,,,,110,101,211
2014-12-08,14:00:00,,,,,5,4,2,4,5,7,21,22,32,34,51,49,19,10,3,4,,,,,,,,,,,138,134,272
2014-12-08,15:00:00,,,3,5,4,5,2,9,3,3,12,29,21,37,53,60,10,13,1,,,,,,,,,,,,109,161,270
2014-12-08,16:00:00,,,7,5,6,3,6,9,3,7,14,18,16,24,29,37,11,11,1,,,,,,,,,,,,93,114,207
2014-12-08,17:00:00,,,1,3,1,2,1,1,4,2,9,4,12,8,20,13,5,3,,1,,,,,,,,,,,53,37,90
