Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-29,18:00:00,1,,,16,,2,,2,,14,,8,,32,,164,,14,,17,,,,12,,,,6,,2,1,289,290
2016-03-29,19:00:00,,,,12,,3,,7,,9,,15,,8,,67,,16,,10,,,,10,,,,5,,,0,162,162
2016-03-29,20:00:00,,,,5,,2,,4,,4,,5,,2,,62,,14,,2,,,,3,,,,2,,,0,105,105
2016-03-29,21:00:00,,,,4,,2,,1,,2,,6,,3,,34,,11,,1,,,,2,,,,1,,,0,67,67
2016-03-29,22:00:00,,,,2,,,,,,,,2,,1,,2,,8,,1,,,,2,,,,,,,0,18,18
2016-03-29,23:00:00,,,,2,,,,,,,,2,,2,,,,2,,,,,,1,,,,,,,0,9,9
Day 1 Sub-totalclick to view/hide in hour,8,10,0,243,0,94,0,162,0,300,0,181,0,254,0,2451,0,262,0,184,0,6,0,187,0,3,0,188,0,21,8,4546,4554,
2016-03-30,00:00:00,,,,6,,,,,,,,3,,4,,2,,3,,,,,,2,,,,,,,0,20,20
2016-03-30,01:00:00,,,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,3,3
2016-03-30,02:00:00,,,,3,,,,,,,,,,,,,,1,,,,,,3,,,,,,,0,7,7
2016-03-30,03:00:00,,,,12,,,,,,,,,,3,,3,,4,,,,,,3,,,,,,,0,25,25
2016-03-30,04:00:00,,,,8,,3,,,,,,,,3,,3,,3,,,,,,2,,,,,,,0,22,22
2016-03-30,05:00:00,,,,8,,3,,4,,14,,,,3,,24,,10,,3,,5,,,,,,6,,,0,80,80
2016-03-30,06:00:00,,2,,10,,6,,23,,15,,1,,6,,84,,4,,4,,,,10,,,,5,,,0,170,170
2016-03-30,07:00:00,,,,18,,,,24,,28,,7,,8,,120,,9,,7,,,,6,,,,9,,,0,236,236
2016-03-30,08:00:00,,,,14,,2,,20,,31,,13,,17,,185,,10,,6,,,,13,,,,21,,4,0,336,336
2016-03-30,09:00:00,1,,,18,,5,,4,,25,,10,,22,,180,,9,,11,,,,5,,,,8,,,1,297,298
2016-03-30,10:00:00,,5,,20,,4,,4,,32,,11,,20,,257,,15,,23,,,,19,,,,30,,,0,440,440
2016-03-30,11:00:00,,,,13,,12,,9,,30,,12,,25,,215,,13,,13,,,,12,,,,10,,3,0,367,367
2016-03-30,12:00:00,,,,23,,10,,15,,23,,9,,26,,244,,20,,14,,,,13,,1,,15,,5,0,418,418
2016-03-30,13:00:00,,,,8,,10,,12,,18,,24,,19,,154,,22,,16,,,,9,,2,,17,,,0,311,311
2016-03-30,14:00:00,2,1,,14,,6,,8,,30,,20,,30,,195,,23,,15,,,,12,,,,18,,,2,372,374
2016-03-30,15:00:00,,,,10,,6,,6,,14,,5,,18,,192,,10,,9,,,,13,,,,20,,,0,303,303
2016-03-30,16:00:00,1,2,,7,,10,,15,,20,,20,,14,,175,,23,,14,,,,14,,,,14,,4,1,332,333
2016-03-30,17:00:00,3,5,,20,,7,,12,,14,,15,,16,,235,,29,,14,,,,17,,,,6,,,3,390,393
2016-03-30,18:00:00,,,,15,,3,,3,,15,,10,,30,,165,,15,,19,,,,14,,,,7,,3,0,299,299
2016-03-30,19:00:00,,,,12,,3,,9,,10,,18,,10,,68,,14,,9,,,,8,,,,4,,,0,165,165
2016-03-30,20:00:00,,,,6,,3,,5,,5,,6,,3,,35,,13,,2,,,,4,,,,3,,,0,85,85
2016-03-30,21:00:00,,,,5,,3,,2,,3,,5,,4,,37,,12,,2,,,,3,,,,2,,,0,78,78
2016-03-30,22:00:00,,,,3,,,,,,,,3,,2,,3,,10,,2,,,,3,,,,,,,0,26,26
2016-03-30,23:00:00,,,,3,,,,,,,,3,,3,,,,2,,,,,,2,,,,,,,0,13,13
Day 2 Sub-totalclick to view/hide in hour,7,15,0,258,0,96,0,175,0,327,0,195,0,286,0,2576,0,275,0,183,0,5,0,187,0,3,0,195,0,19,7,4795,4802,
2016-03-31,00:00:00,,,,6,,,,,,,,3,,2,,,,2,,,,,,1,,,,,,,0,14,14
2016-03-31,01:00:00,,,,1,,,,,,,,,,,,,,2,,,,,,1,,,,,,,0,4,4
2016-03-31,02:00:00,,,,3,,,,,,,,,,,,,,1,,,,,,1,,,,,,,0,5,5
2016-03-31,03:00:00,,,,8,,,,,,,,,,3,,1,,2,,,,,,2,,,,,,,0,16,16
2016-03-31,04:00:00,,,,5,,2,,,,,,,,5,,5,,2,,,,3,,,,,,,,,0,22,22
2016-03-31,05:00:00,,,,9,,1,,4,,10,,,,2,,18,,6,,1,,3,,,,,,6,,,0,60,60
2016-03-31,06:00:00,,,,20,,8,,18,,8,,4,,14,,61,,7,,7,,,,10,,,,8,,,0,165,165
2016-03-31,07:00:00,1,,,18,,4,,23,,20,,8,,7,,84,,,,8,,,,8,,,,7,,,1,187,188
2016-03-31,08:00:00,1,,,14,,1,,23,,20,,14,,10,,138,,12,,10,,,,14,,,,24,,3,1,283,284
2016-03-31,09:00:00,,,,12,,6,,6,,20,,10,,16,,144,,6,,12,,,,10,,,,4,,,0,246,246
2016-03-31,10:00:00,,5,,20,,5,,4,,30,,12,,16,,250,,14,,20,,,,16,,,,30,,,0,422,422
2016-03-31,11:00:00,,,,13,,12,,10,,20,,10,,14,,204,,16,,13,,,,12,,,,9,,3,0,336,336
2016-03-31,12:00:00,,,,11,,6,,12,,21,,7,,24,,249,,16,,12,,,,10,,1,,12,,4,0,385,385
2016-03-31,13:00:00,,,,9,,8,,14,,20,,23,,19,,156,,24,,19,,,,12,,3,,20,,,0,327,327
2016-03-31,14:00:00,2,2,,10,,6,,6,,30,,20,,24,,196,,18,,15,,,,12,,,,19,,,2,358,360
2016-03-31,15:00:00,,,,10,,6,,8,,19,,5,,25,,193,,13,,11,,,,14,,,,18,,,0,322,322
2016-03-31,16:00:00,,1,,8,,9,,17,,13,,16,,17,,163,,20,,14,,,,13,,,,11,,3,0,305,305
2016-03-31,17:00:00,,3,,19,,5,,10,,13,,13,,13,,239,,26,,13,,,,13,,,,7,,,0,374,374
2016-03-31,18:00:00,,,,14,,3,,3,,15,,9,,30,,160,,13,,16,,,,13,,,,7,,3,0,286,286
2016-03-31,19:00:00,,,,14,,4,,8,,10,,16,,9,,65,,15,,13,,,,9,,,,3,,,0,166,166
2016-03-31,20:00:00,,,,5,,3,,4,,5,,4,,3,,58,,13,,4,,,,2,,,,3,,,0,104,104
2016-03-31,21:00:00,,,,5,,3,,2,,3,,7,,5,,36,,12,,1,,,,2,,,,2,,,0,78,78
2016-03-31,22:00:00,,,,2,,,,,,,,1,,2,,3,,6,,1,,,,3,,,,,,,0,18,18
2016-03-31,23:00:00,,,,2,,,,,,,,2,,2,,,,1,,,,,,2,,,,,,,,,
Day 3 Sub-totalclick to view/hide in hour,4,11,0,238,0,92,0,172,0,277,0,184,0,262,0,2423,0,247,0,190,0,6,0,180,0,4,0,190,0,16,4,4492,4496,
Total,19,36,0,739,0,282,0,509,0,904,0,560,0,802,0,7450,0,784,0,557,0,17,0,554,0,10,0,573,0,56,19,13833,13852,
Grand Total,55,739,282,509,904,560,802,7450,784,557,17,554,10,573,56,13852,13852,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),18,246,94,170,301,187,267,2483,261,186,6,185,3,191,19,4617,4617,,,,,,,,,,,,,,,,,
Composition (%),0%,5%,2%,4%,7%,4%,6%,54%,6%,4%,0%,4%,0%,4%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),1%,13%,5%,9%,16%,10%,14%,-,13%,10%,0%,10%,0%,-,1%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),17,224,86,154,274,170,243,2260,238,169,5,168,3,174,17,4202,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,17,224,86,154,274,170,243,-,238,169,5,168,3,-,17,1768,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,68,672,129,462,685,255,243,1130,238,254,4,168,5,174,34,4520,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,68,672,129,462,685,255,243,-,238,253.5,3.75,168,4.5,-,34,3216,,,,,,,,,,,,,,,,,,
