Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-17,16:00:00,,1,1,1,1,4,7,4,11,11,6,4,24,24,222,164,17,16,8,3,120,100,8,17,,,,,,,425,349,774
2017-02-17,17:00:00,,2,4,2,2,,2,3,7,4,4,5,22,22,210,120,23,14,5,4,114,74,15,6,,,,,,,408,256,664
2017-02-17,18:00:00,,2,,2,1,,,,6,3,8,4,34,16,225,127,13,10,6,1,91,59,15,8,,,,,,,399,232,631
2017-02-17,19:00:00,,,,2,1,,,1,,1,3,1,14,7,90,34,8,7,1,1,40,29,8,5,,,,,,,165,88,253
2017-02-17,20:00:00,1,2,,1,,2,,,1,1,,,11,6,43,18,7,7,1,1,13,10,10,3,,,,,,,87,51,138
2017-02-17,21:00:00,,,,,,1,,,,1,,,4,3,20,19,2,4,,,1,5,5,,,,,,,,32,33,65
2017-02-17,22:00:00,2,1,,,,,,,,,,,3,7,12,12,,,,,,,3,2,,,,,,,20,22,42
2017-02-17,23:00:00,2,2,,,,,,,,,,,7,3,8,7,,,,,,,2,2,,,,,,,19,14,33
Day 1 Sub-totalclick to view/hide in hour,21,22,31,14,18,22,86,59,90,114,115,79,302,332,2646,1914,198,176,87,100,1326,1038,147,147,1,0,0,0,1,2,5069,4019,9088,
2017-02-18,00:00:00,1,,,,,,,,,,,,2,1,7,3,1,,,1,,,2,1,,,,,,,13,6,19
2017-02-18,01:00:00,,,,,,,,,,,,,1,2,4,4,,1,,,,,1,,,,,,,,6,7,13
2017-02-18,02:00:00,,,1,,,,,,,,,,,,6,3,,1,,1,,,2,,,,,,,,9,5,14
2017-02-18,03:00:00,,,,1,,1,,,,,,1,2,2,5,10,2,3,,3,,2,1,1,,,,,,,10,24,34
2017-02-18,04:00:00,,,,,,2,3,1,1,,,2,,3,14,12,2,1,1,2,1,4,,1,,,,,,,22,28,50
2017-02-18,05:00:00,,,,,,,3,,3,3,,2,,2,20,30,2,1,,4,3,8,,1,,,,,,,31,51,82
2017-02-18,06:00:00,,2,1,,1,2,1,5,4,2,4,5,1,3,50,72,3,6,4,6,23,34,4,4,,,,,,,96,141,237
2017-02-18,07:00:00,2,,3,1,,,,2,5,8,9,2,19,15,112,111,12,11,2,9,61,53,12,6,,,,,,,237,218,455
2017-02-18,08:00:00,,1,2,1,1,1,4,1,5,5,5,4,33,17,136,140,10,8,2,6,88,75,9,10,,1,,,1,,296,270,566
2017-02-18,09:00:00,1,3,1,2,,4,2,4,6,3,3,9,30,32,151,213,12,15,7,4,88,101,12,16,,,,,,1,313,407,720
2017-02-18,10:00:00,,4,2,,2,1,,4,11,5,2,9,36,55,183,205,17,14,1,7,79,95,23,27,,,,,,,356,426,782
2017-02-18,11:00:00,,1,1,,,,2,1,10,2,3,12,32,36,153,159,18,11,7,7,91,94,20,12,,,,,,,337,335,672
2017-02-18,12:00:00,,,3,,3,1,2,1,5,6,1,3,19,22,169,130,7,15,13,5,90,67,9,6,,,,,,,321,256,577
2017-02-18,13:00:00,,1,1,2,1,1,2,3,3,5,3,3,22,24,170,163,7,10,5,5,103,75,6,15,,,,,,,323,307,630
2017-02-18,14:00:00,2,1,,4,2,2,4,2,2,6,3,7,25,30,126,110,12,10,2,5,86,84,9,19,1,,,,,,274,280,554
2017-02-18,15:00:00,1,1,3,,1,,4,5,5,6,6,5,24,30,170,126,16,8,8,6,136,98,17,11,,,,,1,,392,296,688
2017-02-18,16:00:00,,,4,,,2,2,1,8,8,5,8,46,33,177,152,20,13,11,3,158,72,8,12,,,,,,,439,304,743
2017-02-18,17:00:00,,,1,2,1,1,4,1,4,5,7,5,36,18,217,110,19,12,5,5,154,61,10,9,,,,,,1,458,230,688
2017-02-18,18:00:00,,,,1,,2,,,3,6,12,3,46,40,205,130,15,15,7,6,113,75,22,3,,,,,,,423,281,704
2017-02-18,19:00:00,,,1,1,,2,,,1,1,4,,18,30,131,65,12,4,1,,83,27,7,11,,,,,,1,258,142,400
2017-02-18,20:00:00,,,1,2,1,,,,,,1,,17,11,35,37,9,7,1,1,9,10,5,6,,,,,,,79,74,153
2017-02-18,21:00:00,,,,,,,,,,,1,,7,8,20,16,2,,,,2,5,4,,,,,,,,36,29,65
2017-02-18,22:00:00,,,,,,,,,,,,,6,,15,8,1,2,,,1,,3,1,,,,,,,26,11,37
2017-02-18,23:00:00,,,1,,,1,,,,,,,2,2,6,6,2,1,,1,,,2,1,,,,,,,13,12,25
Day 2 Sub-totalclick to view/hide in hour,7,14,26,17,13,23,33,31,76,71,69,80,424,416,2282,2015,201,169,77,87,1369,1040,188,173,1,1,0,0,2,3,4768,4140,8908,
2017-02-19,00:00:00,,,,,,,,,,,,,3,2,7,4,,,,1,,,2,,,,,,,,12,7,19
2017-02-19,01:00:00,,,,,,,,,,,,,4,,10,4,1,1,,1,,,3,1,,,,,,,18,7,25
2017-02-19,02:00:00,,,,1,,,,,,,,,2,,12,5,2,2,,2,,,3,2,,,,,,,19,12,31
2017-02-19,03:00:00,,,2,1,,,,,,,,,1,,10,11,,1,,1,,,2,1,,,,,,,15,15,30
2017-02-19,04:00:00,,,,1,,1,3,1,2,1,1,,3,2,16,9,,2,2,3,3,4,7,2,,,,,,,37,26,63
2017-02-19,05:00:00,,,,,1,,1,1,1,2,2,6,3,4,52,55,4,3,2,7,6,17,1,,1,,,,,,74,95,169
2017-02-19,06:00:00,,1,,,,,1,11,6,3,4,10,3,6,52,65,3,3,1,7,27,38,6,3,1,1,,,,,104,148,252
2017-02-19,07:00:00,1,1,2,1,,1,4,4,8,8,6,4,11,14,100,101,7,11,2,9,39,46,1,3,1,,,,,,182,203,385
2017-02-19,08:00:00,1,,7,,3,1,2,5,13,12,8,3,21,17,106,92,2,7,1,8,78,50,,7,,,,,1,,243,202,445
2017-02-19,09:00:00,1,,2,2,,1,8,5,11,13,10,5,25,33,192,131,14,16,4,8,137,79,9,6,,,,,,,413,299,712
2017-02-19,10:00:00,,,4,5,2,,9,3,14,9,9,7,46,32,204,189,18,14,6,7,107,97,13,10,1,,,,,1,433,374,807
2017-02-19,11:00:00,,,1,5,2,,6,10,11,4,6,8,42,44,220,184,11,15,11,9,80,115,19,8,,,,,,,409,402,811
2017-02-19,12:00:00,,2,2,5,1,1,4,5,7,8,7,7,36,28,218,162,16,10,9,7,128,87,11,17,,,,,,,439,339,778
2017-02-19,13:00:00,,2,5,2,,3,2,5,5,8,6,6,36,29,143,114,23,9,10,7,77,73,21,12,,,,,,,328,270,598
2017-02-19,14:00:00,,,4,2,,,6,2,6,5,7,8,31,33,146,126,15,19,4,11,93,78,13,27,,,,,1,,326,311,637
2017-02-19,15:00:00,,1,4,,,1,5,9,13,7,5,3,21,40,137,131,14,13,3,6,108,74,8,16,,1,,,,1,318,303,621
2017-02-19,16:00:00,1,2,3,2,,2,7,7,9,9,5,11,22,42,186,140,18,18,11,8,138,82,10,14,,,,,,,410,337,747
2017-02-19,17:00:00,1,,2,4,,2,5,1,7,5,6,9,23,28,210,180,21,12,5,,155,80,8,16,,,,,,,443,337,780
2017-02-19,18:00:00,,,3,1,2,,,,6,2,5,3,36,31,150,147,13,13,7,3,130,63,7,2,,,,,,,359,265,624
2017-02-19,19:00:00,,,,3,2,,,,,2,,2,17,14,64,50,16,6,3,,55,25,16,10,,,,,,,173,112,285
2017-02-19,20:00:00,,1,,4,,,,,,,,,6,,53,19,3,2,,,14,10,3,1,,,,,,,79,37,116
2017-02-19,21:00:00,,,,1,1,,,,,,,,5,10,40,33,5,,,,1,4,3,4,,,,,,,55,52,107
2017-02-19,22:00:00,,,,1,,,,,,,1,1,2,4,15,10,,,,,,,2,1,,,,,,,20,17,37
2017-02-19,23:00:00,,,,,,,,,,,,,2,1,10,3,,1,,1,,,3,,,,,,,,,,
Day 3 Sub-totalclick to view/hide in hour,5,10,41,41,14,13,63,69,119,98,88,93,401,414,2353,1965,206,178,81,106,1376,1022,171,163,4,2,0,0,2,2,4924,4176,9100,
Total,33,46,98,72,45,58,182,159,285,283,272,252,1127,1162,7281,5894,605,523,245,293,4071,3100,506,483,6,3,0,0,5,7,14761,12335,27096,
Grand Total,79,170,103,341,568,524,2289,13175,1128,538,7171,989,9,0,12,27096,27096,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),26,57,34,114,189,175,763,4392,376,179,2390,330,3,0,4,9032,9032,,,,,,,,,,,,,,,,,
Composition (%),0%,1%,0%,1%,2%,2%,8%,49%,4%,2%,26%,4%,0%,0%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,4640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),1%,1%,1%,2%,4%,4%,16%,-,8%,4%,52%,7%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),24,52,31,103,172,159,694,3996,342,163,2175,300,3,0,4,8219,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,24,52,31,103,172,159,694,-,342,163,2175,300,3,-,4,4223,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,96,156,47,309,430,239,694,1998,342,245,1631,300,5,0,8,6498,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,96,156,46.5,309,430,238.5,694,-,342,244.5,1631.25,300,4.5,-,8,4500,,,,,,,,,,,,,,,,,,
