Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-26,14:00:00,6,,11,15,30,14,19,24,14,3,14,4,37,24,76,153,16,31,8,9,9,33,27,43,3,1,5,23,3,2,278,379,657
2016-03-26,15:00:00,3,,8,38,28,34,15,31,35,1,39,27,32,42,88,96,24,34,8,11,22,40,16,39,1,1,4,32,2,6,325,432,757
2016-03-26,16:00:00,3,,17,20,33,22,24,18,31,13,28,23,29,30,55,205,16,31,12,2,26,15,,25,3,,2,20,2,5,281,429,710
2016-03-26,17:00:00,4,,11,19,13,24,25,27,28,17,19,12,24,19,77,138,27,35,7,6,25,20,19,19,,,2,23,3,,284,359,643
2016-03-26,18:00:00,,3,14,24,22,19,14,20,11,15,3,6,14,11,30,70,13,12,6,2,10,22,14,31,1,2,8,14,6,,166,251,417
2016-03-26,19:00:00,,2,6,22,7,25,3,14,4,10,2,8,5,9,18,26,4,7,1,4,2,6,3,10,,,,,,3,55,146,201
2016-03-26,20:00:00,,4,4,15,5,8,2,3,3,8,1,1,3,6,10,11,3,3,,1,1,2,4,3,,1,,,,2,36,68,104
2016-03-26,21:00:00,3,5,6,9,8,11,3,5,5,5,2,3,6,7,15,9,6,5,1,4,2,3,5,6,,,,,,,62,72,134
2016-03-26,22:00:00,2,4,6,9,11,9,1,2,,,2,,6,5,10,8,2,4,2,3,,,4,7,,,,,,,46,51,97
2016-03-26,23:00:00,1,6,3,6,8,5,,,,,,,3,3,5,8,1,3,,,,,2,4,,,,,,,23,35,58
Day 1 Sub-totalclick to view/hide in hour,63,51,241,421,463,435,301,441,326,184,260,160,407,440,1068,1953,291,249,199,217,292,372,277,395,62,48,92,246,107,93,4449,5705,10154,
2016-03-27,00:00:00,,2,,7,,5,,,,,,,,,,,,3,,,,,,,,,,,,,0,17,17
2016-03-27,01:00:00,2,2,,5,,7,,,,,,,,2,,,,1,,,,,,2,,,,,,,2,19,21
2016-03-27,02:00:00,2,4,,6,,4,,3,,,,,,,,,,4,,,,,,3,,,,,,,2,24,26
2016-03-27,03:00:00,8,3,,7,,6,,12,,4,,5,,2,,9,,8,,,,,,16,,,,,,,8,72,80
2016-03-27,04:00:00,9,8,,18,,15,,21,,8,,8,,6,,36,,13,,,,5,,8,,,,6,,5,9,157,166
2016-03-27,05:00:00,3,2,,2,,16,,22,,11,,7,,2,,32,,16,,,,4,,14,,,,10,,9,3,147,150
2016-03-27,06:00:00,,,,26,,27,,58,,23,,7,,4,,38,,,,3,,4,,3,,,,6,,,0,199,199
2016-03-27,07:00:00,,,,36,,18,,22,,8,,10,,14,,55,,9,,9,,,,8,,,,2,,4,0,195,195
2016-03-27,08:00:00,,,,34,,19,,10,,9,,8,,11,,75,,9,,7,,1,,5,,,,8,,8,0,204,204
2016-03-27,09:00:00,1,,,20,,20,,16,,18,,7,,20,,92,,17,,7,,7,,18,,1,,14,,1,1,258,259
2016-03-27,10:00:00,3,,,43,,17,,15,,19,,5,,28,,135,,24,,6,,6,,8,,1,,7,,5,3,319,322
2016-03-27,11:00:00,1,,,19,,25,,13,,18,,6,,35,,130,,22,,11,,12,,17,,,,10,,2,1,320,321
2016-03-27,12:00:00,,,,23,,17,,12,,22,,7,,25,,122,,34,,8,,11,,10,,,,9,,2,0,302,302
2016-03-27,13:00:00,3,,,16,,7,,10,,13,,8,,16,,110,,12,,11,,7,,6,,,,14,,2,3,232,235
2016-03-27,14:00:00,,2,,34,,13,,13,,14,,6,,33,,143,,27,,12,,11,,11,,1,,20,,4,0,344,344
2016-03-27,15:00:00,,,,40,,25,,21,,16,,15,,25,,145,,34,,10,,13,,27,,,,17,,3,0,391,391
2016-03-27,16:00:00,,,,38,,15,,17,,18,,45,,48,,145,,44,,11,,11,,20,,,,14,,3,0,429,429
2016-03-27,17:00:00,3,,,22,,21,,30,,15,,12,,23,,140,,36,,5,,16,,25,,2,,20,,1,3,368,371
2016-03-27,18:00:00,1,4,,22,,18,,25,,18,,8,,15,,86,,10,,1,,26,,10,,1,,4,,5,1,253,254
2016-03-27,19:00:00,,1,,24,,21,,15,,10,,7,,12,,32,,8,,1,,12,,28,,,,7,,1,0,179,179
2016-03-27,20:00:00,2,5,,18,,11,,2,,8,,2,,6,,15,,5,,5,,,,5,,3,,,,,2,85,87
2016-03-27,21:00:00,,2,,7,,9,,3,,3,,2,,5,,11,,6,,3,,5,,5,,,,2,,,0,63,63
2016-03-27,22:00:00,,5,,4,,6,,3,,1,,,,6,,10,,4,,2,,,,8,,,,,,,0,49,49
2016-03-27,23:00:00,3,7,,3,,5,,,,,,,,2,,5,,4,,,,,,3,,,,,,,3,29,32
Day 2 Sub-totalclick to view/hide in hour,41,47,0,474,0,347,0,343,0,256,0,175,0,340,0,1566,0,350,0,112,0,151,0,260,0,9,0,170,0,55,41,4655,4696,
2016-03-28,00:00:00,,4,2,7,2,3,,,,,,,,,,,2,4,,,,,,2,,,,,,,6,20,26
2016-03-28,01:00:00,2,3,5,5,2,4,,,,,,,,,,,4,1,,,,,2,2,,,,,,,15,15,30
2016-03-28,02:00:00,4,3,8,5,3,4,,1,,,,,,,,,,2,,,,,5,4,,,,,,,20,19,39
2016-03-28,03:00:00,5,6,13,6,12,5,2,14,,2,,4,,,,12,5,6,,,3,,3,5,2,,,,,,45,60,105
2016-03-28,04:00:00,8,11,18,15,29,16,4,19,2,15,6,6,5,9,22,45,9,11,2,,5,,8,15,1,,4,2,5,7,128,171,299
2016-03-28,05:00:00,5,1,4,2,11,13,12,17,7,4,12,8,9,5,28,28,15,17,7,,7,,16,14,,,3,7,,8,136,124,260
2016-03-28,06:00:00,4,2,,30,,26,,46,,17,,5,,32,,64,,3,,4,,1,,6,,1,,7,,3,4,247,251
2016-03-28,07:00:00,,,,30,,9,,35,,6,,9,,21,,102,,8,,7,,3,,4,,,,3,,5,0,242,242
2016-03-28,08:00:00,2,1,,25,,21,,26,,7,,7,,18,,105,,12,,9,,2,,10,,2,,5,,7,2,257,259
2016-03-28,09:00:00,5,,,18,,34,,20,,14,,10,,16,,98,,14,,5,,5,,16,,,,16,,2,5,268,273
2016-03-28,10:00:00,2,1,,37,,25,,19,,17,,7,,35,,162,,10,,2,,18,,3,,2,,25,,4,2,367,369
2016-03-28,11:00:00,1,,,26,,27,,31,,22,,9,,40,,132,,12,,31,,30,,7,,,,15,,12,1,394,395
2016-03-28,12:00:00,1,,,20,,8,,15,,8,,12,,6,,127,,5,,15,,17,,28,,13,,14,,,1,288,289
2016-03-28,13:00:00,3,,,16,,9,,20,,18,,8,,10,,142,,26,,21,,2,,6,,,,21,,5,3,304,307
2016-03-28,14:00:00,2,2,,7,,14,,22,,10,,7,,32,,152,,12,,10,,16,,42,,4,,26,,,2,356,358
2016-03-28,15:00:00,2,1,,25,,26,,30,,5,,25,,8,,111,,36,,9,,32,,15,,2,,20,,2,2,347,349
2016-03-28,16:00:00,2,,,39,,10,,16,,12,,42,,45,,172,,37,,1,,14,,6,,1,,18,,3,2,416,418
2016-03-28,17:00:00,1,3,,22,,28,,7,,4,,20,,17,,133,,25,,3,,12,,16,,1,,25,,5,1,321,322
2016-03-28,18:00:00,,3,9,19,16,17,18,23,12,17,5,7,6,16,25,82,15,9,5,3,3,17,15,25,,1,3,6,,3,132,248,380
2016-03-28,19:00:00,,2,6,21,9,24,7,12,6,12,2,6,4,7,38,33,6,5,,2,7,8,6,4,,1,1,2,2,3,94,142,236
2016-03-28,20:00:00,3,3,2,17,2,6,4,2,2,7,3,3,10,10,31,17,3,5,3,4,2,3,9,8,,2,,5,,2,74,94,168
2016-03-28,21:00:00,,4,10,8,10,10,5,4,3,4,1,1,3,4,12,9,4,2,,1,3,4,10,6,,,,1,,1,61,59,120
2016-03-28,22:00:00,1,4,7,12,10,4,2,2,,,2,,4,4,21,12,5,6,2,3,1,1,5,10,,,,,,,60,58,118
2016-03-28,23:00:00,3,5,8,4,3,11,,1,,,,,8,6,2,6,1,3,,,,,,5,,,,,,,,,
Day 3 Sub-totalclick to view/hide in hour,56,59,92,416,109,354,54,382,32,201,31,196,49,341,179,1744,69,271,19,130,31,185,79,259,3,30,11,218,7,72,821,4858,5679,
Total,160,157,333,1311,572,1136,355,1166,358,641,291,531,456,1121,1247,5263,360,870,218,459,323,708,356,914,65,87,103,634,114,220,5311,15218,20529,
Grand Total,317,1644,1708,1521,999,822,1577,6510,1230,677,1031,1270,152,737,334,20529,20529,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),106,548,569,507,333,274,526,2170,410,226,344,423,51,246,111,6843,6843,,,,,,,,,,,,,,,,,
Composition (%),2%,8%,8%,7%,5%,4%,8%,32%,6%,3%,5%,6%,1%,4%,2%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,4427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),2%,12%,13%,11%,8%,6%,12%,-,9%,5%,8%,10%,1%,-,3%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),96,499,518,461,303,249,478,1975,373,205,313,385,46,224,101,6227,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,96,499,518,461,303,249,478,-,373,205,313,385,46,-,101,4029,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,384,1497,777,1383,758,374,478,988,373,308,235,385,69,224,202,8433,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,384,1497,777,1383,757.5,373.5,478,-,373,307.5,234.75,385,69,-,202,7221,,,,,,,,,,,,,,,,,,
