Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-26,15:00:00,,,17,17,7,7,4,9,30,27,14,19,27,27,347,275,23,9,12,7,2,,18,33,,,31,17,9,37,541,484,1025
2016-03-26,16:00:00,,,12,10,7,7,4,15,24,18,19,24,38,36,300,211,19,9,11,8,,,9,18,,,30,21,2,7,475,384,859
2016-03-26,17:00:00,,,13,6,9,6,2,8,15,11,11,17,22,47,290,212,17,14,,4,2,1,14,5,,,28,12,4,9,427,352,779
2016-03-26,18:00:00,,,2,10,5,5,,,13,2,25,19,26,32,260,133,6,15,1,7,,,10,13,,,25,10,4,,377,246,623
2016-03-26,19:00:00,,,5,4,1,2,1,1,5,3,14,3,19,12,107,63,5,9,,2,,2,4,6,,,22,2,,,183,109,292
2016-03-26,20:00:00,,,2,1,2,3,1,1,,,5,5,23,9,44,33,8,3,,,1,,1,8,,,6,2,,,93,65,158
2016-03-26,21:00:00,,,1,1,2,,,,,,3,6,6,6,12,22,4,6,,1,,,4,3,,,7,,,,39,45,84
2016-03-26,22:00:00,,,,1,1,1,1,,,,3,2,4,2,2,7,,4,,,2,,1,3,,,1,,3,,18,20,38
2016-03-26,23:00:00,,,,1,,1,,1,1,,1,2,3,2,7,5,,9,,9,,,1,,,,,,,,13,30,43
Day 1 Sub-totalclick to view/hide in hour,0,0,167,163,126,105,84,103,291,254,260,309,409,392,3451,2847,265,218,131,134,34,3,213,215,0,0,342,296,74,90,5847,5129,10976,
2016-03-27,00:00:00,,,,3,,1,,,,,,,2,2,,,10,5,,,,,,,,,,,,,12,11,23
2016-03-27,01:00:00,,,,1,,,,,,,,,1,,,,8,5,,,,,,1,,,,,,,9,7,16
2016-03-27,02:00:00,,,,1,,,,,,,,2,,2,,,,,,,,,1,,,,,,,,1,5,6
2016-03-27,03:00:00,,,,2,,,,,,,,,1,,,,,13,,,,,3,,,,,,,,4,15,19
2016-03-27,04:00:00,,,2,3,,,1,6,2,,1,,2,,4,2,,11,,,,,,1,,,,,,,12,23,35
2016-03-27,05:00:00,,,5,2,2,,1,5,3,6,4,2,8,3,43,28,7,15,2,9,1,,6,,,,6,6,,,88,76,164
2016-03-27,06:00:00,,,7,8,9,3,19,15,24,17,10,12,29,11,76,91,4,9,3,3,,,4,5,,,14,12,2,1,201,187,388
2016-03-27,07:00:00,,,9,9,5,5,9,4,17,16,12,17,12,15,187,105,6,10,8,8,,,8,10,,,18,25,3,,294,224,518
2016-03-27,08:00:00,,,9,5,4,9,12,1,28,24,18,18,18,21,207,138,16,9,11,7,1,,21,11,1,,18,27,4,1,368,271,639
2016-03-27,09:00:00,,,6,16,8,9,2,5,29,21,15,21,18,23,183,237,5,16,24,6,,1,18,7,,,29,21,,,337,383,720
2016-03-27,10:00:00,,,13,16,7,4,8,4,22,23,13,31,17,28,146,229,15,20,8,15,1,,20,3,,,26,,3,1,299,374,673
2016-03-27,11:00:00,,,5,11,8,9,9,3,25,29,17,20,22,32,209,249,12,21,9,10,,1,24,7,,,27,18,1,1,368,411,779
2016-03-27,12:00:00,,,11,10,10,13,3,4,18,20,23,19,12,30,224,223,13,20,7,11,,3,21,16,,,17,24,1,,360,393,753
2016-03-27,13:00:00,1,,13,6,6,6,2,4,27,33,24,15,32,26,270,287,15,12,10,10,1,,15,27,,,10,23,2,,428,449,877
2016-03-27,14:00:00,,1,16,2,12,4,2,2,33,28,19,20,33,32,278,257,24,12,14,10,,1,7,25,1,,41,16,5,1,485,411,896
2016-03-27,15:00:00,,,13,9,10,5,5,9,29,19,20,20,22,21,261,233,19,20,11,7,1,,10,14,,,25,22,1,2,427,381,808
2016-03-27,16:00:00,,,9,6,7,8,6,15,20,12,19,23,21,37,222,261,14,32,8,6,2,,11,16,,,24,25,1,,364,441,805
2016-03-27,17:00:00,,,8,15,7,7,9,12,15,10,12,18,19,37,223,207,23,19,7,10,1,,8,8,,14,20,8,2,,354,365,719
2016-03-27,18:00:00,,,3,8,4,6,,1,11,2,27,16,23,29,273,138,10,9,3,5,,2,15,8,,,26,6,3,,398,230,628
2016-03-27,19:00:00,,,7,2,2,3,1,1,6,3,12,3,17,10,96,73,4,7,,2,,,4,5,,,12,2,,,161,111,272
2016-03-27,20:00:00,,,3,2,2,6,1,1,2,,1,3,13,7,52,51,3,2,,,,,2,11,,,3,3,,,82,86,168
2016-03-27,21:00:00,,,2,1,1,1,,,,,2,9,4,5,14,15,4,4,,1,,,4,4,,,4,1,,,35,41,76
2016-03-27,22:00:00,,,,2,,1,,,,,4,2,3,3,3,7,3,6,,,,,2,2,,,,,1,,16,23,39
2016-03-27,23:00:00,,,,,,1,,1,,,2,3,4,1,2,3,2,7,,,,,,1,,,,,,,10,17,27
Day 2 Sub-totalclick to view/hide in hour,1,1,141,140,104,101,90,93,311,263,255,274,333,375,2973,2834,217,284,125,120,8,8,204,182,2,14,320,239,29,7,5113,4935,10048,
2016-03-28,00:00:00,,,,,,1,,,,,,,1,,,,,,,,,,,1,,,,,,,1,2,3
2016-03-28,01:00:00,,,3,2,2,,,,,,,,,1,,,7,,,,,,,,,,,,,,12,3,15
2016-03-28,02:00:00,,,2,1,,,,,,,,1,,1,,,3,,,,,,,,,,,,,,5,3,8
2016-03-28,03:00:00,,,2,1,3,,2,,2,,,,3,,,,8,,,,,,4,,,,,,,,24,1,25
2016-03-28,04:00:00,,,4,,3,1,4,6,5,,6,1,6,,6,,9,11,12,2,2,,,,5,,,,3,,65,21,86
2016-03-28,05:00:00,,,9,3,4,,3,5,3,6,5,4,8,2,46,27,8,3,4,10,3,,9,,,,6,6,3,,111,66,177
2016-03-28,06:00:00,,,11,6,9,3,22,15,21,14,14,13,14,9,101,85,5,9,3,5,2,,7,12,,,12,10,3,1,224,182,406
2016-03-28,07:00:00,,,7,9,11,4,10,4,16,15,13,12,15,11,136,127,19,9,9,9,1,,5,10,,,16,19,1,,259,229,488
2016-03-28,08:00:00,,,10,14,8,15,6,4,31,21,18,17,16,14,163,134,8,14,5,6,,,18,11,2,,24,32,3,1,312,283,595
2016-03-28,09:00:00,,,12,15,7,11,9,7,22,21,14,14,20,18,176,255,5,11,25,8,4,,19,15,,,26,35,12,,351,410,761
2016-03-28,10:00:00,,,14,15,14,6,8,2,37,18,29,29,41,25,172,190,11,11,13,11,9,,12,18,2,,18,31,3,,383,356,739
2016-03-28,11:00:00,,,19,11,13,5,7,6,23,25,20,30,27,19,270,194,18,9,12,6,2,,24,9,,,19,18,5,2,459,334,793
2016-03-28,12:00:00,,,13,6,11,11,6,7,19,21,25,18,16,29,278,275,14,1,5,12,4,,17,7,,,26,22,,9,434,418,852
2016-03-28,13:00:00,,,16,5,7,7,8,13,25,20,33,13,16,27,282,206,16,11,11,9,,,15,14,,,11,16,7,2,447,343,790
2016-03-28,14:00:00,,,10,7,8,8,7,1,24,18,17,37,32,22,261,187,18,9,8,5,2,5,4,,2,,37,18,5,23,435,340,775
2016-03-28,15:00:00,,,14,14,12,5,6,13,23,23,16,18,18,24,296,253,14,10,9,6,4,11,9,,2,,11,14,6,42,440,433,873
2016-03-28,16:00:00,,,8,6,10,4,6,7,18,15,17,18,21,31,289,232,15,8,12,3,,26,16,,,,46,19,10,4,468,373,841
2016-03-28,17:00:00,,,16,5,9,3,8,9,12,9,13,22,24,38,201,262,29,11,23,8,2,13,15,,,,26,11,,7,378,398,776
2016-03-28,18:00:00,,,6,7,5,3,2,2,11,,26,16,24,27,230,113,13,11,6,8,,2,14,10,,,21,6,2,,360,205,565
2016-03-28,19:00:00,,,5,5,2,2,3,,5,2,14,4,18,16,98,87,7,8,1,2,,,5,5,,,16,3,5,,179,134,313
2016-03-28,20:00:00,,,3,1,3,3,1,,2,,6,3,13,5,38,42,5,1,2,2,,,3,5,,,2,1,,,78,63,141
2016-03-28,21:00:00,,,4,2,2,2,1,,,,1,5,9,3,11,15,7,3,,1,,,1,2,,,,1,2,,38,34,72
2016-03-28,22:00:00,,,2,2,,,3,1,2,1,5,1,6,3,6,9,7,2,,,3,,2,4,,,3,,2,,41,23,64
2016-03-28,23:00:00,,,1,3,2,,,,,,3,,4,1,5,2,5,3,,,,,3,,,,,,,,,,
Day 3 Sub-totalclick to view/hide in hour,0,0,191,140,145,94,122,102,301,229,295,276,352,326,3065,2695,251,155,160,113,38,57,202,123,13,0,320,262,72,91,5527,4663,10190,
Total,1,1,499,443,375,300,296,298,903,746,810,859,1094,1093,9489,8376,733,657,416,367,80,68,619,520,15,14,982,797,175,188,16487,14727,31214,
Grand Total,2,942,675,594,1649,1669,2187,17865,1390,783,148,1139,29,1779,363,31214,31214,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),1,314,225,198,550,556,729,5955,463,261,49,380,10,593,121,10405,10405,,,,,,,,,,,,,,,,,
Composition (%),0%,3%,2%,2%,5%,5%,7%,57%,4%,3%,0%,4%,0%,6%,1%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,3857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),0%,8%,6%,5%,14%,14%,19%,-,12%,7%,1%,10%,0%,-,3%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),1,298,214,188,522,529,693,5657,440,248,47,361,9,563,115,9884,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,1,298,214,188,522,529,693,-,440,248,47,361,9,-,115,3664,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,4,894,321,564,1305,794,693,2829,440,372,35,361,14,563,230,9418,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,4,894,321,564,1305,793.5,693,-,440,372,35.25,361,13.5,-,230,6026,,,,,,,,,,,,,,,,,,
