Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-28,17:00:00,,,2,,1,3,4,1,4,4,2,3,12,3,64,94,4,4,1,,,,5,8,2,,1,15,,,102,135,237
2016-03-28,18:00:00,1,1,3,,,,4,3,2,,3,1,9,7,29,75,,4,,6,,,5,,,,,,,,56,97,153
2016-03-28,19:00:00,,,1,,1,,2,,3,1,2,1,5,3,64,23,,,,,,,2,6,,,,,,,80,34,114
2016-03-28,20:00:00,,,3,,3,,,,1,,,,5,1,4,7,3,,3,,,,2,2,,,,,,,24,10,34
2016-03-28,21:00:00,,,,,2,,2,,,,,,2,,2,43,1,1,,1,,,,,,,,,,,9,45,54
2016-03-28,22:00:00,,1,,,,,1,,,,,,1,,,42,,,1,,,,,2,,,2,,,,5,45,50
2016-03-28,23:00:00,,,,2,,,,,,,,,,1,,23,2,,,,,,,,,,,,,,2,26,28
Day 1 Sub-totalclick to view/hide in hour,4,8,24,17,30,27,25,14,73,79,69,52,224,166,1518,1589,78,201,57,77,1,0,36,70,4,4,107,117,6,0,2256,2421,4677,
2016-03-29,00:00:00,,,,,1,,,,,,1,,,,,,,,,,,,2,,,,,,,,4,0,4
2016-03-29,01:00:00,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,2,2
2016-03-29,02:00:00,,,,,1,,,,1,,,,3,,2,,,1,,,,1,,,,,,,,,7,2,9
2016-03-29,03:00:00,,,3,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,6,0,6
2016-03-29,04:00:00,,1,,2,1,,,3,,,,,,,,,,,,,,,,,,,,,,,1,6,7
2016-03-29,05:00:00,,,3,6,,,1,3,3,7,,2,11,17,,,,,,7,,,,,,,,23,,,18,65,83
2016-03-29,06:00:00,,1,,,1,1,1,1,5,5,,3,2,6,81,135,1,4,3,5,,,,1,,,,15,1,,95,177,272
2016-03-29,07:00:00,,,,,,1,8,,4,6,2,1,7,9,56,105,45,5,3,2,,,1,1,1,,21,13,,,148,143,291
2016-03-29,08:00:00,1,,1,,1,2,1,,11,11,5,4,13,7,123,187,5,8,5,8,,,1,1,,,3,24,1,,171,252,423
2016-03-29,09:00:00,,,,,7,1,5,,14,8,5,4,20,11,163,160,9,5,3,2,,,6,3,,,2,,1,,235,194,429
2016-03-29,10:00:00,,,4,,4,3,3,,12,11,3,5,17,7,50,192,9,3,4,,,,1,6,2,,31,27,,,140,254,394
2016-03-29,11:00:00,2,,2,3,5,2,2,2,13,12,6,4,14,8,212,189,11,6,,8,,,,2,,,30,,1,,298,236,534
2016-03-29,12:00:00,,1,2,1,,3,,,3,6,5,4,24,18,90,80,20,6,7,1,,,10,1,1,,3,1,,,165,122,287
2016-03-29,13:00:00,,,2,1,,1,1,2,8,8,4,2,16,8,210,160,6,3,6,1,,,12,11,,,1,28,,,266,225,491
2016-03-29,14:00:00,,2,1,2,2,1,5,4,3,4,1,11,20,27,90,90,4,12,1,7,,,7,8,,1,31,1,2,1,167,171,338
2016-03-29,15:00:00,,,2,,3,5,5,,12,6,15,4,40,30,166,90,8,5,1,1,,,1,,1,2,1,3,,,255,146,401
2016-03-29,16:00:00,,,3,,2,3,4,,7,11,2,20,8,20,107,167,11,6,4,1,,,10,11,,,1,1,,,159,240,399
2016-03-29,17:00:00,,,,,9,1,,,6,7,1,6,13,23,87,112,1,5,,1,,,,12,,,24,1,,,141,168,309
2016-03-29,18:00:00,,,,,,2,2,,6,2,,,8,7,96,61,2,,5,5,,,,,,,17,,,,136,77,213
2016-03-29,19:00:00,1,,,3,3,,,,5,,2,,4,3,70,35,,,4,,,,,,,,11,4,,,100,45,145
2016-03-29,20:00:00,,,1,1,,,,,,,,,2,2,68,90,,2,2,,,,,1,,,,,,,73,96,169
2016-03-29,21:00:00,,,,,,,,,,,,,6,1,3,50,,,,,,,3,,,,,3,,,12,54,66
2016-03-29,22:00:00,,,,,,1,,,,,,,2,2,,2,,1,,,,,,,,,2,,,,4,6,10
2016-03-29,23:00:00,,,,,,,,1,,,,,2,3,,4,,,,1,,,,,,,,,,,2,9,11
Day 2 Sub-totalclick to view/hide in hour,4,5,24,20,40,27,39,16,113,104,52,70,232,209,1676,1910,132,72,48,50,0,1,54,58,5,3,178,144,6,1,2603,2690,5293,
2016-03-30,00:00:00,,,,2,,3,,,,,,,,1,,,,,,,,,,2,,,,,,,0,8,8
2016-03-30,01:00:00,,,2,,1,2,,,,,,,2,,2,2,,,,,,,,,,,,,,,7,4,11
2016-03-30,02:00:00,,,,,,,1,,,,1,,,,,1,1,,,,,,1,,,,,,,,4,1,5
2016-03-30,03:00:00,,1,,,,,,,,,,,,,1,1,,,,1,,,2,1,,,,,,,3,4,7
2016-03-30,04:00:00,,,1,,,1,,1,1,,2,,3,,,,,,,1,,,,,,,,,,,7,3,10
2016-03-30,05:00:00,1,,,1,,2,2,2,,2,3,,,3,10,10,,3,,2,,,,,,,,,,,16,25,41
2016-03-30,06:00:00,2,,1,4,3,2,3,1,3,1,2,,3,4,49,18,5,1,3,1,,,1,3,,,1,5,,2,76,42,118
2016-03-30,07:00:00,,,,,,,1,,8,3,,3,4,6,75,67,6,5,1,2,,,1,6,,,7,,,,103,92,195
2016-03-30,08:00:00,,,,,,,,,7,14,5,6,9,8,172,68,6,4,2,8,,,5,6,,,17,1,,,223,115,338
2016-03-30,09:00:00,,,,,1,4,1,,9,1,5,3,17,5,208,147,10,9,2,10,,,4,10,1,,,2,1,,259,191,450
2016-03-30,10:00:00,,,3,,,,3,,13,7,3,6,15,21,120,186,2,7,6,1,,,10,,,1,20,27,,,195,256,451
2016-03-30,11:00:00,,,2,3,1,3,3,3,12,6,6,4,20,24,218,124,8,10,4,1,,,8,7,1,,1,1,,1,284,187,471
2016-03-30,12:00:00,,,2,,1,3,,,3,3,3,5,13,10,105,128,2,7,4,6,,,6,18,,,14,22,1,,154,202,356
2016-03-30,13:00:00,,,2,,1,4,3,,13,6,2,2,30,7,135,213,10,11,4,1,,,10,11,,1,25,22,,,235,278,513
2016-03-30,14:00:00,,2,1,,1,3,2,2,11,4,9,4,39,6,220,127,10,,9,1,,,3,13,1,2,1,2,1,,308,166,474
2016-03-30,15:00:00,,,,2,,1,,7,3,7,5,5,12,8,223,130,10,3,1,,,,5,5,3,2,25,1,,1,287,172,459
2016-03-30,16:00:00,,,,1,3,2,5,,20,6,7,2,40,21,171,89,1,2,6,3,,,,,,,1,,,,254,126,380
2016-03-30,17:00:00,,2,15,,2,,,1,3,3,1,3,10,4,75,98,3,,20,1,,,9,,,,,20,,,138,132,270
2016-03-30,18:00:00,,1,1,,4,3,1,,,3,,3,12,7,107,67,6,7,,2,,,7,,,1,,12,,,138,106,244
2016-03-30,19:00:00,,2,,,2,3,,,6,2,,,8,2,62,8,,4,,,,,3,,1,,,7,,,82,28,110
2016-03-30,20:00:00,2,,,,,,2,,,2,,,10,3,4,1,,2,2,,,,,1,,,2,5,,,22,14,36
2016-03-30,21:00:00,1,,,,,2,,,3,,,,,,30,1,,3,,,,,,,,,,,,,34,6,40
2016-03-30,22:00:00,,,,3,,,,,,,,,,,11,,1,,,,,,,,,,,,,,12,3,15
2016-03-30,23:00:00,1,,1,,,2,,,,,,,1,2,3,2,,,,,,,1,,,,,,,,,,
Day 3 Sub-totalclick to view/hide in hour,7,8,31,16,20,40,27,17,115,70,54,46,248,142,2001,1488,81,78,64,41,0,0,76,83,7,7,114,127,3,4,2848,2167,5015,
Total,15,21,79,53,90,94,91,47,301,253,175,168,704,517,5195,4987,291,351,169,168,1,1,166,211,16,14,399,388,15,5,7707,7278,14985,
Grand Total,36,132,184,138,554,343,1221,10182,642,337,2,377,30,787,20,14985,14985,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),12,44,61,46,185,114,407,3394,214,112,1,126,10,262,7,4995,4995,,,,,,,,,,,,,,,,,
Composition (%),0%,1%,1%,1%,4%,2%,8%,68%,4%,2%,0%,3%,0%,5%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,1339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),1%,3%,5%,3%,14%,9%,30%,-,16%,8%,0%,9%,1%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),11,40,56,42,168,104,370,3089,195,102,1,114,9,239,6,4545,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,11,40,56,42,168,104,370,-,195,102,1,114,9,-,6,1218,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,44,120,84,126,420,156,370,1545,195,153,1,114,14,239,12,3592,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,44,120,84,126,420,156,370,-,195,153,0.75,114,13.5,-,12,1808,,,,,,,,,,,,,,,,,,
