Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
Multi Axle,Heavy,Light,Big,Mini,Micro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,Total,,
2012-12-22,00:00:00,,,,,,,1,2,2,,,,,,,,,,,,,,,3,,,,,,,3,5,8
2012-12-22,01:00:00,2,,,1,2,1,1,,2,,,1,1,,,1,,,,1,,,1,,,,,,,,9,5,14
2012-12-22,02:00:00,,1,2,,1,,2,2,,1,,,,1,1,,1,2,,,,,3,1,,,,,,,10,8,18
2012-12-22,03:00:00,2,,1,2,,,,6,1,1,,,1,,,1,2,1,1,,,,,2,,,,,,,8,13,21
2012-12-22,04:00:00,1,3,4,,3,1,3,10,2,3,1,1,,2,4,2,,,1,1,,,2,3,,,,,,,21,26,47
2012-12-22,05:00:00,6,2,2,3,2,2,8,6,7,4,2,1,2,1,7,4,2,2,2,2,,,1,2,,,1,,,,42,29,71
2012-12-22,06:00:00,2,7,5,7,1,4,6,29,22,3,2,1,11,4,33,29,,1,4,2,,,6,2,,,,3,,,92,92,184
2012-12-22,07:00:00,3,3,14,13,2,1,9,9,14,32,1,2,11,19,80,90,1,1,6,12,,,8,13,3,,2,15,,,154,210,364
2012-12-22,08:00:00,2,7,9,7,2,2,8,17,24,36,,1,14,27,117,128,5,3,6,6,,,10,15,2,,13,10,,,212,259,471
2012-12-22,09:00:00,,8,6,8,3,3,6,8,16,35,1,2,16,35,139,156,2,5,13,5,,,15,8,,,3,8,,,220,281,501
2012-12-22,10:00:00,,10,7,9,3,5,4,10,23,29,2,2,20,47,148,175,6,3,4,3,,,1,16,1,,14,11,,,233,320,553
2012-12-22,11:00:00,2,4,6,6,3,,5,3,26,21,,,21,20,158,163,8,6,9,7,,,11,6,1,,8,5,,,258,241,499
2012-12-22,12:00:00,3,4,8,10,3,3,2,21,27,21,,,20,22,178,175,9,8,15,7,,,13,12,,,7,11,,,285,294,579
2012-12-22,13:00:00,3,5,14,7,5,2,4,21,25,21,3,1,20,18,172,200,4,5,9,2,,,7,12,,,5,5,,,271,299,570
2012-12-22,14:00:00,4,5,12,12,,2,3,24,21,24,,1,21,14,163,168,1,8,6,2,,,9,12,1,,9,11,,,250,283,533
