Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-14,16:00:00,,49,5,1,,3,5,12,3,4,11,8,34,33,290,289,5,6,3,4,68,79,3,1,,,,,,,427,489,916
2023-05-14,17:00:00,2,65,1,,,2,3,7,4,3,,3,39,35,291,351,6,3,2,1,63,86,,1,,,,,,,411,557,968
2023-05-14,18:00:00,,6,4,5,,,2,2,1,1,5,7,21,30,246,416,5,5,1,,55,83,1,,,,,,,,341,555,896
2023-05-14,19:00:00,4,1,6,1,,,,,,1,1,1,26,30,170,264,2,1,1,,25,29,,,,,,,,,235,328,563
2023-05-14,20:00:00,1,1,,1,,,,,,,,,18,12,76,148,1,1,,1,15,15,,1,,,,,,,111,180,291
2023-05-14,21:00:00,,,,,,,,,,,,,4,6,16,69,,,,,1,4,,,,,,,,,21,79,100
2023-05-14,22:00:00,1,,1,,,,,,,,,,2,,12,25,,,,,,,,,,,,,,,16,25,41
2023-05-14,23:00:00,,,,,,,,,,,,,,,10,4,,,,,,,,,,,,,,,10,4,14
Day 1 Sub-totalclick to view/hide in hour,14,211,43,23,2,19,93,74,36,52,78,87,468,405,4211,4259,57,58,37,36,1115,1080,25,26,1,0,0,0,0,0,6180,6330,12510,
2023-05-15,00:00:00,,,,,,,,,,,,,4,,9,,,,,,,,,,,,,,,,13,0,13
2023-05-15,01:00:00,,,3,,,,,,,,,,,,,2,,,,,,,,,,,,,,,3,2,5
2023-05-15,02:00:00,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,0,5,5
2023-05-15,03:00:00,,,1,,,,,,,,,,,,4,2,,,,,,,,,,,,,,,5,2,7
2023-05-15,04:00:00,,,2,,,,,,,,,,,,14,6,,,,,,,,,,,,,,,16,6,22
2023-05-15,05:00:00,,,4,,1,,6,4,,3,,,6,3,34,28,,1,,1,19,16,1,,,,,,,,71,56,127
2023-05-15,06:00:00,,1,3,2,,,10,3,,2,,,8,10,186,98,2,3,5,2,42,26,1,1,,,,,,,257,148,405
2023-05-15,07:00:00,,,1,1,,,10,3,2,2,6,7,27,18,275,125,5,2,,2,79,56,1,1,,,,,,,406,217,623
2023-05-15,08:00:00,,1,1,2,,,7,10,,7,8,5,32,32,322,239,3,3,1,2,83,72,3,4,,,,,,,460,377,837
2023-05-15,09:00:00,1,1,2,2,,,13,14,1,6,6,6,47,24,445,297,4,6,9,1,105,75,2,5,1,,,,,,636,437,1073
2023-05-15,10:00:00,,,2,3,,,7,5,3,5,9,2,16,34,402,351,6,3,4,2,109,100,3,4,,,,,,,561,509,1070
2023-05-15,11:00:00,,1,4,2,,,12,2,1,5,6,13,41,34,435,297,8,11,3,5,115,109,1,,,,,,,,626,479,1105
2023-05-15,12:00:00,,,3,3,,1,7,3,3,2,12,9,30,24,313,277,2,5,6,2,92,109,5,3,,,,,,,473,438,911
2023-05-15,13:00:00,,,3,,,,6,1,,4,10,8,31,24,274,265,5,7,,3,88,87,2,,,,,,,,419,399,818
2023-05-15,14:00:00,1,1,1,2,,1,8,7,1,3,5,11,29,31,321,294,9,5,4,1,101,78,2,4,,,,,,,482,438,920
2023-05-15,15:00:00,,3,3,2,2,,8,8,1,4,12,9,39,28,365,270,2,8,,5,64,95,3,4,1,,,,,,500,436,936
2023-05-15,16:00:00,,,4,,,,7,16,1,8,8,11,27,33,289,285,7,2,3,3,69,76,2,1,,,,,1,,418,435,853
2023-05-15,17:00:00,,1,1,4,,1,5,6,1,2,2,2,28,29,257,314,9,2,2,2,66,86,1,2,,,,,,,372,451,823
2023-05-15,18:00:00,,1,5,6,,,3,1,,2,8,3,17,27,240,339,6,7,2,1,55,81,,4,,,,,,,336,472,808
2023-05-15,19:00:00,4,,7,5,,,,,,,3,1,23,28,108,263,5,3,1,,25,33,1,2,,,,,,,177,335,512
2023-05-15,20:00:00,1,,1,,,,,,,,2,1,15,18,68,110,,,,1,13,10,,,,,,,,,100,140,240
2023-05-15,21:00:00,,,,,,,,,,,,,9,16,30,52,,,,1,,3,,,,,,,,,39,72,111
2023-05-15,22:00:00,2,,,,,,,,,,,,2,8,16,25,2,,,,,,,,,,,,,,22,33,55
2023-05-15,23:00:00,,,,,,,,,,,,,,,12,9,,,,,,,,,,,,,,,12,9,21
Day 2 Sub-totalclick to view/hide in hour,9,10,51,34,3,3,109,83,14,55,97,88,431,421,4419,3953,75,68,40,34,1125,1112,28,35,2,0,0,0,1,0,6404,5896,12300,
2023-05-16,00:00:00,,,,,,,,,,,,,2,1,2,2,,,,,,,,,,,,,,,4,3,7
2023-05-16,01:00:00,,,,,,,,,,,,,2,,1,3,,,,,,,,,,,,,,,3,3,6
2023-05-16,02:00:00,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,1,1
2023-05-16,03:00:00,,,2,,,,,,,,,,,,5,4,,,,,,,,,,,,,,,7,4,11
2023-05-16,04:00:00,,,,,,,,,,1,,,,1,11,6,,,,,,,,,,,,,,,11,8,19
2023-05-16,05:00:00,,,4,,,,6,1,,,,2,5,4,38,19,1,,,1,10,8,,,,,,,,,64,35,99
2023-05-16,06:00:00,,2,1,,,,8,6,2,2,,,11,5,158,115,2,2,,1,51,33,1,3,,,,,,,234,169,403
2023-05-16,07:00:00,,1,,2,,,18,5,1,3,6,8,21,20,265,185,3,5,5,3,68,60,1,4,,,,,,,388,296,684
2023-05-16,08:00:00,1,,1,2,,,11,8,,10,6,6,33,29,298,202,4,1,,2,92,71,3,5,,,,,,,449,336,785
2023-05-16,09:00:00,,,2,1,,,8,11,5,5,12,11,40,28,417,322,6,2,3,4,91,82,4,4,,,,,,,588,470,1058
2023-05-16,10:00:00,1,3,5,2,,,8,8,3,5,15,14,45,38,378,315,9,2,3,,107,95,4,8,,,,,,,578,490,1068
2023-05-16,11:00:00,1,,3,4,,1,14,6,2,5,9,11,37,38,360,331,3,5,6,5,115,133,6,6,,,,,,,556,545,1101
2023-05-16,12:00:00,,1,,3,,,10,1,2,3,11,11,23,31,291,286,6,5,2,,80,92,3,5,,,,,,,428,438,866
2023-05-16,13:00:00,1,,3,,1,,6,2,3,3,8,11,27,35,268,273,3,9,2,1,82,74,1,7,,,,,,,405,415,820
2023-05-16,14:00:00,,,2,2,,,5,9,5,3,7,8,35,29,291,252,4,4,5,4,97,89,1,2,,,,,,,452,402,854
2023-05-16,15:00:00,1,,2,2,,,13,6,,5,10,8,28,35,313,307,5,4,1,3,83,85,3,2,,,,,,,459,457,916
2023-05-16,16:00:00,,,3,1,,,8,13,2,6,7,7,30,27,244,334,9,6,1,2,62,70,1,1,,,,,,,367,467,834
2023-05-16,17:00:00,2,,2,2,,,5,8,2,2,3,8,32,33,291,397,4,4,2,2,65,74,2,4,,,,,,,410,534,944
2023-05-16,18:00:00,1,,4,4,,,3,3,,1,5,3,20,16,161,335,3,9,,3,33,86,,2,,,,,,,230,462,692
2023-05-16,19:00:00,,,5,5,,,1,,,,1,,17,17,125,217,4,3,1,1,20,14,1,,,,,,,,175,257,432
2023-05-16,20:00:00,,,1,,,,,,,,,,20,9,58,109,1,,,,7,6,,,,,,,,,87,124,211
2023-05-16,21:00:00,,,,,,,,,,,,,10,1,31,40,,1,,,,,,,,,,,,,41,42,83
2023-05-16,22:00:00,,,,,,,,,,,,,3,1,9,8,,,,,,,,,,,,,,,12,9,21
2023-05-16,23:00:00,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,,,,
Day 3 Sub-totalclick to view/hide in hour,8,7,40,30,1,1,124,87,27,54,100,108,441,398,4016,4069,67,62,31,32,1063,1072,31,53,0,0,0,0,0,0,5949,5973,11922,
Total,31,228,134,87,6,23,326,244,77,161,275,283,1340,1224,12646,12281,199,188,108,102,3303,3264,84,114,3,0,0,0,1,0,18533,18199,36732,
Grand Total,259,221,29,570,238,558,2564,24927,387,210,6567,198,3,0,1,36732,36732,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),86,74,10,190,79,186,855,8309,129,70,2189,66,1,0,0,12244,12244,,,,,,,,,,,,,,,,,
Composition (%),1%,1%,0%,2%,1%,2%,7%,68%,1%,1%,18%,1%,0%,0%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,3935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),2%,2%,0%,5%,2%,5%,22%,-,3%,2%,56%,2%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),79,68,9,175,73,171,786,7644,119,64,2014,61,1,0,0,11264,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,79,68,9,175,73,171,786,-,119,64,2014,61,1,-,0,3620,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,316,204,14,525,183,257,786,3822,119,96,1511,61,2,0,0,7894,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,316,204,13.5,525,182.5,256.5,786,-,119,96,1510.5,61,1.5,-,0,4072,,,,,,,,,,,,,,,,,,
