Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-19,16:00:00,2,2,3,8,1,,,,9,4,10,11,25,42,426,451,30,23,14,2,131,114,6,15,,,,,,,657,672,1329
2022-01-19,17:00:00,2,,3,4,1,1,,,5,4,6,5,28,19,501,371,32,30,1,2,118,103,8,9,,,,,,,705,548,1253
2022-01-19,18:00:00,5,2,7,3,2,,,,1,,5,1,19,26,350,195,17,14,5,3,93,52,12,3,,,,,,,516,299,815
2022-01-19,19:00:00,2,1,1,,1,,,,,,,,13,18,137,74,5,6,2,,34,23,3,,,,,,,,198,122,320
2022-01-19,20:00:00,,,,1,,,,,,,2,,16,14,54,42,3,1,,,29,18,3,,,,,,,,107,76,183
2022-01-19,21:00:00,,,1,,,,,,,,,1,7,2,26,22,3,2,,,3,6,1,,,,,,,,41,33,74
2022-01-19,22:00:00,,,,1,,,,,,,,,3,1,9,5,,,,,,2,,,,,,,,,12,9,21
2022-01-19,23:00:00,,,,,,,,,,,,,2,,2,7,,,,,,1,2,,,,,,,,6,8,14
Day 1 Sub-totalclick to view/hide in hour,31,30,67,79,50,4,2,23,75,57,97,105,314,303,4298,4562,330,298,83,99,1395,1377,104,128,0,0,2,0,0,0,6848,7065,13913,
2022-01-20,00:00:00,,,,,,,,,,,,,1,1,2,1,,,,,,,,,,,,,,,3,2,5
2022-01-20,01:00:00,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,1,2
2022-01-20,02:00:00,,,,,,,,,,,,,,,,1,,1,,,1,2,,,,,,,,,1,4,5
2022-01-20,03:00:00,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,2,2
2022-01-20,04:00:00,,,1,1,,,,,,,,,1,1,2,4,,,,,1,3,,,,,,,,,5,9,14
2022-01-20,05:00:00,1,1,2,1,1,,,1,,2,,,1,5,12,22,5,2,1,2,8,11,2,1,,,,,,,33,48,81
2022-01-20,06:00:00,6,1,3,4,,,,,1,3,2,2,5,8,38,48,8,3,4,6,14,21,2,4,,,,,,,83,100,183
2022-01-20,07:00:00,3,4,6,2,,,,1,3,5,4,6,16,14,98,132,10,10,4,7,39,53,4,3,,,,,,,187,237,424
2022-01-20,08:00:00,3,3,1,7,,,,,7,7,5,7,19,17,172,237,16,14,6,8,70,93,1,5,,,,,,,300,398,698
2022-01-20,09:00:00,3,3,3,2,,,,,9,6,10,9,20,18,251,437,24,23,7,7,103,99,7,17,,,,,,,437,621,1058
2022-01-20,10:00:00,3,6,2,5,,,1,,8,9,13,10,29,25,325,412,21,25,10,15,124,157,9,25,,,,,,,545,689,1234
2022-01-20,11:00:00,2,1,2,8,,,,,4,9,9,12,36,23,355,434,15,19,6,14,117,143,6,14,,,,,,,552,677,1229
2022-01-20,12:00:00,7,5,7,8,1,,2,,5,9,6,7,28,33,363,410,32,19,7,6,166,143,17,12,,,,,,,641,652,1293
2022-01-20,13:00:00,4,5,8,8,,,,,10,5,12,9,62,25,644,443,48,21,24,7,272,112,12,13,,,,,,,1096,648,1744
2022-01-20,14:00:00,6,3,6,1,,,,,10,10,5,5,34,31,445,325,18,14,21,7,145,120,14,9,,,,,,,704,525,1229
2022-01-20,15:00:00,1,2,5,4,,,,,9,8,10,12,28,30,365,373,18,18,8,9,119,107,15,13,,,,,,,578,576,1154
2022-01-20,16:00:00,4,3,5,7,,,,,11,5,10,8,22,34,458,377,19,17,11,2,125,98,11,16,,,,,,,676,567,1243
2022-01-20,17:00:00,3,3,2,5,,,,,3,5,6,2,22,38,458,266,21,13,7,8,90,78,11,9,,,,,,,623,427,1050
2022-01-20,18:00:00,4,2,1,3,4,1,,,4,,1,1,27,28,230,144,16,15,3,2,77,43,11,7,,,,,,,378,246,624
2022-01-20,19:00:00,,,1,2,,,,,,,1,1,18,15,125,69,9,10,3,2,29,22,8,,,,,,,,194,121,315
2022-01-20,20:00:00,5,,3,,,,,,,,2,,8,14,45,23,2,2,1,,21,13,2,1,,,,,,,89,53,142
2022-01-20,21:00:00,,,1,2,,,,,,,3,2,3,11,24,14,1,,,,9,4,,1,,,,,,,41,34,75
2022-01-20,22:00:00,,,,,,,,,,,1,,3,,6,2,,,,2,1,3,1,,,,,,,,12,7,19
2022-01-20,23:00:00,,,,,,,,,,,1,,,1,3,3,,,,,,,,,,,,,,,4,4,8
Day 2 Sub-totalclick to view/hide in hour,55,43,59,70,6,1,3,2,84,83,101,93,383,372,4422,4179,283,226,123,104,1531,1325,133,150,0,0,0,0,0,0,7183,6648,13831,
2022-01-21,00:00:00,,,,,,,,,,,,,2,,2,2,,,,,,,,,,,,,,,4,2,6
2022-01-21,01:00:00,,,,1,,,,,,,,1,,,3,,,1,,1,,,,,,,,,,,3,4,7
2022-01-21,02:00:00,,,,,,,,,,,,,,,2,1,1,2,,,,,,,,,,,,,3,3,6
2022-01-21,03:00:00,,,,,,,,,,1,,,,,,2,,,,,,,,1,,,,,,,0,4,4
2022-01-21,04:00:00,,,,1,,,,,,,,,,1,5,7,1,1,,,,5,2,1,,,,,,,8,16,24
2022-01-21,05:00:00,,,4,3,,,,,,1,2,,1,,7,9,4,7,,1,8,11,2,2,,,,,,,28,34,62
2022-01-21,06:00:00,2,1,5,7,,,,,2,3,1,1,2,4,27,35,8,5,2,1,17,16,1,3,,,,,,,67,76,143
2022-01-21,07:00:00,2,,9,15,1,,,,2,7,2,3,6,12,73,101,13,13,7,9,37,42,1,6,,,,,,,153,208,361
2022-01-21,08:00:00,1,1,13,7,,11,,,5,4,5,5,18,14,174,226,16,18,5,7,74,91,2,4,,,,,,,313,388,701
2022-01-21,09:00:00,2,2,3,5,1,,,,9,8,9,9,17,22,268,389,23,33,3,11,106,105,5,5,,,,,,,446,589,1035
2022-01-21,10:00:00,,4,2,5,,,,,4,7,7,10,12,27,180,404,11,27,5,5,72,148,5,7,,,,,,,298,644,942
2022-01-21,11:00:00,,2,2,11,,,,,1,8,,10,7,33,95,438,2,19,3,12,42,150,2,15,,,,,,,154,698,852
2022-01-21,12:00:00,,1,7,10,,,,,4,5,10,15,27,19,332,414,19,14,6,10,124,124,12,8,,,,,,,541,620,1161
2022-01-21,13:00:00,,,1,6,,,,,4,4,8,10,15,20,323,396,18,14,3,4,112,135,8,10,,,,,,,492,599,1091
2022-01-21,14:00:00,3,3,9,9,,,,,7,10,8,6,11,25,369,339,16,14,5,2,121,131,9,6,,,,,,,558,545,1103
2022-01-21,15:00:00,1,1,6,6,,,,,7,4,11,6,18,34,385,390,22,20,8,5,122,97,5,7,,,,,,,585,570,1155
2022-01-21,16:00:00,5,3,2,3,,,,,11,5,6,7,19,26,411,375,19,10,9,5,130,108,6,5,,,,,,,618,547,1165
2022-01-21,17:00:00,5,3,3,1,,,,,5,1,9,13,26,23,442,340,22,20,9,3,103,83,13,4,,,,,,,637,491,1128
2022-01-21,18:00:00,1,1,5,5,,,,,1,,5,,39,24,363,228,13,10,1,2,83,49,6,1,,,,,,,517,320,837
2022-01-21,19:00:00,2,,3,2,,,,,,,4,,21,20,138,104,5,10,,,27,23,5,3,,,,,,,205,162,367
2022-01-21,20:00:00,,1,4,1,,,,,,,1,2,14,13,65,48,2,5,,1,13,11,4,3,,,,,,,103,85,188
2022-01-21,21:00:00,,1,4,2,,,,,,,1,,3,2,41,17,1,2,,,8,6,1,,,,,,,,59,30,89
2022-01-21,22:00:00,,,,,,,,,,,1,,2,3,17,8,2,,,,6,4,,2,,,,,,,28,17,45
2022-01-21,23:00:00,,,,,,,,,,,,,2,1,2,,,,,,1,,,,,,,,,,,,
Day 3 Sub-totalclick to view/hide in hour,24,24,82,100,2,11,0,0,62,68,90,98,262,323,3724,4273,218,245,66,79,1206,1339,89,93,0,0,0,0,0,0,5825,6653,12478,
Total,110,97,208,249,58,16,5,25,221,208,288,296,959,998,12444,13014,831,769,272,282,4132,4041,326,371,0,0,2,0,0,0,19856,20366,40222,
Grand Total,207,457,74,30,429,584,1957,25458,1600,554,8173,697,0,2,0,40222,40222,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),69,152,25,10,143,195,652,8486,533,185,2724,232,0,1,0,13407,13407,,,,,,,,,,,,,,,,,
Composition (%),1%,1%,0%,0%,1%,1%,5%,63%,4%,1%,20%,2%,0%,0%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,4921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),1%,3%,1%,0%,3%,4%,13%,-,11%,4%,55%,5%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),64,142,23,9,133,181,607,7892,496,172,2534,216,0,1,0,12469,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,64,142,23,9,133,181,607,-,496,172,2534,216,0,-,0,4576,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,256,426,35,27,333,272,607,3946,496,258,1901,216,0,1,0,8772,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,256,426,34.5,27,332.5,271.5,607,-,496,258,1900.5,216,0,-,0,4825,,,,,,,,,,,,,,,,,,
