Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-24,17:00:00,1,,,3,,,,,,,2,7,4,5,28,23,3,4,,,,,7,7,,,,,,,45,49,94
2025-02-24,18:00:00,1,,7,4,,,,,,,,2,5,3,17,14,7,6,1,1,1,,5,15,,,,,,,44,45,89
2025-02-24,19:00:00,,,3,3,,,,,,,1,5,3,,5,6,4,5,,,,,,3,,,,,,,16,22,38
2025-02-24,20:00:00,1,,8,1,1,,,,,,,2,1,1,4,6,1,4,,,,,1,5,,,,,,,17,19,36
2025-02-24,21:00:00,1,,4,3,1,,,,,,,1,,1,2,1,2,,,,,,,,,,,,,,10,6,16
2025-02-24,22:00:00,,4,1,1,,1,,,,,,,,2,3,,4,,,,,,2,,,,,,,,10,8,18
2025-02-24,23:00:00,,,1,,,,,,,,,,1,,,,1,3,,,,,,,,,,,,,3,3,6
Day 1 Sub-totalclick to view/hide in hour,12,9,59,44,4,2,2,3,3,3,42,52,60,45,349,332,98,90,3,7,9,16,163,198,0,0,0,0,0,0,804,801,1605,
2025-02-25,00:00:00,2,3,,,,,,,,,,,,,,,7,1,,,,,1,,,,,,,,10,4,14
2025-02-25,01:00:00,3,,,,,,,,,,,,,,,,4,,,,,,2,1,,,,,,,9,1,10
2025-02-25,02:00:00,1,,,,,,,,,,,1,,,,,4,,,,,,2,,,,,,,,7,1,8
2025-02-25,03:00:00,1,,1,,,,,,,,,,,,2,1,,4,,,,,2,,,,,,,,6,5,11
2025-02-25,04:00:00,1,4,2,1,1,,,,,,,,,1,,3,8,1,,,,,3,1,,,,,,,15,11,26
2025-02-25,05:00:00,,1,2,4,,,,,,,,,1,,,,2,3,,,,,1,2,,,,,,,6,10,16
2025-02-25,06:00:00,,,3,2,,,,,,,,,1,,3,4,2,1,,,,,,2,,,,,,,9,9,18
2025-02-25,07:00:00,,,2,1,,,,,,,3,1,1,2,8,12,3,2,1,,1,2,3,12,,,,,,,22,32,54
2025-02-25,08:00:00,,,3,,,,3,1,1,1,2,2,2,12,11,28,2,1,1,,,1,2,16,,,,,,,27,62,89
2025-02-25,09:00:00,1,,7,1,,,1,2,,,3,3,2,7,18,37,8,6,,1,1,2,12,22,,,,,,,53,81,134
2025-02-25,10:00:00,3,1,2,1,,,1,,1,2,2,5,,6,14,59,2,9,,,,,6,20,,,,,,,31,103,134
2025-02-25,11:00:00,,,4,,,,,,,1,9,3,5,1,21,59,,9,,1,1,3,13,16,,,,,,,53,93,146
2025-02-25,12:00:00,,,2,1,,,1,,,,5,,3,5,34,27,3,3,,,1,1,17,17,,,,,,,66,54,120
2025-02-25,13:00:00,,,2,2,,,,,1,1,1,,8,3,52,22,6,5,,,2,,24,10,,,,,,,96,43,139
2025-02-25,14:00:00,2,,3,1,,,3,,,,5,3,3,7,38,23,9,8,,,2,1,16,8,,,,,,,81,51,132
2025-02-25,15:00:00,1,,3,3,,,,,2,2,4,4,6,4,51,31,7,7,,,2,1,19,8,,,,,,,95,60,155
2025-02-25,16:00:00,,,2,3,,,,,,,2,,6,,42,42,7,9,,,3,1,6,9,,,,,,,68,64,132
2025-02-25,17:00:00,,,3,8,,2,,,,,1,4,5,5,21,29,4,6,,,2,2,8,8,,,,,,,44,64,108
2025-02-25,18:00:00,,,3,3,,,,1,,,2,4,9,3,21,21,6,10,,,1,,4,7,,,,,,,46,49,95
2025-02-25,19:00:00,,,2,7,,,,,,,,4,,,6,11,4,1,,1,,1,2,6,,,,,,,14,31,45
2025-02-25,20:00:00,1,,2,3,,,1,,,,,2,3,,2,1,2,5,,,,,,2,,,,,,,11,13,24
2025-02-25,21:00:00,,1,5,3,,,1,,,,,1,1,,2,1,6,7,,,1,,6,1,,,,,,,22,14,36
2025-02-25,22:00:00,,,,10,,,,,,,,2,,,2,,2,1,,,,,4,3,,,,,,,8,16,24
2025-02-25,23:00:00,1,,5,8,,,,,,,,,,,,,1,,,2,,,1,,,,,,,,8,10,18
Day 2 Sub-totalclick to view/hide in hour,17,10,58,62,1,2,11,4,5,7,39,39,56,56,348,411,99,99,2,5,17,15,154,171,0,0,0,0,0,0,807,881,1688,
2025-02-26,00:00:00,,1,1,,,,,,,,1,,,,,,,1,,,,,5,,,,,,,,7,2,9
2025-02-26,01:00:00,,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,2,1,3
2025-02-26,02:00:00,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,0,2
2025-02-26,03:00:00,,,3,3,,,,,,,,,,,,,,,,,,,1,,,,,,,,4,3,7
2025-02-26,04:00:00,,1,4,,,,,,,,,,1,1,1,,5,3,,,,,1,,,,,,,,12,5,17
2025-02-26,05:00:00,,,6,5,,,,,,,,,,2,,6,3,3,,,,,,2,,,,,,,9,18,27
2025-02-26,06:00:00,1,1,8,,,,,,,,2,1,1,,4,9,2,4,,,2,1,1,4,,,,,,,21,20,41
2025-02-26,07:00:00,1,1,3,2,,,,,1,,2,,,2,8,10,9,7,,,,3,7,7,,,,,,,31,32,63
2025-02-26,08:00:00,1,,3,2,,,,,1,3,5,3,2,2,20,25,1,19,1,,2,2,9,19,,,,,,,45,75,120
2025-02-26,09:00:00,,,,,,,,1,1,,4,2,5,3,42,37,1,28,1,,3,2,15,28,,,,,,,72,101,173
2025-02-26,10:00:00,1,,1,3,,,,,,1,3,1,5,10,29,44,4,28,,1,1,1,7,28,,,,,,,51,117,168
2025-02-26,11:00:00,,,,4,,,1,,,,3,4,3,3,24,32,3,18,,1,2,1,16,18,,,,,,,52,81,133
2025-02-26,12:00:00,1,,2,1,,,,,,,4,4,3,1,23,26,8,6,1,,1,,18,12,,,,,,,61,50,111
2025-02-26,13:00:00,,3,1,5,,,,,,,4,4,1,4,38,27,9,7,1,,1,3,40,12,,,,,,,95,65,160
2025-02-26,14:00:00,2,1,2,3,,,1,,,2,2,6,4,1,35,30,3,7,1,,,1,24,15,,,,,,,74,66,140
2025-02-26,15:00:00,,1,2,4,,,1,,1,,3,2,6,2,26,37,4,5,,1,1,,10,15,,,,,,,54,67,121
2025-02-26,16:00:00,1,,3,2,,,,,,,2,4,5,1,28,20,5,3,,,3,,9,5,,,,,,,56,35,91
2025-02-26,17:00:00,1,,4,11,1,,,,,,1,5,8,2,22,16,8,4,1,2,,3,6,11,,,,,,,52,54,106
2025-02-26,18:00:00,,,3,,,,,,,,4,3,3,2,18,14,3,14,3,,,,6,6,,,,,,,40,39,79
2025-02-26,19:00:00,1,1,7,7,,,,,,,1,2,3,1,5,4,5,10,,,,,1,3,,,,,,,23,28,51
2025-02-26,20:00:00,,2,3,8,,,,,,,,,1,1,2,,9,1,,,,,1,1,,,,,,,16,13,29
2025-02-26,21:00:00,,2,,7,,,,,,,,,,,1,1,2,1,,,,,,,,,,,,,3,11,14
2025-02-26,22:00:00,1,,6,3,,,,,,,,,,,3,,4,2,,,,,1,1,,,,,,,15,6,21
2025-02-26,23:00:00,1,,2,1,,,,,,,,,,,1,1,1,,,,,,,1,,,,,,,5,3,8
Day 3 Sub-totalclick to view/hide in hour,12,14,66,71,1,0,3,1,4,6,42,41,51,38,330,340,90,171,9,5,16,17,178,188,0,0,0,0,0,0,802,892,1694,
Total,41,33,183,177,6,4,16,8,12,16,123,132,167,139,1027,1083,287,360,14,17,42,48,495,557,0,0,0,0,0,0,2413,2574,4987,
Grand Total,74,360,10,24,28,255,306,2110,647,31,90,1052,0,0,0,4987,4987,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),25,120,3,8,9,85,102,703,216,10,30,351,0,0,0,1662,1662,,,,,,,,,,,,,,,,,
Composition (%),1%,7%,0%,0%,1%,5%,6%,42%,13%,1%,2%,21%,0%,0%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),3%,13%,0%,1%,1%,9%,11%,-,22%,1%,3%,37%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),22,109,3,7,8,77,93,640,196,9,27,319,0,0,0,1513,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,22,109,3,7,8,77,93,-,196,9,27,319,0,-,0,873,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,88,327,5,21,20,116,93,320,196,14,20,319,0,0,0,1538,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,88,327,4.5,21,20,115.5,93,-,196,13.5,20.25,319,0,-,0,1218,,,,,,,,,,,,,,,,,,
