Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-17,15:00:00,5,15,32,10,1,15,12,8,39,17,19,12,60,41,305,205,25,32,6,12,32,26,1,51,1,,,,,1,538,445,983
2017-02-17,16:00:00,9,18,26,14,1,7,16,5,23,39,10,24,50,61,235,380,25,24,12,7,36,26,53,50,,,,,,,496,655,1151
2017-02-17,17:00:00,31,16,45,7,3,3,16,2,19,23,18,17,52,66,230,230,35,31,10,6,32,21,36,31,,,2,,,,529,453,982
2017-02-17,18:00:00,41,2,30,12,,15,1,3,10,27,12,20,65,27,110,105,50,9,11,12,18,32,15,16,,1,,,,,363,281,644
2017-02-17,19:00:00,17,7,25,14,,6,2,5,1,2,10,17,36,18,89,50,35,12,,3,3,3,16,13,,,,,,,234,150,384
2017-02-17,20:00:00,4,4,4,3,,1,1,4,1,1,8,,22,12,47,35,22,5,1,1,2,2,28,14,,,,,,,140,82,222
2017-02-17,21:00:00,1,2,1,2,,,,,,1,3,,5,7,10,18,6,12,,,1,1,12,2,,,,,,,39,45,84
2017-02-17,22:00:00,,2,,,,1,,,,,1,1,6,8,3,8,2,1,,,2,2,1,,,,,,,,15,23,38
2017-02-17,23:00:00,,1,1,1,,,,,,,,,1,4,6,6,1,2,,1,1,1,1,3,,,,,,,11,19,30
Day 1 Sub-totalclick to view/hide in hour,154,234,360,152,40,126,123,144,453,403,233,174,654,637,2972,2986,455,403,143,144,387,237,542,557,4,2,8,0,0,1,6528,6200,12728,
2017-02-18,00:00:00,,,,,,1,,,,1,1,,1,1,4,1,1,1,,,,1,5,2,,,,,,,12,8,20
2017-02-18,01:00:00,,1,,,,2,,,,,,,1,,1,6,1,,,,,2,2,2,,,,,,,5,13,18
2017-02-18,02:00:00,,,,,1,,1,,,,1,,,,3,7,1,,,,,,,,,,,,,,7,7,14
2017-02-18,03:00:00,,,5,3,,1,,3,,,,1,,,2,2,10,1,,,1,,,,,,,,,,18,11,29
2017-02-18,04:00:00,2,,,4,1,3,3,7,2,2,2,,,4,6,5,7,6,,3,1,3,5,2,,,,,,,29,39,68
2017-02-18,05:00:00,1,3,4,7,1,,2,13,10,13,10,2,1,2,14,13,4,4,,2,2,,9,3,,,,,,,58,62,120
2017-02-18,06:00:00,1,15,18,6,,2,5,10,21,9,18,5,19,8,49,42,12,12,,7,14,8,20,22,,,1,,,,178,146,324
2017-02-18,07:00:00,2,26,13,10,2,3,8,13,23,25,19,8,24,31,101,161,22,15,6,7,19,10,16,46,1,1,3,,,,259,356,615
2017-02-18,08:00:00,2,19,19,4,2,3,6,18,35,26,13,8,34,54,163,239,17,22,9,11,33,22,38,50,,,1,,,,372,476,848
2017-02-18,09:00:00,2,26,21,7,8,6,9,6,40,40,11,19,44,68,215,255,34,31,15,9,32,26,41,45,,,,,,,472,538,1010
2017-02-18,10:00:00,,15,27,10,6,8,11,7,32,34,12,8,70,69,287,260,29,33,14,11,24,28,49,28,,,,,,,561,511,1072
2017-02-18,11:00:00,2,14,18,8,1,5,5,6,26,40,14,11,55,88,232,350,30,22,10,8,33,21,45,70,,,,,,,471,643,1114
2017-02-18,12:00:00,2,20,12,,5,10,4,11,31,29,14,13,52,46,214,279,18,25,15,12,38,16,34,47,,1,,,,,439,509,948
2017-02-18,13:00:00,6,22,10,2,,6,1,5,35,26,13,10,59,57,272,280,27,31,10,15,28,35,58,60,,,,,,,519,549,1068
2017-02-18,14:00:00,4,15,13,7,5,6,7,7,41,20,18,11,55,55,285,195,25,24,9,11,27,17,43,47,,,,,,,532,415,947
2017-02-18,15:00:00,8,16,19,7,3,4,17,5,42,28,17,21,71,48,275,210,21,21,15,9,36,17,54,47,1,,1,,,,580,433,1013
2017-02-18,16:00:00,5,14,14,2,3,5,12,5,30,28,26,30,54,55,292,170,24,32,20,8,38,28,42,29,,,1,,,,561,406,967
2017-02-18,17:00:00,3,17,6,1,3,1,12,5,16,35,20,40,68,45,185,225,26,26,8,10,26,30,37,22,,,,,,,410,457,867
2017-02-18,18:00:00,11,7,17,5,,2,4,8,10,41,13,19,50,55,185,257,15,39,4,11,21,22,26,55,,,,,,,356,521,877
2017-02-18,19:00:00,8,7,2,3,14,,3,8,5,6,14,7,33,15,155,157,20,5,1,2,4,10,48,35,,,,,,,307,255,562
2017-02-18,20:00:00,5,2,,2,2,,,1,7,,13,,16,14,93,33,12,5,,1,21,2,20,11,,,,,,,189,71,260
2017-02-18,21:00:00,1,3,2,,,1,,2,,1,1,1,4,12,20,20,2,11,,1,1,5,16,10,,,,,,,47,67,114
2017-02-18,22:00:00,,4,,,1,3,2,1,,,,,4,11,7,8,4,3,,1,,1,3,9,,,,,,,21,41,62
2017-02-18,23:00:00,,,,,,,1,1,,,,1,2,6,5,11,3,4,,,1,,4,18,,,,,,,16,41,57
Day 2 Sub-totalclick to view/hide in hour,65,246,220,88,58,72,113,142,406,404,250,215,717,744,3065,3186,365,373,136,139,400,304,615,660,2,2,7,0,0,0,6419,6575,12994,
2017-02-19,00:00:00,,,2,,2,1,,,,,,1,2,2,,,3,1,,,,,,1,,,,,,,9,6,15
2017-02-19,01:00:00,,,,,,3,,,,,,,,,,1,1,3,,1,,,,,,,,,,,1,8,9
2017-02-19,02:00:00,2,1,1,,,,,,,,,,1,,,,4,9,,,,1,,,,,,,,,8,11,19
2017-02-19,03:00:00,,,,1,,2,,,1,,1,,,,,,6,,,,2,,,,,,,,,,10,3,13
2017-02-19,04:00:00,2,2,,4,,4,3,11,2,1,,2,4,,6,3,6,5,,2,2,5,2,2,,,,,,,27,41,68
2017-02-19,05:00:00,,2,3,2,,2,2,18,11,16,4,10,6,20,24,21,8,6,2,8,5,2,6,7,,,,,,,71,114,185
2017-02-19,06:00:00,,7,7,2,,,11,12,29,9,17,3,5,11,103,64,8,4,,5,11,6,22,27,,1,,,,,213,151,364
2017-02-19,07:00:00,1,10,14,2,1,9,8,15,32,32,22,10,33,16,150,145,26,6,9,12,25,13,26,38,,,,,,,347,308,655
2017-02-19,08:00:00,1,8,15,4,4,1,10,11,39,28,14,12,27,24,217,175,21,26,11,15,27,15,35,30,,,,,,,421,349,770
2017-02-19,09:00:00,1,25,14,2,5,6,7,9,31,42,15,10,39,40,303,180,22,30,16,6,34,34,33,27,2,,3,,,,525,411,936
2017-02-19,10:00:00,,5,11,11,4,7,7,11,41,32,18,4,61,35,243,175,31,26,11,3,29,22,53,33,,1,1,1,,,510,366,876
2017-02-19,11:00:00,5,4,24,9,6,7,7,8,50,31,13,4,51,45,282,243,36,28,10,7,35,31,46,40,,,,1,,,565,458,1023
2017-02-19,12:00:00,1,22,34,1,4,10,6,10,37,28,7,23,62,57,269,206,24,28,18,3,30,27,40,53,,1,,,,,532,469,1001
2017-02-19,13:00:00,8,19,29,6,1,6,3,8,38,31,15,17,50,45,193,150,25,47,6,17,36,29,44,62,,,2,,,,450,437,887
2017-02-19,14:00:00,7,12,22,7,4,7,8,8,44,40,13,19,49,60,167,190,28,49,12,8,24,44,39,41,,,,,,,417,485,902
2017-02-19,15:00:00,21,11,25,12,3,2,17,10,32,36,16,19,37,72,193,185,28,31,11,13,27,35,46,52,,,,,,,456,478,934
2017-02-19,16:00:00,7,9,20,19,6,9,13,12,30,29,11,18,47,59,242,195,24,39,12,8,29,30,36,35,1,1,1,,,,479,463,942
2017-02-19,17:00:00,13,13,28,6,5,8,15,6,10,24,14,38,39,59,213,165,18,43,8,11,23,28,34,42,,,,,,,420,443,863
2017-02-19,18:00:00,36,10,43,5,,9,1,16,43,13,29,13,42,29,150,155,51,32,2,3,7,11,5,40,,,,,,,409,336,745
2017-02-19,19:00:00,23,13,11,9,3,16,26,15,13,25,5,25,25,31,52,115,23,25,1,1,1,25,37,31,1,,,,,,221,331,552
2017-02-19,20:00:00,40,5,3,1,,4,5,1,,,2,5,19,5,45,31,3,7,,1,2,1,20,10,,,,,,,139,71,210
2017-02-19,21:00:00,12,1,10,6,3,3,8,1,3,,,10,8,13,23,17,5,10,,1,,2,3,4,,,,,,,75,68,143
2017-02-19,22:00:00,2,,,1,1,2,,,,,,5,2,10,7,17,3,1,,,,,,10,,,,,,,15,46,61
2017-02-19,23:00:00,,,1,1,,,,2,,,,1,1,1,2,2,1,1,,,,2,1,1,,,,,,,,,
Day 3 Sub-totalclick to view/hide in hour,182,179,317,111,52,118,157,184,486,417,216,249,610,634,2884,2435,405,457,129,125,349,363,528,586,4,4,7,2,0,0,6326,5864,12190,
Total,401,659,897,351,150,316,393,470,1345,1224,699,638,1981,2015,8921,8607,1225,1233,408,408,1136,904,1685,1803,10,8,22,2,0,1,19273,18639,37912,
Grand Total,1060,1248,466,863,2569,1337,3996,17528,2458,816,2040,3488,18,24,1,37912,37912,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),353,416,155,288,856,446,1332,5843,819,272,680,1163,6,8,0,12637,12637,,,,,,,,,,,,,,,,,
Composition (%),3%,3%,1%,2%,7%,4%,11%,46%,6%,2%,5%,9%,0%,0%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,6787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),5%,6%,2%,4%,13%,7%,20%,-,12%,4%,10%,17%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),322,379,141,262,779,406,1212,5317,746,248,619,1058,5,7,0,11500,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,322,379,141,262,779,406,1212,-,746,248,619,1058,5,-,0,6176,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,1288,1137,212,786,1948,609,1212,2659,746,372,464,1058,8,7,0,12504,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,1288,1137,211.5,786,1947.5,609,1212,-,746,372,464.25,1058,7.5,-,0,9839,,,,,,,,,,,,,,,,,,
