Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-22,17:00:00,3,,4,,8,3,,,4,3,,,23,,104,118,,3,,2,,4,,4,,,,,,,146,137,283
2017-02-22,18:00:00,,,1,6,6,6,,,2,2,,,7,7,82,82,7,7,4,4,7,6,6,2,,,,,,,122,122,244
2017-02-22,19:00:00,,,2,2,3,2,,,,,,,4,3,42,53,4,2,2,3,2,4,4,4,,,,,,,63,73,136
2017-02-22,20:00:00,,,3,2,2,3,,,,,,,2,4,17,12,2,2,1,1,1,2,2,3,,,,,,,30,29,59
2017-02-22,21:00:00,,2,4,3,3,2,,,,,,,2,2,11,6,,,,,,,,,,,,,,,20,15,35
2017-02-22,22:00:00,,,5,,2,2,,,,,,,1,,6,2,,,,,,,,2,,,,,,,14,6,20
2017-02-22,23:00:00,,,,,,2,,,,,,,,,2,,,,,,,,,1,,,,,,,2,3,5
Day 1 Sub-totalclick to view/hide in hour,5,2,46,28,71,81,2,0,33,31,0,0,130,105,1067,1114,87,75,92,112,77,102,56,68,0,5,0,0,0,0,1666,1723,3389,
2017-02-23,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2017-02-23,01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2017-02-23,02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2017-02-23,03:00:00,,,,3,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,3,5
2017-02-23,04:00:00,,,,2,,1,,,,,,,,1,3,13,1,1,,,,,,1,,,,,,,4,19,23
2017-02-23,05:00:00,,,4,6,2,3,,,1,1,,,1,4,22,33,3,2,1,1,2,2,3,3,,,,,,,39,55,94
2017-02-23,06:00:00,2,,3,3,2,2,,,2,1,,,6,2,42,61,9,3,2,1,4,3,2,1,,1,,,,,74,78,152
2017-02-23,07:00:00,,,1,2,2,7,,,1,2,,,4,7,67,87,6,4,1,2,3,4,1,3,,,,,2,1,88,119,207
2017-02-23,08:00:00,,,4,6,1,3,,,1,3,,,6,10,81,94,2,6,,3,2,3,3,6,,,1,,,,101,134,235
2017-02-23,09:00:00,,,6,,,6,,2,2,1,,,5,13,89,114,4,2,2,2,6,6,2,4,,,,,,,116,150,266
2017-02-23,10:00:00,,,7,2,2,8,,,3,3,,,10,6,79,89,6,1,,,4,5,7,3,1,,,,,,119,117,236
2017-02-23,11:00:00,,,4,,1,9,,,1,3,,,8,4,99,87,3,4,1,3,2,11,4,9,2,,,,,,125,130,255
2017-02-23,12:00:00,,,2,1,1,2,,,1,2,,,4,8,92,86,2,2,4,1,2,7,3,3,,,,,,,111,112,223
2017-02-23,13:00:00,,,6,,3,4,1,,3,2,,2,6,4,67,97,2,3,1,2,3,4,2,2,,,,,,,94,120,214
2017-02-23,14:00:00,,,7,4,2,8,,,1,3,,,5,12,101,93,2,1,2,1,1,9,6,9,,,,1,1,,128,141,269
2017-02-23,15:00:00,,,2,2,4,2,,,2,1,,1,4,6,84,101,4,2,3,7,3,5,5,4,,1,,,,,111,132,243
2017-02-23,16:00:00,,,4,,,3,,1,2,5,,,11,9,64,86,6,6,,3,2,11,8,6,2,,,,,,99,130,229
2017-02-23,17:00:00,,,,3,4,1,,,4,2,,,7,5,119,114,2,9,1,5,6,10,3,5,,,,,,,146,154,300
2017-02-23,18:00:00,,,6,6,3,3,,,2,1,,,6,6,61,84,6,6,2,3,5,4,,2,1,,,,,,92,115,207
2017-02-23,19:00:00,,,4,4,2,2,,,,,,,3,4,26,43,3,1,,2,2,2,,4,,,,,,,40,62,102
2017-02-23,20:00:00,,,2,2,,3,,,,,,,2,2,21,33,2,,1,,,,,2,,,,,,,28,42,70
2017-02-23,21:00:00,,,3,3,,,,,,,,,,,11,18,,,,2,,,,,,,,,,,14,23,37
2017-02-23,22:00:00,,,,,,1,,,,,,,1,,2,,,,,,,,,1,,,,,,,3,2,5
2017-02-23,23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Day 2 Sub-totalclick to view/hide in hour,2,0,65,49,29,68,1,3,26,30,0,3,89,103,1132,1333,63,53,21,38,47,86,49,68,6,2,1,1,3,1,1534,1838,3372,
2017-02-24,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2017-02-24,01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2017-02-24,02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2017-02-24,03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2017-02-24,04:00:00,,,2,4,1,3,,,,,,,,1,3,3,1,1,1,,1,,1,1,,,,,,,10,13,23
2017-02-24,05:00:00,,,3,4,2,2,,,1,1,,,1,4,28,23,3,3,1,2,2,4,2,6,,,,,,,43,49,92
2017-02-24,06:00:00,,,2,8,3,2,,,1,1,,,2,2,48,43,3,3,1,1,2,2,,4,,,,,,1,62,67,129
2017-02-24,07:00:00,,,4,6,3,4,,,2,2,,,6,6,64,69,2,2,2,2,4,3,,6,,1,,,,,87,101,188
2017-02-24,08:00:00,,,2,3,2,2,,,2,3,,,4,4,87,79,1,,3,1,2,4,,5,,,,,,,103,101,204
2017-02-24,09:00:00,,,1,,4,3,,,1,1,,,11,14,102,104,6,1,,4,6,7,,11,,,,,,1,131,146,277
2017-02-24,10:00:00,,,1,2,2,1,,1,3,2,,,4,2,94,87,2,3,2,,4,2,,6,,,,1,,,112,107,219
2017-02-24,11:00:00,,,2,,1,4,,,2,3,,,5,4,88,84,1,6,,6,6,9,,4,,,,,,,105,120,225
2017-02-24,12:00:00,,,6,2,2,3,,,2,2,,,3,4,92,92,1,2,1,1,2,4,,3,,,,,,,109,113,222
2017-02-24,13:00:00,,,1,,1,4,,,2,2,,,6,6,92,103,3,1,1,,3,8,,3,,,,,,,109,127,236
2017-02-24,14:00:00,,,3,3,3,2,,,3,4,,,5,11,68,107,,4,3,2,1,3,,2,,,,,,,86,138,224
2017-02-24,15:00:00,,,1,,4,6,1,,1,2,,,3,9,90,87,2,2,,6,5,11,,6,,,,,,,107,129,236
2017-02-24,16:00:00,,,,2,6,8,,,3,2,,,2,14,105,86,,3,1,,2,9,,12,,,,,,,119,136,255
2017-02-24,17:00:00,,,2,4,2,4,,,1,4,,,4,22,113,105,,6,,2,4,5,,4,,,,,,,126,156,282
2017-02-24,18:00:00,,,3,4,2,3,,,1,1,,,4,12,81,73,4,4,,2,4,4,6,9,,,,,,,105,112,217
2017-02-24,19:00:00,,,3,2,2,2,,,,,,,4,6,36,46,2,2,2,1,3,2,2,4,1,,,,,,55,65,120
2017-02-24,20:00:00,,,2,4,1,1,,,,,,,2,4,25,22,2,,,2,1,,2,6,,,,,,,35,39,74
2017-02-24,21:00:00,,,,,,,,,,,,,,2,16,11,,,,,,,,1,,,,,,,16,14,30
2017-02-24,22:00:00,,,1,,1,,,,,,,,,,6,4,,,,,,,,,,,,,,,8,4,12
2017-02-24,23:00:00,,,,,,,,,,,,,,,2,2,,,,,,,,1,,,,,,,,,
Day 3 Sub-totalclick to view/hide in hour,0,0,39,48,42,54,1,1,25,30,0,0,66,127,1240,1230,33,43,18,32,52,77,13,94,1,1,0,1,0,2,1530,1740,3270,
Total,7,2,150,125,142,203,4,4,84,91,0,3,285,335,3439,3677,183,171,131,182,176,265,118,230,7,8,1,2,3,3,4730,5301,10031,
Grand Total,9,275,345,8,175,3,620,7116,354,313,441,348,15,3,6,10031,10031,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),3,92,115,3,58,1,207,2372,118,104,147,116,5,1,2,3344,3344,,,,,,,,,,,,,,,,,
Composition (%),0%,3%,3%,0%,2%,0%,6%,71%,4%,3%,4%,3%,0%,0%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),0%,9%,12%,0%,6%,0%,21%,-,12%,11%,15%,12%,1%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),3,83,105,2,53,1,188,2159,107,95,134,106,5,1,2,3043,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,3,83,105,2,53,1,188,-,107,95,134,106,5,-,2,883,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,12,249,158,6,133,2,188,1080,107,143,101,106,8,1,4,2295,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,12,249,157.5,6,132.5,1.5,188,-,107,142.5,100.5,106,7.5,-,4,1214,,,,,,,,,,,,,,,,,,
