Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
Multi Axle,Heavy,Light,Big,Mini,Micro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,Total,,
2021-03-17,00:00:00,4,,2,7,,1,,,,,4,,3,3,4,5,3,,,,,,5,4,,,,,,,25,20,45
2021-03-17,01:00:00,8,3,3,4,,,1,,,,,,1,1,8,4,4,2,,,3,,3,,,,,,,,31,14,45
2021-03-17,02:00:00,9,,,3,,,1,,,,,,3,2,,1,4,4,,,2,,1,2,,,,,,,20,12,32
2021-03-17,03:00:00,12,3,5,7,,,2,,1,,,,1,,2,2,5,6,,1,1,,,3,,,,,,,29,22,51
2021-03-17,04:00:00,16,5,1,17,1,,13,2,3,4,2,4,8,1,10,16,7,8,,1,3,4,7,4,,,,,,,71,66,137
2021-03-17,05:00:00,23,9,8,21,,,18,6,13,19,4,10,7,16,93,74,17,9,1,1,34,15,11,24,,,,,,,229,204,433
2021-03-17,06:00:00,23,16,27,27,2,3,22,11,12,28,3,22,19,20,268,219,29,30,4,19,83,61,14,19,,,,,,,506,475,981
2021-03-17,07:00:00,24,13,32,33,7,2,34,6,11,35,5,12,41,32,368,342,44,35,7,8,139,118,35,21,,,,,,,747,657,1404
2021-03-17,08:00:00,16,18,33,38,14,5,39,8,18,33,2,1,49,48,495,434,50,42,11,9,181,162,39,36,,,,,,,947,834,1781
2021-03-17,09:00:00,12,8,18,22,6,8,27,4,20,46,4,4,55,57,717,623,50,48,15,23,210,222,42,38,,,,,,,1176,1103,2279
2021-03-17,10:00:00,29,2,33,20,8,5,30,7,16,41,8,3,68,56,719,736,45,54,9,12,292,317,43,39,,,,,,,1300,1292,2592
2021-03-17,11:00:00,21,6,18,29,7,5,26,6,12,41,4,3,63,68,765,702,57,60,16,10,274,273,35,33,,,,,,,1298,1236,2534
2021-03-17,12:00:00,12,17,34,30,8,7,25,2,19,36,2,1,55,58,720,708,49,61,20,16,257,253,48,33,,,,,,,1249,1222,2471
2021-03-17,13:00:00,14,9,30,28,12,3,25,,8,34,,,68,68,759,659,51,63,18,16,258,254,39,29,,,,,,,1282,1163,2445
2021-03-17,14:00:00,14,14,19,31,3,3,34,6,9,32,2,4,70,72,670,679,49,56,11,18,227,216,35,33,,,,,,,1143,1164,2307
