Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
Multi Axle,Heavy,Light,Big,Mini,Micro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,Total,,
2025-02-17,00:00:00,5,13,1,1,,,,,,,1,,4,6,6,14,22,2,10,,4,3,1,,,,,,,,54,39,93
2025-02-17,01:00:00,10,6,2,2,1,,,,1,,1,3,3,1,4,6,7,3,5,,3,2,,,,,,,,,37,23,60
2025-02-17,02:00:00,5,5,4,3,2,,5,,,,2,2,1,,7,7,9,1,,,4,4,1,,,,,,,,40,22,62
2025-02-17,03:00:00,8,4,9,,1,1,6,1,,1,1,,3,4,5,15,4,17,,,2,10,3,2,,,,,,,42,55,97
2025-02-17,04:00:00,8,6,23,4,2,,22,5,5,3,6,3,12,6,24,34,6,13,2,2,17,28,8,2,,,,,,,135,106,241
2025-02-17,05:00:00,13,9,20,8,2,5,31,11,8,11,4,22,19,21,73,116,15,13,,2,63,68,10,13,,,,,,,258,299,557
2025-02-17,06:00:00,14,18,25,27,5,3,48,9,1,35,17,25,44,56,191,308,21,24,9,4,136,184,14,35,,,,,,,525,728,1253
2025-02-17,07:00:00,15,118,32,22,5,4,45,3,4,41,10,28,60,71,314,386,30,30,9,9,228,284,9,19,,,,,,1,761,1016,1777
2025-02-17,08:00:00,27,12,36,20,4,13,30,35,26,35,15,31,86,95,515,427,38,35,10,10,300,379,11,20,,,,,,1,1098,1113,2211
2025-02-17,09:00:00,10,14,18,13,7,14,41,25,17,31,16,15,112,105,674,873,41,39,14,17,375,494,17,25,,2,,,,,1342,1667,3009
2025-02-17,10:00:00,18,18,37,27,4,15,28,34,27,28,7,14,120,110,626,821,45,43,11,4,447,511,16,15,,1,,3,,,1386,1644,3030
2025-02-17,11:00:00,20,28,32,39,9,5,29,23,21,20,8,17,101,130,688,841,46,55,20,6,512,575,9,17,,,2,2,,,1497,1758,3255
2025-02-17,12:00:00,15,23,38,37,6,6,34,22,14,30,9,9,121,114,620,748,42,41,13,19,478,517,21,14,,,2,6,,,1413,1586,2999
2025-02-17,13:00:00,20,16,34,38,6,14,34,13,15,27,7,11,128,117,684,707,51,57,10,13,381,524,25,20,,,,1,,,1395,1558,2953
