Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-07,16:00:00,,,12,7,2,,14,6,13,13,12,18,26,51,385,470,22,21,4,1,258,280,10,15,,,,,,,758,882,1640
2018-10-07,17:00:00,,,3,3,1,3,6,,8,6,22,10,28,43,519,449,23,22,7,6,275,243,12,5,1,,,,,,905,790,1695
2018-10-07,18:00:00,,,2,4,1,1,3,3,4,1,12,9,51,25,422,248,21,12,2,1,192,135,9,7,,,,,,,719,446,1165
2018-10-07,19:00:00,,,2,3,1,,1,,,,11,1,32,11,258,120,14,3,2,,94,70,8,3,,,,,,,423,211,634
2018-10-07,20:00:00,,,,,1,,,1,,1,4,9,16,3,134,52,5,1,3,,38,33,4,1,,,,,,,205,101,306
2018-10-07,21:00:00,,,1,,1,,,,,,,2,20,4,73,37,6,5,,,24,8,2,2,,,,,,,127,58,185
2018-10-07,22:00:00,,,,,,1,,,,,1,3,6,2,22,12,1,3,,,8,8,3,1,,,,,,,41,30,71
2018-10-07,23:00:00,,,,,,,,,,,,,7,,11,8,,,,,1,,3,2,,,,,,,22,10,32
Day 1 Sub-totalclick to view/hide in hour,5,0,125,116,36,31,93,47,124,160,199,214,499,473,5272,6064,313,313,60,92,3151,3415,162,175,4,2,2,1,0,0,10045,11103,21148,
2018-10-08,00:00:00,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,4,4,8
2018-10-08,01:00:00,,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,,1,3,4
2018-10-08,02:00:00,,,,2,,,,,,,,1,,,1,1,1,,,,,1,1,,,,,,,,3,5,8
2018-10-08,03:00:00,,,,,,,,,,,1,2,,,1,2,1,2,,,,1,,,,,,,,,3,7,10
2018-10-08,04:00:00,,,3,,,1,,1,2,,2,1,,1,8,41,2,3,,3,3,6,3,1,,,,,,,23,58,81
2018-10-08,05:00:00,,,3,8,,,4,2,3,1,5,6,3,6,43,93,5,7,1,1,28,48,1,9,,,,,,,96,181,277
2018-10-08,06:00:00,,,4,1,1,1,3,5,2,11,3,11,9,7,148,271,7,11,1,9,101,136,4,10,,,,,,,283,473,756
2018-10-08,07:00:00,,,7,8,2,1,2,5,10,15,18,8,15,21,233,302,10,16,10,16,156,200,7,9,,,,,,,470,601,1071
2018-10-08,08:00:00,1,,14,7,,,13,5,20,29,11,14,27,29,278,415,20,18,4,7,218,266,2,15,,1,,,,,608,806,1414
2018-10-08,09:00:00,,,11,6,3,2,9,5,11,13,21,24,35,34,414,592,25,34,6,10,261,299,11,12,1,,,,,,808,1031,1839
2018-10-08,10:00:00,2,,6,10,4,2,5,4,13,8,12,26,41,41,496,567,24,29,4,9,259,275,14,9,1,,,1,,,881,981,1862
2018-10-08,11:00:00,,,10,8,4,5,4,2,10,11,10,14,28,33,437,537,23,26,4,8,281,310,21,19,,1,2,,,,834,974,1808
2018-10-08,12:00:00,1,,13,9,6,2,8,1,10,16,9,8,42,45,446,571,29,33,2,7,240,278,11,12,1,,,,,,818,982,1800
2018-10-08,13:00:00,1,,14,22,4,5,6,1,7,9,14,19,37,55,338,452,25,19,2,2,273,337,14,27,,,,,,,735,948,1683
2018-10-08,14:00:00,,,10,13,4,2,12,4,3,16,16,15,54,39,376,459,25,30,5,6,283,296,14,6,,,,,,,802,886,1688
2018-10-08,15:00:00,,,10,6,1,5,3,2,9,11,18,16,31,33,327,499,32,26,3,6,227,265,9,12,,,,,,,670,881,1551
2018-10-08,16:00:00,,,12,7,2,,14,6,13,13,12,19,27,53,397,484,23,22,4,1,266,288,10,15,,,,,,,780,908,1688
2018-10-08,17:00:00,,,3,3,1,3,6,,8,6,23,10,29,44,535,462,24,23,7,6,283,250,12,5,1,,,,,,932,812,1744
2018-10-08,18:00:00,,,2,4,1,1,3,3,4,1,12,9,53,26,435,255,22,12,2,1,198,139,9,7,,,,,,,741,458,1199
2018-10-08,19:00:00,,,2,3,1,,1,,,,11,1,33,11,266,124,14,3,2,,97,72,8,3,,,,,,,435,217,652
2018-10-08,20:00:00,,,,,1,,,1,,1,4,9,16,3,138,54,5,1,3,,39,34,4,1,,,,,,,210,104,314
2018-10-08,21:00:00,,,1,,1,,,,,,,2,21,4,75,38,6,5,,,25,8,2,2,,,,,,,131,59,190
2018-10-08,22:00:00,,,,,,1,,,,,1,3,6,2,23,12,1,3,,,8,8,3,1,,,,,,,42,30,72
2018-10-08,23:00:00,,,,,,,,,,,,,7,,11,8,,,,,1,,3,2,,,,,,,22,10,32
Day 2 Sub-totalclick to view/hide in hour,5,0,125,117,36,31,93,47,125,161,203,218,514,487,5431,6246,324,323,60,92,3247,3517,163,177,4,2,2,1,0,0,10332,11419,21751,
2018-10-09,00:00:00,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,4,4,8
2018-10-09,01:00:00,,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,,1,3,4
2018-10-09,02:00:00,,,,2,,,,,,,,1,,,1,1,1,,,,,1,1,,,,,,,,3,5,8
2018-10-09,03:00:00,,,,,,,,,,,1,2,,,1,2,1,2,,,,1,,,,,,,,,3,7,10
2018-10-09,04:00:00,,,3,,,1,,1,2,,2,1,,1,8,39,2,3,,3,3,6,3,1,,,,,,,23,56,79
2018-10-09,05:00:00,,,3,8,,,4,2,3,1,5,6,3,6,41,87,5,7,1,1,26,46,1,9,,,,,,,92,173,265
2018-10-09,06:00:00,,,4,1,1,1,3,5,2,11,3,11,9,7,140,255,7,11,1,9,95,128,4,10,,,,,,,269,449,718
2018-10-09,07:00:00,,,7,8,2,1,2,5,10,15,16,8,15,19,219,284,10,16,10,16,146,188,7,9,,,,,,,444,569,1013
2018-10-09,08:00:00,1,,14,7,,,13,5,18,27,11,14,25,27,262,391,18,16,4,7,206,250,2,15,,1,,,,,574,760,1334
2018-10-09,09:00:00,,,11,6,3,2,9,5,11,13,19,22,33,32,390,558,23,32,6,10,245,281,11,12,1,,,,,,762,973,1735
2018-10-09,10:00:00,2,,6,10,4,2,5,4,13,8,12,24,39,39,468,534,22,27,4,9,243,259,14,9,1,,,1,,,833,926,1759
2018-10-09,11:00:00,,,10,8,4,5,4,2,10,11,10,14,26,31,411,505,21,24,4,8,265,292,19,17,,1,2,,,,786,918,1704
2018-10-09,12:00:00,1,,13,9,6,2,8,1,10,16,9,8,40,43,420,537,27,31,2,7,226,262,11,12,1,,,,,,774,928,1702
2018-10-09,13:00:00,1,,14,20,4,5,6,1,7,9,14,17,35,51,318,426,23,17,2,2,257,317,14,25,,,,,,,695,890,1585
2018-10-09,14:00:00,,,10,13,4,2,12,4,3,16,16,15,50,37,354,433,23,28,5,6,267,278,14,6,,,,,,,758,838,1596
2018-10-09,15:00:00,,,10,6,1,5,3,2,9,11,16,16,29,31,307,469,30,24,3,6,213,249,9,12,,,,,,,630,831,1461
2018-10-09,16:00:00,,,12,7,2,,14,6,13,13,12,17,25,49,373,456,21,20,4,1,250,272,10,15,,,,,,,736,856,1592
2018-10-09,17:00:00,,,3,3,1,3,6,,8,6,21,10,27,42,503,436,22,21,7,6,267,236,12,5,1,,,,,,878,768,1646
2018-10-09,18:00:00,,,2,4,1,1,3,3,4,1,12,9,49,24,409,241,20,12,2,1,186,131,9,7,,,,,,,697,434,1131
2018-10-09,19:00:00,,,2,3,1,,1,,,,11,1,31,11,250,116,14,3,2,,91,68,8,3,,,,,,,411,205,616
2018-10-09,20:00:00,,,,,1,,,1,,1,4,9,16,3,130,50,5,1,3,,37,32,4,1,,,,,,,200,98,298
2018-10-09,21:00:00,,,1,,1,,,,,,,2,19,4,71,36,6,5,,,23,8,2,2,,,,,,,123,57,180
2018-10-09,22:00:00,,,,,,1,,,,,1,3,6,2,21,12,1,3,,,8,8,3,1,,,,,,,40,30,70
2018-10-09,23:00:00,,,,,,,,,,,,,7,,11,8,,,,,1,,3,2,,,,,,,,,
Day 3 Sub-totalclick to view/hide in hour,5,0,125,115,36,31,93,47,123,159,195,210,484,459,5113,5883,302,303,60,92,3055,3313,161,173,4,2,2,1,0,0,9758,10788,20546,
Total,15,0,375,348,108,93,279,141,372,480,597,642,1497,1419,15816,18193,939,939,180,276,9453,10245,486,525,12,6,6,3,0,0,30135,33310,63445,
Grand Total,15,723,201,420,852,1239,2916,34009,1878,456,19698,1011,18,9,0,63445,63445,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),5,241,67,140,284,413,972,11336,626,152,6566,337,6,3,0,21148,21148,,,,,,,,,,,,,,,,,
Composition (%),0%,1%,0%,1%,1%,2%,5%,54%,3%,1%,31%,2%,0%,0%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,9809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),0%,2%,1%,1%,3%,4%,10%,-,6%,2%,67%,3%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),5,255,71,148,301,438,1030,12017,664,161,6960,357,6,3,0,22417,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,5,255,71,148,301,438,1030,-,664,161,6960,357,6,-,0,10398,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,20,765,107,444,753,657,1030,6009,664,242,5220,357,9,3,0,16278,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,20,765,106.5,444,752.5,657,1030,-,664,241.5,5220,357,9,-,0,10267,,,,,,,,,,,,,,,,,,
