Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-19,17:00:00,2,,9,5,,1,,6,,,22,5,13,16,294,117,20,10,,1,,,11,30,,,9,3,,,380,194,574
2014-11-19,18:00:00,,,1,6,,1,2,,,6,,18,6,5,28,97,1,3,3,3,,,,13,,,3,1,,,44,153,197
2014-11-19,19:00:00,,,,6,,1,,,,2,,12,,16,,64,,,,3,,,,20,,,,,,,0,124,124
2014-11-19,20:00:00,,,,1,,,,,,3,,4,,14,,39,,,,4,,,,12,,,,,,,0,77,77
2014-11-19,21:00:00,,,,2,,1,,,,,,,,6,,6,,,,,,,,4,,,,,,,0,19,19
2014-11-19,22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-11-19,23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Day 1 Sub-totalclick to view/hide in hour,14,6,64,83,21,28,41,44,15,33,113,111,241,238,2006,2096,175,164,37,56,1,0,110,342,2,1,233,277,0,0,3073,3479,6552,
2014-11-20,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-11-20,01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-11-20,02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-11-20,03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-11-20,04:00:00,,,,,,3,,,,3,,,,7,,6,,,,3,,,,6,,,,,,,0,28,28
2014-11-20,05:00:00,,,,1,,7,,,,4,,,,4,,22,,,,,,,,,,,,,,,0,38,38
2014-11-20,06:00:00,,,1,11,,,3,,,,4,8,9,4,54,130,4,17,1,2,,,,11,,,6,7,,,82,190,272
2014-11-20,07:00:00,,,7,11,,,6,3,,,8,1,23,15,114,107,13,15,4,4,,,3,11,,,12,18,,,190,185,375
2014-11-20,08:00:00,2,,2,2,1,1,11,7,1,4,27,6,23,13,128,146,19,15,12,5,,,5,19,1,,15,16,,,247,234,481
2014-11-20,09:00:00,,1,2,4,2,5,18,2,,1,22,5,20,13,199,255,31,15,4,7,,,1,23,,,15,25,,,314,356,670
2014-11-20,10:00:00,1,,7,5,1,2,9,6,,1,9,3,18,11,250,240,16,19,4,7,,,1,26,,,17,26,,,333,346,679
2014-11-20,11:00:00,3,,5,2,,1,1,3,2,2,5,6,11,5,144,183,15,10,5,7,,,4,16,,,25,15,,,220,250,470
2014-11-20,12:00:00,3,,1,6,,1,1,3,,1,13,3,22,9,198,168,19,11,1,,,,3,30,,,19,15,,,280,247,527
2014-11-20,13:00:00,,3,3,9,2,3,3,2,,1,10,11,19,8,216,154,4,6,2,3,,,1,20,,,14,23,,,274,243,517
2014-11-20,14:00:00,,1,9,3,1,1,4,10,,1,14,3,31,21,216,156,13,9,3,3,,,13,23,,,12,15,,,316,246,562
2014-11-20,15:00:00,,1,5,8,2,1,3,12,,1,19,11,20,24,245,213,9,4,2,,,,13,34,,,15,17,,,333,326,659
2014-11-20,16:00:00,,,6,1,3,1,9,15,,1,21,9,13,16,207,167,11,6,2,3,,,6,16,,,11,12,,,289,247,536
2014-11-20,17:00:00,1,2,3,2,,1,,5,,1,22,15,17,24,186,183,8,13,3,1,,,9,24,,,7,11,,,256,282,538
2014-11-20,18:00:00,,,1,5,,1,3,,,5,,19,6,5,26,98,1,2,3,4,,,,12,,,,,,,40,151,191
2014-11-20,19:00:00,,,,7,,1,,,,1,,13,,15,,63,,,,3,,,,19,,,,,,,0,122,122
2014-11-20,20:00:00,,,,1,,,,,,2,,5,,13,,40,,,,4,,,,13,,,,,,,0,78,78
2014-11-20,21:00:00,,,,,,,,,,,,,,7,,5,,,,,,,,5,,,,,,,0,17,17
2014-11-20,22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-11-20,23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Day 2 Sub-totalclick to view/hide in hour,10,8,52,78,12,29,71,68,3,29,174,118,232,214,2183,2336,163,142,46,56,0,0,59,308,1,0,168,200,0,0,3174,3586,6760,
2014-11-21,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-11-21,01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-11-21,02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-11-21,03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-11-21,04:00:00,,,,,,2,,,,2,,,,8,,7,,,,4,,,,7,,,,,,,0,30,30
2014-11-21,05:00:00,,,,2,,5,,,,5,,,,5,,20,,,,,,,,,,,,,,,0,37,37
2014-11-21,06:00:00,,,3,2,,3,,2,3,,10,23,8,3,59,62,11,9,6,3,,,,4,,,5,2,,,105,113,218
2014-11-21,07:00:00,,,3,3,,1,2,4,1,,9,4,6,2,134,103,5,5,4,5,,,1,2,,,13,12,,,178,141,319
2014-11-21,08:00:00,,,4,,,,7,4,3,2,12,5,5,4,193,170,5,4,2,8,,,,7,,,8,7,,,239,211,450
2014-11-21,09:00:00,,,3,7,,3,6,3,,1,10,5,2,13,206,190,3,10,5,4,,,3,11,,,10,10,,,248,257,505
2014-11-21,10:00:00,,2,4,4,1,2,7,2,,3,10,7,9,8,199,195,10,13,10,3,,,6,15,,,15,5,,,271,259,530
2014-11-21,11:00:00,,,1,5,,2,,8,,,8,1,6,8,339,292,9,1,10,,,,,10,,,22,26,,,395,353,748
2014-11-21,12:00:00,,,1,1,,,,4,,,16,5,12,10,274,240,10,7,5,3,,1,3,6,,,12,19,,,333,296,629
2014-11-21,13:00:00,,,4,1,,,3,1,,,14,10,10,8,222,41,11,12,8,13,,,3,12,,,19,14,,,294,112,406
2014-11-21,14:00:00,,2,6,5,,,1,4,,,16,13,15,12,261,168,11,9,6,5,,,5,18,1,,13,15,,,335,251,586
2014-11-21,15:00:00,,,4,4,,,3,9,1,1,13,15,11,23,265,262,5,10,2,3,,,3,9,,,8,17,,,315,353,668
2014-11-21,16:00:00,,,12,3,,3,8,9,,2,23,10,15,12,290,278,12,13,1,3,,,6,14,,,11,15,,,378,362,740
2014-11-21,17:00:00,,,13,4,,2,,,,,14,8,14,10,259,133,16,5,7,4,,,2,8,,1,10,14,,,335,189,524
2014-11-21,18:00:00,,,,6,,2,3,,,4,,18,7,8,25,97,,1,2,4,,,,13,,,,,,,37,153,190
2014-11-21,19:00:00,,,,4,,,,,,2,,15,,16,,70,,,,4,,,,18,,,,,,,0,129,129
2014-11-21,20:00:00,,,,1,,,,,,2,,4,,12,,41,,,,3,,,,12,,,,,,,0,75,75
2014-11-21,21:00:00,,,,,,,,,,,,,,5,,1,,,,,,,,4,,,,,,,0,10,10
2014-11-21,22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2014-11-21,23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 3 Sub-totalclick to view/hide in hour,0,4,58,52,1,25,40,50,8,24,155,143,120,167,2726,2370,108,99,68,69,0,1,32,170,1,1,146,156,0,0,3463,3331,6794,
Total,24,18,174,213,34,82,152,162,26,86,442,372,593,619,6915,6802,446,405,151,181,1,1,201,820,4,2,547,633,0,0,9710,10396,20106,
Grand Total,42,387,116,314,112,814,1212,13717,851,332,2,1021,6,1180,0,20106,20106,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),14,129,39,105,37,271,404,4572,284,111,1,340,2,393,0,6702,6702,,,,,,,,,,,,,,,,,
Composition (%),0%,2%,1%,2%,1%,4%,6%,68%,4%,2%,0%,5%,0%,6%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),1%,7%,2%,6%,2%,16%,23%,-,16%,6%,0%,20%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),15,134,40,109,39,282,420,4755,295,115,1,354,2,409,0,6970,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,15,134,40,109,39,282,420,-,295,115,1,354,2,-,0,1806,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,60,402,60,327,98,423,420,2378,295,173,1,354,3,409,0,5401,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,60,402,60,327,97.5,423,420,-,295,172.5,0.75,354,3,-,0,2615,,,,,,,,,,,,,,,,,,
