Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-08,18:00:00,,,4,2,,,,,,,,,2,2,27,33,5,3,2,1,1,2,4,2,,,,,,,45,45,90
2023-05-08,19:00:00,,11,5,1,,,,,,,,,9,1,26,23,9,8,,,1,2,4,20,,,,,,,54,66,120
2023-05-08,20:00:00,1,,11,,,,,,,,,,11,1,14,3,3,2,,,,,3,,,,,,,,43,6,49
2023-05-08,21:00:00,,2,2,,,,,,,,,,3,,9,2,2,1,,,,,1,,,,,,,,17,5,22
2023-05-08,22:00:00,,,6,2,,,,,,,,,3,1,7,1,1,,,,,,3,,,,,,,,20,4,24
2023-05-08,23:00:00,,,,1,,,,,,,,,1,,1,6,,,,,,,2,1,,,,,,,4,8,12
Day 1 Sub-totalclick to view/hide in hour,4,18,49,33,12,0,1,8,6,1,1,6,100,53,599,470,78,66,9,8,40,38,169,182,0,0,0,0,0,0,1068,883,1951,
2023-05-09,00:00:00,,,2,3,,,,,,,,,,,2,,,,,,,,,1,,,,,,,4,4,8
2023-05-09,01:00:00,,,,,,,,,,,,,,,3,1,,,,,,,,1,,,,,,,3,2,5
2023-05-09,02:00:00,,,,1,,,,,,,,,,,2,1,,,,,,,,,,,,,,,2,2,4
2023-05-09,03:00:00,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,2,2
2023-05-09,04:00:00,2,,1,5,,,,,,,,,,,3,1,,,,,,,,,,,,,,,6,6,12
2023-05-09,05:00:00,3,2,4,6,,,,,,,,1,,,11,4,1,1,,,,1,1,,,,,,,,20,15,35
2023-05-09,06:00:00,,1,6,1,,,,,,,,,,2,26,14,2,2,1,,2,2,5,3,,,,,,,42,25,67
2023-05-09,07:00:00,,,,9,,,,1,,1,,1,5,3,27,26,7,4,,,3,1,3,12,,,,,,,45,58,103
2023-05-09,08:00:00,,,2,6,,,3,1,1,,,1,4,4,44,42,6,7,,1,1,3,14,13,,,,,,,75,78,153
2023-05-09,09:00:00,,,2,5,,,,,,,,,5,3,34,44,3,6,,2,2,4,20,24,,,,,,,66,88,154
2023-05-09,10:00:00,3,,2,3,,,,,,1,,,6,4,50,34,8,2,,,5,2,21,38,,,,,,,95,84,179
2023-05-09,11:00:00,,,4,1,,,,,,1,1,,6,6,45,46,4,6,1,1,3,3,28,13,,,,,,,92,77,169
2023-05-09,12:00:00,,,3,2,,,,,,,,,3,3,45,37,5,5,3,,7,,22,20,,,,,,,88,67,155
2023-05-09,13:00:00,,,2,2,,,,,,,1,,6,5,37,27,3,2,,1,2,2,34,18,,,,,,,85,57,142
2023-05-09,14:00:00,,,,1,,,1,,,,,,1,6,57,31,5,5,,,6,3,12,10,,,,,,,82,56,138
2023-05-09,15:00:00,1,,3,1,,,,1,,,1,,5,8,48,40,5,7,1,,3,2,5,17,,,,,,,72,76,148
2023-05-09,16:00:00,,,2,,1,,4,2,,,,,6,9,71,27,5,5,2,1,3,4,3,8,,,,,,,97,56,153
2023-05-09,17:00:00,,,7,3,,,,,,,,,4,2,37,40,6,2,,,3,4,7,5,,,,,,,64,56,120
2023-05-09,18:00:00,1,,3,1,,,,,,,1,,5,1,45,24,2,5,,2,1,2,12,5,,,,,,,70,40,110
2023-05-09,19:00:00,,,8,4,,,,,,,,,,,21,19,5,4,,2,,2,5,7,,,,,,,39,38,77
2023-05-09,20:00:00,,,2,3,,,,,,,,,,,16,13,,2,,,,1,4,6,,,,,,,22,25,47
2023-05-09,21:00:00,,,,2,,,,,,,,,,2,5,5,1,4,,,,,3,1,,,,,,,9,14,23
2023-05-09,22:00:00,,,,,,,,,,,,,,,4,1,2,,,,,,,,,,,,,,6,1,7
2023-05-09,23:00:00,,,,1,,,,,,,,,,2,2,3,,,,,,,2,1,,,,,,,4,7,11
Day 2 Sub-totalclick to view/hide in hour,10,3,53,61,1,0,8,5,1,3,4,3,56,60,635,481,70,69,8,10,41,36,201,203,0,0,0,0,0,0,1088,934,2022,
2023-05-10,00:00:00,,,1,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,2,2,4
2023-05-10,01:00:00,,,,,,,,,,,,,,,2,1,,,,1,,,,,,,,,,,2,2,4
2023-05-10,02:00:00,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,3,1,4
2023-05-10,03:00:00,,,,1,,,,,,,,,,,2,1,1,1,,,,,,,,,,,,,3,3,6
2023-05-10,04:00:00,,,1,3,,,,,,,,,,,4,3,,,,,,,1,1,,,,,,,6,7,13
2023-05-10,05:00:00,,,,6,,,,,,,,,,,4,3,,2,,1,,1,,3,,,,,,,4,16,20
2023-05-10,06:00:00,,,2,12,,,,,,,,,2,2,17,13,2,2,,,4,1,4,3,,,,,,,31,33,64
2023-05-10,07:00:00,1,,2,9,,,,,,,,,1,4,26,13,1,1,,1,2,1,4,2,,,,,,,37,31,68
2023-05-10,08:00:00,,,6,2,,,1,3,,,,,3,1,29,22,5,4,,,1,3,19,14,,,,,,,64,49,113
2023-05-10,09:00:00,,,2,1,,,2,,,,1,,8,3,41,50,4,4,,,2,2,19,20,,,,,,,79,80,159
2023-05-10,10:00:00,,,2,,,,,,,,,,8,10,48,21,10,3,2,1,1,1,14,20,,,,,,,85,56,141
2023-05-10,11:00:00,,,3,,,,,,,,,1,5,6,44,28,5,4,,1,1,5,14,15,,,,,,,72,60,132
2023-05-10,12:00:00,,,4,3,,,,,,,,,1,8,41,42,2,5,,1,5,3,24,8,,,,,,,77,70,147
2023-05-10,13:00:00,,,1,1,,,1,1,,,,,4,5,43,44,7,5,,,2,2,14,16,,,,,,,72,74,146
2023-05-10,14:00:00,,,1,1,,,1,,1,,,,5,5,41,33,5,7,,1,,4,11,20,,,,,,,65,71,136
2023-05-10,15:00:00,,,6,1,,,1,,1,,,,4,6,34,41,1,8,,,2,3,7,7,,,,,,,56,66,122
2023-05-10,16:00:00,,,3,2,,,1,2,,,,,5,9,44,41,3,8,,,4,1,6,12,,,,,,,66,75,141
2023-05-10,17:00:00,,,8,1,,,1,,,,,,3,7,34,22,8,5,,,,3,3,9,,,,,,,57,47,104
2023-05-10,18:00:00,,,2,3,,,,,,,,,4,3,33,29,4,1,,,1,,6,3,,,,,,,50,39,89
2023-05-10,19:00:00,,,1,1,,,,,,,,,1,1,17,10,,3,,,,,5,2,,,,,,,24,17,41
2023-05-10,20:00:00,,,4,5,,,,,,,,,2,,7,6,1,1,,,,,2,1,,,,,,,16,13,29
2023-05-10,21:00:00,,,1,5,,,,,,,,,3,,9,2,3,,,,,,1,1,,,,,,,17,8,25
2023-05-10,22:00:00,,,1,2,,,,,,,,,,1,5,4,,,,,,,1,,,,,,,,7,7,14
2023-05-10,23:00:00,,,,1,,,,,,,,,1,,3,3,,,,,,,,,,,,,,,,,
Day 3 Sub-totalclick to view/hide in hour,1,0,51,60,0,0,8,6,2,0,1,1,60,71,532,435,62,64,2,7,25,30,155,157,0,0,0,0,0,0,899,831,1730,
Total,15,21,153,154,13,0,17,19,9,4,6,10,216,184,1766,1386,210,199,19,25,106,104,525,542,0,0,0,0,0,0,3055,2648,5703,
Grand Total,36,307,13,36,13,16,400,3152,409,44,210,1067,0,0,0,5703,5703,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),12,102,4,12,4,5,133,1051,136,15,70,356,0,0,0,1901,1901,,,,,,,,,,,,,,,,,
Composition (%),1%,5%,0%,1%,0%,0%,7%,55%,7%,1%,4%,19%,0%,0%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),1%,12%,1%,1%,1%,1%,16%,-,16%,2%,8%,42%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),11,94,4,11,4,5,123,967,125,13,64,327,0,0,0,1749,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,11,94,4,11,4,5,123,-,125,13,64,327,0,-,0,782,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,44,282,6,33,10,8,123,484,125,20,48,327,0,0,0,1509,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,44,282,6,33,10,7.5,123,-,125,19.5,48,327,0,-,0,1025,,,,,,,,,,,,,,,,,,
