Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-18,15:00:00,10,5,12,16,9,,34,7,23,49,18,12,97,87,648,511,21,45,8,9,355,432,40,31,,,,,,,1275,1204,2479
2025-02-18,16:00:00,7,3,22,16,11,,36,5,26,47,17,16,120,98,778,649,36,49,5,4,350,438,31,36,,,,,,,1439,1361,2800
2025-02-18,17:00:00,16,6,11,15,18,,27,10,13,38,15,118,153,99,889,719,29,49,1,9,393,449,31,20,,,,,,,1596,1532,3128
2025-02-18,18:00:00,3,7,3,20,8,,3,2,21,27,12,4,96,114,626,508,30,31,4,3,398,308,10,23,,,,,,,1214,1047,2261
2025-02-18,19:00:00,3,2,4,18,3,1,1,,11,14,10,7,68,90,331,386,24,26,2,3,193,187,14,13,,,,,,,664,747,1411
2025-02-18,20:00:00,13,4,1,17,2,,,,3,6,4,7,54,63,180,217,9,14,,2,96,121,11,2,,,,,,,373,453,826
2025-02-18,21:00:00,3,1,1,6,4,1,,,3,1,8,3,28,31,104,90,6,3,1,,64,60,8,7,,,,,,,230,203,433
2025-02-18,22:00:00,4,1,3,7,2,,,,1,2,2,4,25,16,67,49,7,7,,,30,16,8,9,,,,,,,149,111,260
2025-02-18,23:00:00,3,,,3,,,,1,,,2,,11,6,29,25,7,1,,,10,11,6,5,,,,,,,68,52,120
Day 1 Sub-totalclick to view/hide in hour,152,80,352,266,154,38,372,183,245,413,269,293,1547,1225,9406,7095,466,544,95,96,5198,5566,433,316,0,0,2,0,0,0,18691,16115,34806,
2025-02-19,00:00:00,1,1,,1,,,,,,2,,,7,8,14,15,2,1,,,2,3,,,,,,,,,26,31,57
2025-02-19,01:00:00,,,,1,,,,,,1,,,5,5,13,13,,2,,,3,6,,,,,,,,,21,28,49
2025-02-19,02:00:00,1,,6,1,1,,,,1,1,1,2,6,3,17,9,6,4,,,8,7,,,,,,,,,47,27,74
2025-02-19,03:00:00,,,6,4,,,,,,3,,1,2,6,20,7,9,4,,,6,9,1,,,,,,,,44,34,78
2025-02-19,04:00:00,,,2,2,,,,,9,7,2,4,10,12,32,13,5,3,,,29,22,,,,,,,,,89,63,152
2025-02-19,05:00:00,9,3,4,3,,,,,48,30,17,13,29,13,107,39,10,9,,,60,56,6,9,,,,,,,290,175,465
2025-02-19,06:00:00,6,5,14,10,,,,3,39,40,19,10,21,21,319,161,16,12,1,2,130,178,12,20,,,,,,,577,462,1039
2025-02-19,07:00:00,12,5,13,8,,2,,5,44,38,3,14,26,42,365,258,22,22,6,10,185,210,9,25,,,,,,,685,639,1324
2025-02-19,08:00:00,10,6,17,5,,,,1,46,67,9,15,62,56,602,419,24,17,3,8,193,298,15,18,,,,,,,981,910,1891
2025-02-19,09:00:00,12,5,18,19,1,5,2,4,47,53,11,8,98,70,695,496,26,39,4,8,210,370,19,7,,,,,,,1143,1084,2227
2025-02-19,10:00:00,19,5,20,12,,,1,4,39,40,14,14,95,75,679,604,26,18,5,3,261,468,14,9,,,,,,,1173,1252,2425
2025-02-19,11:00:00,21,12,23,15,2,,3,5,33,33,19,20,99,68,667,528,27,33,5,9,314,432,10,13,,,,,,,1223,1168,2391
2025-02-19,12:00:00,10,5,22,19,1,4,,2,39,27,9,16,81,80,700,578,46,42,11,5,392,503,17,14,,,,,,,1328,1295,2623
2025-02-19,13:00:00,5,9,18,21,1,,1,,34,34,16,6,77,80,632,571,44,37,8,11,380,449,23,9,,,,,,,1239,1227,2466
2025-02-19,14:00:00,4,7,11,33,,,1,2,40,30,18,14,102,101,592,649,32,27,9,7,379,458,24,16,,,,,,,1212,1344,2556
2025-02-19,15:00:00,3,5,22,23,,1,2,3,74,32,16,13,124,89,777,616,47,23,3,9,519,418,24,16,,,,,,,1611,1248,2859
2025-02-19,16:00:00,,5,20,17,,,5,4,56,36,12,10,81,78,628,572,28,25,9,12,429,387,23,14,,,,,,,1291,1160,2451
2025-02-19,17:00:00,15,2,7,32,,,2,,22,53,15,9,100,113,534,656,31,27,5,3,415,420,30,13,,,,,,,1176,1328,2504
2025-02-19,18:00:00,7,4,5,33,,,,1,1,30,14,12,61,111,377,626,30,32,1,6,250,360,24,13,,,,,,,770,1228,1998
2025-02-19,19:00:00,4,,12,18,1,,,,7,12,2,4,52,94,228,386,18,16,2,2,138,232,27,4,,,,,,,491,768,1259
2025-02-19,20:00:00,3,,4,14,2,,,,3,8,4,,33,85,147,278,13,8,1,,33,115,4,1,,,,,,,247,509,756
2025-02-19,21:00:00,2,,4,11,1,,,,2,,1,3,20,40,98,97,11,6,,,35,73,7,,,,,,,,181,230,411
2025-02-19,22:00:00,2,,,4,1,,,,1,,,,24,25,64,62,8,5,,,17,20,5,,,,,,,,122,116,238
2025-02-19,23:00:00,,,1,3,,,,,,1,,,6,6,46,34,7,1,,1,2,12,8,,,,,,,,70,58,128
Day 2 Sub-totalclick to view/hide in hour,146,79,249,309,11,12,17,34,585,578,202,188,1221,1281,8353,7687,488,413,73,96,4390,5506,302,201,0,0,0,0,0,0,16037,16384,32421,
2025-02-20,00:00:00,1,,3,3,,,,,,3,1,1,3,12,23,24,4,3,,,11,11,1,1,,,,,,,47,58,105
2025-02-20,01:00:00,1,,5,2,,,,,,1,2,,8,8,13,21,,5,,,2,4,2,,,,,,,,33,41,74
2025-02-20,02:00:00,1,,3,4,,,,,1,2,,,10,2,8,8,3,3,,,5,4,3,,,,,,,,34,23,57
2025-02-20,03:00:00,1,,7,3,,,,,2,1,,,2,10,21,12,3,7,,,81,12,,1,,,,,,,117,46,163
2025-02-20,04:00:00,1,1,12,1,,,,,6,5,3,6,10,10,37,19,7,3,1,1,22,12,6,,,,,,,,105,58,163
2025-02-20,05:00:00,2,2,11,5,,,,,19,19,16,3,20,12,99,71,9,8,2,,61,50,9,7,,,,,,,248,177,425
2025-02-20,06:00:00,2,10,10,7,1,3,21,7,13,23,14,13,40,14,262,107,17,11,3,,177,129,23,15,,,,,,,583,339,922
2025-02-20,07:00:00,12,8,19,2,,6,35,13,21,25,6,14,65,39,371,212,16,25,9,7,276,169,10,16,,,,,,1,840,537,1377
2025-02-20,08:00:00,13,6,16,7,3,7,35,9,22,41,2,17,106,54,517,336,28,29,6,7,305,232,12,10,,,,,,,1065,755,1820
2025-02-20,09:00:00,21,1,15,6,3,1,24,8,25,36,16,10,113,67,866,460,33,22,10,6,451,280,15,13,,,,,1,,1593,910,2503
2025-02-20,10:00:00,9,4,29,10,1,7,15,13,40,31,14,12,117,56,771,468,47,32,10,5,448,370,15,18,,,,,,,1516,1026,2542
2025-02-20,11:00:00,3,11,24,7,6,2,7,17,22,25,13,15,85,94,633,528,25,33,7,8,182,465,9,13,,,,,,,1016,1218,2234
2025-02-20,12:00:00,12,12,17,19,5,7,3,22,27,9,16,21,83,86,411,505,19,36,10,5,217,317,16,18,,,,,,,836,1057,1893
2025-02-20,13:00:00,4,14,15,11,8,8,5,15,36,17,14,16,111,73,388,568,33,29,5,8,194,392,15,10,,,,,,,828,1161,1989
2025-02-20,14:00:00,7,7,16,14,9,7,5,11,40,13,13,12,112,109,403,570,32,36,1,2,206,400,41,29,,,,,,,885,1210,2095
2025-02-20,15:00:00,3,20,14,11,7,6,3,28,45,18,13,8,109,97,447,580,33,32,8,5,211,409,33,20,,,,,,,926,1234,2160
2025-02-20,16:00:00,6,11,14,5,3,6,8,27,45,14,16,13,119,101,422,501,46,30,7,10,235,397,37,22,,,,,,,958,1137,2095
2025-02-20,17:00:00,6,13,10,15,3,7,3,35,37,9,18,14,107,107,492,546,31,42,2,7,195,375,28,36,,,,,,,932,1206,2138
2025-02-20,18:00:00,8,15,9,21,2,4,1,10,20,7,17,14,77,126,393,498,22,31,4,,152,243,21,27,,,,,,,726,996,1722
2025-02-20,19:00:00,13,9,4,14,1,2,2,14,6,7,5,8,67,59,329,288,20,27,1,,79,134,15,11,,,,,,,542,573,1115
2025-02-20,20:00:00,12,9,5,7,,,1,1,2,1,6,4,54,54,218,160,15,23,,,28,91,15,5,,,,,,,356,355,711
2025-02-20,21:00:00,2,8,5,2,2,,,2,4,2,5,4,35,32,138,98,12,14,,,15,58,14,7,,,,,,,232,227,459
2025-02-20,22:00:00,1,5,2,4,,,1,1,1,1,3,2,26,20,93,53,4,7,,,8,28,2,10,,,,,,,141,131,272
2025-02-20,23:00:00,2,2,,2,1,,1,1,,,3,1,15,12,47,25,3,4,,,6,16,11,3,,,,,,,89,66,155
Day 3 Sub-totalclick to view/hide in hour,143,168,265,182,55,73,170,234,434,310,216,208,1494,1254,7402,6658,462,492,86,71,3567,4598,353,292,0,0,0,0,1,1,14648,14541,29189,
Total,441,327,866,757,220,123,559,451,1264,1301,687,689,4262,3760,25161,21440,1416,1449,254,263,13155,15670,1088,809,0,0,2,0,1,1,49376,47040,96416,
Grand Total,768,1623,343,1010,2565,1376,8022,46601,2865,517,28825,1897,0,2,2,96416,96416,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),256,541,114,337,855,459,2674,15534,955,172,9608,632,0,1,1,32139,32139,,,,,,,,,,,,,,,,,
Composition (%),1%,2%,0%,1%,3%,1%,8%,48%,3%,1%,30%,2%,0%,0%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,16604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),2%,3%,1%,2%,5%,3%,16%,-,6%,1%,58%,4%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),248,525,111,327,829,445,2594,15068,926,167,9320,613,0,1,1,31175,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,248,525,111,327,829,445,2594,-,926,167,9320,613,0,-,1,16106,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,992,1575,167,981,2073,668,2594,7534,926,251,6990,613,0,1,2,25365,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,992,1575,166.5,981,2072.5,667.5,2594,-,926,250.5,6990,613,0,-,2,17830,,,,,,,,,,,,,,,,,,
