Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-24,18:00:00,1,,1,2,,,,,,,,,2,2,20,37,1,5,,,2,2,4,6,,,,,,,31,54,85
2025-02-24,19:00:00,1,1,,4,,,,,,,,1,,,9,22,1,4,,1,,1,2,1,,,,,,,13,35,48
2025-02-24,20:00:00,1,1,,2,,,,,,,,,,1,2,7,1,4,,,,1,2,1,,,,,,,6,17,23
2025-02-24,21:00:00,2,,1,1,,,,,,,,,,,1,1,2,1,,1,,,3,1,,,,,,,9,5,14
2025-02-24,22:00:00,,,2,2,,,,,,,,,1,,4,2,,1,,,,,,1,,,,,,,7,6,13
2025-02-24,23:00:00,,1,1,,,,,,,,,,,,29,2,2,,,,,,3,,,,,,,,35,3,38
Day 1 Sub-totalclick to view/hide in hour,26,10,19,19,1,0,1,1,0,0,11,8,11,8,287,346,48,57,9,8,30,29,108,87,0,0,0,0,0,0,551,573,1124,
2025-02-25,00:00:00,,1,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,2,2,4
2025-02-25,01:00:00,,,2,1,,,,,,,,,,,,,1,2,,,,,,,,,,,,,3,3,6
2025-02-25,02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2025-02-25,03:00:00,,,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,2,1,3
2025-02-25,04:00:00,,,,,,,,,,,,,,,1,,,,1,1,1,,,,,,,,,,3,1,4
2025-02-25,05:00:00,,,1,,,,,,,,,,,,3,2,1,,2,,,1,2,,,,,,,,9,3,12
2025-02-25,06:00:00,2,,1,,,,,,,,,,,,5,3,3,,,,,,2,2,,,,,,,13,5,18
2025-02-25,07:00:00,1,2,,,,,,,,,,,,,13,9,6,,1,1,1,1,4,2,,,,,,,26,15,41
2025-02-25,08:00:00,,,,1,,1,,,,,1,1,1,1,14,12,3,,1,,4,6,4,11,,,,,,,28,33,61
2025-02-25,09:00:00,1,2,1,,,,1,,,,1,4,1,2,28,26,3,7,1,1,2,3,4,18,,,,,,,43,63,106
2025-02-25,10:00:00,1,1,,1,,,,1,,,,,,1,10,20,7,8,1,1,1,2,4,7,,,,,,,24,42,66
2025-02-25,11:00:00,2,1,,,,,,,,,,2,,,21,21,2,3,5,,4,4,12,7,,,,,,,46,38,84
2025-02-25,12:00:00,1,1,2,1,,,,,,,1,,1,,19,24,3,3,,,1,1,12,3,,,,,,,40,33,73
2025-02-25,13:00:00,,,,2,,,,,,,3,1,12,,26,10,10,2,1,3,2,,13,2,,,,,,,67,20,87
2025-02-25,14:00:00,,1,1,2,,,,,,,1,,,,35,14,3,2,1,1,1,2,7,5,,,,,,,49,27,76
2025-02-25,15:00:00,,2,,5,,,,,,,2,,5,2,20,12,9,1,,2,4,1,4,1,,,,,,,44,26,70
2025-02-25,16:00:00,,,,,,,,,,,1,1,,1,21,20,1,8,2,,3,1,2,2,,,,,,,30,33,63
2025-02-25,17:00:00,,1,,2,,,,,,,,,,,40,25,2,1,2,1,4,,4,8,,,,,,,52,38,90
2025-02-25,18:00:00,1,1,,,,,,,,,,,2,,25,20,8,6,,1,2,1,2,7,,1,,,,,40,37,77
2025-02-25,19:00:00,,,,1,,,,,,,,,,,9,15,1,12,,,,,3,1,,,,,,,13,29,42
2025-02-25,20:00:00,,4,2,5,,,,,,,,,,1,3,4,,1,,,,,,1,,,,,,,5,16,21
2025-02-25,21:00:00,,,,1,,,,,,,,,,,,5,2,2,,,,,,3,,,,,,,2,11,13
2025-02-25,22:00:00,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
2025-02-25,23:00:00,,,1,1,,,1,,,,,,,,1,,1,,,,,,,1,,,,,,,4,2,6
Day 2 Sub-totalclick to view/hide in hour,9,17,15,24,0,1,2,1,0,0,10,9,22,8,294,242,66,58,18,12,30,23,80,82,0,1,0,0,0,0,546,478,1024,
2025-02-26,00:00:00,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,0,2,2
2025-02-26,01:00:00,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,1,1
2025-02-26,02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2025-02-26,03:00:00,,1,,,,,,,,,,,,,1,,,,,1,1,,1,,,,,,,,3,2,5
2025-02-26,04:00:00,2,,,,,,,,,,,,1,,,,1,1,1,,1,,,,,,,,,,6,1,7
2025-02-26,05:00:00,,1,3,,,,,,,,,,,,1,1,1,,1,,,,,1,,,,,,,6,3,9
2025-02-26,06:00:00,,2,2,,,,,,,,,,1,,5,11,4,1,,,1,1,1,,,,,,,,14,15,29
2025-02-26,07:00:00,1,,2,,,,,,,,,,,,10,10,3,1,1,1,,1,1,2,,,,,,,18,15,33
2025-02-26,08:00:00,1,2,1,,,,,,,,3,2,,,10,10,5,3,,1,2,5,3,12,,,,,,,25,35,60
2025-02-26,09:00:00,,,5,2,,,,,,,,3,1,1,8,26,3,6,,1,1,2,3,27,,,,,,,21,68,89
2025-02-26,10:00:00,3,1,6,1,,,,1,,,,,,2,22,27,6,4,,1,2,5,10,14,,,,,,,49,56,105
2025-02-26,11:00:00,,,1,2,,,,,,,1,,,,12,21,2,3,,1,6,3,10,7,,,,,,,32,37,69
2025-02-26,12:00:00,,1,,1,,,,,,,1,,,,21,15,3,1,,,4,3,12,1,,,,,,,41,22,63
2025-02-26,13:00:00,,,2,2,,,1,,,,,1,,,21,24,9,1,4,,5,3,13,1,,,,,,,55,32,87
2025-02-26,14:00:00,1,,1,,,,1,,,,,1,3,,26,8,4,2,1,1,5,,14,3,,,,,,,56,15,71
2025-02-26,15:00:00,1,1,1,,,,,,,,2,1,1,1,29,14,3,4,2,,4,3,4,3,,,,,,,47,27,74
2025-02-26,16:00:00,,,1,1,,,,,,,3,1,,,21,20,3,3,,1,1,2,4,,,,,,,,33,28,61
2025-02-26,17:00:00,,2,,2,,,,,,,,,2,,27,23,1,1,1,,2,1,,4,,,,,,,33,33,66
2025-02-26,18:00:00,,,2,4,,,,1,,,1,1,,,17,16,,,3,,1,,4,4,,,,,,,28,26,54
2025-02-26,19:00:00,,1,1,2,,,,,,,,,2,1,4,6,1,2,,2,,2,,,,,,,,,8,16,24
2025-02-26,20:00:00,,2,2,,,,,,,,1,,,,2,7,2,3,,2,,2,4,3,,,,,,,11,19,30
2025-02-26,21:00:00,,,1,1,,,,,,,,,1,1,2,1,,,,,,,,2,,,,,,,4,5,9
2025-02-26,22:00:00,,,1,1,,,,,,,,,,2,,,,1,,,,,,1,,,,,,,1,5,6
2025-02-26,23:00:00,2,4,2,1,,,,,,,,,,,1,1,,2,,,,,1,,,,,,,,6,8,14
Day 3 Sub-totalclick to view/hide in hour,11,18,34,20,0,0,2,2,0,0,12,10,12,8,240,241,51,41,14,12,36,33,85,86,0,0,0,0,0,0,497,471,968,
Total,46,45,68,63,1,1,5,4,0,0,33,27,45,24,821,829,165,156,41,32,96,85,273,255,0,1,0,0,0,0,1594,1522,3116,
Grand Total,91,131,2,9,0,60,69,1650,321,73,181,528,1,0,0,3116,3116,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),30,44,1,3,0,20,23,550,107,24,60,176,0,0,0,1039,1039,,,,,,,,,,,,,,,,,
Composition (%),3%,4%,0%,0%,0%,2%,2%,53%,10%,2%,6%,17%,0%,0%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),6%,9%,0%,1%,0%,4%,5%,-,22%,5%,12%,36%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),28,40,1,3,0,18,21,501,97,22,55,160,0,0,0,945,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,28,40,1,3,0,18,21,-,97,22,55,160,0,-,0,445,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,112,120,2,9,0,27,21,251,97,33,41,160,0,0,0,872,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,112,120,1.5,9,0,27,21,-,97,33,41.25,160,0,-,0,622,,,,,,,,,,,,,,,,,,
