Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-26,14:00:00,6,15,9,16,4,2,12,10,10,12,8,14,10,13,120,130,4,12,25,10,25,20,11,15,1,1,19,15,,,264,285,549
2011-11-26,15:00:00,4,20,17,13,5,7,17,6,17,15,10,17,6,15,133,145,7,12,5,18,5,22,5,7,,2,30,32,,,261,331,592
2011-11-26,16:00:00,8,25,10,25,1,8,10,22,13,20,5,13,19,17,155,175,3,7,7,22,7,21,5,12,,,29,33,,,272,400,672
2011-11-26,17:00:00,15,13,15,13,3,3,15,22,7,12,18,12,17,25,169,155,9,3,23,17,23,20,15,19,2,,17,32,,,348,346,694
2011-11-26,18:00:00,17,13,18,12,3,,20,12,12,5,4,7,13,16,58,90,2,5,9,7,7,5,10,,1,,18,13,,,192,185,377
2011-11-26,19:00:00,10,20,9,10,1,2,5,7,9,4,3,3,18,12,91,85,5,4,7,3,4,16,18,,,,12,12,,,192,178,370
2011-11-26,20:00:00,13,7,17,10,2,3,2,5,6,2,2,4,8,15,43,75,1,5,3,1,2,7,11,,,,5,1,,,115,135,250
2011-11-26,21:00:00,13,12,8,7,1,2,1,1,4,2,,2,9,6,28,17,3,1,1,,,8,7,,,,2,,,,77,58,135
2011-11-26,22:00:00,16,4,12,11,,3,,2,2,3,,1,5,4,20,11,,2,,,,6,10,,,,,,,,65,47,112
2011-11-26,23:00:00,16,2,9,5,1,5,,,3,1,,2,4,3,8,4,2,,,,,3,6,,,,,,,,49,25,74
Day 1 Sub-totalclick to view/hide in hour,346,289,299,282,102,77,238,194,235,209,115,165,244,275,2047,1891,90,148,245,193,225,187,254,164,10,6,346,271,0,0,4796,4351,9147,
2011-11-27,00:00:00,8,7,12,10,3,2,2,12,2,3,4,,8,10,15,10,3,2,,,,,11,10,,,,,,,68,66,134
2011-11-27,01:00:00,7,9,10,10,2,3,2,10,3,1,2,,3,5,5,5,2,,,,,,2,3,,,,,,,38,46,84
2011-11-27,02:00:00,17,20,12,9,1,1,1,5,5,3,3,,5,5,10,5,1,,,,,,3,5,,,,,,,58,53,111
2011-11-27,03:00:00,12,15,15,15,2,2,2,3,3,4,4,,4,13,15,27,5,3,1,1,,,5,8,,,,,,,68,91,159
2011-11-27,04:00:00,14,13,10,15,3,4,3,4,8,7,7,3,10,10,22,55,5,5,2,2,5,4,6,6,,,5,3,,,100,131,231
2011-11-27,05:00:00,13,15,27,17,6,7,6,5,12,12,15,5,15,13,57,90,8,6,5,3,2,3,8,10,,,12,13,,,186,199,385
2011-11-27,06:00:00,28,8,14,8,8,2,21,6,9,6,3,2,5,3,63,85,7,2,14,5,7,2,9,8,,,9,18,,,197,155,352
2011-11-27,07:00:00,15,7,16,10,3,1,8,5,9,14,10,4,14,9,105,105,2,4,35,11,10,12,6,13,,,11,6,,,244,201,445
2011-11-27,08:00:00,13,8,17,7,6,3,17,12,13,15,8,4,15,15,123,119,3,3,20,18,17,19,8,4,1,1,12,21,,,273,249,522
2011-11-27,09:00:00,13,10,18,12,11,5,17,9,16,16,2,7,14,12,140,127,8,11,30,25,15,14,10,9,,2,25,30,,,319,289,608
2011-11-27,10:00:00,6,9,14,11,4,5,9,6,15,10,4,14,8,20,100,110,6,14,18,23,15,12,7,9,2,,14,25,,,222,268,490
2011-11-27,11:00:00,15,5,12,5,1,5,12,9,9,18,7,10,14,21,95,306,1,5,11,25,20,19,9,7,,1,20,41,,,226,477,703
2011-11-27,12:00:00,4,3,6,7,3,4,12,10,12,10,11,13,20,21,120,145,20,16,17,18,19,17,15,9,,1,18,20,,,277,294,571
2011-11-27,13:00:00,13,15,15,12,4,2,6,5,12,15,10,8,13,15,115,140,17,6,15,26,20,20,12,11,,,17,27,,,269,302,571
2011-11-27,14:00:00,15,21,16,15,2,1,10,11,12,8,14,11,13,16,130,140,12,9,10,18,20,17,15,11,1,1,15,26,,,285,305,590
2011-11-27,15:00:00,20,23,13,17,7,3,6,17,15,17,17,8,15,20,145,165,12,9,18,20,27,20,7,7,2,1,33,43,,,337,370,707
2011-11-27,16:00:00,25,18,10,12,8,6,22,30,20,23,13,11,17,19,175,216,8,6,7,19,21,19,12,12,,,34,42,,,372,433,805
2011-11-27,17:00:00,13,13,17,22,3,2,22,31,12,11,12,9,25,30,155,293,3,5,3,12,20,12,19,13,,,42,49,,,346,502,848
2011-11-27,18:00:00,13,15,12,11,,,12,11,5,5,6,5,16,9,90,105,5,3,7,8,5,3,5,2,,,13,15,,,189,192,381
2011-11-27,19:00:00,20,15,10,8,2,3,7,6,4,5,3,2,12,11,85,80,4,2,3,5,4,2,16,12,,,12,2,,,182,153,335
2011-11-27,20:00:00,8,7,10,12,3,5,5,4,2,4,4,2,15,17,85,65,5,5,1,1,2,3,7,11,,,1,10,,,148,146,294
2011-11-27,21:00:00,12,5,7,7,2,2,1,1,2,2,2,2,6,12,85,15,1,2,,2,,1,8,10,,,,1,,,126,62,188
2011-11-27,22:00:00,4,7,11,10,3,3,2,1,3,2,1,2,4,10,17,11,2,1,,,,,6,7,,,,,,,53,54,107
2011-11-27,23:00:00,2,5,5,7,5,,,,1,,2,1,3,3,11,5,,,,,,,3,5,,,,,,,32,26,58
Day 2 Sub-totalclick to view/hide in hour,310,273,309,269,92,71,205,213,204,211,164,123,274,319,1963,2424,140,119,217,242,229,199,209,202,6,7,293,392,0,0,4615,5064,9679,
2011-11-28,00:00:00,11,,5,,2,,2,,1,,7,,,,8,,1,,1,,,,2,,,,,,,,40,0,40
2011-11-28,01:00:00,9,,12,,1,,3,,,,4,,,,6,,,,,,,,3,,,,,,,,38,0,38
2011-11-28,02:00:00,15,,6,,2,,8,,1,,3,,,,10,,2,,,,,,4,,,,,,,,51,0,51
2011-11-28,03:00:00,10,,15,,3,,22,,1,,2,,,,23,,1,,,,,,6,,,,,,,,83,0,83
2011-11-28,04:00:00,9,,5,,5,,25,,4,,5,,2,,33,,3,,2,,2,,3,,,,4,,,,102,0,102
2011-11-28,05:00:00,28,,22,,3,,10,,7,,8,,3,,65,,2,,7,,4,,9,,,,14,,,,182,0,182
2011-11-28,06:00:00,23,,15,,4,,16,,14,,6,,7,,65,,2,,16,,15,,4,,,,7,,,,194,0,194
2011-11-28,07:00:00,17,,4,,1,,13,,11,,10,,16,,120,,2,,21,,17,,7,,,,33,,,,272,0,272
2011-11-28,08:00:00,15,,17,,6,,11,,15,,14,,30,,135,,3,,11,,12,,6,,2,,35,,,,312,0,312
2011-11-28,09:00:00,9,,16,,6,,15,,22,,6,,14,,150,,5,,22,,16,,4,,1,,55,,,,341,0,341
2011-11-28,10:00:00,12,,13,,2,,15,,9,,13,,10,,117,,3,,11,,12,,7,,1,,27,,1,,253,0,253
2011-11-28,11:00:00,12,,15,,2,,7,,14,,3,,16,,142,,11,,20,,17,,11,,,,21,,,,291,0,291
2011-11-28,12:00:00,6,,13,,,,6,,7,,7,,17,,145,,11,,14,,22,,16,,,,21,,,,285,0,285
2011-11-28,13:00:00,20,,3,,4,,2,,13,,3,,22,,140,,5,,17,,12,,16,,,,22,,,,279,0,279
2011-11-28,14:00:00,21,,7,,4,,3,,17,,16,,12,,100,,13,,13,,17,,23,,,,25,,,,271,0,271
2011-11-28,15:00:00,18,,13,,,,14,,26,,13,,25,,120,,12,,6,,9,,12,,1,,27,,,,296,0,296
2011-11-28,16:00:00,2,,11,,1,,12,,10,,5,,27,,160,,12,,12,,9,,22,,,,32,,,,315,0,315
2011-11-28,17:00:00,7,,8,,7,,11,,7,,10,,15,,85,,15,,3,,12,,13,,,,26,,,,219,0,219
2011-11-28,18:00:00,8,,12,,6,,23,,13,,6,,14,,100,,3,,2,,8,,8,,,,22,,,,225,0,225
2011-11-28,19:00:00,12,,10,,3,,8,,9,,3,,8,,99,,2,,,,2,,15,,,,13,,,,184,0,184
2011-11-28,20:00:00,8,,11,,5,,5,,4,,2,,8,,50,,1,,,,3,,5,,,,5,,,,107,0,107
2011-11-28,21:00:00,20,,15,,2,,3,,2,,,,7,,40,,2,,,,,,8,,,,3,,,,102,0,102
2011-11-28,22:00:00,10,,5,,1,,1,,3,,2,,6,,23,,,,,,,,6,,,,,,,,57,0,57
2011-11-28,23:00:00,13,,10,,2,,,,3,,1,,4,,6,,1,,,,,,4,,,,,,,,44,0,44
Day 3 Sub-totalclick to view/hide in hour,315,0,263,0,72,0,235,0,213,0,149,0,263,0,1942,0,112,0,178,0,189,0,214,0,5,0,392,0,1,0,4543,0,4543,
Total,971,562,871,551,266,148,678,407,652,420,428,288,781,594,5952,4315,342,267,640,435,643,386,677,366,21,13,1031,663,1,0,13954,9415,23369,
Grand Total,1533,1422,414,1085,1072,716,1375,10267,609,1075,1029,1043,34,1694,1,23369,23369,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),511,474,138,362,357,239,458,3422,203,358,343,348,11,565,0,7790,7790,,,,,,,,,,,,,,,,,
Composition (%),7%,6%,2%,5%,5%,3%,6%,44%,3%,5%,4%,4%,0%,7%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,3803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),13%,12%,4%,10%,9%,6%,12%,-,5%,9%,9%,9%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),531,493,144,376,372,248,477,3559,211,373,357,362,12,587,0,8101,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,531,493,144,376,372,248,477,-,211,373,357,362,12,-,0,3955,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,2124,1479,216,1128,930,372,477,1780,211,560,268,362,18,587,0,10511,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,2124,1479,216,1128,930,372,477,-,211,559.5,267.75,362,18,-,0,8144,,,,,,,,,,,,,,,,,,
