Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
Multi Axle,Heavy,Light,Big,Mini,Micro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,Total,,
2017-02-21,00:00:00,,1,4,7,,,1,,,,,,,3,2,5,1,5,,,,,4,6,,,,,,,12,27,39
2017-02-21,01:00:00,,1,4,5,,,,,,,,,2,9,1,3,2,,,,,,4,6,,,,,,,13,24,37
2017-02-21,02:00:00,,1,3,7,,,,1,,,,1,,4,6,1,3,7,,,,,,4,,,,,,,12,26,38
2017-02-21,03:00:00,,,4,10,1,,3,6,,,,5,3,1,2,1,2,1,2,,1,,3,5,,,,,,,21,29,50
2017-02-21,04:00:00,,,7,24,2,8,1,8,,,,3,3,2,8,12,4,4,2,,2,1,4,6,,,,,,,33,68,101
2017-02-21,05:00:00,,,10,36,1,5,6,20,1,4,,,7,19,66,93,11,6,8,3,,2,4,6,,,1,1,,,115,195,310
2017-02-21,06:00:00,,,7,19,2,13,7,10,18,23,5,,17,7,101,110,13,6,15,4,14,15,5,18,,,1,1,,,205,226,431
2017-02-21,07:00:00,3,5,12,15,3,9,8,15,27,30,6,3,39,12,179,210,14,12,34,10,25,40,17,18,1,1,8,1,,,376,381,757
2017-02-21,08:00:00,,10,17,17,7,11,6,18,40,56,4,,32,33,261,270,16,20,38,9,32,62,16,13,1,,2,2,,,472,521,993
2017-02-21,09:00:00,1,,8,23,9,11,6,19,46,45,1,2,47,56,328,325,24,30,20,24,42,73,7,33,2,,1,2,,,542,643,1185
2017-02-21,10:00:00,,1,14,15,5,15,8,11,37,35,2,1,50,47,369,310,34,24,24,37,55,69,26,27,,2,4,5,,,628,599,1227
2017-02-21,11:00:00,,,18,12,6,21,1,8,41,38,2,,48,44,349,334,28,28,18,21,49,66,18,33,,,1,3,,,579,608,1187
2017-02-21,12:00:00,,2,17,25,2,13,3,6,45,37,5,2,59,43,315,356,33,29,21,26,59,69,27,16,,,3,6,,,589,630,1219
2017-02-21,13:00:00,1,1,29,20,5,17,3,5,36,40,2,2,50,40,320,277,31,23,15,17,63,55,27,25,,,4,2,,,586,524,1110
2017-02-21,14:00:00,,3,20,7,1,18,4,6,35,37,,1,38,34,300,226,27,23,19,22,44,60,22,29,,,2,,,,512,466,978
