Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-10,17:00:00,,,4,2,2,2,,,1,3,2,,15,13,75,105,12,12,1,2,16,12,9,29,,,,,,,137,180,317
2023-05-10,18:00:00,,1,6,8,2,,,,1,,,1,18,10,88,87,12,18,3,,7,14,19,19,,,,,,,156,158,314
2023-05-10,19:00:00,,1,3,7,2,1,,,1,,,,12,4,37,38,13,13,,,5,8,16,26,,,,,,,89,98,187
2023-05-10,20:00:00,,,5,8,2,2,,,,,2,,6,8,30,34,7,5,,,3,2,8,7,,,,,,,63,66,129
2023-05-10,21:00:00,,,8,12,2,,,,1,,,,3,2,8,11,3,5,,,1,1,3,4,,,,,,,29,35,64
2023-05-10,22:00:00,1,,1,8,,,,,,,,,3,1,6,4,2,3,,,1,,4,3,,,,,,,18,19,37
2023-05-10,23:00:00,,,,2,,,,,,,,,1,1,4,5,,2,,,,,3,2,,,,,,,8,12,20
Day 1 Sub-totalclick to view/hide in hour,5,2,89,101,25,16,0,1,31,21,17,3,143,164,1000,1258,230,234,6,4,212,205,428,369,0,0,0,0,0,0,2186,2378,4564,
2023-05-11,00:00:00,,,,,,,,,,,,,1,1,1,,,2,,,,,,,,,,,,,2,3,5
2023-05-11,01:00:00,,,2,,,,,,,,,,,,,,,1,,,,,3,,,,,,,,5,1,6
2023-05-11,02:00:00,,,2,,,,,,,,,,1,,,,4,,,,,,4,,,,,,,,11,0,11
2023-05-11,03:00:00,,,1,1,,,,,,,,,3,1,,1,3,,,,,,,3,,,,,,,7,6,13
2023-05-11,04:00:00,,,6,3,1,,,1,,,,3,,1,2,6,8,7,1,,1,,3,2,,,,,,,22,23,45
2023-05-11,05:00:00,,,8,5,,2,,,,,,1,3,3,13,13,4,3,1,,1,,5,17,,,,,,,35,44,79
2023-05-11,06:00:00,1,,6,3,,4,,,,1,1,,15,7,53,54,8,8,1,,17,10,8,8,,,,,,,110,95,205
2023-05-11,07:00:00,,,11,1,1,,,,,1,,,10,7,95,85,13,11,1,1,24,13,18,29,,,,,,,173,148,321
2023-05-11,08:00:00,,,5,5,1,,,1,2,1,,,10,12,118,92,27,16,1,1,23,15,26,33,,,,,,,213,176,389
2023-05-11,09:00:00,,,8,3,,1,,,3,4,,1,20,25,133,105,18,15,,,24,21,28,38,,,,,,,234,213,447
2023-05-11,10:00:00,,,7,,1,1,,,2,2,,1,18,11,112,98,14,13,1,1,30,25,22,24,,,,,,,207,176,383
2023-05-11,11:00:00,,,3,6,,,,,1,1,,,17,16,126,91,17,11,1,1,35,28,18,25,,,,,,,218,179,397
2023-05-11,12:00:00,1,,7,2,1,,1,,,1,,,21,14,111,97,19,15,1,,29,29,37,14,,,,,,,228,172,400
2023-05-11,13:00:00,,,2,2,2,1,2,1,1,1,,,16,12,122,92,25,15,1,,29,21,36,18,,,,,,,236,163,399
2023-05-11,14:00:00,,,6,6,3,,3,,1,,,,11,10,99,78,15,15,3,1,32,20,25,20,,,,,,,198,150,348
2023-05-11,15:00:00,,,4,3,1,1,1,,6,4,,,10,16,117,96,17,16,3,1,25,25,26,19,,,,,,,210,181,391
2023-05-11,16:00:00,,,3,6,2,1,2,,6,2,,1,11,8,115,111,16,20,,,23,15,19,21,,,,,,,197,185,382
2023-05-11,17:00:00,1,,14,4,2,1,2,,3,3,,,8,10,85,102,13,9,,1,14,21,10,19,,,,,,,152,170,322
2023-05-11,18:00:00,,1,5,8,2,,,,,,,1,11,7,71,66,10,16,1,,71,12,11,13,,,,,,,182,124,306
2023-05-11,19:00:00,,,6,9,,1,,,,,,,4,2,37,60,8,7,,1,37,9,8,9,,,,,,,100,98,198
2023-05-11,20:00:00,,,11,4,,,,,,,,,2,3,71,24,3,13,,,71,3,6,3,,,,,,,164,50,214
2023-05-11,21:00:00,,,1,11,,,,,,,,,1,3,9,10,2,4,,,9,8,5,8,,,,,,,27,44,71
2023-05-11,22:00:00,,,4,2,,,,,,,1,,2,2,1,2,1,1,,,1,,,,,,,,,,10,7,17
2023-05-11,23:00:00,,1,2,6,,,,,,,,,1,1,,2,1,1,,,,,3,,,,,,,,7,11,18
Day 2 Sub-totalclick to view/hide in hour,3,2,124,90,17,13,11,3,25,21,2,8,196,172,1491,1285,246,219,16,8,496,275,321,323,0,0,0,0,0,0,2948,2419,5367,
2023-05-12,00:00:00,,,1,1,,,,,,,,,1,,,,2,1,,,,,2,,,,,,,,6,2,8
2023-05-12,01:00:00,,,1,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,4,0,4
2023-05-12,02:00:00,,,,3,,,,,,,,,,,1,,,1,,,,,,,,,,,,,1,4,5
2023-05-12,03:00:00,,,,,1,,,,,,,,1,,,1,5,1,,,,,,,,,,,,,7,2,9
2023-05-12,04:00:00,,1,8,5,,,,,,1,,,,1,1,2,7,3,,,,,3,,,,,,,,19,13,32
2023-05-12,05:00:00,,,4,8,,1,,,,,1,1,,3,11,6,3,4,,,1,,2,3,,,,,,,22,26,48
2023-05-12,06:00:00,,,7,4,1,,,,,,,,5,5,20,58,3,8,,,5,7,5,32,,,,,,,46,114,160
2023-05-12,07:00:00,,,8,2,,1,,,,1,,,18,14,86,94,13,4,2,,20,11,19,48,,,,,,,166,175,341
2023-05-12,08:00:00,,,2,4,,,,1,2,1,,,9,12,83,85,20,12,2,,11,14,23,56,,,,,,,152,185,337
2023-05-12,09:00:00,,,2,3,,2,,,5,4,,,8,14,135,103,17,10,2,,15,16,25,36,,,,,,,209,188,397
2023-05-12,10:00:00,,1,4,1,2,1,,,2,1,,,5,8,121,93,14,12,,,24,12,25,38,,,,,,,197,167,364
2023-05-12,11:00:00,,,1,2,,2,,,,,,2,8,9,116,121,20,12,1,,21,15,30,29,,,,,,,197,192,389
2023-05-12,12:00:00,1,,5,6,,1,,,1,1,,,16,15,95,91,21,13,1,2,18,12,36,17,,,,,,,194,158,352
2023-05-12,13:00:00,,1,11,5,1,1,,,1,,,,12,9,103,75,18,14,1,1,14,14,41,22,,,,,,,202,142,344
2023-05-12,14:00:00,,,7,2,1,,1,,1,,,,7,16,95,85,19,15,1,3,6,3,51,20,,,,,,,189,144,333
2023-05-12,15:00:00,,,5,1,2,,,,6,4,1,,7,8,115,98,18,22,2,,9,6,30,28,,,,,,,195,167,362
2023-05-12,16:00:00,,1,1,7,,,,,6,2,1,,10,14,122,90,8,22,,,10,13,15,18,,,,,,,173,167,340
2023-05-12,17:00:00,,1,3,6,,1,,,2,2,,2,9,9,92,98,13,14,,,10,18,15,20,,,,,,,144,171,315
2023-05-12,18:00:00,,,9,9,1,,,,1,,,,10,10,71,80,7,13,1,,10,12,7,25,,,,,,,117,149,266
2023-05-12,19:00:00,,,,6,,,,,,,,1,6,14,51,52,9,8,,1,3,3,6,9,,,,,,,75,94,169
2023-05-12,20:00:00,,,9,7,,,,,,,,,4,6,14,22,4,6,,,1,,,3,,,,,,,32,44,76
2023-05-12,21:00:00,,,3,10,,1,,,,,,,5,4,8,7,,4,,,,1,3,,,,,,,,19,27,46
2023-05-12,22:00:00,,,2,1,,,,,,,,,3,2,1,3,2,1,,,1,,5,1,,,,,,,14,8,22
2023-05-12,23:00:00,,,1,4,,,,,,,,,,2,1,2,2,,,,,1,5,1,,,,,,,,,
Day 3 Sub-totalclick to view/hide in hour,1,5,94,97,9,11,1,1,27,17,4,6,144,175,1342,1266,226,200,13,7,179,158,349,406,0,0,0,0,0,0,2389,2349,4738,
Total,9,9,307,288,51,40,12,5,83,59,23,17,483,511,3833,3809,702,653,35,19,887,638,1098,1098,0,0,0,0,0,0,7523,7146,14669,
Grand Total,18,595,91,17,142,40,994,7642,1355,54,1525,2196,0,0,0,14669,14669,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),6,198,30,6,47,13,331,2547,452,18,508,732,0,0,0,4890,4890,,,,,,,,,,,,,,,,,
Composition (%),0%,4%,1%,0%,1%,0%,7%,52%,9%,0%,10%,15%,0%,0%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,2342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),0%,8%,1%,0%,2%,1%,14%,-,19%,1%,22%,31%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),6,182,28,5,44,12,305,2344,416,17,468,673,0,0,0,4498,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,6,182,28,5,44,12,305,-,416,17,468,673,0,-,0,2155,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,24,546,42,15,110,18,305,1172,416,26,351,673,0,0,0,3698,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,24,546,42,15,110,18,305,-,416,25.5,351,673,0,-,0,2526,,,,,,,,,,,,,,,,,,
