Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-20,16:00:00,,,7,4,2,2,,,5,,13,8,7,18,199,108,,,12,6,,,,,,,6,7,,,251,153,404
2014-11-20,17:00:00,,,3,3,5,6,2,,7,,2,18,7,14,100,81,,,7,6,,,,,,4,6,6,,,139,138,277
2014-11-20,18:00:00,,,1,1,2,2,4,2,3,2,1,2,7,4,120,163,,,6,3,,,,,,,7,2,,,151,181,332
2014-11-20,19:00:00,,,1,3,2,4,3,3,3,4,1,1,4,3,152,168,,,5,4,,,,,,,2,2,,,173,192,365
2014-11-20,20:00:00,,,1,1,,2,1,1,4,5,2,3,2,2,101,150,,,3,2,,,,,,,2,1,,,116,167,283
2014-11-20,21:00:00,,,2,1,,2,3,1,3,3,1,1,7,2,150,158,,,2,1,,,,,,,3,3,,,171,172,343
2014-11-20,22:00:00,,,,1,2,2,4,2,2,1,1,1,6,3,146,117,,,4,4,,,,,,,5,3,,,170,134,304
2014-11-20,23:00:00,,,1,,2,2,1,1,3,2,6,,6,2,126,160,,,7,3,,,,,,,2,2,,,154,172,326
Day 1 Sub-totalclick to view/hide in hour,0,0,53,42,46,85,43,33,102,54,75,77,183,217,3138,3084,1,19,127,129,2,1,14,1,6,8,121,119,5,0,3916,3869,7785,
2014-11-21,00:00:00,,,,1,3,2,1,2,2,1,2,2,4,1,158,131,,,3,2,,,,,,,3,3,,,176,145,321
2014-11-21,01:00:00,,,3,2,1,3,2,2,3,1,3,,3,3,152,130,,,4,4,,,,,,,6,3,,,177,148,325
2014-11-21,02:00:00,,,2,1,1,2,3,4,4,4,7,2,3,4,103,154,1,,8,3,,,8,,,,7,4,3,,150,178,328
2014-11-21,03:00:00,,,,2,5,3,2,3,6,1,9,1,7,2,108,169,,2,6,3,,,2,,,1,4,2,,,149,189,338
2014-11-21,04:00:00,,,,1,4,4,3,1,4,,,1,5,2,204,129,,,6,4,,,1,,,,5,2,1,,233,144,377
2014-11-21,05:00:00,,,,,3,2,2,,3,3,,,5,1,189,152,,,2,1,,,1,,,,2,2,,,207,161,368
2014-11-21,06:00:00,,,,2,2,4,1,2,12,4,6,2,3,6,145,105,3,1,3,7,,,,,,1,4,3,1,,180,137,317
2014-11-21,07:00:00,,,3,1,4,2,,2,5,2,4,3,4,1,171,111,,,5,5,,,3,,,2,5,5,,,204,134,338
2014-11-21,08:00:00,,,,,5,2,,1,8,1,2,2,1,2,212,119,3,2,8,5,,,1,,,,2,3,,,242,137,379
2014-11-21,09:00:00,,,4,1,3,2,1,2,6,2,9,2,5,6,274,132,4,1,5,2,1,,8,,,,8,3,,,328,153,481
2014-11-21,10:00:00,,,3,3,3,5,,2,6,3,5,5,6,6,230,128,1,,4,4,,,3,2,,,5,3,2,,268,161,429
2014-11-21,11:00:00,,,1,2,4,3,1,2,7,4,9,2,5,2,191,113,,,1,2,,,5,,,1,1,4,,,225,135,360
2014-11-21,12:00:00,,,3,,2,3,,3,6,2,4,3,8,3,172,97,3,,,3,,1,1,,,,3,3,1,,203,118,321
2014-11-21,13:00:00,,,1,1,,2,,1,3,3,6,2,10,2,206,199,,,2,2,,,,,1,2,,2,,,229,216,445
2014-11-21,14:00:00,,,1,1,6,4,1,6,4,8,7,5,8,9,218,135,2,2,4,4,,,5,7,,,,2,2,1,258,184,442
2014-11-21,15:00:00,,,,,2,2,,2,6,4,5,3,11,3,225,154,,1,7,1,,,2,2,2,1,3,4,,,263,177,440
2014-11-21,16:00:00,,,2,3,1,5,,2,7,6,2,1,4,6,237,141,1,,1,2,2,,1,,,,4,1,1,,263,167,430
2014-11-21,17:00:00,,,1,2,,3,2,5,3,2,7,3,1,1,158,91,6,4,5,4,,,7,7,,,6,,,2,196,124,320
2014-11-21,18:00:00,,,1,1,2,2,4,2,3,2,1,2,7,4,120,163,,,6,3,,,,,,,7,2,,,151,181,332
2014-11-21,19:00:00,,,1,3,2,4,3,3,3,4,1,1,4,3,152,168,,,5,4,,,,,,,2,2,,,173,192,365
2014-11-21,20:00:00,,,1,1,,2,1,1,4,5,2,3,2,2,101,150,,,3,2,,,,,,,2,1,,,116,167,283
2014-11-21,21:00:00,,,2,1,,2,3,1,3,3,1,1,7,2,150,158,,,2,1,,,,,,,3,3,,,171,172,343
2014-11-21,22:00:00,,,,1,2,2,4,2,2,1,1,1,6,3,146,117,,,4,4,,,,,,,5,3,,,170,134,304
2014-11-21,23:00:00,,,1,,2,2,1,1,3,2,6,,6,2,126,160,,,7,3,,,,,,,2,2,,,154,172,326
Day 2 Sub-totalclick to view/hide in hour,0,0,30,30,57,67,35,52,113,68,99,47,125,76,4148,3306,24,13,101,75,3,1,48,18,3,8,89,62,11,3,4886,3826,8712,
2014-11-22,00:00:00,,,,1,3,2,1,2,2,1,2,2,4,1,154,132,,,3,2,,,,,,,3,3,,,172,146,318
2014-11-22,01:00:00,,,3,2,1,4,3,2,3,1,3,,3,3,153,131,,,4,4,,,,2,,,5,3,,,178,152,330
2014-11-22,02:00:00,,,2,1,1,2,3,5,3,4,7,2,3,4,104,155,1,,8,3,,,8,,,,7,3,4,,151,179,330
2014-11-22,03:00:00,,,,2,5,3,2,3,6,2,9,1,7,2,106,170,,2,6,3,,,2,,,1,4,2,1,,148,191,339
2014-11-22,04:00:00,,,,1,4,4,3,1,4,1,3,1,5,2,201,128,,,6,4,,,1,,,,5,2,1,,233,144,377
2014-11-22,05:00:00,,,,,3,2,3,,4,3,2,,5,1,187,153,,,3,2,,,1,,,,3,3,,,211,164,375
2014-11-22,06:00:00,,,,2,2,4,1,2,12,4,6,2,3,6,145,105,3,1,3,7,,,,,,1,4,3,1,,180,137,317
2014-11-22,07:00:00,,,3,1,4,2,,2,5,2,4,3,4,1,171,111,,,5,5,,,3,,,2,5,5,,,204,134,338
2014-11-22,08:00:00,,,,,5,2,,1,8,1,2,2,1,2,212,119,3,2,8,5,,,1,,,,2,3,,,242,137,379
2014-11-22,09:00:00,,,4,1,3,2,1,2,6,2,9,2,5,6,274,132,4,1,5,2,1,,8,,,,8,3,,,328,153,481
2014-11-22,10:00:00,,,3,3,3,5,,2,6,3,5,5,6,6,230,128,1,,4,4,,,3,2,,,5,3,2,,268,161,429
2014-11-22,11:00:00,,,1,2,4,3,1,2,7,4,9,2,5,2,191,113,,,1,2,,,5,,,1,1,4,,,225,135,360
2014-11-22,12:00:00,,,3,,2,3,,3,6,2,4,3,8,3,172,97,3,,,3,,1,1,,,,3,3,1,,203,118,321
2014-11-22,13:00:00,,,1,1,,2,,1,3,3,6,2,10,2,206,199,,,2,2,,,,,1,2,,2,,,229,216,445
2014-11-22,14:00:00,,,1,1,6,4,1,6,4,8,7,5,8,9,218,135,2,2,4,4,,,5,7,,,,2,2,1,258,184,442
2014-11-22,15:00:00,,,,,2,2,,2,6,4,5,3,11,3,225,154,,1,7,1,,,2,2,2,1,3,4,,,263,177,440
2014-11-22,16:00:00,,,2,3,1,5,,2,7,6,2,1,4,6,237,141,1,,1,2,2,,1,,,,4,1,1,,263,167,430
2014-11-22,17:00:00,,,1,2,,3,2,5,3,2,7,3,1,1,158,91,6,4,5,4,,,7,7,,,6,,,2,196,124,320
2014-11-22,18:00:00,,,2,2,1,3,5,2,4,4,1,2,7,4,121,162,1,,5,3,,,,,,,8,3,,,155,185,340
2014-11-22,19:00:00,,,1,4,3,3,3,4,3,3,2,1,4,3,152,158,,1,4,5,,,,,,,2,2,,,174,184,358
2014-11-22,20:00:00,,,1,1,,1,1,1,4,4,2,3,2,2,102,149,1,,3,2,,,,,,,2,2,,,118,165,283
2014-11-22,21:00:00,,,1,1,,3,3,1,3,3,1,1,7,2,151,157,,,2,1,,,,,,,4,3,,,172,172,344
2014-11-22,22:00:00,,,,2,1,2,3,1,3,1,1,1,6,3,147,116,,1,4,3,,,,,1,,5,3,,,171,133,304
2014-11-22,23:00:00,,,2,,2,2,1,1,3,2,6,,6,2,124,161,,,8,3,,,,,,,2,2,,,,,
Day 3 Sub-totalclick to view/hide in hour,0,0,31,33,56,68,37,53,115,70,105,47,125,76,4141,3297,26,15,101,76,3,1,48,20,4,8,91,64,13,3,4896,3831,8727,
Total,0,0,114,105,159,220,115,138,330,192,279,171,433,369,11427,9687,51,47,329,280,8,3,110,39,13,24,301,245,29,6,13698,11526,25224,
Grand Total,0,219,379,253,522,450,802,21114,98,609,11,149,37,546,35,25224,25224,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),0,73,126,84,174,150,267,7038,33,203,4,50,12,182,12,8408,8408,,,,,,,,,,,,,,,,,
Composition (%),0%,1%,2%,1%,2%,2%,3%,84%,0%,2%,0%,1%,0%,2%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,1188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),0%,6%,11%,7%,15%,13%,23%,-,3%,17%,0%,4%,1%,-,1%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),0,76,131,88,181,156,278,7320,34,211,4,52,13,189,12,8744,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,0,76,131,88,181,156,278,-,34,211,4,52,13,-,12,1236,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,0,228,197,264,453,234,278,3660,34,317,3,52,20,189,24,5951,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,0,228,196.5,264,452.5,234,278,-,34,316.5,3,52,19.5,-,24,2102,,,,,,,,,,,,,,,,,,
