Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-17,16:00:00,,2,15,11,2,,6,8,5,1,,1,17,17,257,180,23,9,5,5,75,66,50,46,,,,2,,,455,348,803
2017-02-17,17:00:00,1,2,12,21,2,,1,2,2,1,1,,20,14,192,172,27,21,3,4,92,62,41,29,3,,1,1,,,398,329,727
2017-02-17,18:00:00,,,6,9,1,,4,1,,1,5,2,8,11,125,101,21,9,5,2,48,30,39,10,,,,,,,262,176,438
2017-02-17,19:00:00,,,2,9,,2,,1,1,,2,2,,4,91,42,7,8,1,3,12,12,21,7,,,,,,,137,90,227
2017-02-17,20:00:00,,,5,4,1,1,1,,,,2,,6,3,25,17,4,4,,,5,4,11,4,,,,,,,60,37,97
2017-02-17,21:00:00,1,,,,,,,,,,,,,,20,9,1,3,,,1,,6,12,,,,,,,29,24,53
2017-02-17,22:00:00,,,1,1,,,,,,,,,,,4,5,1,3,,,,,4,4,,,,,,,10,13,23
2017-02-17,23:00:00,1,,,1,,1,,,,,,,,,,1,,,,,,,,1,,,,,,,1,4,5
Day 1 Sub-totalclick to view/hide in hour,5,10,166,186,28,33,54,54,41,43,16,25,246,238,2221,2132,295,273,87,86,749,692,621,534,4,3,13,22,0,0,4546,4331,8877,
2017-02-18,00:00:00,,,1,1,,,1,,1,,,,4,,6,2,,,,,,1,3,,,,,,,,16,4,20
2017-02-18,01:00:00,,,,1,,,1,,,,,,2,1,2,4,,1,1,,,,2,,,,,,,,8,7,15
2017-02-18,02:00:00,,,8,2,,,1,1,,,,,2,2,5,4,,3,2,1,,,1,2,,,,,,,19,15,34
2017-02-18,03:00:00,,,4,2,,,3,2,,,,,1,1,2,2,1,6,1,,,,3,1,,,,,,,15,14,29
2017-02-18,04:00:00,,,5,4,,,3,,,,,,1,2,2,5,3,1,2,,,,1,6,,,,,,,17,18,35
2017-02-18,05:00:00,,,6,5,,,8,2,,,6,2,,,15,21,1,11,6,2,5,5,2,12,,,,,,,49,60,109
2017-02-18,06:00:00,,1,16,21,5,,7,,1,2,2,7,10,10,45,61,10,20,9,4,12,14,30,30,,,1,1,,,148,171,319
2017-02-18,07:00:00,,,2,13,2,,7,1,1,,,1,18,13,71,84,13,16,4,7,25,35,35,20,,1,1,3,,,179,194,373
2017-02-18,08:00:00,1,,7,13,1,2,5,1,2,1,2,3,36,16,158,172,15,12,10,6,45,59,63,36,,,1,2,,,346,323,669
2017-02-18,09:00:00,,,6,8,3,2,7,4,,1,2,,16,12,169,167,15,25,11,3,63,54,42,42,,,1,1,,,335,319,654
2017-02-18,10:00:00,2,,13,12,,2,4,4,2,4,,,31,67,178,234,17,19,12,14,52,55,40,60,,,2,2,,,353,473,826
2017-02-18,11:00:00,,,11,8,2,,3,1,2,2,,,15,19,180,159,17,25,6,6,53,56,42,41,1,,,3,,,332,320,652
2017-02-18,12:00:00,,,9,8,,5,1,1,2,3,6,,22,40,148,162,22,24,6,9,64,61,36,39,1,1,1,,,,318,353,671
2017-02-18,13:00:00,,,9,6,5,1,1,4,,1,1,2,16,32,125,130,11,11,6,6,45,46,43,56,,,1,,,,263,295,558
2017-02-18,14:00:00,,,9,8,1,1,2,5,2,3,,1,24,29,172,141,16,8,6,2,42,51,55,47,,,1,1,,,330,297,627
2017-02-18,15:00:00,,,15,13,2,2,4,14,2,2,1,2,18,30,190,151,12,9,10,7,71,70,47,48,1,,1,2,,,374,350,724
2017-02-18,16:00:00,,,5,11,1,1,2,4,1,1,4,,21,27,225,160,18,11,4,10,83,76,36,32,,,,,,,400,333,733
2017-02-18,17:00:00,,,9,7,1,,3,6,1,3,4,1,21,16,218,154,15,12,8,2,71,64,30,25,2,,,1,,,383,291,674
2017-02-18,18:00:00,,,8,12,2,,4,4,,1,2,,26,3,161,110,17,8,4,3,40,36,24,41,,,1,,,,289,218,507
2017-02-18,19:00:00,,,4,6,1,2,,2,,1,,1,15,8,73,55,9,13,2,4,11,7,15,15,,,,,,,130,114,244
2017-02-18,20:00:00,,,5,2,,1,,1,,,1,,3,3,23,15,2,6,,1,5,2,8,8,,,,,,,47,39,86
2017-02-18,21:00:00,,,,1,1,,1,1,,,,1,2,4,24,20,1,1,,,1,2,5,2,,,,,,,35,32,67
2017-02-18,22:00:00,,,3,4,,,,,,,,,5,3,10,,1,3,,,,,2,,,,,,,,21,10,31
2017-02-18,23:00:00,,,,,,,,,,,,,2,1,1,1,,1,,,,,,,,,,,,,3,3,6
Day 2 Sub-totalclick to view/hide in hour,3,1,155,168,27,19,68,58,17,25,31,21,311,339,2203,2014,216,246,110,87,688,694,565,563,5,2,11,16,0,0,4410,4253,8663,
2017-02-19,00:00:00,,,,2,,,,,,,,,,1,1,1,,,,,,,1,2,,,,,,,2,6,8
2017-02-19,01:00:00,,,3,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,4,1,5
2017-02-19,02:00:00,,,5,1,,,,,,,,,,,1,,1,1,1,,,,,,,,,,,,8,2,10
2017-02-19,03:00:00,,,11,1,,,1,,,,,,1,,,1,1,10,,,,,1,,,,,,,,15,12,27
2017-02-19,04:00:00,,,12,,,,5,1,,,,,3,2,5,7,4,1,,,1,1,,2,,,,,,,30,14,44
2017-02-19,05:00:00,,,5,1,,,8,2,,,1,4,1,3,15,11,5,10,4,2,1,4,13,10,,,,,,,53,47,100
2017-02-19,06:00:00,,,1,7,,5,7,3,,5,,2,6,7,50,86,8,14,6,2,13,16,26,22,,,2,1,,,119,170,289
2017-02-19,07:00:00,1,,4,13,3,,8,1,,1,,2,8,12,108,121,14,14,10,6,33,47,44,28,,1,2,2,,,235,248,483
2017-02-19,08:00:00,1,,8,12,1,1,13,7,2,5,,2,20,9,163,165,8,16,10,16,56,67,35,25,1,1,1,8,,,319,334,653
2017-02-19,09:00:00,1,1,6,12,,6,2,1,1,4,,,14,15,164,205,15,11,10,12,56,59,40,37,,2,6,1,,,315,366,681
2017-02-19,10:00:00,,,12,15,4,2,9,2,2,1,,1,17,20,183,217,20,23,6,13,70,72,30,56,1,,3,3,,,357,425,782
2017-02-19,11:00:00,,1,14,15,2,2,1,5,1,3,,,12,31,201,201,24,23,9,2,85,84,42,56,,,3,1,,,394,424,818
2017-02-19,12:00:00,,,11,8,7,3,,2,,5,2,3,23,26,184,197,27,18,11,10,71,65,52,44,2,,1,1,,,391,382,773
2017-02-19,13:00:00,1,,7,8,3,3,1,4,,2,1,4,21,21,204,172,20,20,10,9,69,90,44,41,,2,1,1,,,382,377,759
2017-02-19,14:00:00,,,15,10,5,7,3,8,3,1,1,,18,17,218,142,24,20,5,4,85,78,41,46,,,4,2,,,422,335,757
2017-02-19,15:00:00,,,12,11,,,4,10,3,3,2,,21,18,208,165,21,13,4,7,68,83,53,46,1,,,4,,,397,360,757
2017-02-19,16:00:00,,,19,10,,2,11,4,1,2,3,1,23,13,237,195,19,15,3,3,116,100,57,37,,1,2,1,,,491,384,875
2017-02-19,17:00:00,1,,10,13,,,1,3,3,2,1,,37,14,259,185,28,14,4,3,112,101,32,26,2,,4,3,,,494,364,858
2017-02-19,18:00:00,,,10,4,,2,,3,3,1,4,,20,14,201,84,19,7,1,,46,32,24,19,,,1,,,,329,166,495
2017-02-19,19:00:00,,,12,2,,,,1,,,1,,9,14,60,55,6,16,,2,7,8,11,16,1,,,,,,107,114,221
2017-02-19,20:00:00,,,2,5,,,,,,,1,1,8,4,27,26,16,7,1,1,2,4,9,6,,,,,,,66,54,120
2017-02-19,21:00:00,,,2,9,,,1,,,,,,2,4,21,13,1,3,1,,,,1,4,,,,,,,29,33,62
2017-02-19,22:00:00,,,1,1,,,,,,,,,3,3,5,6,1,2,,,,,1,6,,,,,,,11,18,29
2017-02-19,23:00:00,,,1,3,,,,,,,,,2,1,3,4,2,1,,,,,1,5,,,,,,,,,
Day 3 Sub-totalclick to view/hide in hour,5,2,183,163,25,33,75,57,19,35,17,20,269,250,2518,2259,284,259,96,92,891,911,559,534,8,7,30,28,0,0,4979,4650,9629,
Total,13,13,504,517,80,85,197,169,77,103,64,66,826,827,6942,6405,795,778,293,265,2328,2297,1745,1631,17,12,54,66,0,0,13935,13234,27169,
Grand Total,26,1021,165,366,180,130,1653,13347,1573,558,4625,3376,29,120,0,27169,27169,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),9,340,55,122,60,43,551,4449,524,186,1542,1125,10,40,0,9056,9056,,,,,,,,,,,,,,,,,
Composition (%),0%,4%,1%,1%,1%,0%,6%,49%,6%,2%,17%,12%,0%,0%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,4567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),0%,7%,1%,3%,1%,1%,12%,-,11%,4%,34%,25%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),8,310,50,111,55,39,501,4049,477,169,1403,1024,9,36,0,8241,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,8,310,50,111,55,39,501,-,477,169,1403,1024,9,-,0,4156,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,32,930,75,333,138,59,501,2025,477,254,1052,1024,14,36,0,6948,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,32,930,75,333,137.5,58.5,501,-,477,253.5,1052.25,1024,13.5,-,0,4887,,,,,,,,,,,,,,,,,,
