Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-24,15:00:00,5,13,27,16,22,6,18,40,19,50,41,7,41,70,195,110,8,10,32,25,4,3,25,17,,2,64,85,,,501,454,955
2011-11-24,16:00:00,10,5,33,7,25,14,32,55,40,47,22,11,48,65,198,90,26,12,55,17,15,3,40,22,,,67,75,30,,641,423,1064
2011-11-24,17:00:00,20,20,20,56,24,5,12,85,40,55,30,37,85,89,265,105,36,28,45,50,35,11,80,25,,,120,105,15,,827,671,1498
2011-11-24,18:00:00,3,1,12,56,12,3,7,25,16,56,5,25,62,65,230,170,20,3,11,22,5,7,27,32,3,2,75,60,,,488,527,1015
2011-11-24,19:00:00,4,19,5,50,7,2,1,4,7,47,1,,50,45,95,180,16,15,7,,2,30,5,16,4,,56,93,,,260,501,761
2011-11-24,20:00:00,3,15,2,50,3,,1,,2,1,2,4,41,39,75,235,5,2,3,4,,,9,14,1,,65,75,,,212,439,651
2011-11-24,21:00:00,2,1,1,1,,2,2,1,1,2,,1,15,30,80,280,3,2,,1,,1,5,3,,,24,17,,,133,342,475
2011-11-24,22:00:00,3,3,2,5,,5,,1,,1,,,10,52,50,290,1,9,,4,,3,5,18,,,3,47,,,74,438,512
2011-11-24,23:00:00,2,1,3,1,1,2,,,,,,,3,3,9,154,2,5,,,,,2,7,,,,,,,22,173,195
Day 1 Sub-totalclick to view/hide in hour,159,113,413,400,233,129,204,491,420,384,221,173,766,979,2984,3350,276,195,364,262,155,89,431,353,53,8,1117,1233,45,1,7841,8160,16001,
2011-11-25,00:00:00,,2,,2,,,,,,1,,,,,2,3,,,,,,,,4,,,,,,,2,12,14
2011-11-25,01:00:00,2,1,2,,,,,,1,,,,1,3,,2,,,,,,,2,5,,,,,,,8,11,19
2011-11-25,02:00:00,,3,1,1,,,,,,2,,,1,2,3,3,1,2,1,,,,3,3,,,,,,,10,16,26
2011-11-25,03:00:00,2,2,2,2,1,2,,1,3,2,2,,3,2,5,8,3,,,,,,3,5,,,1,3,,,25,27,52
2011-11-25,04:00:00,3,3,,5,2,6,4,4,5,4,1,1,1,4,10,11,2,1,,,,,5,3,,,2,2,,,35,44,79
2011-11-25,05:00:00,1,5,5,10,2,3,8,7,4,11,4,2,4,4,35,56,5,2,1,5,,1,7,6,,,9,11,,,85,123,208
2011-11-25,06:00:00,7,5,8,11,3,1,3,7,12,19,2,5,8,7,145,60,1,2,4,,1,3,7,3,,,13,16,,,214,139,353
2011-11-25,07:00:00,12,2,26,5,13,4,3,6,23,24,17,10,24,29,179,105,23,7,18,,3,11,22,11,,,115,47,,,478,261,739
2011-11-25,08:00:00,6,1,37,12,4,7,9,16,55,32,7,7,53,25,205,105,15,15,16,2,4,9,15,9,3,2,75,90,,,504,332,836
2011-11-25,09:00:00,10,4,15,12,21,19,4,7,25,19,7,11,35,30,195,100,17,13,18,2,1,10,19,10,,2,75,7,,,442,246,688
2011-11-25,10:00:00,20,4,38,13,29,9,6,20,41,40,14,13,35,60,185,110,21,13,21,2,2,29,34,29,,2,70,75,50,,566,419,985
2011-11-25,11:00:00,35,6,52,31,20,11,13,7,30,17,15,15,51,68,230,120,10,20,50,2,5,16,76,16,,2,95,52,40,,722,383,1105
2011-11-25,12:00:00,8,6,45,17,17,11,11,7,28,24,10,4,55,37,255,335,24,14,17,22,15,1,30,15,8,1,125,50,,,648,544,1192
2011-11-25,13:00:00,6,8,22,18,13,15,11,25,27,38,17,12,57,55,220,270,20,13,22,23,1,2,42,10,1,1,75,45,50,,584,535,1119
2011-11-25,14:00:00,18,5,29,22,14,14,5,13,30,23,26,5,49,59,228,250,11,13,25,19,3,2,30,20,,,70,75,52,,590,520,1110
2011-11-25,15:00:00,6,22,15,33,25,28,27,11,26,33,15,23,50,70,200,295,17,26,31,47,6,2,25,28,,2,75,125,50,,568,745,1313
2011-11-25,16:00:00,10,12,35,25,13,27,12,22,35,26,22,22,50,65,210,225,40,27,26,37,19,3,65,22,7,2,70,120,40,,654,635,1289
2011-11-25,17:00:00,23,27,57,43,42,25,47,15,57,25,50,24,86,85,305,330,41,27,90,24,10,3,66,33,4,1,105,129,48,,1031,791,1822
2011-11-25,18:00:00,6,6,7,23,12,4,3,1,11,14,10,13,65,70,205,245,30,16,18,12,5,2,22,25,,1,140,150,,,534,582,1116
2011-11-25,19:00:00,1,8,6,11,3,3,,1,5,2,3,4,44,24,250,240,5,5,,5,1,1,20,11,,,115,128,,,453,443,896
2011-11-25,20:00:00,4,32,7,4,2,7,2,,,1,3,4,33,30,233,205,7,2,2,4,1,,12,25,,,90,150,,,396,464,860
2011-11-25,21:00:00,1,3,5,14,1,4,,,2,1,1,8,15,52,64,260,1,2,2,3,1,5,4,13,,1,33,56,,,130,422,552
2011-11-25,22:00:00,1,,2,3,,1,,1,,1,1,1,6,14,36,225,,6,,2,,1,3,5,,,10,11,,,59,271,330
2011-11-25,23:00:00,1,2,,,1,1,,,,,,,3,7,27,36,,,1,1,,,2,2,,,,,,,35,49,84
Day 2 Sub-totalclick to view/hide in hour,183,169,416,317,238,202,168,171,420,359,227,184,729,802,3427,3599,294,226,363,212,78,101,514,313,23,17,1363,1342,330,0,8773,8014,16787,
2011-11-26,00:00:00,1,2,2,1,1,,,,1,,,,1,,7,2,,1,,,,,4,1,,,,1,,,17,8,25
2011-11-26,01:00:00,2,3,2,2,1,,,,,,,,,1,2,1,,,,,,,1,1,,,,,,,8,8,16
2011-11-26,02:00:00,,2,1,,,,2,,,,,,,1,,3,,,,,,,2,2,,,,2,,,5,10,15
2011-11-26,03:00:00,2,3,5,2,3,1,,,2,2,2,,3,2,4,3,5,3,2,,1,,3,2,,,,,,,32,18,50
2011-11-26,04:00:00,7,6,2,6,1,,1,3,4,2,3,,3,4,14,7,,1,1,2,,,2,5,,,2,2,,,40,38,78
2011-11-26,05:00:00,4,6,2,4,2,2,11,5,4,4,2,2,7,8,42,26,1,3,2,2,,2,5,6,,,8,6,,,90,76,166
2011-11-26,06:00:00,6,10,7,11,6,6,5,6,5,28,6,6,10,36,155,220,7,5,9,11,3,1,7,18,,,63,26,,,289,384,673
2011-11-26,07:00:00,5,7,18,16,2,6,5,5,17,31,10,9,21,21,165,205,11,9,11,13,,2,12,18,,,68,47,,,345,389,734
2011-11-26,08:00:00,9,7,16,15,13,2,2,8,25,30,10,5,21,26,95,218,11,20,11,17,3,5,17,13,,,71,59,,,304,425,729
2011-11-26,09:00:00,8,,26,26,17,2,2,13,31,19,8,8,31,37,190,260,23,21,16,21,2,4,18,17,,,55,60,,,427,488,915
2011-11-26,10:00:00,5,1,27,27,12,6,6,21,37,30,22,6,35,49,255,240,9,22,15,19,7,2,16,35,,,64,70,,,510,528,1038
2011-11-26,11:00:00,27,13,25,22,12,17,42,16,51,15,23,11,35,57,180,261,22,18,27,11,6,4,47,16,,,75,72,,,572,533,1105
2011-11-26,12:00:00,6,5,45,19,12,20,70,11,54,22,12,12,60,49,285,290,16,9,16,21,6,5,32,26,5,2,90,75,,,709,566,1275
2011-11-26,13:00:00,6,3,21,26,15,14,13,17,49,34,10,14,41,49,165,251,30,14,23,10,10,1,20,12,3,,65,60,,,471,505,976
2011-11-26,14:00:00,3,8,23,22,13,14,8,23,22,42,11,18,51,75,270,240,63,19,24,21,3,2,25,32,2,1,144,80,,1,662,598,1260
2011-11-26,15:00:00,8,9,40,21,6,15,5,29,66,31,25,5,75,52,275,245,32,13,25,20,21,6,60,21,2,,150,62,,,790,529,1319
2011-11-26,16:00:00,13,6,48,19,42,25,50,20,50,34,45,15,50,54,233,245,48,20,22,18,,4,55,29,25,,150,65,,,831,554,1385
2011-11-26,17:00:00,27,13,18,22,19,21,20,10,67,27,45,20,107,36,385,255,33,17,65,8,2,8,60,19,,,160,85,,,1008,541,1549
2011-11-26,18:00:00,13,21,16,21,6,7,7,5,31,10,3,4,100,75,290,200,12,18,5,13,7,3,20,15,,,195,65,,,705,457,1162
2011-11-26,19:00:00,2,10,6,14,4,5,3,4,13,4,8,3,68,19,345,210,8,7,6,5,2,,13,6,,,90,80,,,568,367,935
2011-11-26,20:00:00,3,13,3,7,1,2,,1,1,2,1,4,32,33,260,220,1,2,1,4,,1,3,12,,,55,52,,,361,353,714
2011-11-26,21:00:00,,9,3,15,2,1,,,2,1,,3,30,41,60,240,2,4,2,2,,2,2,8,1,1,40,13,,,144,340,484
2011-11-26,22:00:00,6,2,4,4,2,2,,1,1,,1,,13,30,63,205,7,8,1,2,2,,7,5,,,12,9,,,119,268,387
2011-11-26,23:00:00,2,4,2,1,1,,,,1,1,,,3,8,18,77,3,2,,,,,3,3,,5,1,2,,,34,103,137
Day 3 Sub-totalclick to view/hide in hour,165,163,362,323,193,168,252,198,534,369,247,145,797,763,3758,4124,344,236,284,220,75,52,434,322,38,9,1558,993,0,1,9041,8086,17127,
Total,507,445,1191,1040,664,499,624,860,1374,1112,695,502,2292,2544,10169,11073,914,657,1011,694,308,242,1379,988,114,34,4038,3568,375,2,25655,24260,49915,
Grand Total,952,2231,1163,1484,2486,1197,4836,21242,1571,1705,550,2367,148,7606,377,49915,49915,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),317,744,388,495,829,399,1612,7081,524,568,183,789,49,2535,126,16638,16638,,,,,,,,,,,,,,,,,
Composition (%),2%,4%,2%,3%,5%,2%,10%,43%,3%,3%,1%,5%,0%,15%,1%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,7022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),5%,11%,6%,7%,12%,6%,23%,-,7%,8%,3%,11%,1%,-,2%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),330,773,403,514,862,415,1676,7364,545,591,191,821,51,2637,131,17304,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,330,773,403,514,862,415,1676,-,545,591,191,821,51,-,131,7303,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,1320,2319,605,1542,2155,623,1676,3682,545,887,143,821,77,2637,262,19292,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,1320,2319,604.5,1542,2155,622.5,1676,-,545,886.5,143.25,821,76.5,-,262,12973,,,,,,,,,,,,,,,,,,
