Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
Multi Axle,Heavy,Light,Big,Mini,Micro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,Total,,
2012-12-19,00:00:00,,,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,2,1,3
2012-12-19,01:00:00,,,,,1,,,,,,,,,2,,,,,,,,,1,1,,,,,,,2,3,5
2012-12-19,02:00:00,,,1,2,1,,,,,,,,,,,,1,1,,,,,2,,,,,,,,5,3,8
2012-12-19,03:00:00,,,,1,,,,,1,,,,1,,1,2,,,,,,,1,2,,,,,,,4,5,9
2012-12-19,04:00:00,,1,2,,2,,,,1,,,,,1,3,,,2,2,1,,,,,,,,,,,10,5,15
2012-12-19,05:00:00,1,,2,2,1,,1,,2,1,,,1,1,5,3,,1,1,2,,,3,1,,,,,,,17,11,28
2012-12-19,06:00:00,,,1,2,1,1,,,1,1,,,2,,1,2,2,1,1,2,,,3,2,,,,,,,12,11,23
2012-12-19,07:00:00,,,,1,2,2,1,1,1,2,1,,1,2,3,4,1,,3,1,,,3,3,,,,,,,16,16,32
2012-12-19,08:00:00,,,2,2,3,1,,1,3,1,,1,2,,12,8,2,2,5,2,,,2,3,,,,,,,31,21,52
2012-12-19,09:00:00,,,1,1,2,3,,2,2,2,1,2,3,1,17,16,3,1,3,3,,,3,5,,,,,,,35,36,71
2012-12-19,10:00:00,1,,2,2,4,4,1,2,2,3,,1,2,3,7,9,2,2,2,2,,,1,3,,,,,,,24,31,55
2012-12-19,11:00:00,,1,2,3,2,2,1,2,1,3,2,3,1,3,3,38,1,4,2,4,,,4,5,,,,,,,19,68,87
2012-12-19,12:00:00,,1,2,3,2,3,,2,3,2,,1,3,3,8,8,2,3,2,6,,,2,2,,,,,,,24,34,58
2012-12-19,13:00:00,,,1,1,2,2,2,,2,3,2,,2,,16,14,2,1,2,8,,,4,4,,,,,,,35,33,68
2012-12-19,14:00:00,2,,2,,1,2,,,1,1,,1,1,2,23,21,4,5,3,2,,,2,3,,,,,,,39,37,76
2012-12-19,15:00:00,,1,1,2,2,1,2,2,3,3,1,,3,,8,17,2,2,1,1,,,3,3,,,,,,,26,32,58
2012-12-19,16:00:00,1,,3,,3,3,,1,2,2,,1,1,1,12,3,5,1,2,4,,,6,2,,,,,,,35,18,53
