Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
Multi Axle,Heavy,Light,Big,Mini,Micro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,Total,,
2016-03-28,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2016-03-28,01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2016-03-28,02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2016-03-28,03:00:00,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,2,2,4
2016-03-28,04:00:00,,,2,1,1,,1,1,1,,,,1,,,,,1,1,1,,,,,,,,,,,7,4,11
2016-03-28,05:00:00,,,6,3,,,2,,,,2,,4,,4,5,2,2,,,,,1,2,,,,,,,21,12,33
2016-03-28,06:00:00,,,6,5,4,1,1,1,3,2,,8,11,3,8,9,4,12,1,1,,,,,,,,,,,38,42,80
2016-03-28,07:00:00,1,,,2,,1,1,,2,,,,5,11,19,10,7,4,3,2,,,,7,,,,,,,38,37,75
2016-03-28,08:00:00,1,,2,,3,2,,,2,4,,1,30,18,39,56,6,3,,1,,,,,,,,,,,83,85,168
2016-03-28,09:00:00,,,3,1,1,1,1,1,3,2,5,9,10,10,48,37,6,3,,,,,11,17,,,,,,,88,81,169
2016-03-28,10:00:00,,,1,1,6,3,,,8,8,,,7,18,54,43,8,4,,2,,,,,,,,,,,84,79,163
2016-03-28,11:00:00,,,3,,1,,,3,3,1,3,6,10,23,34,36,8,5,4,2,,,,,,,,,,,66,76,142
2016-03-28,12:00:00,,1,1,1,,3,1,,1,1,,4,15,13,40,33,6,5,,2,,,,13,,,,,,,64,76,140
2016-03-28,13:00:00,,,6,3,5,5,2,1,3,2,3,5,29,26,51,47,5,10,,3,,,,,,,,,,,104,102,206
2016-03-28,14:00:00,,,2,,1,4,2,,1,1,2,22,11,15,51,31,3,10,3,4,,,24,15,,,,,,,100,102,202
2016-03-28,15:00:00,,,3,3,4,5,2,9,3,3,12,,17,10,53,60,5,9,1,,,,18,16,,,,,,,118,115,233
2016-03-28,16:00:00,,,7,2,6,3,1,,3,7,14,,10,6,29,20,3,11,2,2,,,,,,,,,,,75,51,126
