Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-19,15:00:00,12,15,37,40,,,3,,40,24,46,42,102,105,920,1067,86,73,21,12,454,452,96,80,,,,,,,1817,1910,3727
2022-01-19,16:00:00,20,13,38,36,,,3,,29,35,55,53,122,93,843,1009,77,65,13,10,383,414,85,87,,,,,,,1668,1815,3483
2022-01-19,17:00:00,27,4,37,37,,,2,1,20,26,46,50,132,125,901,1118,55,62,3,6,326,343,81,76,,,,,,,1630,1848,3478
2022-01-19,18:00:00,19,7,14,23,1,1,,,7,10,35,50,107,107,588,702,50,34,5,2,202,232,69,61,,,,,,,1097,1229,2326
2022-01-19,19:00:00,10,2,13,9,,,,,1,7,7,22,54,46,263,242,19,17,,1,94,89,50,40,,,,,,,511,475,986
2022-01-19,20:00:00,6,,12,10,,,,,,2,9,5,35,28,129,113,14,17,1,1,42,36,29,31,,,,,,,277,243,520
2022-01-19,21:00:00,3,,9,7,,,,,,1,5,10,30,15,63,69,10,6,1,,22,25,28,23,,,,,,,171,156,327
2022-01-19,22:00:00,4,1,6,,,,,,,,3,2,7,6,27,31,3,7,,,12,8,8,12,,,,,,,70,67,137
2022-01-19,23:00:00,2,2,4,3,,,,,,1,5,5,3,8,5,7,,1,,,3,5,4,4,,,,,,,26,36,62
Day 1 Sub-totalclick to view/hide in hour,211,256,489,434,6,3,27,27,394,385,605,608,1361,1273,10424,10607,884,847,144,156,4624,4746,1073,1149,0,0,0,0,0,0,20242,20491,40733,
2022-01-20,00:00:00,,,3,,,,,,,,,4,7,,5,16,4,4,,,1,3,5,3,,,,,,,25,30,55
2022-01-20,01:00:00,4,3,3,4,,,,,,,,,1,,,5,3,,,,,,3,,,,,,,,14,12,26
2022-01-20,02:00:00,2,1,1,3,,,,,,1,2,3,3,1,5,1,1,2,,,1,2,1,3,,,,,,,16,17,33
2022-01-20,03:00:00,1,,1,2,,,,,,1,1,2,2,1,4,10,5,3,,,2,2,1,4,,,,,,,17,25,42
2022-01-20,04:00:00,,2,3,3,,,1,1,3,4,5,2,6,1,11,17,6,3,,,14,10,12,9,,,,,,,61,52,113
2022-01-20,05:00:00,4,3,5,7,,,4,2,6,7,6,6,12,7,45,38,7,8,1,5,25,21,10,20,,,,,,,125,124,249
2022-01-20,06:00:00,3,6,17,13,,,1,2,21,19,26,13,7,12,87,86,7,19,4,6,54,35,20,32,,,,,,,247,243,490
2022-01-20,07:00:00,9,17,29,11,,,2,1,31,40,21,15,18,27,242,242,23,28,5,13,119,131,33,49,,,,2,,,532,576,1108
2022-01-20,08:00:00,5,29,24,34,,1,1,2,31,28,42,35,48,53,415,430,38,45,17,10,238,232,39,61,,,,,,,898,960,1858
2022-01-20,09:00:00,7,31,31,37,1,,,,27,40,48,36,91,81,870,637,62,42,16,11,323,280,56,70,,,,,,,1532,1265,2797
2022-01-20,10:00:00,7,14,31,42,,,2,2,29,43,42,43,112,110,995,796,64,65,12,14,390,371,77,103,,,,,,,1761,1603,3364
2022-01-20,11:00:00,12,17,26,37,,,7,4,29,32,47,42,104,103,942,944,80,80,20,12,405,419,71,89,,,,,,,1743,1779,3522
2022-01-20,12:00:00,15,36,34,42,1,,6,2,30,27,47,49,113,111,951,995,71,73,16,19,442,521,68,82,,,,,,,1794,1957,3751
2022-01-20,13:00:00,24,22,29,25,1,,6,3,34,25,48,46,124,110,859,1010,66,73,11,21,446,456,65,69,,,,,,,1713,1860,3573
2022-01-20,14:00:00,20,12,25,38,,,9,,32,29,35,33,122,101,834,1018,83,72,17,11,453,438,80,60,,,,,,,1710,1812,3522
2022-01-20,15:00:00,22,7,29,38,1,,13,3,26,29,37,40,112,131,864,983,92,76,11,15,403,441,106,77,,,,,,,1716,1840,3556
2022-01-20,16:00:00,23,7,34,34,,,12,1,26,34,54,52,118,130,877,1012,72,71,11,6,369,355,80,76,,,,,,,1676,1778,3454
2022-01-20,17:00:00,14,24,32,23,1,,2,1,19,22,30,51,114,100,830,943,65,66,7,10,253,300,81,65,,,,,,,1448,1605,3053
2022-01-20,18:00:00,25,5,13,14,,,3,1,4,11,19,51,107,108,416,506,33,25,3,3,175,189,61,57,,,,,,,859,970,1829
2022-01-20,19:00:00,17,9,11,6,,1,,4,2,2,17,20,50,53,217,235,14,9,,,77,88,38,37,,,,,,,443,464,907
2022-01-20,20:00:00,4,2,7,4,,,,,,5,9,9,34,36,118,128,6,8,1,,36,36,24,17,,,,,,,239,245,484
2022-01-20,21:00:00,5,1,21,7,,,,,1,1,1,8,31,21,67,51,9,3,,,23,19,9,23,,,,,,,167,134,301
2022-01-20,22:00:00,1,2,7,,,,,,,1,2,5,7,12,39,41,1,6,,1,9,16,6,9,,,,,,,72,93,165
2022-01-20,23:00:00,1,2,6,2,,,,,,1,1,6,9,13,16,15,1,,,,4,5,3,4,,,,,,,41,48,89
Day 2 Sub-totalclick to view/hide in hour,225,252,422,426,5,2,69,29,351,402,540,571,1352,1322,9709,10159,813,781,152,157,4262,4370,949,1019,0,0,0,2,0,0,18849,19492,38341,
2022-01-21,00:00:00,2,3,4,1,,,,,,,,3,3,3,10,15,,2,,,6,3,2,8,,,,,,,27,38,65
2022-01-21,01:00:00,1,1,1,1,,,,,,1,,3,5,1,7,4,,2,,,4,2,,,,,,,,,18,15,33
2022-01-21,02:00:00,,,1,4,,,,,,,,4,2,1,4,4,6,4,,,,1,3,1,,,,,,,16,19,35
2022-01-21,03:00:00,,,1,6,,,,,,1,1,7,1,3,3,5,5,1,,,2,2,1,,,,,,,,14,25,39
2022-01-21,04:00:00,1,3,5,8,,,2,2,7,5,2,2,2,1,10,7,5,4,,1,13,8,7,5,,,,,,,54,46,100
2022-01-21,05:00:00,3,2,3,10,,,1,1,7,11,14,7,8,6,42,38,4,7,3,2,30,9,2,14,,,,,,,117,107,224
2022-01-21,06:00:00,,3,19,27,,,4,7,19,16,17,14,7,7,75,81,16,13,3,5,73,65,27,26,,,,,,,260,264,524
2022-01-21,07:00:00,6,24,18,17,,,4,9,27,27,25,17,19,31,200,184,10,17,9,12,129,118,33,57,,,,,,,480,513,993
2022-01-21,08:00:00,7,25,31,24,,,3,,29,40,43,41,47,49,466,464,35,36,14,12,215,210,57,56,,,,,,,947,957,1904
2022-01-21,09:00:00,9,14,40,32,,1,1,,30,36,54,44,77,77,866,582,49,45,8,18,329,346,68,75,,,,,,,1531,1270,2801
2022-01-21,10:00:00,7,18,34,36,,1,1,3,31,42,55,48,118,119,942,810,67,72,13,16,413,389,61,80,,,,,,,1742,1634,3376
2022-01-21,11:00:00,20,32,33,33,1,,2,1,36,31,51,49,126,91,1009,917,84,56,13,17,448,443,78,90,,,,,,,1901,1760,3661
2022-01-21,12:00:00,12,15,43,37,,,,1,32,26,44,50,121,118,1030,1063,74,61,18,18,427,459,82,79,,,,,,,1883,1927,3810
2022-01-21,13:00:00,16,14,33,32,,,3,3,34,23,36,41,117,130,919,1027,66,66,12,15,462,472,89,81,,,,,,,1787,1904,3691
2022-01-21,14:00:00,31,17,35,46,,1,4,,34,22,53,44,95,134,915,999,73,79,16,10,454,469,90,76,,,,,,,1800,1897,3697
2022-01-21,15:00:00,24,6,31,41,1,,7,3,35,30,50,47,124,111,907,1040,85,90,10,11,416,440,80,73,,,,,,,1770,1892,3662
2022-01-21,16:00:00,38,12,28,28,,,5,1,31,29,38,49,132,114,872,969,77,71,13,13,383,400,89,72,,,,,,,1706,1758,3464
2022-01-21,17:00:00,38,7,27,25,,,5,,25,29,28,44,123,120,896,1061,68,55,12,9,328,341,75,72,,,,,,,1625,1763,3388
2022-01-21,18:00:00,22,3,20,17,,,,1,7,12,41,51,100,99,640,746,42,26,3,1,199,216,64,48,,,,,,,1138,1220,2358
2022-01-21,19:00:00,12,3,6,18,,1,,,1,7,9,25,80,65,301,238,11,15,1,1,102,114,35,36,,,,,,,558,523,1081
2022-01-21,20:00:00,12,4,11,8,,,,,,6,9,7,38,32,154,153,12,13,,2,40,49,30,20,,,,,,,306,294,600
2022-01-21,21:00:00,6,5,10,3,,,,,,1,4,4,14,13,92,94,14,8,,1,22,31,17,16,,,,,,,179,176,355
2022-01-21,22:00:00,2,3,4,4,,,,,,,1,6,15,17,54,61,1,3,,,7,9,5,10,,,,,,,89,113,202
2022-01-21,23:00:00,1,4,8,7,,,,,1,,2,6,11,3,23,23,1,1,1,1,11,8,2,3,,,,,,,,,
Day 3 Sub-totalclick to view/hide in hour,270,218,446,465,2,4,42,32,386,395,577,613,1385,1345,10437,10585,805,747,149,165,4513,4604,997,998,0,0,0,0,0,0,20009,20171,40180,
Total,706,726,1357,1325,13,9,138,88,1131,1182,1722,1792,4098,3940,30570,31351,2502,2375,445,478,13399,13720,3019,3166,0,0,0,2,0,0,59100,60154,119254,
Grand Total,1432,2682,22,226,2313,3514,8038,61921,4877,923,27119,6185,0,2,0,119254,119254,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),477,894,7,75,771,1171,2679,20640,1626,308,9040,2062,0,1,0,39751,39751,,,,,,,,,,,,,,,,,
Composition (%),1%,2%,0%,0%,2%,3%,7%,52%,4%,1%,23%,5%,0%,0%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,19110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),2%,5%,0%,0%,4%,6%,14%,-,9%,2%,47%,11%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),444,831,7,70,717,1089,2492,19196,1512,286,8407,1917,0,1,0,36969,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,444,831,7,70,717,1089,2492,-,1512,286,8407,1917,0,-,0,17773,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,1776,2493,11,210,1793,1634,2492,9598,1512,429,6305,1917,0,1,0,30170,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,1776,2493,10.5,210,1792.5,1633.5,2492,-,1512,429,6305.25,1917,0,-,0,20571,,,,,,,,,,,,,,,,,,
