Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-15,17:00:00,,1,5,,1,,,,,,3,11,1,2,56,81,4,8,5,4,5,4,6,22,,,,,,,86,133,219
2021-03-15,18:00:00,1,,9,4,,1,,,,,7,5,1,,22,38,5,3,1,,1,,6,9,,,,,,,53,60,113
2021-03-15,19:00:00,,,3,4,,1,,,,,3,3,,,14,33,8,7,1,,1,,5,9,,,,,,,35,57,92
2021-03-15,20:00:00,,,17,,,,,,,,1,1,1,,10,13,9,3,,1,,1,7,11,,,,,,,45,30,75
2021-03-15,21:00:00,,,1,2,,,,,,,1,1,,,4,2,2,8,1,,1,,2,3,,,,,,,12,16,28
2021-03-15,22:00:00,,,2,2,,,,,,,,,,,1,4,1,1,,,,,4,1,,,,,,,8,8,16
2021-03-15,23:00:00,,,,3,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,2,4,6
Day 1 Sub-totalclick to view/hide in hour,5,1,94,82,6,5,0,1,12,14,120,119,14,16,841,916,151,147,42,38,42,38,330,341,0,0,0,0,0,0,1657,1718,3375,
2021-03-16,00:00:00,,1,4,2,,,,,,,,,,,,,3,1,,,,,,,,,,,,,7,4,11
2021-03-16,01:00:00,,,3,,,,,,,,,,,,,,1,3,,,,,,1,,,,,,,4,4,8
2021-03-16,02:00:00,,,,1,,,,,,,,1,,,,,1,,,,,,,,,,,,,,1,2,3
2021-03-16,03:00:00,,,1,1,,,,,,,,,,,,,,1,,,,,1,,,,,,,,2,2,4
2021-03-16,04:00:00,,,3,1,,,,,,,,,,,,2,4,,,,,,1,2,,,,,,,8,5,13
2021-03-16,05:00:00,,,5,7,1,,,,,,,1,,,2,7,1,2,,,,,1,,,,,,,,10,17,27
2021-03-16,06:00:00,,1,6,2,,,,,,,2,,,,14,8,6,4,,,2,2,6,3,,,,,,,36,20,56
2021-03-16,07:00:00,1,,6,1,,1,,,,,1,4,1,1,12,22,4,4,3,,3,2,12,5,,,,,,,43,40,83
2021-03-16,08:00:00,1,1,5,1,,1,3,1,,,1,,,,19,29,3,1,,4,1,2,11,26,,,,,,,44,66,110
2021-03-16,09:00:00,,,7,4,,1,,1,,,2,3,1,,41,54,2,2,,1,,2,22,31,,,,,,,75,99,174
2021-03-16,10:00:00,,,4,2,,,,1,,,1,9,,4,31,70,6,4,,2,,,18,30,,,,,,,60,122,182
2021-03-16,11:00:00,,,3,1,,,,,,,7,6,1,2,30,59,1,6,,,,,37,39,,,,,,,79,113,192
2021-03-16,12:00:00,1,,1,1,,,1,2,,,2,,2,1,37,30,3,79,,,1,,21,9,,,,,,,69,122,191
2021-03-16,13:00:00,1,4,2,7,,,1,,,,3,1,,3,35,81,1,1,1,,1,,26,7,,,,,,,71,104,175
2021-03-16,14:00:00,,,4,2,,,,,,,5,4,,1,32,34,1,2,,,,,19,12,,,,,,,61,55,116
2021-03-16,15:00:00,,2,6,2,,,1,1,,,4,2,1,1,33,27,5,3,2,2,,,28,2,,,,,,,80,42,122
2021-03-16,16:00:00,,,7,2,,,1,2,,,4,2,,,42,37,5,7,1,,2,3,13,12,,,,,,,75,65,140
2021-03-16,17:00:00,,3,,7,,1,,,,,4,4,,1,24,37,4,9,,1,1,,8,17,,,,,,,41,80,121
2021-03-16,18:00:00,,1,3,6,,,,,,,1,2,1,3,16,23,2,6,,,1,,6,7,,,,,,,30,48,78
2021-03-16,19:00:00,,,4,5,,,,,,,,4,,,9,12,,3,2,,,,7,11,,,,,,,22,35,57
2021-03-16,20:00:00,,1,3,3,,1,,,,,,,2,1,3,5,11,6,,1,,1,3,3,,,,,,,22,22,44
2021-03-16,21:00:00,,,1,6,,,,,,,1,,,,6,4,2,3,,,,,2,2,,,,,,,12,15,27
2021-03-16,22:00:00,,,1,2,,,,,,,,,,,3,2,2,1,,,,,1,2,,,,,,,7,7,14
2021-03-16,23:00:00,,,8,2,,,,,,,,,,,3,1,,,,,,,2,1,,,,,,,13,4,17
Day 2 Sub-totalclick to view/hide in hour,4,14,87,68,1,5,7,8,0,0,38,43,9,18,392,544,68,148,9,11,12,12,245,222,0,0,0,0,0,0,872,1093,1965,
2021-03-17,00:00:00,,,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,2,1,3
2021-03-17,01:00:00,,,1,,,,,,,,,,,,1,,,2,,,,,2,,,,,,,,4,2,6
2021-03-17,02:00:00,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,,2,1,3
2021-03-17,03:00:00,,,3,1,,,,,,,,,,,,,3,1,,,,,,,,,,,,,6,2,8
2021-03-17,04:00:00,,,3,5,,,,2,,,1,1,,1,1,1,1,,,,,,,1,,,,,,,6,11,17
2021-03-17,05:00:00,,,4,6,,,,,,,1,2,,,5,2,5,10,1,,1,,3,,,,,,,,20,20,40
2021-03-17,06:00:00,,,2,8,,,,,,,6,4,1,1,15,20,6,11,,1,,1,4,2,,,,,,,34,48,82
2021-03-17,07:00:00,,,6,3,,,,1,,,5,5,,1,31,39,7,13,3,2,3,2,14,12,,,,,,,69,78,147
2021-03-17,08:00:00,,,1,9,,,,,1,2,8,7,1,2,58,56,5,2,3,2,3,2,27,24,,,,,,,107,106,213
2021-03-17,09:00:00,,,1,7,2,,,,2,1,6,8,2,1,87,77,41,10,1,5,1,5,39,23,,,,,,,182,137,319
2021-03-17,10:00:00,,,,4,,,1,1,1,1,8,6,1,,89,69,10,4,2,4,2,4,39,25,,,,,,,153,118,271
2021-03-17,11:00:00,,,,,,2,,,1,,12,5,4,2,115,72,8,11,1,2,1,2,48,35,,,,,,,190,131,321
2021-03-17,12:00:00,,2,7,6,1,,,,1,1,4,7,2,5,71,46,10,7,2,2,2,2,42,29,,,,,,,142,107,249
2021-03-17,13:00:00,,1,8,1,1,,,,2,1,4,7,2,,71,79,6,7,5,2,5,2,30,28,,,,,,,134,128,262
2021-03-17,14:00:00,,,7,,2,,,,1,1,6,5,2,1,62,67,8,20,5,3,5,3,26,25,,,,,,,124,125,249
2021-03-17,15:00:00,,1,4,1,,1,,,2,2,8,14,2,1,84,98,10,23,2,3,2,3,7,29,,,,,,,121,176,297
2021-03-17,16:00:00,,,4,3,1,,,,1,1,10,11,,2,50,64,6,17,2,4,2,4,9,14,,,,,,,85,120,205
2021-03-17,17:00:00,,,5,5,,1,,,,,5,7,,1,54,72,5,9,2,6,2,6,10,11,,,,,,,83,118,201
2021-03-17,18:00:00,,,2,7,,1,,,1,,4,6,,4,31,55,8,13,3,3,3,3,9,9,,,,,,,61,101,162
2021-03-17,19:00:00,,,4,10,,,,,,,2,2,,1,13,21,5,5,1,,1,,5,12,,,,,,,31,51,82
2021-03-17,20:00:00,,,10,6,,,,,,,1,2,,1,3,12,5,16,,,,,6,,,,,,,,25,37,62
2021-03-17,21:00:00,,,,1,,,,,,,,,,,3,2,,,,,,,3,2,,,,,,,6,5,11
2021-03-17,22:00:00,,,4,7,,,,,,,,,,,1,1,1,3,,,,,1,,,,,,,,7,11,18
2021-03-17,23:00:00,,,1,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
Day 3 Sub-totalclick to view/hide in hour,0,4,78,93,7,5,1,4,13,10,91,99,17,24,847,853,150,186,33,39,33,39,325,281,0,0,0,0,0,0,1595,1637,3232,
Total,9,19,259,243,14,15,8,13,25,24,249,261,40,58,2080,2313,369,481,84,88,87,89,900,844,0,0,0,0,0,0,4124,4448,8572,
Grand Total,28,502,29,21,49,510,98,4393,850,172,176,1744,0,0,0,8572,8572,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),9,167,10,7,16,170,33,1464,283,57,59,581,0,0,0,2857,2857,,,,,,,,,,,,,,,,,
Composition (%),0%,6%,0%,0%,1%,6%,1%,51%,10%,2%,2%,20%,0%,0%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,1393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),1%,12%,1%,1%,1%,12%,2%,-,20%,4%,4%,42%,0%,-,0%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),9,159,9,7,16,162,31,1391,269,54,56,552,0,0,0,2714,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,9,159,9,7,16,162,31,-,269,54,56,552,0,-,0,1323,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,36,477,14,21,40,243,31,696,269,81,42,552,0,0,0,2501,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,36,477,13.5,21,40,243,31,-,269,81,42,552,0,-,0,1806,,,,,,,,,,,,,,,,,,
