Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-19,16:00:00,3,,17,10,2,1,7,1,16,18,8,7,12,6,93,52,3,5,6,6,1,2,2,7,,,187,114,,,357,229,586
2014-11-19,17:00:00,2,,8,8,3,6,,4,,4,1,1,5,15,40,21,2,7,5,3,,4,,5,,,,68,,1,66,147,213
2014-11-19,18:00:00,,1,3,7,5,5,4,10,6,4,,5,2,7,33,90,2,9,10,10,7,7,1,9,,,7,60,,,80,224,304
2014-11-19,19:00:00,1,,5,6,6,7,2,6,2,6,2,6,14,7,17,85,6,9,11,4,4,4,3,7,,,10,85,,,83,232,315
2014-11-19,20:00:00,1,,4,8,3,7,5,5,1,4,2,6,8,8,41,85,7,4,9,3,4,,2,,,,16,24,1,,104,154,258
2014-11-19,21:00:00,2,,4,6,4,4,3,14,2,6,6,4,7,5,20,34,6,4,8,2,4,,4,,,,20,12,2,,92,91,183
2014-11-19,22:00:00,,,,1,,,,1,,,,,,3,20,22,,,3,,,,,,,,7,,,,30,27,57
2014-11-19,23:00:00,,,,,,,,3,,,,,,,12,4,,,1,,,,,,,,,,,,13,7,20
Day 1 Sub-totalclick to view/hide in hour,21,11,111,111,53,62,60,72,93,105,53,56,124,129,1368,1452,66,76,96,85,36,34,66,73,3,6,931,1416,12,8,3093,3696,6789,
2014-11-20,00:00:00,,,,,,,,,,,1,1,,,5,1,,,,,,,,,,,,,,,6,2,8
2014-11-20,01:00:00,,,,,,,,1,,,1,1,,,,2,,,,,,,,,,,,,,,1,4,5
2014-11-20,02:00:00,,,,,,,,,,,2,1,2,,6,2,,,,,,,,,,,,,,,10,3,13
2014-11-20,03:00:00,,,,,,,,,,,2,,2,,,1,,,,,,,,,,,,,,,4,1,5
2014-11-20,04:00:00,,,,,,,,,,,1,1,2,,1,1,,,,,,,,,,,,,,,4,2,6
2014-11-20,05:00:00,,,,,,,,,,,2,1,1,,12,1,,,,,,,,,,,,,,,15,2,17
2014-11-20,06:00:00,1,,6,3,4,3,7,5,3,3,3,2,3,3,13,20,2,1,5,9,1,5,3,,,,5,21,1,,57,75,132
2014-11-20,07:00:00,1,,6,5,4,4,14,4,3,3,10,1,13,1,36,23,7,1,14,7,6,3,3,,,,30,17,3,,150,69,219
2014-11-20,08:00:00,1,,7,2,4,2,12,2,5,3,8,2,13,2,74,32,13,,12,4,5,2,4,1,,,26,22,2,,186,74,260
2014-11-20,09:00:00,1,,4,3,6,4,3,2,6,3,5,4,11,6,72,37,4,1,14,4,5,3,4,2,,,21,,1,,157,69,226
2014-11-20,10:00:00,1,1,4,4,4,8,6,7,5,8,5,8,12,7,50,38,11,5,10,2,4,5,6,10,1,,48,45,,,167,148,315
2014-11-20,11:00:00,1,1,4,4,4,3,12,5,7,5,4,6,11,7,63,33,9,6,8,3,7,4,7,11,,,28,30,,,165,118,283
2014-11-20,12:00:00,2,2,4,4,4,2,5,6,7,5,4,7,11,15,70,52,7,7,9,5,4,2,6,12,2,,28,37,,,163,156,319
2014-11-20,13:00:00,2,2,4,4,4,7,4,4,4,5,4,7,13,7,76,20,6,8,10,6,5,3,8,13,,,29,28,,,169,114,283
2014-11-20,14:00:00,,1,6,6,6,5,7,8,4,5,8,6,5,11,50,60,7,5,7,2,8,4,,7,1,,52,55,2,,163,175,338
2014-11-20,15:00:00,,1,5,4,10,5,5,7,5,6,4,4,4,8,12,32,7,1,6,3,5,3,,6,1,,36,29,2,,102,109,211
2014-11-20,16:00:00,,1,4,4,7,5,10,4,5,4,4,7,4,8,6,12,8,2,5,4,5,3,,5,1,,51,25,1,,111,84,195
2014-11-20,17:00:00,,2,4,4,8,4,4,4,7,6,4,6,4,4,7,3,8,2,3,2,10,3,,5,2,,36,28,4,,101,73,174
2014-11-20,18:00:00,1,,2,2,3,3,4,4,6,2,4,2,3,2,89,88,6,1,4,3,5,4,3,1,,1,28,42,1,,159,155,314
2014-11-20,19:00:00,1,,4,3,5,2,4,2,4,4,6,3,5,5,56,63,3,4,3,2,4,2,4,3,,1,30,34,1,,130,128,258
2014-11-20,20:00:00,1,,5,2,4,4,4,3,4,2,6,3,4,5,53,53,2,3,8,5,4,1,2,2,,1,28,43,1,,126,127,253
2014-11-20,21:00:00,2,,5,3,4,4,4,4,4,3,4,4,4,5,45,50,3,5,6,,4,3,4,3,,,28,50,2,,119,134,253
2014-11-20,22:00:00,,,,,,,,4,,6,4,5,4,,30,9,,,2,,2,,2,,,,5,,,,49,24,73
2014-11-20,23:00:00,,,,,,,,,,,,1,,,17,1,,,,,,,,,,,,,,,17,2,19
Day 2 Sub-totalclick to view/hide in hour,15,11,74,57,81,65,105,76,79,73,96,83,131,96,843,634,103,52,126,61,84,50,56,81,8,3,509,506,21,0,2331,1848,4179,
2014-11-21,00:00:00,,,,,,,,,,,2,,,,1,3,,,,,,,,,,,,,,,3,3,6
2014-11-21,01:00:00,,,,,,,,,,,2,,,,1,4,,,,,,,,,,,,,,,3,4,7
2014-11-21,02:00:00,,,,,,,1,,,,2,,,,4,5,,,1,,,,1,,,,,,,,9,5,14
2014-11-21,03:00:00,,,1,,,,,,,,1,,,,3,1,,,,,,,,,,,,,,,5,1,6
2014-11-21,04:00:00,,,,,,,,,,,1,,,,2,1,,,,,,,,,,,,,,,3,1,4
2014-11-21,05:00:00,,,,,1,,,,,,2,,,,14,22,,,,,,,1,,,,,11,,,18,33,51
2014-11-21,06:00:00,,1,2,3,1,7,1,4,2,5,2,6,4,4,23,43,2,4,4,9,1,5,1,6,,,15,22,,,58,119,177
2014-11-21,07:00:00,,1,3,4,3,7,4,3,3,3,4,4,3,2,35,23,2,1,8,6,3,2,1,3,,,32,28,,,101,87,188
2014-11-21,08:00:00,,1,4,4,3,5,3,4,3,5,7,3,5,2,60,35,2,2,5,5,2,2,2,1,,,34,32,,,130,101,231
2014-11-21,09:00:00,,1,3,5,4,4,3,5,2,4,1,4,6,3,86,63,5,3,5,3,3,1,2,5,,,28,11,,,148,112,260
2014-11-21,10:00:00,1,1,6,7,4,6,5,7,5,5,4,7,7,6,160,115,11,5,11,2,11,7,5,5,1,1,59,25,2,1,292,200,492
2014-11-21,11:00:00,3,1,8,6,12,4,4,6,7,6,4,4,9,4,142,140,13,4,9,3,6,4,14,7,,1,69,23,1,1,301,214,515
2014-11-21,12:00:00,3,1,15,6,6,4,6,7,7,1,5,7,4,7,175,125,11,4,5,5,9,3,9,4,1,1,100,32,1,,357,207,564
2014-11-21,13:00:00,2,1,5,9,4,4,6,6,7,4,5,3,8,8,175,120,5,4,6,4,15,4,13,4,1,2,85,24,2,2,339,199,538
2014-11-21,14:00:00,5,3,7,6,6,5,7,6,12,6,9,7,4,11,180,125,4,7,3,9,7,7,7,5,,2,80,32,1,,332,231,563
2014-11-21,15:00:00,1,1,8,7,4,6,7,3,12,5,7,7,8,8,17,15,8,7,1,4,5,4,14,5,,2,52,41,1,,145,115,260
2014-11-21,16:00:00,3,3,4,5,6,8,7,4,8,5,17,6,14,6,11,12,6,5,1,3,5,5,6,1,,1,67,44,3,,158,108,266
2014-11-21,17:00:00,3,3,3,5,7,6,7,3,13,6,8,9,6,9,4,6,5,4,3,10,6,4,11,2,,1,70,30,3,,149,98,247
2014-11-21,18:00:00,1,,5,6,6,8,2,4,6,5,6,12,5,9,70,80,6,6,1,11,4,5,4,3,,,65,19,,,181,168,349
2014-11-21,19:00:00,5,,4,4,6,5,5,2,8,2,6,9,9,5,60,12,4,8,4,9,4,6,4,4,,,55,30,,,174,96,270
2014-11-21,20:00:00,1,,3,5,7,3,4,3,4,2,5,12,7,12,23,36,6,11,3,7,4,6,4,1,,,40,20,,,111,118,229
2014-11-21,21:00:00,2,,4,4,4,2,4,3,4,4,4,16,4,5,20,42,7,5,7,3,4,5,4,3,,,35,20,,,103,112,215
2014-11-21,22:00:00,,,1,4,,3,2,4,1,4,2,,2,,15,12,1,,1,2,1,,,,,,5,13,1,,32,42,74
2014-11-21,23:00:00,,,,,,,,,,,2,,,,1,4,,,,,,,,,,,,,,,,,
Day 3 Sub-totalclick to view/hide in hour,30,18,86,90,84,87,78,74,104,72,108,116,105,101,1282,1044,98,80,78,95,90,70,103,59,3,11,891,457,15,4,3155,2378,5533,
Total,66,40,271,258,218,214,243,222,276,250,257,255,360,326,3493,3130,267,208,300,241,210,154,225,213,14,20,2331,2379,48,12,8579,7922,16501,
Grand Total,106,529,432,465,526,512,686,6623,475,541,364,438,34,4710,60,16501,16501,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),35,176,144,155,175,171,229,2208,158,180,121,146,11,1570,20,5500,5500,,,,,,,,,,,,,,,,,
Composition (%),1%,3%,3%,3%,3%,3%,4%,40%,3%,3%,2%,3%,0%,29%,0%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,1723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),2%,10%,8%,9%,10%,10%,13%,-,9%,10%,7%,8%,1%,-,1%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),37,183,150,161,182,177,238,2296,165,188,126,152,12,1633,21,5720,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,37,183,150,161,182,177,238,-,165,188,126,152,12,-,21,1792,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,148,549,225,483,455,266,238,1148,165,282,95,152,18,1633,42,5898,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,148,549,225,483,455,265.5,238,-,165,282,94.5,152,18,-,42,3117,,,,,,,,,,,,,,,,,,
