Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
Multi Axle,Heavy,Light,Big,Mini,Micro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,Total,,
2011-12-02,00:00:00,3,5,4,4,,2,1,6,,,,1,2,1,1,2,1,,,,,,2,3,,,,,,,14,24,38
2011-12-02,01:00:00,8,2,6,6,,1,1,3,,,,,2,2,2,3,2,,,1,,,1,1,,,,,,,22,19,41
2011-12-02,02:00:00,1,3,12,2,,,2,15,,,,1,1,1,1,2,,,,,,,1,1,,,,,,,18,25,43
2011-12-02,03:00:00,5,3,15,4,1,,1,33,1,,,,1,1,3,5,1,,,,,,2,2,,,,,,,30,48,78
2011-12-02,04:00:00,3,1,10,5,,,1,15,,1,,1,2,2,4,10,,,,,,,3,1,,,,,,,23,36,59
2011-12-02,05:00:00,4,4,4,5,1,,5,32,2,2,2,2,1,3,23,19,2,,1,2,1,1,2,2,,,,,,,48,72,120
2011-12-02,06:00:00,9,15,6,8,3,7,8,5,4,10,2,3,6,5,26,29,3,,2,1,,,10,13,,,,1,,,79,97,176
2011-12-02,07:00:00,12,9,7,10,6,4,7,8,7,7,3,2,7,5,17,18,5,1,2,2,,,13,10,,,,1,,,86,77,163
2011-12-02,08:00:00,7,13,4,6,1,1,10,8,5,6,5,3,5,1,85,48,3,2,3,2,,,9,3,,1,,3,2,,139,97,236
2011-12-02,09:00:00,15,8,4,10,,,5,6,6,4,2,2,8,3,90,55,3,2,3,8,,,9,4,,,1,,,2,146,104,250
2011-12-02,10:00:00,5,4,10,7,1,2,4,5,3,5,3,2,7,4,120,42,1,1,3,4,1,1,4,5,,,4,2,,,166,84,250
2011-12-02,11:00:00,5,10,10,7,,1,7,3,2,5,2,2,5,6,40,47,,3,5,6,,1,3,6,,,1,5,,1,80,103,183
2011-12-02,12:00:00,10,15,7,14,,,5,4,1,5,1,1,5,4,43,58,2,1,3,4,1,1,3,10,,,3,2,1,,85,119,204
2011-12-02,13:00:00,9,10,9,3,4,2,10,3,3,7,4,2,3,12,45,55,2,2,3,10,,1,4,9,,,1,,,2,97,118,215
2011-12-02,14:00:00,7,14,5,8,3,2,2,5,5,6,1,3,6,8,40,36,1,,5,3,1,1,5,5,,,,3,,2,81,96,177
