Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-04,16:00:00,,,10,6,,,3,5,,,3,2,5,11,315,285,11,8,28,25,110,95,,7,,,2,,4,4,491,448,939
2018-10-04,17:00:00,,,12,11,,,5,7,,,9,10,10,14,310,320,10,13,17,17,120,100,5,2,1,,1,,4,,504,494,998
2018-10-04,18:00:00,,,10,6,,,3,5,,,1,,2,2,300,240,11,16,12,5,110,80,8,10,,,,,,,457,364,821
2018-10-04,19:00:00,,,4,8,,,,,,,,1,8,10,151,110,10,2,14,,155,45,7,17,,,,,2,6,351,199,550
2018-10-04,20:00:00,,,3,5,,,,,,,,,6,7,64,50,3,4,1,,14,8,6,11,,,,,,,97,85,182
2018-10-04,21:00:00,,,4,2,,,,,,,,,8,8,37,20,3,2,1,,1,2,2,1,,,,,,,56,35,91
2018-10-04,22:00:00,,,5,8,,,1,1,,,,,4,2,24,18,2,2,3,1,6,1,2,1,,,,,1,,48,34,82
2018-10-04,23:00:00,,,,,,,1,1,,,,,,3,1,7,1,,,,1,,,3,,,,,,,4,14,18
Day 1 Sub-totalclick to view/hide in hour,0,1,157,160,1,0,103,113,0,0,42,40,98,93,3153,3125,148,151,357,357,1262,1262,53,73,5,1,12,6,42,51,5433,5433,10866,
2018-10-05,00:00:00,,,,1,,,,,,,,,,,,7,,,,,,,1,,,,,,,,1,8,9
2018-10-05,01:00:00,1,,1,,,,,1,,,,,,1,,1,,,,,,,2,,,,,,,,4,3,7
2018-10-05,02:00:00,,,,,,,,,,,,,,2,,2,,,,,,,,,,,,,,,0,4,4
2018-10-05,03:00:00,,1,2,,,,,,,,,,,3,6,,,,,,,,,,,,,,,,8,4,12
2018-10-05,04:00:00,,,,,,,3,,,,,,,2,7,,,,,,9,7,1,,,,,,,,20,9,29
2018-10-05,05:00:00,1,,6,5,,,4,3,,,1,,,,14,16,4,,,2,5,12,3,,,,,,1,2,39,40,79
2018-10-05,06:00:00,1,,12,12,,,7,2,,,,,2,,72,70,2,6,8,6,8,35,,,,,,,,3,112,134,246
2018-10-05,07:00:00,,,4,22,1,,6,9,,,1,2,1,1,139,157,6,9,28,13,22,68,1,3,,,,3,1,2,210,289,499
2018-10-05,08:00:00,,2,10,11,,,5,6,,,3,2,5,7,245,259,10,13,36,49,58,119,,4,,,2,1,4,8,378,481,859
2018-10-05,09:00:00,,,12,14,,1,17,20,,,4,9,7,5,255,277,17,14,25,45,44,119,1,,1,,1,1,5,6,389,511,900
2018-10-05,10:00:00,,,7,3,,,5,8,,,2,3,5,6,245,260,10,12,37,49,57,125,,5,,,,2,3,5,371,478,849
2018-10-05,11:00:00,2,,15,12,2,,10,12,,,4,3,17,3,266,245,19,18,29,32,94,89,6,3,1,1,2,1,3,10,470,429,899
2018-10-05,12:00:00,,,11,16,,,9,8,,,3,2,8,6,125,202,19,15,39,37,106,108,2,1,2,,2,,4,3,330,398,728
2018-10-05,13:00:00,1,1,22,11,,,19,14,,,5,6,7,5,186,207,8,7,37,35,90,75,3,2,1,,1,,3,4,383,367,750
2018-10-05,14:00:00,,,24,12,,,12,20,,,12,3,3,4,231,211,8,9,35,38,91,97,5,3,,1,3,1,8,3,432,402,834
2018-10-05,15:00:00,,,8,13,,,10,9,,,5,4,7,5,218,224,15,22,38,35,208,126,3,4,1,,1,,4,3,518,445,963
2018-10-05,16:00:00,2,3,12,8,,,5,6,,,4,3,5,12,322,291,13,10,31,28,114,102,,5,,,2,,3,6,513,474,987
2018-10-05,17:00:00,,,14,13,,,7,8,,,12,12,15,17,315,325,12,15,20,21,124,105,7,3,1,,1,,5,1,533,520,1053
2018-10-05,18:00:00,,,12,8,,,5,6,,,2,,3,3,320,244,14,18,14,6,115,84,10,12,,,,,2,1,497,382,879
2018-10-05,19:00:00,1,,5,9,,,,,,,,1,12,14,155,114,12,3,14,,160,49,8,19,,,,,4,8,371,217,588
2018-10-05,20:00:00,,,4,6,,,2,,,,,,10,11,69,55,4,5,,1,14,8,6,11,,,,,,,109,97,206
2018-10-05,21:00:00,,1,3,2,,,,,,,,,8,8,39,24,3,1,1,,1,2,3,1,,,,,,1,58,40,98
2018-10-05,22:00:00,,,2,6,,,1,,,,,,5,2,27,21,2,2,3,1,7,2,2,1,,,,,1,,50,35,85
2018-10-05,23:00:00,,,,,,,,1,,,,,,3,1,7,1,,,,1,,,3,,,,,,,3,14,17
Day 2 Sub-totalclick to view/hide in hour,9,8,186,184,3,1,127,133,0,0,58,50,120,120,3257,3219,179,179,395,398,1328,1332,64,80,7,2,15,9,51,66,5799,5781,11580,
2018-10-06,00:00:00,,,,,,,,,,,,,,,2,3,,,,,,,1,,,,,,,,3,3,6
2018-10-06,01:00:00,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,0,2
2018-10-06,02:00:00,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,0,2,2
2018-10-06,03:00:00,,,1,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,5,4,9
2018-10-06,04:00:00,1,,,,,,2,,,,,,,1,3,,,,,,7,5,1,,,,,,,,14,6,20
2018-10-06,05:00:00,,,3,5,,,3,1,,,,1,,,10,10,3,,,2,3,8,3,,,,,,,,25,27,52
2018-10-06,06:00:00,,,7,10,,,3,5,,,,1,1,1,62,64,2,3,8,4,8,35,,,,,,,,3,91,126,217
2018-10-06,07:00:00,,,1,16,,,4,7,,,1,,,1,128,155,3,5,25,10,15,64,1,3,,,,2,1,1,179,264,443
2018-10-06,08:00:00,1,,6,10,,,5,6,,,1,1,5,5,234,251,4,8,34,41,50,118,,3,,,1,1,4,7,345,451,796
2018-10-06,09:00:00,,1,8,11,,1,12,15,,,2,7,3,3,245,263,12,10,20,41,37,113,1,,1,,1,1,3,6,345,472,817
2018-10-06,10:00:00,,,3,4,,,5,6,,,2,2,5,5,235,249,6,8,34,46,50,121,,4,,,1,1,4,7,345,453,798
2018-10-06,11:00:00,,,12,8,1,,6,7,,,1,1,12,2,255,235,14,12,26,28,85,82,5,2,1,1,,1,1,9,419,388,807
2018-10-06,12:00:00,,,7,11,,,7,6,,,,1,7,4,115,189,15,11,36,29,95,94,1,,1,,2,,4,1,290,346,636
2018-10-06,13:00:00,1,,18,8,,,15,12,,,5,4,7,5,175,193,5,3,32,30,80,65,3,1,1,,1,,4,3,347,324,671
2018-10-06,14:00:00,,,16,12,,,10,14,,,9,1,2,2,220,201,4,4,25,33,80,93,4,2,,,2,,7,2,379,364,743
2018-10-06,15:00:00,,,8,13,1,,6,5,,,3,2,7,4,207,215,12,15,34,30,194,112,2,2,,,1,,3,2,478,400,878
2018-10-06,16:00:00,,,12,5,,,3,3,,,2,1,3,11,308,280,10,6,28,22,115,89,,7,,,2,,4,4,487,428,915
2018-10-06,17:00:00,,,10,8,,1,4,6,,,7,8,9,14,305,315,8,13,15,15,115,91,3,,1,,1,,4,,482,471,953
2018-10-06,18:00:00,,,8,6,,,2,3,,,1,,1,2,294,235,10,16,10,5,93,70,6,8,,,,,,1,425,346,771
2018-10-06,19:00:00,,,3,7,,,,,,,,1,7,10,143,105,10,2,14,,155,45,7,15,,,,,1,4,340,189,529
2018-10-06,20:00:00,,,2,3,,,,,,,,,6,7,59,45,3,4,1,,14,6,5,10,,,,,,,90,75,165
2018-10-06,21:00:00,1,,4,2,,,,,,,,,8,8,32,17,3,2,1,,1,2,2,1,,,,,,,52,32,84
2018-10-06,22:00:00,,,3,6,,,1,1,,,,,4,2,22,20,2,2,3,1,6,1,1,1,,,,,1,,43,34,77
2018-10-06,23:00:00,,,,,,,1,1,,,,,,3,1,5,1,,,,1,,,3,,,,,,,,,
Day 3 Sub-totalclick to view/hide in hour,4,1,132,145,2,2,89,99,0,0,34,31,87,94,3059,3051,127,124,346,337,1204,1214,48,62,5,1,12,6,41,50,5190,5217,10407,
Total,13,10,475,489,6,3,319,345,0,0,134,121,305,307,9469,9395,454,454,1098,1092,3794,3808,165,215,17,4,39,21,134,167,16422,16431,32853,
Grand Total,23,964,9,664,0,255,612,18864,908,2190,7602,380,21,60,301,32853,32853,,,,,,,,,,,,,,,,,
Average Daily Traffic (ADT),8,321,3,221,0,85,204,6288,303,730,2534,127,7,20,100,10951,10951,,,,,,,,,,,,,,,,,
Composition (%),0%,3%,0%,2%,0%,1%,2%,57%,3%,7%,23%,1%,0%,0%,1%,100%,100%,,,,,,,,,,,,,,,,,
Total ADT Exc. MC & Rickshaw,4643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition Exc. MC & Rickshaw(%),0%,7%,0%,5%,0%,2%,4%,-,7%,16%,55%,3%,0%,-,2%,100%,100%,,,,,,,,,,,,,,,,,
Average Annual Daily Traffic(AADT),8,341,3,235,0,90,216,6665,321,774,2686,134,7,21,106,11608,,,,,,,,,,,,,,,,,,
AADT Exc. MC & Rickshaw,8,341,3,235,0,90,216,-,321,774,2686,134,7,-,106,4922,,,,,,,,,,,,,,,,,,
PCU Factors,4,3,1.5,3,2.5,1.5,1,0.5,1,1.5,0.75,1,1.5,1,2,,,,,,,,,,,,,,,,,,,
AADT in PCUs,32,1023,5,705,0,135,216,3333,321,1161,2015,134,11,21,212,9322,,,,,,,,,,,,,,,,,,
AADT in PCUs Exc. MC & Rickshaw,32,1023,4.5,705,0,135,216,-,321,1161,2014.5,134,10.5,-,212,5969,,,,,,,,,,,,,,,,,,
