Date,Start Time (Hrs),Motorized Vehicle,Non-motorized Vehicle,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck,Bus,Car,Motor Cycle,Utility Vehicle,Tractor,Motorized Three Wheeler,Four Wheel Drive,Power Tiller,Rickshaw,Bullock Cart/ Hand Cart/ Tanga,,,,,,,,,,,,,,,,,,,,,,,,
Multi Axle,Heavy,Light,Big,Mini,Micro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,a,b,Total,,
2014-12-02,00:00:00,,,4,2,1,,7,3,2,,1,,4,3,4,,7,1,4,,,,2,2,,,,,,,36,11,47
2014-12-02,01:00:00,,,1,1,3,1,,2,,,,,,,,,,,,,3,,3,2,,,,,,,10,6,16
2014-12-02,02:00:00,,,1,2,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,3,3,6
2014-12-02,03:00:00,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3
2014-12-02,04:00:00,,,2,4,,,,,,,,,2,2,,,,,,,,,,,,,,,,,4,6,10
2014-12-02,05:00:00,,,5,7,1,,2,3,1,1,,,4,5,2,1,,,1,3,,,2,2,,,,,,,18,22,40
2014-12-02,06:00:00,,,4,4,,,,,,,,,4,4,,,2,4,1,,,,,,,,,,,,11,12,23
2014-12-02,07:00:00,,,5,4,,,,3,,,,,4,1,,1,5,3,,1,,,,1,,,,,,,14,14,28
2014-12-02,08:00:00,,,7,5,2,2,,3,,1,,,6,2,4,2,6,3,3,2,,1,,1,,,,,,,28,22,50
2014-12-02,09:00:00,,,5,7,,6,2,9,,4,,4,4,5,,4,6,7,3,5,,2,,3,,1,,,,,20,57,77
2014-12-02,10:00:00,,,6,8,2,1,9,7,1,1,1,,6,10,2,5,8,8,3,6,,,,3,,,,,,,38,49,87
2014-12-02,11:00:00,,,5,3,2,1,7,4,,,1,2,6,5,4,3,4,4,3,2,,,,2,,,,,,,32,26,58
2014-12-02,12:00:00,,,5,4,1,4,4,2,1,2,2,3,4,3,2,4,5,3,2,4,,,,3,,,,,,,26,32,58
2014-12-02,13:00:00,,,4,6,2,2,2,3,2,2,,3,4,4,1,3,5,3,3,3,1,,3,3,,,,,,,27,32,59
2014-12-02,14:00:00,,,5,5,2,2,5,5,,1,2,2,7,6,5,5,6,6,4,5,,,1,2,,,,,,,37,39,76
2014-12-02,15:00:00,,,3,3,2,2,2,2,,1,1,1,5,2,4,2,5,4,3,2,,,2,2,,,,,,,27,21,48
2014-12-02,16:00:00,,,4,2,1,2,,2,,,,,1,2,2,2,2,4,1,3,,,1,1,,,,,,,12,18,30
